panel,dataset,problem_type,model,seed,method,split,alpha,raw_fallback,raw_disagreement,method_disagreement,maximum_method_disagreement,disagreement_reduction,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
NEW_tail_prospective,sylvine,classification,catboost,0,SafeGram-t01,validation,0.0,True,0.058597384140690975,0.058597384140690975,0.06714546368829728,0.0,17.201510115759447,0.23182875290392665,0.23182875290392665,0.6931471805599453,0.0,0.0,0.4613184276560186,0.0,False
NEW_tail_prospective,sylvine,classification,catboost,0,SafeGram-t01,test,0.0,True,0.05344993252886168,0.05344993252886168,0.06319076712951183,0.0,17.201510115759447,0.2067321849770613,0.2067321849770613,0.6931471805599453,0.0,0.0,0.486414995582884,0.0,False
NEW_tail_prospective,sylvine,classification,catboost,0,SafeRankGram-t01,validation,0.25,False,0.058597384140690975,0.04394803810551823,0.050359097766222966,0.2500000000000001,15.862323974724859,0.23182875290392665,0.23287212538539398,0.6931471805599453,0.001043372481467325,0.004500617237499071,0.4613184276560186,0.002261718628429286,False
NEW_tail_prospective,sylvine,classification,catboost,0,SafeRankGram-t01,test,0.25,False,0.05344993252886168,0.040087449396646255,0.04739307534713387,0.2500000000000001,15.862323974724859,0.2067321849770613,0.20901520640305368,0.6931471805599453,0.0022830214259923765,0.01104337685129046,0.486414995582884,0.004693567111878554,False
NEW_tail_prospective,sylvine,classification,catboost,1,Raw,validation,0.0,True,0.06153925820063881,0.06153925820063881,0.07516515958655177,0.0,13.503205119865015,0.24498898239494735,0.24498898239494735,0.6931471805599453,0.0,0.0,0.4481581981649979,0.0,False
NEW_tail_prospective,sylvine,classification,catboost,1,Raw,test,0.0,True,0.05237428868859494,0.05237428868859494,0.06147641561209694,0.0,13.503205119865015,0.21155325869503855,0.21155325869503855,0.6931471805599453,0.0,0.0,0.48159392186490674,0.0,False
NEW_tail_prospective,sylvine,classification,catboost,1,GramAnchor-m16,validation,1.0,False,0.06153925820063881,0.0,0.0,1.0,2.221789949107915,0.24498898239494735,0.23765833199746095,0.6931471805599453,-0.007330650397486399,-0.029922367633939715,0.4481581981649979,-0.016357282824462537,False
NEW_tail_prospective,sylvine,classification,catboost,1,GramAnchor-m16,test,1.0,False,0.05237428868859494,0.0,0.0,1.0,2.221789949107915,0.21155325869503855,0.21962941532856628,0.6931471805599453,0.008076156633527731,0.0381755246094781,0.48159392186490674,0.01676963987056547,False
NEW_tail_prospective,sylvine,classification,catboost,1,Raw+GramAnchor@0.5,validation,0.5,False,0.06153925820063881,0.030769629100319405,0.03758257979327589,0.5,15.72499506897293,0.24498898239494735,0.23917840049190658,0.6931471805599453,-0.005810581903040762,-0.02371772741058824,0.4481581981649979,-0.012965470512047817,False
NEW_tail_prospective,sylvine,classification,catboost,1,Raw+GramAnchor@0.5,test,0.5,False,0.05237428868859494,0.026187144344297475,0.03073820780604847,0.4999999999999999,15.72499506897293,0.21155325869503855,0.2143751214666598,0.6931471805599453,0.0028218627716212474,0.013338781870002115,0.48159392186490674,0.00585942355894769,False
NEW_tail_prospective,sylvine,classification,catboost,1,Raw+GramAnchor@0.75,validation,0.75,False,0.06153925820063881,0.015384814550159706,0.018791289896637947,0.75,15.72499506897293,0.24498898239494735,0.23796297152365192,0.6931471805599453,-0.007026010871295424,-0.028678885077243085,0.4481581981649979,-0.015677523919151122,False
NEW_tail_prospective,sylvine,classification,catboost,1,Raw+GramAnchor@0.75,test,0.75,False,0.05237428868859494,0.013093572172148734,0.015369103903024236,0.75,15.72499506897293,0.21155325869503855,0.2167062229813213,0.6931471805599453,0.005152964286282757,0.02435776370484057,0.48159392186490674,0.010699811713421561,False
NEW_tail_prospective,sylvine,classification,catboost,1,PCA-canonicalization,validation,1.0,False,0.06153925820063881,0.0,0.0,1.0,2.1340108590666205,0.24498898239494735,0.24374826373043135,0.6931471805599453,-0.0012407186645159995,-0.005064385558840495,0.4481581981649979,-0.002768483695257998,False
NEW_tail_prospective,sylvine,classification,catboost,1,PCA-canonicalization,test,1.0,False,0.05237428868859494,0.0,0.0,1.0,2.1340108590666205,0.21155325869503855,0.21948663241920274,0.6931471805599453,0.007933373724164194,0.03750059806736625,0.48159392186490674,0.01647315998807312,False
NEW_tail_prospective,sylvine,classification,catboost,1,RankAdaptiveGram,validation,1.0,False,0.06153925820063881,0.0,0.0,1.0,2.1340732818935066,0.24498898239494735,0.2336869073280546,0.6931471805599453,-0.011302075066892736,-0.04613299323262069,0.4481581981649979,-0.025218940796284763,False
NEW_tail_prospective,sylvine,classification,catboost,1,RankAdaptiveGram,test,1.0,False,0.05237428868859494,0.0,0.0,1.0,2.1340732818935066,0.21155325869503855,0.2061935531329441,0.6931471805599453,-0.005359705562094447,-0.025335017740476647,0.48159392186490674,-0.011129097189058614,False
NEW_tail_prospective,sylvine,classification,catboost,1,SafeGram-t01,validation,0.75,False,0.06153925820063881,0.015384814550159706,0.018791289896637947,0.75,15.72499506897293,0.24498898239494735,0.23796297152365192,0.6931471805599453,-0.007026010871295424,-0.028678885077243085,0.4481581981649979,-0.015677523919151122,False
NEW_tail_prospective,sylvine,classification,catboost,1,SafeGram-t01,test,0.75,False,0.05237428868859494,0.013093572172148734,0.015369103903024236,0.75,15.72499506897293,0.21155325869503855,0.2167062229813213,0.6931471805599453,0.005152964286282757,0.02435776370484057,0.48159392186490674,0.010699811713421561,False
NEW_tail_prospective,sylvine,classification,catboost,1,SafeRankGram-t01,validation,0.75,False,0.06153925820063881,0.015384814550159706,0.018791289896637947,0.75,15.637278401758522,0.24498898239494735,0.23429708456188156,0.6931471805599453,-0.010691897833065789,-0.0436423619076443,0.4481581981649979,-0.023857418824076413,False
NEW_tail_prospective,sylvine,classification,catboost,1,SafeRankGram-t01,test,0.75,False,0.05237428868859494,0.013093572172148736,0.015369103903024234,0.75,15.637278401758522,0.21155325869503855,0.20542170825766454,0.6931471805599453,-0.0061315504373740115,-0.028983483758162558,0.48159392186490674,-0.012731785346522686,False
