panel,dataset,problem_type,model,seed,method,split,alpha,raw_fallback,raw_disagreement,method_disagreement,maximum_method_disagreement,disagreement_reduction,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
NEW_tail_prospective,ozone-level-8hr,classification,controlled_mlp,0,Raw,validation,0.0,True,0.0376097684562665,0.0376097684562665,0.04340805935735544,0.0,1.256122515304014,0.1472397158018032,0.1472397158018032,0.23379165870645927,0.0,0.0,0.08655194290465607,0.0,False
NEW_tail_prospective,ozone-level-8hr,classification,controlled_mlp,0,Raw,test,0.0,True,0.038761583342685244,0.038761583342685244,0.042748337703413346,0.0,1.256122515304014,0.159239120161633,0.159239120161633,0.2354608217988546,0.0,0.0,0.07622170163722161,0.0,False
NEW_tail_prospective,ozone-level-8hr,classification,controlled_mlp,0,GramAnchor-m16,validation,1.0,False,0.0376097684562665,0.0,0.0,1.0,0.155798934167251,0.1472397158018032,0.13792594756143986,0.23379165870645927,-0.00931376824036334,-0.0632558151151313,0.08655194290465607,-0.10760900249949566,False
NEW_tail_prospective,ozone-level-8hr,classification,controlled_mlp,0,GramAnchor-m16,test,1.0,False,0.038761583342685244,0.0,0.0,1.0,0.155798934167251,0.159239120161633,0.14389149633229495,0.2354608217988546,-0.015347623829338047,-0.0963809886274158,0.07622170163722161,-0.20135504062065296,False
NEW_tail_prospective,ozone-level-8hr,classification,controlled_mlp,0,Raw+GramAnchor@0.5,validation,0.5,False,0.0376097684562665,0.01880488413572771,0.021704029497424056,0.5000000024569557,1.411921449471265,0.1472397158018032,0.13844275737883494,0.23379165870645927,-0.008796958422968265,-0.05974582588036027,0.08655194290465607,-0.10163790814792943,False
NEW_tail_prospective,ozone-level-8hr,classification,controlled_mlp,0,Raw+GramAnchor@0.5,test,0.5,False,0.038761583342685244,0.019380791740664823,0.021374168823161753,0.4999999982115746,1.411921449471265,0.159239120161633,0.1460961870965012,0.2354608217988546,-0.013142933065131784,-0.08253583071666856,0.07622170163722161,-0.17243032867051147,False
NEW_tail_prospective,ozone-level-8hr,classification,controlled_mlp,0,Raw+GramAnchor@0.75,validation,0.75,False,0.0376097684562665,0.00940244204476249,0.01085201470339863,0.7500000018427163,1.411921449471265,0.1472397158018032,0.1376171319647548,0.23379165870645927,-0.009622583837048393,-0.06535318127074616,0.08655194290465607,-0.11117698244681166,False
NEW_tail_prospective,ozone-level-8hr,classification,controlled_mlp,0,Raw+GramAnchor@0.75,test,0.75,False,0.038761583342685244,0.009690395887662975,0.010687084404444656,0.7499999986586805,1.411921449471265,0.159239120161633,0.14388896642006782,0.2354608217988546,-0.015350153741565176,-0.09639687613184662,0.07622170163722161,-0.20138823211563123,False
NEW_tail_prospective,ozone-level-8hr,classification,controlled_mlp,0,PCA-canonicalization,validation,1.0,False,0.0376097684562665,0.0,0.0,1.0,0.13049929798580706,0.1472397158018032,0.16885335901813373,0.23379165870645927,0.021613643216330525,0.14679220955183228,0.08655194290465607,0.24971875258929419,False
NEW_tail_prospective,ozone-level-8hr,classification,controlled_mlp,0,PCA-canonicalization,test,1.0,False,0.038761583342685244,0.0,0.0,1.0,0.13049929798580706,0.159239120161633,0.16386153933300276,0.2354608217988546,0.004622419171369768,0.02902816322193855,0.07622170163722161,0.0606443974889231,False
