dataset,problem_type,model,seed,embedding,k,split,condition,rotation_member,original_task,rotated_task,task_effect,disagreement,fit_seconds,interface_location
steel-plates-fault,classification,resnet_tabular,0,RBF,8,validation,rotated,2,0.02343690286548087,0.001082682246917116,-0.022354220618563753,0.07481258608979362,0.418672664090991,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,0,RBF,8,validation,rotated,3,0.02343690286548087,0.02702594124140032,0.003589038375919451,0.0735095201232443,0.20289899804629385,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,0,RBF,8,validation,rotated,4,0.02343690286548087,0.0027869877799862894,-0.02064991508549458,0.05963250893892415,0.26666870596818626,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,0,RBF,8,validation,rotated,5,0.02343690286548087,0.025933083930902392,0.0024961810654215225,0.07435093750594113,0.3495666440576315,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,0,RBF,8,validation,rotated,6,0.02343690286548087,0.03850924853321626,0.015072345667735389,0.05791067571504882,0.32348824897781014,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,0,RBF,8,validation,rotated,7,0.02343690286548087,0.04765177825282491,0.024214875387344043,0.06065662573568105,0.2551665960345417,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,0,RBF,8,test,original,-1,0.03934774325625473,0.03934774325625473,0.0,0.0,0.3122986189555377,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,0,RBF,8,test,rotated,0,0.03934774325625473,0.020157158191400276,-0.019190585064854455,0.06676536383346345,0.5227447950746864,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,0,RBF,8,test,rotated,1,0.03934774325625473,0.04315939373307115,0.0038116504768164194,0.08310095333304984,0.2768493788316846,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,0,RBF,8,test,rotated,2,0.03934774325625473,0.013584390561400154,-0.025763352694854576,0.08429717682013613,0.418672664090991,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,0,RBF,8,test,rotated,3,0.03934774325625473,0.04108716263947828,0.0017394193832235491,0.08400222234398227,0.20289899804629385,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,0,RBF,8,test,rotated,4,0.03934774325625473,0.020034242154109372,-0.01931350110214536,0.07914466972875173,0.26666870596818626,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,0,RBF,8,test,rotated,5,0.03934774325625473,0.027766651034918096,-0.011581092221336634,0.050290120380260865,0.3495666440576315,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,0,RBF,8,test,rotated,6,0.03934774325625473,0.017691846446586966,-0.021655896809667764,0.06680381549227603,0.32348824897781014,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,0,RBF,8,test,rotated,7,0.03934774325625473,0.026353513077457896,-0.012994230178796834,0.09247721524056846,0.2551665960345417,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,validation,original,-1,0.002101481650293893,0.002101481650293893,0.0,0.0,0.5371150448918343,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,validation,rotated,0,0.002101481650293893,0.036684509645630664,0.034583027995336774,0.10407989858904769,0.4394983369857073,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,validation,rotated,1,0.002101481650293893,0.02213928324830574,0.020037801598011846,0.062396130885955886,0.3295470990706235,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,validation,rotated,2,0.002101481650293893,0.058172206670488336,0.056070725020194445,0.09412136181433732,0.3334276108071208,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,validation,rotated,3,0.002101481650293893,0.01814087703900081,0.016039395388706915,0.06903108300638623,0.36411208217032254,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,validation,rotated,4,0.002101481650293893,0.00036607821609494065,-0.0017354034341989523,0.007607128926764342,0.48440963006578386,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,validation,rotated,5,0.002101481650293893,0.02666171576298858,0.024560234112694687,0.06498727971306845,0.4624001821503043,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,validation,rotated,6,0.002101481650293893,0.04744261363507772,0.04534113198478383,0.08435942481067547,0.39502992993220687,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,validation,rotated,7,0.002101481650293893,0.01981104593749985,0.017709564287205957,0.06328772168990769,0.7406762759201229,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,test,original,-1,0.008369713187933392,0.008369713187933392,0.0,0.0,0.5371150448918343,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,test,rotated,0,0.008369713187933392,0.06935282287638402,0.060983109688450624,0.12940797579674038,0.4394983369857073,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,test,rotated,1,0.008369713187933392,0.019422470523858742,0.01105275733592535,0.07997615034473127,0.3295470990706235,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,test,rotated,2,0.008369713187933392,0.06321317718103658,0.05484346399310319,0.10398782921864742,0.3334276108071208,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,test,rotated,3,0.008369713187933392,0.011320739684078297,0.0029510264961449054,0.07277678220813927,0.36411208217032254,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,test,rotated,4,0.008369713187933392,0.00034814525577139013,-0.008021567932162002,0.047452673110094795,0.48440963006578386,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,test,rotated,5,0.008369713187933392,0.026718977381245967,0.018349264193312575,0.0847002928606474,0.4624001821503043,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,test,rotated,6,0.008369713187933392,0.056646944119213366,0.048277230931279974,0.09763539809731304,0.39502992993220687,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,PLE,8,test,rotated,7,0.008369713187933392,0.024092289156795108,0.015722575968861716,0.08473497450536069,0.7406762759201229,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,RBF,8,validation,original,-1,0.04465766004705936,0.04465766004705936,0.0,0.0,0.5901685259304941,embedding_to_backbone_boundary
steel-plates-fault,classification,resnet_tabular,1,RBF,8,validation,rotated,0,0.04465766004705936,0.0558640174521475,0.011206357405088144,0.0049495872099432564,0.26673468900844455,embedding_to_backbone_boundary
