dataset,model,embedding,k,method,seed,alpha,raw_fallback,raw_disagreement,method_disagreement,disagreement_reduction,fixed_coordinate_error,rank_coordinate_error,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
california_housing,tabm_d,RBF,8,SafeGram-after-embedding,0.5,0.625,0.0,0.17298802491261173,0.06489878808231661,0.625,8.299772117821142e-16,1.1359121293483068e-15,0.37031977891456336,60985.62031566495,59756.78856190031,113685.69177493482,-1228.8317537646435,-0.020135832154047614,52700.07145926987,-0.023336619985306985,0.0
california_housing,tabm_d,RBF,8,SafeRankGram prediction hybrid,0.5,0.375,0.0,0.17298802491261173,0.10814579431046956,0.375,8.299772117821142e-16,1.1359121293483068e-15,0.34754729096312076,60985.62031566495,60215.409974173475,113685.69177493482,-770.2103414914745,-0.01261071249389508,52700.07145926987,-0.014640480954239565,0.0
phoneme,controlled_mlp,PLE,8,Gram-after-embedding,0.5,1.0,0.0,0.0435908131592231,0.0,1.0,3.2760839346736568e-15,3.426411625674641e-15,0.17136583395767957,0.3275429214749137,0.3635373529294044,0.6047907936193667,0.035994431454490716,0.11044519661652472,0.277247872144453,0.12923297945974066,0.0
phoneme,controlled_mlp,PLE,8,RankAdaptiveGram-after-embedding,0.5,1.0,0.0,0.0435908131592231,0.0,1.0,3.2760839346736568e-15,3.426411625674641e-15,0.15314890758600086,0.3275429214749137,0.35687517259906193,0.6047907936193667,0.029332251124148223,0.09021887227106345,0.277247872144453,0.10501196760721906,0.0
phoneme,controlled_mlp,PLE,8,Raw embedding,0.5,0.0,1.0,0.0435908131592231,0.0435908131592231,0.0,3.2760839346736568e-15,3.426411625674641e-15,0.0,0.3275429214749137,0.3275429214749137,0.6047907936193667,0.0,0.0,0.277247872144453,0.0,0.0
phoneme,controlled_mlp,PLE,8,SafeGram-after-embedding,0.5,0.5,0.0,0.0435908131592231,0.021795406621098367,0.4999999991098508,3.2760839346736568e-15,3.426411625674641e-15,0.17136583395767957,0.3275429214749137,0.3190168379963203,0.6047907936193667,-0.008526083478593433,-0.025485627855499418,0.277247872144453,-0.03155511175917212,0.0
phoneme,controlled_mlp,PLE,8,SafeRankGram prediction hybrid,0.5,0.625,0.0,0.0435908131592231,0.01701513644107133,0.6249999979001112,3.2760839346736568e-15,3.426411625674641e-15,0.15314890758600086,0.3275429214749137,0.3245373345089979,0.6047907936193667,-0.0030055869659157963,-0.008312791211956527,0.277247872144453,-0.012060877441826722,0.0
phoneme,controlled_mlp,RBF,8,Gram-after-embedding,0.5,1.0,0.0,0.045025698879080825,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.18246464850381017,0.35462497219948774,0.36397612552662617,0.6047907936193667,0.009351153327138456,0.026462736631296745,0.250165821419879,0.037207434280901806,0.0
phoneme,controlled_mlp,RBF,8,RankAdaptiveGram-after-embedding,0.5,1.0,0.0,0.045025698879080825,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.13868903345428407,0.35462497219948774,0.372850124773772,0.6047907936193667,0.018225152574284254,0.051827726319134265,0.250165821419879,0.07200876430175829,0.0
phoneme,controlled_mlp,RBF,8,Raw embedding,0.5,0.0,1.0,0.045025698879080825,0.045025698879080825,0.0,1.4799970300555038e-15,2.0377745628039453e-15,0.0,0.35462497219948774,0.35462497219948774,0.6047907936193667,0.0,0.0,0.250165821419879,0.0,0.0
phoneme,controlled_mlp,RBF,8,SafeGram-after-embedding,0.5,0.125,0.5,0.045025698879080825,0.03917468188095677,0.125000000450063,1.4799970300555038e-15,2.0377745628039453e-15,0.18246464850381017,0.35462497219948774,0.3507466431520122,0.6047907936193667,-0.003878329047475537,-0.010816576496984793,0.250165821419879,-0.01575041774953679,0.0
phoneme,controlled_mlp,RBF,8,SafeRankGram prediction hybrid,0.5,0.125,0.5,0.045025698879080825,0.03917468191785912,0.12499999966168834,1.4799970300555038e-15,2.0377745628039453e-15,0.13868903345428407,0.35462497219948774,0.3503696316004171,0.6047907936193667,-0.004255340599070567,-0.011868053624932198,0.250165821419879,-0.01728151254869726,0.0
phoneme,resnet_tabular,PLE,8,Gram-after-embedding,0.5,1.0,0.0,0.11507482505329067,0.0,1.0,3.2760839346736568e-15,3.426411625674641e-15,0.3442063690163195,0.3291638776439909,0.340744570084082,0.6047907936193667,0.011580692440091078,0.03517742514830405,0.2756269159753758,0.04202294974038622,0.0
phoneme,resnet_tabular,PLE,8,RankAdaptiveGram-after-embedding,0.5,1.0,0.0,0.11507482505329067,0.0,1.0,3.2760839346736568e-15,3.426411625674641e-15,0.2935668099671602,0.3291638776439909,0.33665439999300145,0.6047907936193667,0.007490522349010514,0.02272149040438467,0.2756269159753758,0.027226077439834656,0.0
phoneme,resnet_tabular,PLE,8,Raw embedding,0.5,0.0,1.0,0.11507482505329067,0.11507482505329067,0.0,3.2760839346736568e-15,3.426411625674641e-15,0.0,0.3291638776439909,0.3291638776439909,0.6047907936193667,0.0,0.0,0.2756269159753758,0.0,0.0
phoneme,resnet_tabular,PLE,8,SafeGram-after-embedding,0.5,0.25,0.5,0.11507482505329067,0.08588648538528279,0.24999999772822695,3.2760839346736568e-15,3.426411625674641e-15,0.3442063690163195,0.3291638776439909,0.32302641082535555,0.6047907936193667,-0.00613746681863539,-0.018610708902926078,0.2756269159753758,-0.022317303983100154,0.0
phoneme,resnet_tabular,PLE,8,SafeRankGram prediction hybrid,0.5,0.375,0.5,0.11507482505329067,0.07129231523383252,0.3749999993112886,3.2760839346736568e-15,3.426411625674641e-15,0.2935668099671602,0.3291638776439909,0.3234231819693266,0.6047907936193667,-0.0057406956746643145,-0.017407575349665017,0.2756269159753758,-0.020874548772621692,0.0
phoneme,resnet_tabular,RBF,8,Gram-after-embedding,0.5,1.0,0.0,0.11451443281741572,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.253566469415091,0.35739766806275275,0.35744000772173357,0.6047907936193667,4.233965898078895e-05,0.005639121784542046,0.24739312555661394,-0.011439086249533083,0.0
phoneme,resnet_tabular,RBF,8,RankAdaptiveGram-after-embedding,0.5,1.0,0.0,0.11451443281741572,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.1880339354975149,0.35739766806275275,0.37562890385268344,0.6047907936193667,0.01823123578993069,0.056286012099412704,0.24739312555661394,0.06452725327676077,0.0
phoneme,resnet_tabular,RBF,8,Raw embedding,0.5,0.0,1.0,0.11451443281741572,0.11451443281741572,0.0,1.4799970300555038e-15,2.0377745628039453e-15,0.0,0.35739766806275275,0.35739766806275275,0.6047907936193667,0.0,0.0,0.24739312555661394,0.0,0.0
phoneme,resnet_tabular,RBF,8,SafeGram-after-embedding,0.5,0.75,0.0,0.11451443281741572,0.02683473547873093,0.7500000003314033,1.4799970300555038e-15,2.0377745628039453e-15,0.253566469415091,0.35739766806275275,0.3559289306634946,0.6047907936193667,-0.0014687373992581243,0.0017441116742686197,0.24739312555661394,-0.018407752716737585,0.0
phoneme,resnet_tabular,RBF,8,SafeRankGram prediction hybrid,0.5,0.375,0.0,0.11451443281741572,0.07067458435665609,0.3749999981461029,1.4799970300555038e-15,2.0377745628039453e-15,0.1880339354975149,0.35739766806275275,0.35104929149746467,0.6047907936193667,-0.006348376565288083,-0.016840689287686093,0.24739312555661394,-0.02827367263250292,0.0
phoneme,tabm_d,PLE,8,Gram-after-embedding,0.5,1.0,0.0,0.11440037043421425,0.0,1.0,3.2760839346736568e-15,3.426411625674641e-15,0.3127106705214828,0.3292829837110924,0.3394539999892136,0.6047907936193667,0.010171016278121225,0.03158364369283389,0.27550780990827434,0.035951439346936585,0.0
phoneme,tabm_d,PLE,8,RankAdaptiveGram-after-embedding,0.5,1.0,0.0,0.11440037043421425,0.0,1.0,3.2760839346736568e-15,3.426411625674641e-15,0.26941566553432494,0.3292829837110924,0.3375829385095044,0.6047907936193667,0.008299954798411974,0.025859688416338372,0.27550780990827434,0.029214693339862943,0.0
phoneme,tabm_d,PLE,8,Raw embedding,0.5,0.0,1.0,0.11440037043421425,0.11440037043421425,0.0,3.2760839346736568e-15,3.426411625674641e-15,0.0,0.3292829837110924,0.3292829837110924,0.6047907936193667,0.0,0.0,0.27550780990827434,0.0,0.0
phoneme,tabm_d,PLE,8,SafeGram-after-embedding,0.5,0.25,0.0,0.11440037043421425,0.08580027770879965,0.2500000009978811,3.2760839346736568e-15,3.426411625674641e-15,0.3127106705214828,0.3292829837110924,0.3246260376854889,0.6047907936193667,-0.004656946025603487,-0.013893279996932446,0.27550780990827434,-0.017271988074587706,0.0
phoneme,tabm_d,PLE,8,SafeRankGram prediction hybrid,0.5,0.375,0.0,0.11440037043421425,0.07200392391819276,0.3750000014429164,3.2760839346736568e-15,3.426411625674641e-15,0.26941566553432494,0.3292829837110924,0.3256765040986692,0.6047907936193667,-0.0036064796124231913,-0.010595493509099193,0.27550780990827434,-0.013610077761311427,0.0
phoneme,tabm_d,RBF,8,Gram-after-embedding,0.5,1.0,0.0,0.09329219843693642,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.34670328604988754,0.33327664914542027,0.327302409926843,0.6047907936193667,-0.00597423921857726,-0.017698968413548594,0.27151414447394645,-0.022347157429786213,0.0
phoneme,tabm_d,RBF,8,RankAdaptiveGram-after-embedding,0.5,1.0,0.0,0.09329219843693642,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.3294636239297688,0.33327664914542027,0.32443514739794255,0.6047907936193667,-0.008841501747477748,-0.02641396648469897,0.27151414447394645,-0.03274002395797519,0.0
phoneme,tabm_d,RBF,8,Raw embedding,0.5,0.0,1.0,0.09329219843693642,0.09329219843693642,0.0,1.4799970300555038e-15,2.0377745628039453e-15,0.0,0.33327664914542027,0.33327664914542027,0.6047907936193667,0.0,0.0,0.27151414447394645,0.0,0.0
phoneme,tabm_d,RBF,8,SafeGram-after-embedding,0.5,0.25,0.0,0.09329219843693642,0.06996914883860841,0.24999999988302696,1.4799970300555038e-15,2.0377745628039453e-15,0.34670328604988754,0.33327664914542027,0.3269227799287434,0.6047907936193667,-0.006353869216676855,-0.019002261839924442,0.27151414447394645,-0.0234980638649473,0.0
phoneme,tabm_d,RBF,8,SafeRankGram prediction hybrid,0.5,0.25,0.0,0.09329219843693642,0.069969148915839,0.24999999905571907,1.4799970300555038e-15,2.0377745628039453e-15,0.3294636239297688,0.33327664914542027,0.32523798765022627,0.6047907936193667,-0.008038661495194027,-0.024076872078693416,0.27151414447394645,-0.02967461566377228,0.0
steel-plates-fault,controlled_mlp,PLE,8,Gram-after-embedding,0.5,1.0,0.0,0.04179078848823768,0.0,1.0,2.1564628234719632e-15,1.4128351646985961e-15,0.2530960220610723,0.006918772431133938,0.0002381657768158014,0.6455976337440515,-0.0066806066543181365,-0.9593934101393673,0.6386788613129176,-0.010463486569787062,0.0
steel-plates-fault,controlled_mlp,PLE,8,RankAdaptiveGram-after-embedding,0.5,1.0,0.0,0.04179078848823768,0.0,1.0,2.1564628234719632e-15,1.4128351646985961e-15,0.1043504299595952,0.006918772431133938,0.0599533754430453,0.6455976337440515,0.05303460301191136,7.634524084146437,0.6386788613129176,0.0830632436368646,0.0
steel-plates-fault,controlled_mlp,PLE,8,Raw embedding,0.5,0.0,1.0,0.04179078848823768,0.04179078848823768,0.0,2.1564628234719632e-15,1.4128351646985961e-15,0.0,0.006918772431133938,0.006918772431133938,0.6455976337440515,0.0,0.0,0.6386788613129176,0.0,0.0
steel-plates-fault,controlled_mlp,PLE,8,SafeGram-after-embedding,0.5,1.0,0.0,0.04179078848823768,0.0,1.0,2.1564628234719632e-15,1.4128351646985961e-15,0.2530960220610723,0.006918772431133938,0.0002381657768158014,0.6455976337440515,-0.0066806066543181365,-0.9593934101393673,0.6386788613129176,-0.010463486569787062,0.0
steel-plates-fault,controlled_mlp,PLE,8,SafeRankGram prediction hybrid,0.5,0.125,0.5,0.04179078848823768,0.03626089672901724,0.1249999974078585,2.1564628234719632e-15,1.4128351646985961e-15,0.1043504299595952,0.006918772431133938,0.007928527900744602,0.6455976337440515,0.0010097554696106648,0.12640166183449972,0.6386788613129176,0.0015836589588763843,0.0
steel-plates-fault,controlled_mlp,RBF,8,Gram-after-embedding,0.5,1.0,0.0,0.014453648020342793,0.0,1.0,9.3338706002943e-16,1.3844609692438327e-15,0.30570503999479115,0.0016667049480374558,0.004081483266812032,0.6455976337440515,0.0024147783187745764,0.5967559585302071,0.643930928796014,0.00375862267426276,0.0
steel-plates-fault,controlled_mlp,RBF,8,RankAdaptiveGram-after-embedding,0.5,1.0,0.0,0.014453648020342793,0.0,1.0,9.3338706002943e-16,1.3844609692438327e-15,0.08425474842078984,0.0016667049480374558,0.09941534393110169,0.6455976337440515,0.09774863898306424,206.5868500168533,0.643930928796014,0.1517920894001607,0.0
steel-plates-fault,controlled_mlp,RBF,8,Raw embedding,0.5,0.0,1.0,0.014453648020342793,0.014453648020342793,0.0,9.3338706002943e-16,1.3844609692438327e-15,0.0,0.0016667049480374558,0.0016667049480374558,0.6455976337440515,0.0,0.0,0.643930928796014,0.0,0.0
steel-plates-fault,controlled_mlp,RBF,8,SafeGram-after-embedding,0.5,1.0,0.0,0.014453648020342793,0.0,1.0,9.3338706002943e-16,1.3844609692438327e-15,0.30570503999479115,0.0016667049480374558,0.004081483266812032,0.6455976337440515,0.0024147783187745764,0.5967559585302071,0.643930928796014,0.00375862267426276,0.0
steel-plates-fault,controlled_mlp,RBF,8,SafeRankGram prediction hybrid,0.5,0.0,1.0,0.014453648020342793,0.014453648020342793,0.0,9.3338706002943e-16,1.3844609692438327e-15,0.08425474842078984,0.0016667049480374558,0.0016667049480374558,0.6455976337440515,0.0,0.0,0.643930928796014,0.0,0.0
steel-plates-fault,resnet_tabular,PLE,8,Gram-after-embedding,0.5,1.0,0.0,0.09569799858272357,0.0,1.0,2.1564628234719632e-15,1.4128351646985961e-15,0.30655569245573133,0.034204832628228966,0.0168051797224165,0.6455976337440515,-0.017399652905812465,0.1417076903427404,0.6113928011158226,-0.030295803289188863,0.0
steel-plates-fault,resnet_tabular,PLE,8,RankAdaptiveGram-after-embedding,0.5,1.0,0.0,0.09569799858272357,0.0,1.0,2.1564628234719632e-15,1.4128351646985961e-15,0.23367588745895773,0.034204832628228966,0.05277687746530264,0.6455976337440515,0.018572044837073674,1.6598005811075567,0.6113928011158226,0.029898102959062138,0.0
steel-plates-fault,resnet_tabular,PLE,8,Raw embedding,0.5,0.0,1.0,0.09569799858272357,0.09569799858272357,0.0,2.1564628234719632e-15,1.4128351646985961e-15,0.0,0.034204832628228966,0.034204832628228966,0.6455976337440515,0.0,0.0,0.6113928011158226,0.0,0.0
steel-plates-fault,resnet_tabular,PLE,8,SafeGram-after-embedding,0.5,0.875,0.0,0.09569799858272357,0.012976498209012536,0.8750000023788649,2.1564628234719632e-15,1.4128351646985961e-15,0.30655569245573133,0.034204832628228966,0.0167210940175937,0.6455976337440515,-0.017483738610635267,0.1403071944741422,0.6113928011158226,-0.030439402643196473,0.0
steel-plates-fault,resnet_tabular,PLE,8,SafeRankGram prediction hybrid,0.5,0.25,0.5,0.09569799858272357,0.06974500162662545,0.25000000042541975,2.1564628234719632e-15,1.4128351646985961e-15,0.23367588745895773,0.034204832628228966,0.02499673199465449,0.6455976337440515,-0.009208100633574478,-0.15336622226255492,0.6113928011158226,-0.015725351953758383,0.0
steel-plates-fault,resnet_tabular,RBF,8,Gram-after-embedding,0.5,1.0,0.0,0.07171105575055332,0.0,1.0,9.3338706002943e-16,1.3844609692438327e-15,0.49733639042824507,0.03563396141569164,0.018822112695162374,0.6455976337440515,-0.016811848720529265,-0.4429392060137956,0.6099636723283599,-0.027677968929147385,0.0
steel-plates-fault,resnet_tabular,RBF,8,RankAdaptiveGram-after-embedding,0.5,1.0,0.0,0.07171105575055332,0.0,1.0,9.3338706002943e-16,1.3844609692438327e-15,0.4280920854071155,0.03563396141569164,0.06376882881792231,0.6455976337440515,0.02813486740223067,0.8989671522332708,0.6099636723283599,0.04578708264437436,0.0
steel-plates-fault,resnet_tabular,RBF,8,Raw embedding,0.5,0.0,1.0,0.07171105575055332,0.07171105575055332,0.0,9.3338706002943e-16,1.3844609692438327e-15,0.0,0.03563396141569164,0.03563396141569164,0.6455976337440515,0.0,0.0,0.6099636723283599,0.0,0.0
steel-plates-fault,resnet_tabular,RBF,8,SafeGram-after-embedding,0.5,0.5,0.0,0.07171105575055332,0.035855527112750855,0.500000010027513,9.3338706002943e-16,1.3844609692438327e-15,0.49733639042824507,0.03563396141569164,0.022685096282594054,0.6455976337440515,-0.012948865133097587,-0.3409643958609353,0.6099636723283599,-0.021318862356097198,0.0
steel-plates-fault,resnet_tabular,RBF,8,SafeRankGram prediction hybrid,0.5,0.25,0.0,0.07171105575055332,0.05378329129699393,0.25000000693807306,9.3338706002943e-16,1.3844609692438327e-15,0.4280920854071155,0.03563396141569164,0.027739299263824096,0.6455976337440515,-0.007894662151867543,-0.21163463199875504,0.6099636723283599,-0.01298500246685663,0.0
steel-plates-fault,tabm_d,PLE,8,Gram-after-embedding,0.5,1.0,0.0,0.07688447037837773,0.0,1.0,2.1564628234719632e-15,1.4128351646985961e-15,0.4408395295031369,0.06995602212295135,0.010077659100968998,0.6455976337440515,-0.05987836302198234,-0.854410301917411,0.5756416116211003,-0.1040577210065583,0.0
steel-plates-fault,tabm_d,PLE,8,RankAdaptiveGram-after-embedding,0.5,1.0,0.0,0.07688447037837773,0.0,1.0,2.1564628234719632e-15,1.4128351646985961e-15,0.3681430214783177,0.06995602212295135,0.003926926190130545,0.6455976337440515,-0.0660290959328208,-0.9443758549032528,0.5756416116211003,-0.11471411806667561,0.0
steel-plates-fault,tabm_d,PLE,8,Raw embedding,0.5,0.0,1.0,0.07688447037837773,0.07688447037837773,0.0,2.1564628234719632e-15,1.4128351646985961e-15,0.0,0.06995602212295135,0.06995602212295135,0.6455976337440515,0.0,0.0,0.5756416116211003,0.0,0.0
steel-plates-fault,tabm_d,PLE,8,SafeGram-after-embedding,0.5,1.0,0.0,0.07688447037837773,0.0,1.0,2.1564628234719632e-15,1.4128351646985961e-15,0.4408395295031369,0.06995602212295135,0.010077659100968998,0.6455976337440515,-0.05987836302198234,-0.854410301917411,0.5756416116211003,-0.1040577210065583,0.0
steel-plates-fault,tabm_d,PLE,8,SafeRankGram prediction hybrid,0.5,1.0,0.0,0.07688447037837773,0.0,1.0,2.1564628234719632e-15,1.4128351646985961e-15,0.3681430214783177,0.06995602212295135,0.003926926190130545,0.6455976337440515,-0.0660290959328208,-0.9443758549032528,0.5756416116211003,-0.11471411806667561,0.0
steel-plates-fault,tabm_d,RBF,8,Gram-after-embedding,0.5,1.0,0.0,0.05502807932834468,0.0,1.0,9.3338706002943e-16,1.3844609692438327e-15,0.5071060840273276,0.07601054055753598,0.005777097007335984,0.6455976337440515,-0.07023344355019999,-0.9125607097107642,0.5695870931865156,-0.12707858873363664,0.0
