dataset,problem_type,model,seed,alpha,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive,bootstrap_mean_C,bootstrap_se_C,bootstrap_ucb95_C,bootstrap_lcb95_C,bootstrap_resamples
steel-plates-fault,classification,tabm_d,0,0.0,0.0002218636186270856,0.0002218636186270856,0.6459857848778665,0.0,0.0,0.6457639212592394,0.0,False,0.0,0.0,0.0,0.0,500
steel-plates-fault,classification,tabm_d,0,0.25,0.0002218636186270856,0.010166926197085327,0.6459857848778665,0.00994506257845824,44.825116618935944,0.6457639212592394,0.015400461764827884,False,0.01526426574602921,0.0034612230749672033,0.020951041597549392,0.009730602066619696,500
steel-plates-fault,classification,tabm_d,0,0.5,0.0002218636186270856,0.02207557459300394,0.6459857848778665,0.021853710974376855,98.50065147954324,0.6457639212592394,0.033841641279311684,False,0.033501697129345163,0.00802562612654314,0.04618045247234152,0.021033302630334847,500
steel-plates-fault,classification,tabm_d,0,0.75,0.0002218636186270856,0.03795544029685656,0.6459857848778665,0.03773357667822948,170.07554871649822,0.6457639212592394,0.058432463375546,False,0.05774819891572493,0.015129315511643673,0.08131567029343138,0.0352491369000509,500
steel-plates-fault,classification,tabm_d,0,1.0,0.0002218636186270856,0.11375808504822467,0.6459857848778665,0.11353622142959759,511.7387976098612,0.6457639212592394,0.17581691651060652,False,0.17365383276390423,0.08161510943777689,0.3179015655175801,0.06143990532716644,500
steel-plates-fault,classification,tabm_d,1,0.0,0.001123829696310668,0.001123829696310668,0.6459857848778665,0.0,0.0,0.6448619551815559,0.0,False,0.0,0.0,0.0,0.0,500
steel-plates-fault,classification,tabm_d,1,0.25,0.001123829696310668,0.016167131410744565,0.6459857848778665,0.015043301714433896,13.38574853807331,0.6448619551815559,0.02332794110981252,False,0.023332204815457388,0.004241845707479401,0.030843451831857053,0.0166467545695964,500
steel-plates-fault,classification,tabm_d,1,0.5,0.001123829696310668,0.03372820627307295,0.6459857848778665,0.03260437657676228,29.011848222018532,0.6448619551815559,0.0505602421026416,False,0.050530115864703226,0.009677031213329362,0.06768726089468187,0.03559246173348425,500
steel-plates-fault,classification,tabm_d,1,0.75,0.001123829696310668,0.05618418695247594,0.6459857848778665,0.055060357256165274,48.99350625536822,0.6448619551815559,0.08538316893057128,False,0.08521153706690038,0.01780139726862553,0.11608531658872819,0.05701922425696549,500
steel-plates-fault,classification,tabm_d,1,1.0,0.001123829696310668,0.15769718394963606,0.6459857848778665,0.1565733542533254,139.3212465975296,0.6448619551815559,0.24280135150668544,False,0.23769695686342784,0.09470349942256948,0.4109795339786441,0.09640839244184865,500
steel-plates-fault,classification,tabicl_v2,0,0.0,0.000731848439757674,0.000731848439757674,0.6459857848778665,0.0,0.0,0.6452539364381088,0.0,False,0.0,0.0,0.0,0.0,500
steel-plates-fault,classification,tabicl_v2,0,0.25,0.000731848439757674,0.0011083903215118318,0.6459857848778665,0.00037654188175415785,0.5145080064375577,0.6452539364381088,0.0005835561171973956,False,0.0005688046882353347,0.0003129637021713684,0.0011367194226911935,8.396043677738286e-05,500
steel-plates-fault,classification,tabicl_v2,0,0.5,0.000731848439757674,0.0014969258678032018,0.6459857848778665,0.0007650774280455278,1.0454041936590812,0.6452539364381088,0.0011856997452334213,False,0.0011560130789649956,0.0006377394672662679,0.0023207257723479708,0.00016889810351322686,500
steel-plates-fault,classification,tabicl_v2,0,0.75,0.000731848439757674,0.001898364430981065,0.6459857848778665,0.001166515991223391,1.5939311035624288,0.6452539364381088,0.0018078401778727938,False,0.001763037356184294,0.0009753424922049638,0.0035520018019738957,0.00025483310237286647,500
steel-plates-fault,classification,tabicl_v2,0,1.0,0.000731848439757674,0.0023137325016073106,0.6459857848778665,0.0015818840618496365,2.161491336066006,0.6452539364381088,0.002451568247040624,False,0.002391473270927152,0.0013269289260246311,0.004823541443314904,0.00034178629117439006,500
steel-plates-fault,classification,tabicl_v2,1,0.0,0.000731848439757674,0.000731848439757674,0.6459857848778665,0.0,0.0,0.6452539364381088,0.0,False,0.0,0.0,0.0,0.0,500
steel-plates-fault,classification,tabicl_v2,1,0.25,0.000731848439757674,0.0011083903215118318,0.6459857848778665,0.00037654188175415785,0.5145080064375577,0.6452539364381088,0.0005835561171973956,False,0.0005679699570745913,0.0003273745645343933,0.0012029501427057077,0.000145221758332504,500
steel-plates-fault,classification,tabicl_v2,1,0.5,0.000731848439757674,0.0014969258678032018,0.6459857848778665,0.0007650774280455278,1.0454041936590812,0.6452539364381088,0.0011856997452334213,False,0.001153629945784174,0.0006665941912516666,0.0024455742861806324,0.00029227171119883646,500
steel-plates-fault,classification,tabicl_v2,1,0.75,0.000731848439757674,0.001898364430981065,0.6459857848778665,0.001166515991223391,1.5939311035624288,0.6452539364381088,0.0018078401778727938,False,0.0017583032208158822,0.001018658080373344,0.0037311235181944164,0.00044119588532348143,500
steel-plates-fault,classification,tabicl_v2,1,1.0,0.000731848439757674,0.0023137325016073106,0.6459857848778665,0.0015818840618496365,2.161491336066006,0.6452539364381088,0.002451568247040624,False,0.0023834821541619134,0.001384702529221454,0.005063300149933567,0.0005921397526954385,500
steel-plates-fault,classification,tabpfn_2_6,0,0.0,0.0005333082510791094,0.0005333082510791094,0.6459857848778665,0.0,0.0,0.6454524766267874,0.0,False,0.0,0.0,0.0,0.0,500
steel-plates-fault,classification,tabpfn_2_6,0,0.25,0.0005333082510791094,0.0004186467629664268,0.6459857848778665,-0.00011466148811268255,-0.2150004015138967,0.6454524766267874,-0.00017764512844062097,False,-0.0001971861004646491,0.00018825439429534825,3.4670393218563946e-06,-0.000542724470226582,500
steel-plates-fault,classification,tabpfn_2_6,0,0.5,0.0005333082510791094,0.00030730857655767916,0.6459857848778665,-0.0002259996745214302,-0.4237693192710534,0.6454524766267874,-0.0003501414630904072,False,-0.0003886613715624375,0.0003710940090270038,6.935737428753806e-06,-0.001069743255152849,500
steel-plates-fault,classification,tabpfn_2_6,0,0.75,0.0005333082510791094,0.00019910799925887615,0.6459857848778665,-0.00033420025182023317,-0.6266549432603077,0.6454524766267874,-0.0005177766976227345,False,-0.000574744915822684,0.0005488214692051037,1.040609552872237e-05,-0.0015819339839022405,500
steel-plates-fault,classification,tabpfn_2_6,0,1.0,0.0005333082510791094,9.387448263258193e-05,0.6459857848778665,-0.0004394337684465274,-0.8239770668414863,0.6454524766267874,-0.0006808150628580146,False,-0.000755729811377598,0.0007217147191894081,1.3878114831068016e-05,-0.0020801027106261897,500
steel-plates-fault,classification,tabpfn_2_6,1,0.0,0.0004165406210339779,0.0004165406210339779,0.6459857848778665,0.0,0.0,0.6455692442568325,0.0,False,0.0,0.0,0.0,0.0,500
steel-plates-fault,classification,tabpfn_2_6,1,0.25,0.0004165406210339779,0.0003789509617788222,0.6459857848778665,-3.758965925515571e-05,-0.09024248142197268,0.6455692442568325,-5.8227153151368354e-05,False,-6.445129402746829e-05,5.8313350228047466e-05,-5.766743574463468e-07,-0.00017458948125473404,500
steel-plates-fault,classification,tabpfn_2_6,1,0.5,0.0004165406210339779,0.00034170685823119374,0.6459857848778665,-7.483376280278416e-05,-0.17965537818862531,0.6455692442568325,-0.0001159190334244182,False,-0.00012830901766373891,0.00011608090939422994,-1.1533235620248926e-06,-0.00034755842245794404,500
steel-plates-fault,classification,tabpfn_2_6,1,0.75,0.0004165406210339779,0.0003048019012061397,0.6459857848778665,-0.00011173871982783818,-0.26825407699846754,0.6455692442568325,-0.00017308556877809405,False,-0.00019158418020570714,0.00017331280140188882,-1.7299476142474218e-06,-0.0005189368811991795,500
steel-plates-fault,classification,tabpfn_2_6,1,1.0,0.0004165406210339779,0.0002682298582035776,0.6459857848778665,-0.00014831076283040032,-0.356053540378004,0.6455692442568325,-0.00022973641348285258,False,-0.0002542874874520517,0.00023001887106342077,-2.3065465146306036e-06,-0.0006887540864569689,500
steel-plates-fault,classification,catboost,0,0.0,0.0015057880070404235,0.0015057880070404235,0.6459857848778665,0.0,0.0,0.6444799968708261,0.0,False,0.0,0.0,0.0,0.0,500
steel-plates-fault,classification,catboost,0,0.25,0.0015057880070404235,0.001555424032005517,0.6459857848778665,4.9636024965093615e-05,0.03296348804281658,0.6444799968708261,7.70171692001206e-05,False,7.701171050987327e-05,6.400285143313973e-05,0.0001943761312158201,-1.5034166233568864e-05,500
steel-plates-fault,classification,catboost,0,0.5,0.0015057880070404235,0.001605434391462001,0.6459857848778665,9.964638442157758e-05,0.06617557315882018,0.6444799968708261,0.00015461517022311838,False,0.00015461258344184927,0.00012835882151002902,0.00038985405433738656,-2.9976635992102372e-05,500
steel-plates-fault,classification,catboost,0,0.75,0.0015057880070404235,0.0016558232881534278,0.6459857848778665,0.00015003528111300437,0.09963904640726536,0.6444799968708261,0.0002328005242078539,False,0.0002328092370405106,0.0001930724779266494,0.0005864468251921579,-4.482716059144342e-05,500
steel-plates-fault,classification,catboost,0,1.0,0.0015057880070404235,0.0017065950044898982,0.6459857848778665,0.00020080699744947478,0.13335675175428863,0.6444799968708261,0.00031157987590687435,False,0.00031160841519019966,0.00025814847610593206,0.0007841677457666803,-5.9585488691858274e-05,500
steel-plates-fault,classification,catboost,1,0.0,0.0014683753089049332,0.0014683753089049332,0.6459857848778665,0.0,0.0,0.6445174095689615,0.0,False,0.0,0.0,0.0,0.0,500
steel-plates-fault,classification,catboost,1,0.25,0.0014683753089049332,0.0015357176622132695,0.6459857848778665,6.734235330833633e-05,0.04586181264417888,0.6445174095689615,0.00010448492516807785,False,0.00010090688762669641,4.2921703059708946e-05,0.00017551656905123757,3.3243501058062676e-05,500
steel-plates-fault,classification,catboost,1,0.5,0.0014683753089049332,0.00160329003197009,0.6459857848778665,0.00013491472306515688,0.09188027219401552,0.6445174095689615,0.0002093267320046246,False,0.00020215694264815476,8.598421774801967e-05,0.00035155700431305833,6.666696880037933e-05,500
steel-plates-fault,classification,catboost,1,0.75,0.0014683753089049332,0.001671093931368457,0.6459857848778665,0.00020271862246352382,0.13805640917151135,0.6445174095689615,0.000314527768302019,False,0.00030375239179040916,0.00012918877947742873,0.0005281248125375062,0.00010027102591661353,500
steel-plates-fault,classification,catboost,1,1.0,0.0014683753089049332,0.0017391308920011398,0.6459857848778665,0.00027075558309620665,0.18439126662932476,0.6445174095689615,0.00042009041040067755,False,0.0004056954886400791,0.00017253663994525777,0.0007052235400691118,0.00013405630087495466,500
wilt,classification,controlled_mlp,0,0.0,0.023241521350602992,0.023241521350602992,0.21210188110406236,0.0,0.0,0.18886035975345938,0.0,False,0.0,0.0,0.0,0.0,500
wilt,classification,controlled_mlp,0,0.25,0.023241521350602992,0.0264428162039341,0.21210188110406236,0.0032012948533311075,0.1377403314111385,0.18886035975345938,0.016950591736191314,False,0.014014736362197716,0.015269333458554276,0.033866941947394306,-0.009548329410909835,500
wilt,classification,controlled_mlp,0,0.5,0.023241521350602992,0.031894719428069825,0.21210188110406236,0.008653198077466832,0.3723163362213519,0.18886035975345938,0.045817968835613905,False,0.04019651287436505,0.029637021463164406,0.08201617419369941,-0.005404785694278967,500
wilt,classification,controlled_mlp,0,0.75,0.023241521350602992,0.041137488568469265,0.21210188110406236,0.017895967217866272,0.7699998183381386,0.18886035975345938,0.09475766773518744,False,0.086099315438434,0.04841997037597042,0.162619756237556,0.011157988743336353,500
wilt,classification,controlled_mlp,0,1.0,0.023241521350602992,0.07072249137649467,0.21210188110406236,0.047480970025891675,2.0429372634274565,0.18886035975345938,0.25140781309467963,False,0.2353056742250315,0.11693539920702455,0.440513208448838,0.049212906119034,500
wilt,classification,controlled_mlp,1,0.0,0.02838894547624736,0.02838894547624736,0.21210188110406236,0.0,0.0,0.183712935627815,0.0,False,0.0,0.0,0.0,0.0,500
wilt,classification,controlled_mlp,1,0.25,0.02838894547624736,0.03190011253912067,0.21210188110406236,0.0035111670628733133,0.1236807850369454,0.183712935627815,0.019112247326919893,False,0.01806240006807205,0.013435863954591733,0.037565456304222776,-0.002728252745599636,500
wilt,classification,controlled_mlp,1,0.5,0.02838894547624736,0.037206946120025806,0.21210188110406236,0.008818000643778447,0.31061388494181114,0.183712935627815,0.047998801029682965,False,0.04636254692468093,0.026144497010964624,0.08538361430052961,0.0064944199061581515,500
wilt,classification,controlled_mlp,1,0.75,0.02838894547624736,0.045083457811380165,0.21210188110406236,0.016694512335132805,0.588063841578789,0.183712935627815,0.09087281893396068,False,0.08907517128102252,0.04263130755164011,0.15634871173385792,0.0215933356585247,500
wilt,classification,controlled_mlp,1,1.0,0.02838894547624736,0.06125703528019574,0.21210188110406236,0.03286808980394838,1.15777776358226,0.183712935627815,0.17891004621762738,False,0.17863767716642276,0.08459677767175458,0.3251556301112342,0.05047450784518187,500
wilt,classification,tabm_d,0,0.0,0.02885725381538267,0.02885725381538267,0.21210188110406236,0.0,0.0,0.18324462728867968,0.0,False,0.0,0.0,0.0,0.0,500
wilt,classification,tabm_d,0,0.25,0.02885725381538267,0.032836465296723086,0.21210188110406236,0.003979211481340415,0.13789293696475213,0.18324462728867968,0.021715296869641097,False,0.021365813262670653,0.0076011460645271905,0.03394151798257397,0.009792837268262067,500
wilt,classification,tabm_d,0,0.5,0.02885725381538267,0.037695289555755435,0.21210188110406236,0.008838035740372764,0.30626738763553285,0.18324462728867968,0.04823080420496864,False,0.04746980321589503,0.017190489443867647,0.07617469519198014,0.021704465093038555,500
wilt,classification,tabm_d,0,0.75,0.02885725381538267,0.044058946678650755,0.21210188110406236,0.015201692863268085,0.5267893112949181,0.18324462728867968,0.08295846425728849,False,0.08167228686897726,0.03041935117737568,0.13307687093459958,0.03585051480382932,500
wilt,classification,tabm_d,0,1.0,0.02885725381538267,0.05401112870536549,0.21210188110406236,0.025153874889982816,0.8716655802006451,0.18324462728867968,0.1372693718891738,False,0.13513645512019778,0.0535315147445836,0.22954364007107975,0.05542585839956902,500
wilt,classification,tabm_d,1,0.0,0.027577689215689025,0.027577689215689025,0.21210188110406236,0.0,0.0,0.18452419188837332,0.0,False,0.0,0.0,0.0,0.0,500
wilt,classification,tabm_d,1,0.25,0.027577689215689025,0.03192347653199711,0.21210188110406236,0.004345787316308088,0.1575834466158157,0.18452419188837332,0.023551314718327245,False,0.02324667755654378,0.00683117831643473,0.03465877961490477,0.012028186330271353,500
wilt,classification,tabm_d,1,0.5,0.027577689215689025,0.036968210489958554,0.21210188110406236,0.00939052127426953,0.340511534553346,0.18452419188837332,0.050890461452069456,False,0.05017582151944095,0.015215596951692608,0.07579666938925174,0.024912483648570457,500
wilt,classification,tabm_d,1,0.75,0.027577689215689025,0.04310655268626643,0.21210188110406236,0.015528863470577407,0.5630951654115746,0.18452419188837332,0.08415624700294848,False,0.08284340448081227,0.026272712533962395,0.12817986275744658,0.040107004414566286,500
wilt,classification,tabm_d,1,1.0,0.027577689215689025,0.051362957215171305,0.21210188110406236,0.02378526799948228,0.8624822701225734,0.18452419188837332,0.12890054011926533,False,0.1265561453572624,0.04320136183283298,0.2009198152841234,0.05549141510929791,500
wilt,classification,tabicl_v2,0,0.0,0.04095807718567767,0.04095807718567767,0.21210188110406236,0.0,0.0,0.17114380391838468,0.0,False,0.0,0.0,0.0,0.0,500
wilt,classification,tabicl_v2,0,0.25,0.04095807718567767,0.04427178102054625,0.21210188110406236,0.0033137038348685782,0.0809047705009776,0.17114380391838468,0.019362102273061677,False,0.01969929365013915,0.010373367761653223,0.03634761622647972,0.0025776962828075113,500
wilt,classification,tabicl_v2,0,0.5,0.04095807718567767,0.04855839552598592,0.21210188110406236,0.007600318340308249,0.1855633580124691,0.17114380391838468,0.0444089599874308,False,0.045177923518752376,0.02312768467087661,0.08182937606330905,0.007398381672620561,500
wilt,classification,tabicl_v2,0,0.75,0.04095807718567767,0.05444995653514625,0.21210188110406236,0.013491879349468577,0.3294070492690622,0.17114380391838468,0.07883358345770207,False,0.08018993168780514,0.04013324358304325,0.1460778101690884,0.014432006384510199,500
wilt,classification,tabicl_v2,0,1.0,0.04095807718567767,0.06374799329132874,0.21210188110406236,0.02278991610565107,0.5564205566178363,0.17114380391838468,0.13316237914472884,False,0.13543908741666794,0.06690247287640921,0.2485507676310397,0.029784026901223053,500
wilt,classification,tabicl_v2,1,0.0,0.04095807718567767,0.04095807718567767,0.21210188110406236,0.0,0.0,0.17114380391838468,0.0,False,0.0,0.0,0.0,0.0,500
wilt,classification,tabicl_v2,1,0.25,0.04095807718567767,0.04427178102054625,0.21210188110406236,0.0033137038348685782,0.0809047705009776,0.17114380391838468,0.019362102273061677,False,0.019828676792349762,0.009782866703819768,0.03624359491564505,0.0051637643401378905,500
wilt,classification,tabicl_v2,1,0.5,0.04095807718567767,0.04855839552598592,0.21210188110406236,0.007600318340308249,0.1855633580124691,0.17114380391838468,0.0444089599874308,False,0.04544768251090791,0.021714755700396764,0.08184038106201343,0.012613517782701802,500
wilt,classification,tabicl_v2,1,0.75,0.04095807718567767,0.05444995653514625,0.21210188110406236,0.013491879349468577,0.3294070492690622,0.17114380391838468,0.07883358345770207,False,0.08060332226761804,0.03748595162823933,0.1443673045526908,0.024701690821131127,500
wilt,classification,tabicl_v2,1,1.0,0.04095807718567767,0.06374799329132874,0.21210188110406236,0.02278991610565107,0.5564205566178363,0.17114380391838468,0.13316237914472884,False,0.13595191258095543,0.06205376802900389,0.24283245787895566,0.04222397740868849,500
wilt,classification,tabpfn_2_6,0,0.0,0.07957063744947511,0.07957063744947511,0.21210188110406236,0.0,0.0,0.13253124365458724,0.0,False,0.0,0.0,0.0,0.0,500
wilt,classification,tabpfn_2_6,0,0.25,0.07957063744947511,0.07675059634176475,0.21210188110406236,-0.0028200411077103638,-0.03544072534923454,0.13253124365458724,-0.021278311664079484,False,-0.021892294985478695,0.013480006229623755,-0.003512550299703353,-0.04685811448364751,500
wilt,classification,tabpfn_2_6,0,0.5,0.07957063744947511,0.07442586219166038,0.21210188110406236,-0.005144775257814732,-0.06465670532150135,0.13253124365458724,-0.03881933886641423,False,-0.03990462097502213,0.024882928517680803,-0.005815733208970793,-0.08595318557269893,500
wilt,classification,tabpfn_2_6,0,0.75,0.07957063744947511,0.07247299084523182,0.21210188110406236,-0.007097646604243293,-0.08919931813729756,0.13253124365458724,-0.05355451596562171,False,-0.05499794621832955,0.0349091474083809,-0.006988619338139788,-0.11947254591062163,500
wilt,classification,tabpfn_2_6,0,1.0,0.07957063744947511,0.07082261300496026,0.21210188110406236,-0.008748024444514849,-0.10994035896808761,0.13253124365458724,-0.06600726140708828,False,-0.06771069703156352,0.043981431138676405,-0.006576780080502055,-0.14614893111570643,500
wilt,classification,tabpfn_2_6,1,0.0,0.08130257378236078,0.08130257378236078,0.21210188110406236,0.0,0.0,0.13079930732170159,0.0,False,0.0,0.0,0.0,0.0,500
wilt,classification,tabpfn_2_6,1,0.25,0.08130257378236078,0.07593949259391854,0.21210188110406236,-0.00536308118844224,-0.06596446999081106,0.13079930732170159,-0.04100236689519856,False,-0.04316345150793287,0.01942616953740085,-0.01733729228243416,-0.0773897119977688,500
wilt,classification,tabpfn_2_6,1,0.5,0.08130257378236078,0.07145819012422112,0.21210188110406236,-0.009844383658139652,-0.12108329663083148,0.13079930732170159,-0.07526327057625266,False,-0.07921086675037088,0.03525232312078031,-0.03173799082775447,-0.14218081832338642,500
wilt,classification,tabpfn_2_6,1,0.75,0.08130257378236078,0.06757251119633902,0.21210188110406236,-0.01373006258602176,-0.1688761123697735,0.13079930732170159,-0.1049704533392719,False,-0.11044890118692006,0.04882176497791106,-0.045351289304461716,-0.19828729320614102,500
wilt,classification,tabpfn_2_6,1,1.0,0.08130257378236078,0.06412977202667655,0.21210188110406236,-0.017172801755684225,-0.21122088707368816,0.13079930732170159,-0.1312912285800385,False,-0.1381091832877405,0.060795347048808505,-0.05820638495126301,-0.24763807769688498,500
wilt,classification,catboost,0,0.0,0.052973952253528425,0.052973952253528425,0.21210188110406236,0.0,0.0,0.15912792885053395,0.0,False,0.0,0.0,0.0,0.0,500
wilt,classification,catboost,0,0.25,0.052973952253528425,0.053036303374072266,0.21210188110406236,6.235112054384095e-05,0.0011770147004594687,0.15912792885053395,0.0003918301519678941,False,0.0008271738548318282,0.007633159074824852,0.012579207678349073,-0.0124468656903731,500
wilt,classification,catboost,0,0.5,0.052973952253528425,0.05342920555703476,0.21210188110406236,0.00045525330350633386,0.008593908593558089,0.15912792885053395,0.0028609264683759268,False,0.0037395598365984953,0.015204634842197836,0.027333316454635704,-0.02233985863367314,500
wilt,classification,catboost,0,0.75,0.052973952253528425,0.054160379337335855,0.21210188110406236,0.00118642708380743,0.022396423776902655,0.15912792885053395,0.007455806735986742,False,0.008791987691817259,0.022978989306949485,0.044400092063785125,-0.03064217495186203,500
wilt,classification,catboost,0,1.0,0.052973952253528425,0.05526689108998633,0.21210188110406236,0.0022929388364579043,0.04328426970077882,0.15912792885053395,0.014409405394898473,False,0.01622576689693908,0.03125994184853781,0.06546670156660421,-0.036196114637899214,500
wilt,classification,catboost,1,0.0,0.04946408901999383,0.04946408901999383,0.21210188110406236,0.0,0.0,0.16263779208406853,0.0,False,0.0,0.0,0.0,0.0,500
wilt,classification,catboost,1,0.25,0.04946408901999383,0.04865781553404795,0.21210188110406236,-0.000806273485945877,-0.016300178612810884,0.16263779208406853,-0.004957479289494467,False,-0.0052585573852755715,0.006990099808096908,0.004871315567228405,-0.018062184519460282,500
wilt,classification,catboost,1,0.5,0.04946408901999383,0.04812323971872503,0.21210188110406236,-0.0013408493012687997,-0.027107530489984693,0.16263779208406853,-0.008244389474838087,False,-0.008752765790788358,0.013580491558420312,0.011305593297072331,-0.03235732595586119,500
wilt,classification,catboost,1,0.75,0.04946408901999383,0.04784463367305634,0.21210188110406236,-0.0016194553469374914,-0.03274002168083785,0.16263779208406853,-0.009957435637716875,False,-0.010592376529083613,0.020148035151776895,0.01990758251451708,-0.04421776829083518,500
wilt,classification,catboost,1,1.0,0.04946408901999383,0.04783776248821224,0.21210188110406236,-0.0016263265317815884,-0.03287893427339201,0.16263779208406853,-0.00999968402756556,False,-0.010682035513203722,0.02704682763941283,0.031339544196924994,-0.05466080516775906,500
eeg-eye-state,classification,controlled_mlp,0,0.0,0.5320501951480752,0.5320501951480752,0.6879808065690332,0.0,0.0,0.155930611420958,0.0,False,0.0,0.0,0.0,0.0,500
eeg-eye-state,classification,controlled_mlp,0,0.25,0.5320501951480752,0.4991658399402091,0.6879808065690332,-0.03288435520786609,-0.061806866171177754,0.155930611420958,-0.21089095276545705,False,-0.25523953882187167,0.20749926236226213,-0.10526290585415553,-0.49333081969135756,500
eeg-eye-state,classification,controlled_mlp,0,0.5,0.5320501951480752,0.4807941331388352,0.6879808065690332,-0.05125606200923999,-0.09633689166296591,0.155930611420958,-0.32871071011750597,False,-0.4004205275347312,0.340167176215673,-0.14646305346722563,-0.7839512539663978,500
eeg-eye-state,classification,controlled_mlp,0,0.75,0.5320501951480752,0.47592915663592117,0.6879808065690332,-0.056121038512154,-0.10548072160096647,0.155930611420958,-0.3599103344797826,False,-0.4447846872978956,0.41860122487853607,-0.1167431506630318,-0.9258455812045909,500
eeg-eye-state,classification,controlled_mlp,0,1.0,0.5320501951480752,0.4997065946839516,0.6879808065690332,-0.032343600464123545,-0.06079050578136144,0.155930611420958,-0.20742303367750647,False,-0.2779431765788586,0.4366988226256938,0.1509901869386273,-0.8122754187652163,500
eeg-eye-state,classification,controlled_mlp,1,0.0,0.5243769139403185,0.5243769139403185,0.6879808065690332,0.0,0.0,0.16360389262871466,0.0,False,0.0,0.0,0.0,0.0,500
eeg-eye-state,classification,controlled_mlp,1,0.25,0.5243769139403185,0.49937292022026014,0.6879808065690332,-0.02500399372005835,-0.04768324664061042,0.16360389262871466,-0.15283251100145165,False,-15291.407018832191,243671.13958444298,-0.05123857269866459,-0.6180820878176448,500
eeg-eye-state,classification,controlled_mlp,1,0.5,0.5243769139403185,0.48847201882950464,0.6879808065690332,-0.03590489511081385,-0.06847154052037527,0.16360389262871466,-0.21946235223325036,False,-22338.343949688606,358769.955493554,-0.054144488655696495,-0.9076895114122194,500
eeg-eye-state,classification,controlled_mlp,1,0.75,0.5243769139403185,0.4867192779385233,0.6879808065690332,-0.03765763600179517,-0.07181406160470509,0.16360389262871466,-0.23017567245332005,False,-24252.97732472239,395365.09475422,-0.016841029462573525,-0.9802451542933109,500
eeg-eye-state,classification,controlled_mlp,1,1.0,0.5243769139403185,0.4945028191549893,0.6879808065690332,-0.029874094785329208,-0.056970652199096056,0.16360389262871466,-0.18260014664275726,False,-20891.206204994796,354179.42263780773,0.061953226663170435,-0.9858390122661856,500
eeg-eye-state,classification,tabm_d,0,0.0,0.40480187476680496,0.40480187476680496,0.6879808065690332,0.0,0.0,0.2831789318022282,0.0,False,0.0,0.0,0.0,0.0,500
eeg-eye-state,classification,tabm_d,0,0.25,0.40480187476680496,0.4041069925792873,0.6879808065690332,-0.0006948821875176758,-0.0017165982443089673,0.2831789318022282,-0.002453862591737512,False,-0.0014915158928061124,0.015521208443806037,0.023864150990449112,-0.026381901775778045,500
