dataset,model,embedding,k,method,seed,alpha,raw_fallback,raw_disagreement,method_disagreement,disagreement_reduction,fixed_coordinate_error,rank_coordinate_error,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
california_housing,controlled_mlp,RBF,8,Gram-after-embedding,0.0,1.0,0.0,0.1250258039185044,0.0,1.0,8.299772117821142e-16,1.1359121293483068e-15,0.23008534195832908,65288.85728446,64110.49459905955,113685.69177493482,-1178.362685400447,-0.018048450140065782,48396.83449047482,-0.024347928904985827,0.0
california_housing,controlled_mlp,RBF,8,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.1250258039185044,0.0,1.0,8.299772117821142e-16,1.1359121293483068e-15,0.22511048708111048,65288.85728446,64718.943436042544,113685.69177493482,-569.9138484174546,-0.00872911354435828,48396.83449047482,-0.01177584968970691,0.0
california_housing,controlled_mlp,RBF,8,Raw embedding,0.0,0.0,1.0,0.1250258039185044,0.1250258039185044,0.0,8.299772117821142e-16,1.1359121293483068e-15,0.0,65288.85728446,65288.85728446,113685.69177493482,0.0,0.0,48396.83449047482,0.0,0.0
california_housing,controlled_mlp,RBF,8,SafeGram-after-embedding,0.0,0.5,0.0,0.1250258039185044,0.0625129019592522,0.5,8.299772117821142e-16,1.1359121293483068e-15,0.23008534195832908,65288.85728446,63835.386356501585,113685.69177493482,-1453.470927958413,-0.022262159094402885,48396.83449047482,-0.030032355282337247,0.0
california_housing,controlled_mlp,RBF,8,SafeRankGram prediction hybrid,0.0,0.75,0.0,0.1250258039185044,0.0312564509796261,0.75,8.299772117821142e-16,1.1359121293483068e-15,0.22511048708111048,65288.85728446,63952.09278250492,113685.69177493482,-1336.7645019550764,-0.020474619369287874,48396.83449047482,-0.027620907772762916,0.0
california_housing,controlled_mlp,RBF,16,Gram-after-embedding,0.0,1.0,0.0,0.17318525793811312,0.0,1.0,1.3868559405832186e-15,1.4427435146261123e-15,0.27228743280284107,68804.52025444608,68743.6160445651,113685.69177493482,-60.90420988097321,-0.0008851774513613826,44881.171520488744,-0.0013570102521314484,0.0
california_housing,controlled_mlp,RBF,16,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.17318525793811312,0.0,1.0,1.3868559405832186e-15,1.4427435146261123e-15,0.1654470779467374,68804.52025444608,67818.80699777236,113685.69177493482,-985.7132566737127,-0.01432628631125463,44881.171520488744,-0.021962734556153996,0.0
california_housing,controlled_mlp,RBF,16,Raw embedding,0.0,0.0,1.0,0.17318525793811312,0.17318525793811312,0.0,1.3868559405832186e-15,1.4427435146261123e-15,0.0,68804.52025444608,68804.52025444608,113685.69177493482,0.0,0.0,44881.171520488744,0.0,0.0
california_housing,controlled_mlp,RBF,16,SafeGram-after-embedding,0.0,0.5,0.0,0.17318525793811312,0.08659262896905656,0.5,1.3868559405832186e-15,1.4427435146261123e-15,0.27228743280284107,68804.52025444608,66774.22862276464,113685.69177493482,-2030.2916316814371,-0.029508114062465857,44881.171520488744,-0.04523704624676713,0.0
california_housing,controlled_mlp,RBF,16,SafeRankGram prediction hybrid,0.0,0.5,0.0,0.17318525793811312,0.08659262896905656,0.5,1.3868559405832186e-15,1.4427435146261123e-15,0.1654470779467374,68804.52025444608,66303.79328969606,113685.69177493482,-2500.7269647500216,-0.03634538770857031,44881.171520488744,-0.055718843337420734,0.0
california_housing,controlled_mlp,RBF,32,Gram-after-embedding,0.0,1.0,0.0,0.20905840241287627,0.0,1.0,1.192467265576901e-15,9.92361629095002e-16,0.17011519707739353,72872.27804516842,73725.74931466486,113685.69177493482,853.4712694964401,0.011711878541349195,40813.4137297664,0.020911538425759737,0.0
california_housing,controlled_mlp,RBF,32,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.20905840241287627,0.0,1.0,1.192467265576901e-15,9.92361629095002e-16,0.206070699961856,72872.27804516842,71821.42581599804,113685.69177493482,-1050.8522291703848,-0.014420466291983285,40813.4137297664,-0.025747717064989545,0.0
california_housing,controlled_mlp,RBF,32,Raw embedding,0.0,0.0,1.0,0.20905840241287627,0.20905840241287627,0.0,1.192467265576901e-15,9.92361629095002e-16,0.0,72872.27804516842,72872.27804516842,113685.69177493482,0.0,0.0,40813.4137297664,0.0,0.0
california_housing,controlled_mlp,RBF,32,SafeGram-after-embedding,0.0,0.5,0.0,0.20905840241287627,0.10452920120643813,0.5,1.192467265576901e-15,9.92361629095002e-16,0.17011519707739353,72872.27804516842,70060.56867107621,113685.69177493482,-2811.7093740922137,-0.03858407407477274,40813.4137297664,-0.0688917960332623,0.0
california_housing,controlled_mlp,RBF,32,SafeRankGram prediction hybrid,0.0,0.25,0.0,0.20905840241287627,0.15679380180965719,0.2500000000000001,1.192467265576901e-15,9.92361629095002e-16,0.206070699961856,72872.27804516842,70898.06043814443,113685.69177493482,-1974.2176070239948,-0.02709147648438156,40813.4137297664,-0.048371783357689116,0.0
phoneme,controlled_mlp,PLE,4,Gram-after-embedding,0.0,1.0,0.0,0.04171480517139295,0.0,1.0,9.645275938464143e-15,2.6897951901470537e-15,0.19457202800549567,0.32207474144185966,0.3711402695309659,0.6047907936193667,0.04906552808910625,0.1523420553547614,0.28271605217750706,0.1735505561541295,0.0
phoneme,controlled_mlp,PLE,4,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.04171480517139295,0.0,1.0,9.645275938464143e-15,2.6897951901470537e-15,0.21439809794537723,0.32207474144185966,0.3746701250491498,0.6047907936193667,0.05259538360729016,0.16330179563858963,0.28271605217750706,0.18603607118235876,0.0
phoneme,controlled_mlp,PLE,4,Raw embedding,0.0,0.0,1.0,0.04171480517139295,0.04171480517139295,0.0,9.645275938464143e-15,2.6897951901470537e-15,0.0,0.32207474144185966,0.32207474144185966,0.6047907936193667,0.0,0.0,0.28271605217750706,0.0,0.0
phoneme,controlled_mlp,PLE,4,SafeGram-after-embedding,0.0,0.5,0.0,0.04171480517139295,0.020857402645749,0.49999999856040256,9.645275938464143e-15,2.6897951901470537e-15,0.19457202800549567,0.32207474144185966,0.3181065613606146,0.6047907936193667,-0.003968180081245054,-0.012320680794403068,0.28271605217750706,-0.014035920672638634,0.0
phoneme,controlled_mlp,PLE,4,SafeRankGram prediction hybrid,0.0,0.75,0.0,0.04171480517139295,0.010428701382886884,0.7499999978415661,9.645275938464143e-15,2.6897951901470537e-15,0.21439809794537723,0.32207474144185966,0.3245051959783404,0.6047907936193667,0.0024304545364807195,0.0075462438488659335,0.28271605217750706,0.008596804170690408,0.0
phoneme,controlled_mlp,PLE,8,Gram-after-embedding,0.0,1.0,0.0,0.04893946448155143,0.0,1.0,3.2760839346736568e-15,3.426411625674641e-15,0.1874076488893479,0.33507949633612333,0.36403514503782464,0.6047907936193667,0.02895564870170131,0.08641426592290045,0.2697112972832434,0.10735793788901947,0.0
phoneme,controlled_mlp,PLE,8,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.04893946448155143,0.0,1.0,3.2760839346736568e-15,3.426411625674641e-15,0.16911320900544524,0.33507949633612333,0.3556041915552788,0.6047907936193667,0.020524695219155453,0.06125321138290962,0.2697112972832434,0.07609875976978815,0.0
phoneme,controlled_mlp,PLE,8,Raw embedding,0.0,0.0,1.0,0.04893946448155143,0.04893946448155143,0.0,3.2760839346736568e-15,3.426411625674641e-15,0.0,0.33507949633612333,0.33507949633612333,0.6047907936193667,0.0,0.0,0.2697112972832434,0.0,0.0
phoneme,controlled_mlp,PLE,8,SafeGram-after-embedding,0.0,0.5,0.0,0.04893946448155143,0.02446973230890187,0.4999999986079505,3.2760839346736568e-15,3.426411625674641e-15,0.1874076488893479,0.33507949633612333,0.3186059747215514,0.6047907936193667,-0.01647352161457194,-0.04916302487827277,0.2697112972832434,-0.061078352225164306,0.0
phoneme,controlled_mlp,PLE,8,SafeRankGram prediction hybrid,0.0,0.5,0.0,0.04893946448155143,0.02446973233929544,0.4999999979869064,3.2760839346736568e-15,3.426411625674641e-15,0.16911320900544524,0.33507949633612333,0.31972103375436733,0.6047907936193667,-0.015358462581755994,-0.045835280134089995,0.2697112972832434,-0.056944083308557,0.0
phoneme,controlled_mlp,PLE,16,Gram-after-embedding,0.0,1.0,0.0,0.06382288954345271,0.0,1.0,8.464653241923487e-15,8.51447065558213e-15,0.16248209192417562,0.3259088470419814,0.371706273288584,0.6047907936193667,0.0457974262466026,0.14052219404986965,0.2788819465773853,0.16421796680874265,0.0
phoneme,controlled_mlp,PLE,16,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.06382288954345271,0.0,1.0,8.464653241923487e-15,8.51447065558213e-15,0.13732780003920197,0.3259088470419814,0.35744447638352883,0.6047907936193667,0.03153562934154741,0.0967621150139726,0.2788819465773853,0.11307877662420424,0.0
phoneme,controlled_mlp,PLE,16,Raw embedding,0.0,0.0,1.0,0.06382288954345271,0.06382288954345271,0.0,8.464653241923487e-15,8.51447065558213e-15,0.0,0.3259088470419814,0.3259088470419814,0.6047907936193667,0.0,0.0,0.2788819465773853,0.0,0.0
phoneme,controlled_mlp,PLE,16,SafeGram-after-embedding,0.0,0.75,0.0,0.06382288954345271,0.01595572239024507,0.7499999999313429,8.464653241923487e-15,8.51447065558213e-15,0.16248209192417562,0.3259088470419814,0.33457147804913145,0.6047907936193667,0.008662631007150035,0.026579919771353037,0.2788819465773853,0.031061999937476385,0.0
phoneme,controlled_mlp,PLE,16,SafeRankGram prediction hybrid,0.0,0.75,0.0,0.06382288954345271,0.01595572233485713,0.750000000799181,8.464653241923487e-15,8.51447065558213e-15,0.13732780003920197,0.3259088470419814,0.32843463417780194,0.6047907936193667,0.002525787135820523,0.007749980274377663,0.2788819465773853,0.009056832709390377,0.0
phoneme,controlled_mlp,PLE,32,Gram-after-embedding,0.0,1.0,0.0,0.06634981264083084,0.0,1.0,1.6155744903233471e-15,2.195399916099317e-15,0.1479833850171417,0.3353896861155122,0.3718176655643983,0.6047907936193667,0.03642797944888615,0.10861389290408865,0.26940110750385454,0.13521837302901565,0.0
phoneme,controlled_mlp,PLE,32,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.06634981264083084,0.0,1.0,1.6155744903233471e-15,2.195399916099317e-15,0.10102437995374203,0.3353896861155122,0.35143585413753314,0.6047907936193667,0.016046168022020968,0.04784335561378735,0.26940110750385454,0.059562368435294506,0.0
phoneme,controlled_mlp,PLE,32,Raw embedding,0.0,0.0,1.0,0.06634981264083084,0.06634981264083084,0.0,1.6155744903233471e-15,2.195399916099317e-15,0.0,0.3353896861155122,0.3353896861155122,0.6047907936193667,0.0,0.0,0.26940110750385454,0.0,0.0
phoneme,controlled_mlp,PLE,32,SafeGram-after-embedding,0.0,0.5,0.0,0.06634981264083084,0.0331749061633468,0.5000000023672806,1.6155744903233471e-15,2.195399916099317e-15,0.1479833850171417,0.3353896861155122,0.3283610636882964,0.6047907936193667,-0.007028622427215803,-0.020956584886736983,0.26940110750385454,-0.026089805243711697,0.0
phoneme,controlled_mlp,PLE,32,SafeRankGram prediction hybrid,0.0,0.25,0.0,0.06634981264083084,0.049762359486392266,0.24999999991304966,1.6155744903233471e-15,2.195399916099317e-15,0.10102437995374203,0.3353896861155122,0.3193118216027728,0.6047907936193667,-0.016077864512739348,-0.04793786207009938,0.26940110750385454,-0.05968002381916455,0.0
phoneme,controlled_mlp,RBF,4,Gram-after-embedding,0.0,1.0,0.0,0.04059761778783327,0.0,1.0,1.7415928067017511e-15,1.814567647538651e-15,0.19722630502656102,0.31509469118580563,0.3623974666714429,0.6047907936193667,0.04730277548563727,0.15012241338507248,0.2896961024335611,0.16328412805100023,0.0
phoneme,controlled_mlp,RBF,4,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.04059761778783327,0.0,1.0,1.7415928067017511e-15,1.814567647538651e-15,0.19578623306006193,0.31509469118580563,0.35510809469378146,0.6047907936193667,0.04001340350797583,0.12698850417756055,0.2896961024335611,0.138121994641445,0.0
phoneme,controlled_mlp,RBF,4,Raw embedding,0.0,0.0,1.0,0.04059761778783327,0.04059761778783327,0.0,1.7415928067017511e-15,1.814567647538651e-15,0.0,0.31509469118580563,0.31509469118580563,0.6047907936193667,0.0,0.0,0.2896961024335611,0.0,0.0
phoneme,controlled_mlp,RBF,4,SafeGram-after-embedding,0.0,0.75,0.0,0.04059761778783327,0.010149404352324453,0.7500000023310202,1.7415928067017511e-15,1.814567647538651e-15,0.19722630502656102,0.31509469118580563,0.32445135429032335,0.6047907936193667,0.009356663104517715,0.029694765942598064,0.2896961024335611,0.0322982015495482,0.0
phoneme,controlled_mlp,RBF,4,SafeRankGram prediction hybrid,0.0,0.75,0.0,0.04059761778783327,0.010149404375320345,0.7500000017645856,1.7415928067017511e-15,1.814567647538651e-15,0.19578623306006193,0.31509469118580563,0.3148758495267745,0.6047907936193667,-0.00021884165903113262,-0.0006945266459665157,0.2896961024335611,-0.000755418030110784,0.0
phoneme,controlled_mlp,RBF,8,Gram-after-embedding,0.0,1.0,0.0,0.046808135816459526,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.1897197279613465,0.35855421061891923,0.3650134968558647,0.6047907936193667,0.006459286236945472,0.01801481071940491,0.24623658300044748,0.026232033267508968,0.0
phoneme,controlled_mlp,RBF,8,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.046808135816459526,0.0,1.0,1.4799970300555038e-15,2.0377745628039453e-15,0.1305610970593989,0.35855421061891923,0.36306119467872916,0.6047907936193667,0.0045069840598099264,0.012569881837477755,0.24623658300044748,0.01830347060900263,0.0
phoneme,controlled_mlp,RBF,8,Raw embedding,0.0,0.0,1.0,0.046808135816459526,0.046808135816459526,0.0,1.4799970300555038e-15,2.0377745628039453e-15,0.0,0.35855421061891923,0.35855421061891923,0.6047907936193667,0.0,0.0,0.24623658300044748,0.0,0.0
phoneme,controlled_mlp,RBF,8,SafeGram-after-embedding,0.0,0.25,0.0,0.046808135816459526,0.03510610182021143,0.250000000900126,1.4799970300555038e-15,2.0377745628039453e-15,0.1897197279613465,0.35855421061891923,0.35079755252396816,0.6047907936193667,-0.007756658094951074,-0.021633152993969586,0.24623658300044748,-0.03150083549907358,0.0
phoneme,controlled_mlp,RBF,8,SafeRankGram prediction hybrid,0.0,0.25,0.0,0.046808135816459526,0.03510610189401612,0.2499999993233767,1.4799970300555038e-15,2.0377745628039453e-15,0.1305610970593989,0.35855421061891923,0.3500435294207781,0.6047907936193667,-0.008510681198141135,-0.023736107249864396,0.24623658300044748,-0.03456302509739452,0.0
phoneme,controlled_mlp,RBF,16,Gram-after-embedding,0.0,1.0,0.0,0.07417639763249961,0.0,1.0,1.6487886045062024e-15,1.6596189326853036e-15,0.11737395194359124,0.3821049207969147,0.38352474052367413,0.6047907936193667,0.0014198197267594193,0.003715784983345034,0.222685872822452,0.00637588594536235,0.0
phoneme,controlled_mlp,RBF,16,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.07417639763249961,0.0,1.0,1.6487886045062024e-15,1.6596189326853036e-15,0.10363774397410452,0.3821049207969147,0.3886392134548763,0.6047907936193667,0.006534292657961571,0.017100781231327005,0.222685872822452,0.029343094715179256,0.0
phoneme,controlled_mlp,RBF,16,Raw embedding,0.0,0.0,1.0,0.07417639763249961,0.07417639763249961,0.0,1.6487886045062024e-15,1.6596189326853036e-15,0.0,0.3821049207969147,0.3821049207969147,0.6047907936193667,0.0,0.0,0.222685872822452,0.0,0.0
phoneme,controlled_mlp,RBF,16,SafeGram-after-embedding,0.0,0.5,0.0,0.07417639763249961,0.03708819884054684,0.49999999967244246,1.6487886045062024e-15,1.6596189326853036e-15,0.11737395194359124,0.3821049207969147,0.3659827238608421,0.6047907936193667,-0.01612219693607264,-0.04219311518534838,0.222685872822452,-0.07239883128521094,0.0
phoneme,controlled_mlp,RBF,16,SafeRankGram prediction hybrid,0.0,0.75,0.0,0.07417639763249961,0.01854409944002159,0.7499999995699888,1.6487886045062024e-15,1.6596189326853036e-15,0.10363774397410452,0.3821049207969147,0.375559770311383,0.6047907936193667,-0.0065451504855317255,-0.017129197058968034,0.222685872822452,-0.029391853208174504,0.0
phoneme,controlled_mlp,RBF,32,Gram-after-embedding,0.0,1.0,0.0,0.14010329624768658,0.0,1.0,1.812476266313323e-15,1.464412700712817e-15,0.16960770287550986,0.37437151196622853,0.38701251196330594,0.6047907936193667,0.012640999997077407,0.033765923936588775,0.23041928165313819,0.054860860195313624,0.0
phoneme,controlled_mlp,RBF,32,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.14010329624768658,0.0,1.0,1.812476266313323e-15,1.464412700712817e-15,0.0916713799815625,0.37437151196622853,0.3900869568543146,0.6047907936193667,0.015715444888086072,0.04197820717059192,0.23041928165313819,0.06820368840374794,0.0
phoneme,controlled_mlp,RBF,32,Raw embedding,0.0,0.0,1.0,0.14010329624768658,0.14010329624768658,0.0,1.812476266313323e-15,1.464412700712817e-15,0.0,0.37437151196622853,0.37437151196622853,0.6047907936193667,0.0,0.0,0.23041928165313819,0.0,0.0
phoneme,controlled_mlp,RBF,32,SafeGram-after-embedding,0.0,0.75,0.0,0.14010329624768658,0.03502582392088327,0.7500000010066742,1.812476266313323e-15,1.464412700712817e-15,0.16960770287550986,0.37437151196622853,0.3740319245588071,0.6047907936193667,-0.0003395874074214045,-0.0009070866681010657,0.23041928165313819,-0.0014737803407121224,0.0
phoneme,controlled_mlp,RBF,32,SafeRankGram prediction hybrid,0.0,1.0,0.0,0.14010329624768658,0.0,1.0,1.812476266313323e-15,1.464412700712817e-15,0.0916713799815625,0.37437151196622853,0.3900869568543146,0.6047907936193667,0.015715444888086072,0.04197820717059192,0.23041928165313819,0.06820368840374794,0.0
steel-plates-fault,controlled_mlp,PLE,4,Gram-after-embedding,0.0,1.0,0.0,0.012489085212020625,0.0,1.0,2.601085671887508e-15,1.8020707298246224e-15,0.4100867318920791,0.0012835989837981544,0.011327160407428455,0.6455976337440515,0.0100435614236303,7.824532077698846,0.6443140347602534,0.015587991075450449,0.0
steel-plates-fault,controlled_mlp,PLE,4,RankAdaptiveGram-after-embedding,0.0,1.0,0.0,0.012489085212020625,0.0,1.0,2.601085671887508e-15,1.8020707298246224e-15,0.0824089350644499,0.0012835989837981544,0.014263058129243665,0.6455976337440515,0.01297945914544551,10.111771128892173,0.6443140347602534,0.020144616514950066,0.0
steel-plates-fault,controlled_mlp,PLE,4,Raw embedding,0.0,0.0,1.0,0.012489085212020625,0.012489085212020625,0.0,2.601085671887508e-15,1.8020707298246224e-15,0.0,0.0012835989837981544,0.0012835989837981544,0.6455976337440515,0.0,0.0,0.6443140347602534,0.0,0.0
steel-plates-fault,controlled_mlp,PLE,4,SafeGram-after-embedding,0.0,1.0,0.0,0.012489085212020625,0.0,1.0,2.601085671887508e-15,1.8020707298246224e-15,0.4100867318920791,0.0012835989837981544,0.011327160407428455,0.6455976337440515,0.0100435614236303,7.824532077698846,0.6443140347602534,0.015587991075450449,0.0
steel-plates-fault,controlled_mlp,PLE,4,SafeRankGram prediction hybrid,0.0,0.25,0.0,0.012489085212020625,0.009366813920767601,0.24999999905900783,2.601085671887508e-15,1.8020707298246224e-15,0.0824089350644499,0.0012835989837981544,0.00321799788110143,0.6455976337440515,0.0019343988973032755,1.507011864078773,0.6443140347602534,0.003002260998432321,0.0
steel-plates-fault,controlled_mlp,PLE,8,Gram-after-embedding,0.0,1.0,0.0,0.03934244198531908,0.0,1.0,2.1564628234719632e-15,1.4128351646985961e-15,0.23803546209819615,0.005849078136784801,0.0004714425601345538,0.6455976337440515,-0.005377635576650247,-0.9193988267707255,0.6397485556072667,-0.008405858097710982,0.0
