dataset,problem_type,model,method,alpha,raw_fallback,raw_disagreement,method_disagreement,disagreement_reduction,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,normalized_excess_risk,denominator_sensitive,fit_seconds,predictive_rank
first-order-theorem-proving,classification,tabm_d,PCA-canonicalization,1.0,False,0.05985696086069975,0.0,1.0,1.335978715758781,1.3088604703004054,1.5936783099392764,-0.0271182454583754,-0.019757405417345348,-0.121750257190791,False,0.5075924230040982,5.0
first-order-theorem-proving,classification,tabm_d,RankAdaptiveGram,1.0,False,0.05985696086069975,0.0,1.0,1.335978715758781,1.2995191657707188,1.5936783099392764,-0.0364595499880623,-0.02681080958581945,-0.15694207773617383,False,0.46127887710463256,3.0
first-order-theorem-proving,classification,tabm_d,Raw,0.0,True,0.05985696086069975,0.05985696086069975,0.0,1.335978715758781,1.335978715758781,1.5936783099392764,0.0,0.0,0.0,False,4.5214484663447365,7.0
first-order-theorem-proving,classification,tabm_d,Raw+GramAnchor@0.5,0.5,False,0.05985696086069975,0.029928480548483252,0.4999999980298492,1.335978715758781,1.299163328934658,1.5936783099392764,-0.0368153868241231,-0.026920088395916298,-0.1626253553958285,False,5.253121393383481,2.0
first-order-theorem-proving,classification,tabm_d,Raw+GramAnchor@0.75,0.75,False,0.05985696086069975,0.014964240303775,0.7499999985223862,1.335978715758781,1.3179323706494976,1.5936783099392764,-0.018046345109283247,-0.01287861817426225,-0.08835808623869515,False,5.253121393383481,6.0
first-order-theorem-proving,classification,tabm_d,SafeGram-t01,0.375,True,0.05985696086069975,0.0370197350008361,0.3749999991870012,1.335978715758781,1.3083251661459498,1.5936783099392764,-0.02765354961283115,-0.0202375754789797,-0.12169714271604096,False,5.253121393383481,4.0
first-order-theorem-proving,classification,tabm_d,SafeRankGram-t01,0.875,False,0.05985696086069975,0.0073518315917113,0.8749999997790585,1.335978715758781,1.2956338318933103,1.5936783099392764,-0.0403448838654706,-0.02978691008496685,-0.17042501811955219,False,4.982727343449369,1.0
ozone-level-8hr,classification,catboost,GramAnchor-m16,1.0,False,0.036754870205797,0.0,1.0,0.1716950864205836,0.17504187706546495,0.2354608217988546,0.0033467906448813,0.01952733144221565,0.05224512116126385,False,7.557638130499981,7.0
ozone-level-8hr,classification,catboost,PCA-canonicalization,1.0,False,0.036754870205797,0.0,1.0,0.1716950864205836,0.197688438874875,0.2354608217988546,0.025993352454291352,0.15151918674707235,0.4068047891710253,False,4.826058642589487,8.0
ozone-level-8hr,classification,catboost,RankAdaptiveGram,1.0,False,0.036754870205797,0.0,1.0,0.1716950864205836,0.17413644134452216,0.2354608217988546,0.0024413549239385,0.014267247276493,0.03794540339978865,False,4.999377290485427,6.0
ozone-level-8hr,classification,catboost,Raw,0.0,True,0.036754870205797,0.036754870205797,0.0,0.1716950864205836,0.1716950864205836,0.2354608217988546,0.0,0.0,0.0,False,40.292644356843084,2.5
ozone-level-8hr,classification,catboost,Raw+GramAnchor@0.5,0.5,False,0.036754870205797,0.0183774351028985,0.5,0.1716950864205836,0.1712306599782725,0.2354608217988546,-0.000464426442311049,-0.0026903321358833,-0.00739082768353055,False,47.850282487343065,1.0
ozone-level-8hr,classification,catboost,Raw+GramAnchor@0.75,0.75,False,0.036754870205797,0.00918871755144925,0.75,0.1716950864205836,0.17253311163874546,0.2354608217988546,0.0008380252181618116,0.00490251746031945,0.012988185060226249,False,47.850282487343065,5.0
ozone-level-8hr,classification,catboost,SafeGram-t01,0.0,True,0.036754870205797,0.036754870205797,0.0,0.1716950864205836,0.1716950864205836,0.2354608217988546,0.0,0.0,0.0,False,47.850282487343065,2.5
ozone-level-8hr,classification,catboost,SafeRankGram-t01,0.5,True,0.036754870205797,0.0184189577441774,0.5,0.1716950864205836,0.17201919921829428,0.2354608217988546,0.0003241127977107,0.0018791195079956,0.005146312663007,False,45.29202164732851,4.0
ozone-level-8hr,classification,controlled_mlp,GramAnchor-m16,1.0,False,0.03441352538537025,0.0,1.0,0.1602442459957537,0.1385088458127789,0.2354608217988546,-0.021735400182974752,-0.13539448220360414,-0.2901575570726238,False,0.1475736800348386,2.0
ozone-level-8hr,classification,controlled_mlp,PCA-canonicalization,1.0,False,0.03441352538537025,0.0,1.0,0.1602442459957537,0.16797502578282414,0.2354608217988546,0.007730779787070451,0.048123950225549106,0.103350959180364,False,0.13772240688558665,8.0
ozone-level-8hr,classification,controlled_mlp,RankAdaptiveGram,1.0,False,0.03441352538537025,0.0,1.0,0.1602442459957537,0.13792966342407675,0.2354608217988546,-0.0223145825716769,-0.1390740512928171,-0.29756382060637215,False,0.21868606959469614,1.0
ozone-level-8hr,classification,controlled_mlp,Raw,0.0,True,0.03441352538537025,0.03441352538537025,0.0,0.1602442459957537,0.1602442459957537,0.2354608217988546,0.0,0.0,0.0,False,1.258503453573212,6.5
ozone-level-8hr,classification,controlled_mlp,Raw+GramAnchor@0.5,0.5,False,0.03441352538537025,0.01720676271805975,0.4999999994146619,0.1602442459957537,0.14428976672241806,0.2354608217988546,-0.0159544792733356,-0.0994573683421838,-0.21265135099771534,False,1.4060771336080506,4.0
ozone-level-8hr,classification,controlled_mlp,Raw+GramAnchor@0.75,0.75,False,0.03441352538537025,0.0086033813653735,0.7499999995609961,0.1602442459957537,0.14045416814997358,0.2354608217988546,-0.01979007784578005,-0.1233305197448486,-0.2639438703755322,False,1.4060771336080506,3.0
ozone-level-8hr,classification,controlled_mlp,SafeGram-t01,0.0,True,0.03441352538537025,0.03441352538537025,0.0,0.1602442459957537,0.1602442459957537,0.2354608217988546,0.0,0.0,0.0,False,1.4060771336080506,6.5
ozone-level-8hr,classification,controlled_mlp,SafeRankGram-t01,0.25,False,0.03441352538537025,0.02581014400832245,0.25000000099502273,0.1602442459957537,0.14965437217095284,0.2354608217988546,-0.010589873824800849,-0.06609061739458415,-0.14080696883659555,False,1.4771895231679082,5.0
ozone-level-8hr,classification,tabm_d,GramAnchor-m16,1.0,False,0.001634175570381,0.0,1.0,0.32465316285838347,0.3131710468416085,0.2354608217988546,-0.0114821160167749,-0.0353845637055139,-1148211.6016774958,True,0.7937627895735204,2.5
ozone-level-8hr,classification,tabm_d,PCA-canonicalization,1.0,False,0.001634175570381,0.0,1.0,0.32465316285838347,0.35635023419131534,0.2354608217988546,0.0316970713329318,0.0976569665101167,3169707.1332931845,True,0.46674500999506563,8.0
ozone-level-8hr,classification,tabm_d,RankAdaptiveGram,1.0,False,0.001634175570381,0.0,1.0,0.32465316285838347,0.3332155393021347,0.2354608217988546,0.0085623764437512,0.02639835268127505,856237.6443751241,True,0.45703292300459,7.0
ozone-level-8hr,classification,tabm_d,Raw,0.0,True,0.001634175570381,0.001634175570381,0.0,0.32465316285838347,0.32465316285838347,0.2354608217988546,0.0,0.0,0.0,True,4.86392689938657,5.5
ozone-level-8hr,classification,tabm_d,Raw+GramAnchor@0.5,0.5,False,0.001634175570381,0.00081708778600455,0.4999999995252996,0.32465316285838347,0.3150338758720856,0.2354608217988546,-0.0096192869862978,-0.02963622632611745,-961928.6986297881,True,5.65768968896009,4.0
ozone-level-8hr,classification,tabm_d,Raw+GramAnchor@0.75,0.75,False,0.001634175570381,0.00040854389320580005,0.7499999996439737,0.32465316285838347,0.3130362142594965,0.2354608217988546,-0.01161694859888695,-0.03579405961192515,-1161694.8598886984,True,5.65768968896009,1.0
ozone-level-8hr,classification,tabm_d,SafeGram-t01,1.0,False,0.001634175570381,0.0,1.0,0.32465316285838347,0.3131710468416085,0.2354608217988546,-0.0114821160167749,-0.0353845637055139,-1148211.6016774958,True,5.65768968896009,2.5
ozone-level-8hr,classification,tabm_d,SafeRankGram-t01,0.0,True,0.001634175570381,0.001634175570381,0.0,0.32465316285838347,0.32465316285838347,0.2354608217988546,0.0,0.0,0.0,True,5.32095982239116,5.5
quake,regression,catboost,GramAnchor-m16,1.0,False,0.09562510338897676,0.0,1.0,0.1742073702298006,0.1733216620496971,0.1749474675336079,-0.0008857081801035,-0.0050587903305922,-23.304708922804434,False,0.30097316950559616,1.0
quake,regression,catboost,PCA-canonicalization,1.0,False,0.09562510338897676,0.0,1.0,0.1742073702298006,0.17370841206471616,0.1749474675336079,-0.0004989581650843687,-0.0028505318331981003,-12.78527366462114,False,0.12416330794803795,5.0
quake,regression,catboost,RankAdaptiveGram,1.0,False,0.09562510338897676,0.0,1.0,0.1742073702298006,0.17343987107915826,0.1749474675336079,-0.0007674991506423,-0.00439658105524015,-13.787695025124187,False,0.1626061688875779,2.0
quake,regression,catboost,Raw,0.0,True,0.09562510338897676,0.09562510338897676,0.0,0.1742073702298006,0.1742073702298006,0.1749474675336079,0.0,0.0,0.0,False,1.5900852886261418,7.0
quake,regression,catboost,Raw+GramAnchor@0.5,0.5,False,0.09562510338897676,0.04781255169448835,0.5000000000000001,0.1742073702298006,0.17367962668987763,0.1749474675336079,-0.0005277435399228637,-0.00301616746362105,-12.936294180874368,False,1.8910584581317385,4.0
quake,regression,catboost,Raw+GramAnchor@0.75,0.75,False,0.09562510338897676,0.0239062758472441,0.7500000000000007,0.1742073702298006,0.17347931739717098,0.1749474675336079,-0.00072805283262955,-0.0041597696763049,-18.444132264459068,False,1.8910584581317385,3.0
quake,regression,catboost,SafeGram-t01,0.0,True,0.09562510338897676,0.09562510338897676,0.0,0.1742073702298006,0.1742073702298006,0.1749474675336079,0.0,0.0,0.0,False,1.8910584581317385,7.0
quake,regression,catboost,SafeRankGram-t01,0.0,True,0.09562510338897676,0.09562510338897676,0.0,0.1742073702298006,0.1742073702298006,0.1749474675336079,0.0,0.0,0.0,False,1.7526914575137198,7.0
quake,regression,controlled_mlp,GramAnchor-m16,1.0,False,0.034262501626849295,0.0,1.0,0.17846377964393315,0.1751118713475486,0.1749474675336079,-0.0033519082963845504,-0.018768975421290048,-335190.82963845844,True,0.10375463252421466,2.0
quake,regression,controlled_mlp,PCA-canonicalization,1.0,False,0.034262501626849295,0.0,1.0,0.17846377964393315,0.1778482219715927,0.1749474675336079,-0.00061555767234045,-0.0034522943318643,-61555.76723405054,True,0.16380104050040245,5.0
quake,regression,controlled_mlp,RankAdaptiveGram,1.0,False,0.034262501626849295,0.0,1.0,0.17846377964393315,0.17509599113070765,0.1749474675336079,-0.0033677885132255003,-0.018858813410633647,-336778.8513225528,True,0.11109497398138043,1.0
quake,regression,controlled_mlp,Raw,0.0,True,0.034262501626849295,0.034262501626849295,0.0,0.17846377964393315,0.17846377964393315,0.1749474675336079,0.0,0.0,0.0,True,1.5877160810632631,7.0
quake,regression,controlled_mlp,Raw+GramAnchor@0.5,0.5,False,0.034262501626849295,0.017131250813424648,0.5,0.17846377964393315,0.1762528795244518,0.1749474675336079,-0.00221090011948135,-0.01237735651264485,-221090.01194813708,True,1.691470713587478,4.0
quake,regression,controlled_mlp,Raw+GramAnchor@0.75,0.75,False,0.034262501626849295,0.0085656254067123,0.75,0.17846377964393315,0.17554658702982204,0.1749474675336079,-0.0029171926141111,-0.01633285928350635,-291719.26141111774,True,1.691470713587478,3.0
quake,regression,controlled_mlp,SafeGram-t01,0.0,True,0.034262501626849295,0.034262501626849295,0.0,0.17846377964393315,0.17846377964393315,0.1749474675336079,0.0,0.0,0.0,True,1.691470713587478,7.0
quake,regression,controlled_mlp,SafeRankGram-t01,0.0,True,0.034262501626849295,0.034262501626849295,0.0,0.17846377964393315,0.17846377964393315,0.1749474675336079,0.0,0.0,0.0,True,1.6988110550446436,7.0
quake,regression,tabm_d,GramAnchor-m16,1.0,False,0.1593045392120852,0.0,1.0,0.17775958080315507,0.17600916843645345,0.1749474675336079,-0.00175041236670155,-0.009840385379158649,-175041.23667016064,True,0.23016242042649537,1.0
quake,regression,tabm_d,PCA-canonicalization,1.0,False,0.1593045392120852,0.0,1.0,0.17775958080315507,0.17824658873091845,0.1749474675336079,0.0004870079277634,0.00275820568854905,48700.79277633914,True,0.1736621344462037,8.0
quake,regression,tabm_d,RankAdaptiveGram,1.0,False,0.1593045392120852,0.0,1.0,0.17775958080315507,0.1762094171255508,0.1749474675336079,-0.0015501636776042,-0.0087080778298837,-155016.36776042575,True,0.19543812703341246,2.0
quake,regression,tabm_d,Raw,0.0,True,0.1593045392120852,0.1593045392120852,0.0,0.17775958080315507,0.17775958080315507,0.1749474675336079,0.0,0.0,0.0,True,1.1726760937599465,6.0
quake,regression,tabm_d,Raw+GramAnchor@0.5,0.5,False,0.1593045392120852,0.07965226960604255,0.5,0.17775958080315507,0.17662571728053866,0.1749474675336079,-0.00113386352261635,-0.006374202599566701,-113386.35226163795,True,1.402838514186442,4.0
quake,regression,tabm_d,Raw+GramAnchor@0.75,0.75,False,0.1593045392120852,0.03982613480302125,0.75,0.17775958080315507,0.17625230306201378,0.1749474675336079,-0.0015072777411412,-0.008473467633590151,-150727.7741141233,True,1.402838514186442,3.0
quake,regression,tabm_d,SafeGram-t01,0.0,True,0.1593045392120852,0.1593045392120852,0.0,0.17775958080315507,0.17775958080315507,0.1749474675336079,0.0,0.0,0.0,True,1.402838514186442,6.0
quake,regression,tabm_d,SafeRankGram-t01,0.0,True,0.1593045392120852,0.1593045392120852,0.0,0.17775958080315507,0.17775958080315507,0.1749474675336079,0.0,0.0,0.0,True,1.368114220793359,6.0
sylvine,classification,catboost,GramAnchor-m16,1.0,False,0.05291211060872825,0.0,1.0,0.2091427218360499,0.21630828186776646,0.6931471805599453,0.00716556003171655,0.034215942347434,0.01481447721014725,False,2.399749514530413,7.0
sylvine,classification,catboost,PCA-canonicalization,1.0,False,0.05291211060872825,0.0,1.0,0.2091427218360499,0.22081246556355938,0.6931471805599453,0.01166974372750945,0.056011342186117904,0.02407296854163185,False,2.032996637513861,8.0
sylvine,classification,catboost,RankAdaptiveGram,1.0,False,0.05291211060872825,0.0,1.0,0.2091427218360499,0.21268783644469755,0.6931471805599453,0.00354511460864765,0.01744375508406855,0.0072330983658308,False,1.6862981104059143,5.0
sylvine,classification,catboost,Raw,0.0,True,0.05291211060872825,0.05291211060872825,0.0,0.2091427218360499,0.2091427218360499,0.6931471805599453,0.0,0.0,0.0,False,14.063503077835776,2.0
sylvine,classification,catboost,Raw+GramAnchor@0.5,0.5,False,0.05291211060872825,0.0264560553043641,0.49999999999999994,0.2091427218360499,0.21139987267463944,0.6931471805599453,0.0022571508385895002,0.0107627035117186,0.0046694185328909,False,16.46325259236619,3.0
sylvine,classification,catboost,Raw+GramAnchor@0.75,0.75,False,0.05291211060872825,0.01322802765218205,0.75,0.2091427218360499,0.21352794294263922,0.6931471805599453,0.00438522110658925,0.0209280708751581,0.00906841572970605,False,16.46325259236619,6.0
sylvine,classification,catboost,SafeGram-t01,0.375,True,0.05291211060872825,0.03327175235050515,0.375,0.2091427218360499,0.2117192039791913,0.6931471805599453,0.00257648214314135,0.01217888185242025,0.00534990585671075,False,16.46325259236619,4.0
sylvine,classification,catboost,SafeRankGram-t01,0.5,False,0.05291211060872825,0.026590510784397448,0.5,0.2091427218360499,0.20721845733035904,0.6931471805599453,-0.00192426450569085,-0.00897005345343605,-0.0040191091173220495,False,15.74980118824169,1.0
sylvine,classification,controlled_mlp,GramAnchor-m16,1.0,False,0.0728022779612382,0.0,1.0,0.2526051104522734,0.29680710638822383,0.6931471805599453,0.04420199593595035,0.17464832652487425,0.1004554612070495,False,0.14563497155904764,8.0
sylvine,classification,controlled_mlp,PCA-canonicalization,1.0,False,0.0728022779612382,0.0,1.0,0.2526051104522734,0.26792423146735095,0.6931471805599453,0.0153191210150775,0.060721927969216646,0.03475117687108655,False,0.1563158323988318,6.0
sylvine,classification,controlled_mlp,RankAdaptiveGram,1.0,False,0.0728022779612382,0.0,1.0,0.2526051104522734,0.2918153291547624,0.6931471805599453,0.0392102187024889,0.15500720242020505,0.0890839330761826,False,0.1603600615635514,7.0
sylvine,classification,controlled_mlp,Raw,0.0,True,0.0728022779612382,0.0728022779612382,0.0,0.2526051104522734,0.2526051104522734,0.6931471805599453,0.0,0.0,0.0,False,1.1438370401738212,4.0
sylvine,classification,controlled_mlp,Raw+GramAnchor@0.5,0.5,False,0.0728022779612382,0.03640113874025535,0.5000000033023547,0.2526051104522734,0.2513326094270125,0.6931471805599453,-0.0012725010252609,-0.0051436184880482,-0.00285387732306195,False,1.2894720117328689,3.0
sylvine,classification,controlled_mlp,Raw+GramAnchor@0.75,0.75,False,0.0728022779612382,0.01820056931003675,0.7500000024767657,0.2526051104522734,0.2627216870510797,0.6931471805599453,0.01011657659880625,0.039882269283336,0.0230208981730455,False,1.2894720117328689,5.0
sylvine,classification,controlled_mlp,SafeGram-t01,0.125,True,0.0728022779612382,0.06360839238191685,0.1250000012107173,0.2526051104522734,0.24971323320369188,0.6931471805599453,-0.0028918772485815,-0.0115663781904679,-0.0065261314629621,False,1.2894720117328689,2.0
sylvine,classification,controlled_mlp,SafeRankGram-t01,0.125,True,0.0728022779612382,0.0637955939110437,0.12500000069610426,0.2526051104522734,0.2493233798095696,0.6931471805599453,-0.0032817306427038,-0.0128601627090758,-0.00749319605148595,False,1.3041971017373726,1.0
sylvine,classification,tabm_d,GramAnchor-m16,1.0,False,0.09342367650285115,0.0,1.0,0.2196425088636787,0.30981492084510154,0.6931471805599453,0.0901724119814227,0.41055265125148116,0.1904344976619443,False,0.33461462857667357,7.0
sylvine,classification,tabm_d,PCA-canonicalization,1.0,False,0.09342367650285115,0.0,1.0,0.2196425088636787,0.39607683194744026,0.6931471805599453,0.17643432308376145,0.802601129148574,0.37276100391440437,False,0.2446259586140513,8.0
sylvine,classification,tabm_d,RankAdaptiveGram,1.0,False,0.09342367650285115,0.0,1.0,0.2196425088636787,0.21980614115466873,0.6931471805599453,0.00016363229099000003,0.0007760985997080994,0.0003388853356081998,False,0.2662795286159962,4.0
sylvine,classification,tabm_d,Raw,0.0,True,0.09342367650285115,0.09342367650285115,0.0,0.2196425088636787,0.2196425088636787,0.6931471805599453,0.0,0.0,0.0,False,2.3144707606406882,2.5
sylvine,classification,tabm_d,Raw+GramAnchor@0.5,0.5,False,0.09342367650285115,0.04671183823477535,0.5000000001789493,0.2196425088636787,0.25522511911970824,0.6931471805599453,0.03558261025602945,0.16201176663113945,0.07514558026780946,False,2.649085389217362,5.0
sylvine,classification,tabm_d,Raw+GramAnchor@0.75,0.75,False,0.09342367650285115,0.023355919113225147,0.7500000001342116,0.2196425088636787,0.2801707490390358,0.6931471805599453,0.060528240175357045,0.2755871173501093,0.1278283978301635,False,2.649085389217362,6.0
sylvine,classification,tabm_d,SafeGram-t01,0.0,True,0.09342367650285115,0.09342367650285115,0.0,0.2196425088636787,0.2196425088636787,0.6931471805599453,0.0,0.0,0.0,False,2.649085389217362,2.5
sylvine,classification,tabm_d,SafeRankGram-t01,0.25,True,0.09342367650285115,0.07012939312978725,0.25000000013548784,0.2196425088636787,0.218485185594711,0.6931471805599453,-0.0011573232689677,-0.005256979745423,-0.0024467860146978,False,2.5807502892566845,1.0
visualizing_soil,regression,catboost,GramAnchor-m16,1.0,False,0.0270273458427953,0.0,1.0,0.35675049437281425,0.37130434039279325,12.264379042011576,0.014553846019979002,0.04059945472850845,0.001222405182471,False,1.0954815184231848,4.5
visualizing_soil,regression,catboost,PCA-canonicalization,1.0,False,0.0270273458427953,0.0,1.0,0.35675049437281425,0.3870540140012454,12.264379042011576,0.030303519628431152,0.08473458399449595,0.0025450708683554,False,0.5792115924414247,6.0
visualizing_soil,regression,catboost,RankAdaptiveGram,1.0,False,0.0270273458427953,0.0,1.0,0.35675049437281425,0.39905799637007305,12.264379042011576,0.04230750199725875,0.11873780294917549,0.00355284422250245,False,0.5339504635194317,7.5
visualizing_soil,regression,catboost,Raw,0.0,True,0.0270273458427953,0.0270273458427953,0.0,0.35675049437281425,0.35675049437281425,12.264379042011576,0.0,0.0,0.0,False,4.845859965425916,3.0
visualizing_soil,regression,catboost,Raw+GramAnchor@0.5,0.5,False,0.0270273458427953,0.0135136729213976,0.5,0.35675049437281425,0.33615084967407155,12.264379042011576,-0.0205996446987426,-0.05783042606177675,-0.0017298751526250498,False,5.941341483849101,1.0
visualizing_soil,regression,catboost,Raw+GramAnchor@0.75,0.75,False,0.0270273458427953,0.0067568364606988,0.7500000000000001,0.35675049437281425,0.3471860504193429,12.264379042011576,-0.00956444395347125,-0.0269524467884034,-0.0008030921789242,False,5.941341483849101,2.0
visualizing_soil,regression,catboost,SafeGram-t01,1.0,False,0.0270273458427953,0.0,1.0,0.35675049437281425,0.37130434039279325,12.264379042011576,0.014553846019979002,0.04059945472850845,0.001222405182471,False,5.941341483849101,4.5
visualizing_soil,regression,catboost,SafeRankGram-t01,1.0,False,0.0270273458427953,0.0,1.0,0.35675049437281425,0.39905799637007305,12.264379042011576,0.04230750199725875,0.11873780294917549,0.00355284422250245,False,5.379810428945348,7.5
visualizing_soil,regression,controlled_mlp,GramAnchor-m16,1.0,False,0.01362343580165175,0.0,1.0,0.32578732358841006,0.24709128854908421,12.264379042011576,-0.0786960350393258,-0.23224286181348303,-0.00660021235465765,False,0.6046790819382295,2.5
visualizing_soil,regression,controlled_mlp,PCA-canonicalization,1.0,False,0.01362343580165175,0.0,1.0,0.32578732358841006,0.23658897066335666,12.264379042011576,-0.08919835292505335,-0.26496282301498736,-0.007479764249370651,False,0.5030293464660645,1.0
visualizing_soil,regression,controlled_mlp,RankAdaptiveGram,1.0,False,0.01362343580165175,0.0,1.0,0.32578732358841006,0.2964547833448983,12.264379042011576,-0.02933254024351175,-0.08391622224264536,-0.0024620660779263,False,0.5246936415787786,6.5
visualizing_soil,regression,controlled_mlp,Raw,0.0,True,0.01362343580165175,0.01362343580165175,0.0,0.32578732358841006,0.32578732358841006,12.264379042011576,0.0,0.0,0.0,False,4.059919108520262,8.0
visualizing_soil,regression,controlled_mlp,Raw+GramAnchor@0.5,0.5,False,0.01362343580165175,0.00681171790082585,0.5,0.32578732358841006,0.2639197703040471,12.264379042011576,-0.0618675532843629,-0.1855172407974111,-0.00518664419314605,False,4.6645981904584914,5.0
visualizing_soil,regression,controlled_mlp,Raw+GramAnchor@0.75,0.75,False,0.01362343580165175,0.0034058589504128997,0.75,0.32578732358841006,0.24869777683004823,12.264379042011576,-0.07708954675836174,-0.2296676674109223,-0.00646387786266955,False,4.6645981904584914,4.0
visualizing_soil,regression,controlled_mlp,SafeGram-t01,1.0,False,0.01362343580165175,0.0,1.0,0.32578732358841006,0.24709128854908421,12.264379042011576,-0.0786960350393258,-0.23224286181348303,-0.00660021235465765,False,4.6645981904584914,2.5
visualizing_soil,regression,controlled_mlp,SafeRankGram-t01,1.0,False,0.01362343580165175,0.0,1.0,0.32578732358841006,0.2964547833448983,12.264379042011576,-0.02933254024351175,-0.08391622224264536,-0.0024620660779263,False,4.584612750099041,6.5
visualizing_soil,regression,tabm_d,GramAnchor-m16,1.0,False,0.0399896941728588,0.0,1.0,0.2896767212275541,0.3558650280400263,12.264379042011576,0.06618830681247215,0.22865865173780187,0.005527260989447251,False,0.3216847316361964,6.5
visualizing_soil,regression,tabm_d,PCA-canonicalization,1.0,False,0.0399896941728588,0.0,1.0,0.2896767212275541,0.5562411817242248,12.264379042011576,0.2665644604966707,0.92048026412836,0.0222605374500325,False,0.31949112156871706,8.0
visualizing_soil,regression,tabm_d,RankAdaptiveGram,1.0,False,0.0399896941728588,0.0,1.0,0.2896767212275541,0.35388982189514046,12.264379042011576,0.06421310066758636,0.22130279651657114,0.00536262662911915,False,0.3091787430457771,5.0
visualizing_soil,regression,tabm_d,Raw,0.0,True,0.0399896941728588,0.0399896941728588,0.0,0.2896767212275541,0.2896767212275541,12.264379042011576,0.0,0.0,0.0,False,2.6951841842383146,2.0
visualizing_soil,regression,tabm_d,Raw+GramAnchor@0.5,0.5,False,0.0399896941728588,0.0199948470864294,0.5,0.2896767212275541,0.2525532106421742,12.264379042011576,-0.037123510585379896,-0.1281183518167531,-0.0031001912236815502,False,3.016868915874511,1.0
visualizing_soil,regression,tabm_d,Raw+GramAnchor@0.75,0.75,False,0.0399896941728588,0.0099974235432147,0.75,0.2896767212275541,0.29127195862660876,12.264379042011576,0.0015952373990547,0.0056079242653773,0.00013315857068890648,False,3.016868915874511,3.0
visualizing_soil,regression,tabm_d,SafeGram-t01,1.0,False,0.0399896941728588,0.0,1.0,0.2896767212275541,0.3558650280400263,12.264379042011576,0.06618830681247215,0.22865865173780187,0.005527260989447251,False,3.016868915874511,6.5
visualizing_soil,regression,tabm_d,SafeRankGram-t01,0.875,False,0.0399896941728588,0.00499800863800335,0.875,0.2896767212275541,0.323733910153127,12.264379042011576,0.0340571889255729,0.1182746112636589,0.0028436899849331497,False,3.0043629272840917,4.0
wall-robot-navigation,classification,catboost,GramAnchor-m16,1.0,False,0.03164876963664405,0.0,1.0,0.08294772198539495,0.10063163745520634,1.1883474890774524,0.0176839154698113,0.21277288207316805,0.01600084472350305,False,19.626384288421832,7.0
wall-robot-navigation,classification,catboost,PCA-canonicalization,1.0,False,0.03164876963664405,0.0,1.0,0.08294772198539495,0.1454966121306257,1.1883474890774524,0.0625488901452307,0.7546272511926644,0.05658431043012895,False,11.107580823474564,8.0
wall-robot-navigation,classification,catboost,RankAdaptiveGram,1.0,False,0.03164876963664405,0.0,1.0,0.08294772198539495,0.08905191369621494,1.1883474890774524,0.00610419171081995,0.0738288371065702,0.005521067337475949,False,10.337375488015823,4.0
wall-robot-navigation,classification,catboost,Raw,0.0,True,0.03164876963664405,0.03164876963664405,0.0,0.08294772198539495,0.08294772198539495,1.1883474890774524,0.0,0.0,0.0,False,104.52492342400365,1.0
wall-robot-navigation,classification,catboost,Raw+GramAnchor@0.5,0.5,False,0.03164876963664405,0.015824384818322,0.5,0.08294772198539495,0.09056528266477354,1.1883474890774524,0.007617560679378551,0.09162030824695519,0.006892749970406601,False,124.15130771242548,5.0
wall-robot-navigation,classification,catboost,Raw+GramAnchor@0.75,0.75,False,0.03164876963664405,0.00791219240916095,0.75,0.08294772198539495,0.09512450061151125,1.1883474890774524,0.012176778626116248,0.1464664877737583,0.0110181014487486,False,124.15130771242548,6.0
wall-robot-navigation,classification,catboost,SafeGram-t01,0.25,False,0.03164876963664405,0.023736577227483,0.24999999999999994,0.08294772198539495,0.08655742932847155,1.1883474890774524,0.00360970734307655,0.043415413349368104,0.0032662459614905496,False,124.15130771242548,3.0
wall-robot-navigation,classification,catboost,SafeRankGram-t01,0.5,False,0.03164876963664405,0.015824384818322,0.5,0.08294772198539495,0.08515984212542341,1.1883474890774524,0.0022121201400284,0.02674337515319975,0.00200086556818915,False,114.86229891201945,2.0
wall-robot-navigation,classification,controlled_mlp,GramAnchor-m16,1.0,False,0.0485754199472455,0.0,1.0,0.23743176077096995,0.29113634018529444,1.1883474890774524,0.053704579414324397,0.2263547256179136,0.05648875333646585,False,0.21729066909756506,8.0
wall-robot-navigation,classification,controlled_mlp,PCA-canonicalization,1.0,False,0.0485754199472455,0.0,1.0,0.23743176077096995,0.20259680469950797,1.1883474890774524,-0.034834956071462,-0.14485664690058475,-0.036763315611009095,False,0.20167335553560406,1.0
wall-robot-navigation,classification,controlled_mlp,RankAdaptiveGram,1.0,False,0.0485754199472455,0.0,1.0,0.23743176077096995,0.28054982444938203,1.1883474890774524,0.04311806367841205,0.18351223778915804,0.04524271104008625,False,0.16697179956827304,7.0
wall-robot-navigation,classification,controlled_mlp,Raw,0.0,True,0.0485754199472455,0.0485754199472455,0.0,0.23743176077096995,0.23743176077096995,1.1883474890774524,0.0,0.0,0.0,False,1.6267389953136444,6.0
wall-robot-navigation,classification,controlled_mlp,Raw+GramAnchor@0.5,0.5,False,0.0485754199472455,0.02428770988830305,0.5000000017719974,0.23743176077096995,0.2107412871596001,1.1883474890774524,-0.02669047361136985,-0.1120984485320254,-0.02809888585800315,False,1.8440296644112095,3.0
