panel,dataset,problem_type,model,seed,method,split,alpha,raw_fallback,raw_disagreement,method_disagreement,disagreement_reduction,maximum_coordinate_error,median_empirical_rank,median_anchor_count,total_coordinate_dimension,maximum_reconstruction_error,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
development,steel-plates-fault,classification,tabm_d,0,RankAdaptiveGram,validation,1.0,False,0.004362289434962315,0.0,1.0,1.692015830712507e-15,8.0,8.0,202,8.257791514494117e-05,2.3127683310303837,0.0002218636186270856,0.02152186322678721,0.6459857848778665,0.021299999608160123,96.00492293403788,0.6457639212592394,0.03298418958839498,False
development,steel-plates-fault,classification,tabm_d,0,RankAdaptiveGram,test,1.0,False,0.009148854088278716,0.0,1.0,1.692015830712507e-15,8.0,8.0,202,8.257791514494117e-05,2.3127683310303837,0.0010468265312041421,0.019258581567226395,0.6455976337440515,0.01821175503602225,17.397108778924107,0.6445508072128474,0.02825495652510797,False
development,steel-plates-fault,classification,tabm_d,0,SafeRankGram-t01,validation,0.25,False,0.004362289434962315,0.0032717169238463033,0.250000034930152,1.692015830712507e-15,8.0,8.0,202,8.257791514494117e-05,2.3127683310303837,0.0002218636186270856,0.003439517258921609,0.6459857848778665,0.0032176536402945236,14.5028448566993,0.6457639212592394,0.004982708903929009,False
development,steel-plates-fault,classification,tabm_d,0,SafeRankGram-t01,test,0.25,False,0.009148854088278716,0.006861640311061221,0.25000002788849984,1.692015830712507e-15,8.0,8.0,202,8.257791514494117e-05,2.3127683310303837,0.0010468265312041421,0.00460053445917813,0.6455976337440515,0.003553707927973988,3.394743849189831,0.6445508072128474,0.005513464397540443,False
development,steel-plates-fault,classification,tabm_d,1,RankAdaptiveGram,validation,1.0,False,0.004741595162633335,0.0,1.0,1.692015830712507e-15,8.0,8.0,202,8.257791514494117e-05,0.306964062852785,0.001123829696310668,0.07472409845289915,0.6459857848778665,0.07360026875658848,65.49058900846366,0.6448619551815559,0.11413337097219031,False
development,steel-plates-fault,classification,tabm_d,1,RankAdaptiveGram,test,1.0,False,0.007253452386201852,0.0,1.0,1.692015830712507e-15,8.0,8.0,202,8.257791514494117e-05,0.306964062852785,0.0008120460940462759,0.0760916975036083,0.6455976337440515,0.07527965140956201,92.70366788473471,0.6447855876500053,0.11675144862329709,False
development,steel-plates-fault,classification,tabm_d,1,SafeRankGram-t01,validation,0.0,True,0.004741595162633335,0.004741595162633335,0.0,1.692015830712507e-15,8.0,8.0,202,8.257791514494117e-05,0.306964062852785,0.001123829696310668,0.001123829696310668,0.6459857848778665,0.0,0.0,0.6448619551815559,0.0,False
development,steel-plates-fault,classification,tabm_d,1,SafeRankGram-t01,test,0.0,True,0.007253452386201852,0.007253452386201852,0.0,1.692015830712507e-15,8.0,8.0,202,8.257791514494117e-05,0.306964062852785,0.0008120460940462759,0.0008120460940462759,0.6455976337440515,0.0,0.0,0.6447855876500053,0.0,False
development,wilt,classification,tabm_d,0,RankAdaptiveGram,validation,1.0,False,0.03795853677449339,0.0,1.0,1.4584628754009917e-15,8.0,8.0,40,2.198407188227906e-14,0.14822771400213242,0.02885725381538267,0.30227870554173814,0.21210188110406236,0.27342145172635546,9.47496437033122,0.18324462728867968,1.4921116966535293,False
development,wilt,classification,tabm_d,0,RankAdaptiveGram,test,1.0,False,0.04045969114176417,0.0,1.0,1.4584628754009917e-15,8.0,8.0,40,2.198407188227906e-14,0.14822771400213242,0.03271191822618737,0.3284369319084161,0.21210188110406236,0.29572501368222875,9.040283472140974,0.179389962877875,1.6485036784558134,False
