stage,dataset,arm,seed,epoch,train_member_loss,val_proper_loss
screen,black-friday,cumulative,2,12,0.5589184629249573,0.5541357398033142
screen,black-friday,cumulative,2,13,0.5534085468673706,0.5471485257148743
screen,black-friday,cumulative,2,14,0.546971387310028,0.5407425165176392
screen,black-friday,cumulative,2,15,0.5401173979187012,0.5347108840942383
screen,black-friday,cumulative,2,16,0.533595187664032,0.5285132527351379
screen,black-friday,cumulative,2,17,0.5277792882537842,0.5235490798950195
screen,black-friday,cumulative,2,18,0.5229266507530212,0.5192252993583679
screen,black-friday,cumulative,2,19,0.5185200197315216,0.5141128301620483
screen,black-friday,cumulative,2,20,0.5132383133888244,0.5105495452880859
screen,black-friday,cumulative,2,21,0.5087344004249573,0.507623553276062
screen,black-friday,cumulative,2,22,0.5059144065856933,0.5048101544380188
screen,black-friday,cumulative,2,23,0.5022584688949585,0.5014513731002808
screen,black-friday,cumulative,2,24,0.4995930122375488,0.49968257546424866
screen,black-friday,cumulative,2,25,0.49731954860687255,0.4984807074069977
screen,black-friday,cumulative,2,26,0.49434259008407594,0.49670806527137756
screen,black-friday,cumulative,2,27,0.49299259187698363,0.4956778883934021
screen,black-friday,cumulative,2,28,0.49158663571357725,0.49483564496040344
screen,black-friday,cumulative,2,29,0.4905304444122314,0.49538329243659973
screen,black-friday,cumulative,2,30,0.4894815175056457,0.49453726410865784
screen,black-friday,local,0,1,0.924444750957489,0.7873397469520569
screen,black-friday,local,0,2,0.7217406065177917,0.6502866148948669
screen,black-friday,local,0,3,0.6415730797958374,0.615296483039856
screen,black-friday,local,0,4,0.6183281951522828,0.6030621528625488
screen,black-friday,local,0,5,0.6054682655906677,0.593902587890625
screen,black-friday,local,0,6,0.5972159391021729,0.5880467891693115
screen,black-friday,local,0,7,0.5908332928466797,0.5831529498100281
screen,black-friday,local,0,8,0.5850329123306275,0.5781864523887634
screen,black-friday,local,0,9,0.5787542712402344,0.5740857124328613
screen,black-friday,local,0,10,0.5737068706893921,0.5692154765129089
screen,black-friday,local,0,11,0.568365274887085,0.5634761452674866
screen,black-friday,local,0,12,0.5629621529769897,0.5574461221694946
screen,black-friday,local,0,13,0.5572871035766601,0.551392138004303
screen,black-friday,local,0,14,0.5520632127189636,0.5453587174415588
screen,black-friday,local,0,15,0.5462351064682007,0.5410177707672119
screen,black-friday,local,0,16,0.5401035436248779,0.5344176292419434
screen,black-friday,local,0,17,0.5343432738208771,0.5294106006622314
screen,black-friday,local,0,18,0.5300918212890625,0.5278029441833496
screen,black-friday,local,0,19,0.5247314207649231,0.5201665759086609
screen,black-friday,local,0,20,0.5200719551467895,0.516711950302124
screen,black-friday,local,0,21,0.5164502286243439,0.5144897699356079
screen,black-friday,local,0,22,0.5129211402320862,0.5118818283081055
screen,black-friday,local,0,23,0.5096599594020843,0.5080263614654541
screen,black-friday,local,0,24,0.5054875723075867,0.5036712884902954
screen,black-friday,local,0,25,0.5033050210762023,0.5036593079566956
screen,black-friday,local,0,26,0.5004369835281373,0.49986448884010315
screen,black-friday,local,0,27,0.4980272265434265,0.4985535144805908
screen,black-friday,local,0,28,0.4961971676445007,0.4976988732814789
screen,black-friday,local,0,29,0.4939567190170288,0.4977153241634369
screen,black-friday,local,0,30,0.49302618928909303,0.49504902958869934
screen,black-friday,local,1,1,0.91247752576828,0.7600478529930115
screen,black-friday,local,1,2,0.7054681643676758,0.6465392708778381
screen,black-friday,local,1,3,0.6394882913208008,0.6160756945610046
screen,black-friday,local,1,4,0.6187616482162476,0.6031515598297119
screen,black-friday,local,1,5,0.606008678073883,0.5956213474273682
screen,black-friday,local,1,6,0.598580458984375,0.5886213779449463
screen,black-friday,local,1,7,0.5920177390670777,0.5841870307922363
screen,black-friday,local,1,8,0.5866450608444214,0.5800976753234863
screen,black-friday,local,1,9,0.5816195039367675,0.5758084058761597
screen,black-friday,local,1,10,0.5773589964103699,0.5720202922821045
screen,black-friday,local,1,11,0.57274125,0.5678510665893555
screen,black-friday,local,1,12,0.5674908088302613,0.5630225539207458
screen,black-friday,local,1,13,0.562532080783844,0.5571528673171997
screen,black-friday,local,1,14,0.5568926121520996,0.5527408123016357
screen,black-friday,local,1,15,0.5517729044151306,0.5473617315292358
screen,black-friday,local,1,16,0.5469483451843262,0.5427365303039551
screen,black-friday,local,1,17,0.5411371583557129,0.5365049242973328
screen,black-friday,local,1,18,0.5351010085868836,0.531705915927887
screen,black-friday,local,1,19,0.5305271104621887,0.5267375707626343
screen,black-friday,local,1,20,0.5244761084842682,0.5229182839393616
screen,black-friday,local,1,21,0.5200504812431336,0.5178398489952087
screen,black-friday,local,1,22,0.5164363897800446,0.5145787000656128
screen,black-friday,local,1,23,0.5120269349002838,0.5108290910720825
screen,black-friday,local,1,24,0.5081516186237335,0.5075027942657471
screen,black-friday,local,1,25,0.504651195936203,0.5050227642059326
screen,black-friday,local,1,26,0.5025545680427551,0.5025018453598022
screen,black-friday,local,1,27,0.4999120796585083,0.5013799071311951
screen,black-friday,local,1,28,0.49799772097587586,0.500053882598877
screen,black-friday,local,1,29,0.49521976697921755,0.4976438581943512
screen,black-friday,local,1,30,0.4936335999774933,0.49630507826805115
screen,black-friday,local,2,1,0.9228381300544739,0.7840072512626648
screen,black-friday,local,2,2,0.7171179245376587,0.6471558809280396
screen,black-friday,local,2,3,0.6419973251533508,0.6176523566246033
screen,black-friday,local,2,4,0.6197628323364258,0.6031792163848877
screen,black-friday,local,2,5,0.6073991396331787,0.5957896709442139
screen,black-friday,local,2,6,0.5994676153755188,0.5897712707519531
screen,black-friday,local,2,7,0.5926852491760254,0.5838651061058044
screen,black-friday,local,2,8,0.5854002124786377,0.5788773894309998
screen,black-friday,local,2,9,0.5793386547851562,0.5737642645835876
screen,black-friday,local,2,10,0.5739370426940918,0.5692176818847656
screen,black-friday,local,2,11,0.5688480517959594,0.5639742016792297
screen,black-friday,local,2,12,0.5627701668739319,0.5582619905471802
screen,black-friday,local,2,13,0.5582984636688233,0.5511179566383362
screen,black-friday,local,2,14,0.5509505143356324,0.5446811318397522
screen,black-friday,local,2,15,0.543547641658783,0.5380982160568237
screen,black-friday,local,2,16,0.5372403604698182,0.5320459008216858
screen,black-friday,local,2,17,0.5315706799030304,0.5264059901237488
screen,black-friday,local,2,18,0.5263029446792602,0.5226382613182068
screen,black-friday,local,2,19,0.522364284067154,0.517723023891449
screen,black-friday,local,2,20,0.5172835511016846,0.5145605206489563
screen,black-friday,local,2,21,0.5132988912391663,0.5115991234779358
screen,black-friday,local,2,22,0.510355260219574,0.5094665884971619
screen,black-friday,local,2,23,0.5068508947181701,0.5052849650382996
screen,black-friday,local,2,24,0.50376765417099,0.5035138130187988
screen,black-friday,local,2,25,0.500814031162262,0.5014068484306335
screen,black-friday,local,2,26,0.49827900059700014,0.49871766567230225
screen,black-friday,local,2,27,0.4956113576889038,0.4974140226840973
screen,black-friday,local,2,28,0.49381611338615417,0.49579867720603943
screen,black-friday,local,2,29,0.4925433735942841,0.4953523576259613
screen,black-friday,local,2,30,0.49149759881973265,0.4952080547809601
screen,black-friday,orbit_natural,0,1,0.9248072521018982,0.7867517471313477
screen,black-friday,orbit_natural,0,2,0.7237402464485169,0.6483526229858398
screen,black-friday,orbit_natural,0,3,0.643725170917511,0.6163927316665649
screen,black-friday,orbit_natural,0,4,0.6207742294502259,0.6042397022247314
screen,black-friday,orbit_natural,0,5,0.6081337314605713,0.5955336689949036
screen,black-friday,orbit_natural,0,6,0.5995926458168029,0.5886415243148804
screen,black-friday,orbit_natural,0,7,0.5920856632614135,0.582413375377655
screen,black-friday,orbit_natural,0,8,0.5853054103088379,0.5765135884284973
screen,black-friday,orbit_natural,0,9,0.577455544757843,0.5708698630332947
screen,black-friday,orbit_natural,0,10,0.5713955309867859,0.5647532939910889
screen,black-friday,orbit_natural,0,11,0.5650877365875244,0.5578041076660156
screen,black-friday,orbit_natural,0,12,0.5585638728332519,0.5511572360992432
screen,black-friday,orbit_natural,0,13,0.5519092088699341,0.5448465943336487
screen,black-friday,orbit_natural,0,14,0.5463382916450501,0.5388985872268677
screen,black-friday,orbit_natural,0,15,0.540311282119751,0.5340578556060791
screen,black-friday,orbit_natural,0,16,0.5339044644546509,0.5271521210670471
screen,black-friday,orbit_natural,0,17,0.528345222120285,0.5228350758552551
screen,black-friday,orbit_natural,0,18,0.5237374148368835,0.5219436883926392
screen,black-friday,orbit_natural,0,19,0.5190587187576294,0.5143860578536987
screen,black-friday,orbit_natural,0,20,0.5147119768714905,0.5112109184265137
screen,black-friday,orbit_natural,0,21,0.5109696999931336,0.5088107585906982
screen,black-friday,orbit_natural,0,22,0.5080759807777405,0.5060758590698242
screen,black-friday,orbit_natural,0,23,0.5050602651023864,0.5031869411468506
screen,black-friday,orbit_natural,0,24,0.5007936025619507,0.4997177720069885
screen,black-friday,orbit_natural,0,25,0.4991419791984558,0.5000980496406555
screen,black-friday,orbit_natural,0,26,0.49723657156944273,0.49672314524650574
screen,black-friday,orbit_natural,0,27,0.4955753808403015,0.4957217872142792
screen,black-friday,orbit_natural,0,28,0.493578259677887,0.4957217276096344
screen,black-friday,orbit_natural,0,29,0.4921040453529358,0.49544093012809753
screen,black-friday,orbit_natural,0,30,0.4914967345523834,0.4936430752277374
screen,black-friday,orbit_natural,1,1,0.9168065955924988,0.7643128037452698
screen,black-friday,orbit_natural,1,2,0.7104816025924683,0.6429985761642456
screen,black-friday,orbit_natural,1,3,0.6426466685295105,0.6173519492149353
screen,black-friday,orbit_natural,1,4,0.6221423073387146,0.6052263379096985
screen,black-friday,orbit_natural,1,5,0.6093700187873841,0.5978135466575623
screen,black-friday,orbit_natural,1,6,0.6015792813682557,0.5900261998176575
screen,black-friday,orbit_natural,1,7,0.5940407777786255,0.5844738483428955
screen,black-friday,orbit_natural,1,8,0.587754499168396,0.5794475674629211
screen,black-friday,orbit_natural,1,9,0.5820310164260865,0.5746593475341797
screen,black-friday,orbit_natural,1,10,0.57709041431427,0.5694632530212402
screen,black-friday,orbit_natural,1,11,0.5712628870391846,0.5644026398658752
screen,black-friday,orbit_natural,1,12,0.5654331343841553,0.5582261681556702
screen,black-friday,orbit_natural,1,13,0.559642248096466,0.5512561798095703
screen,black-friday,orbit_natural,1,14,0.5528178887176514,0.5454731583595276
screen,black-friday,orbit_natural,1,15,0.546467524986267,0.5385923981666565
screen,black-friday,orbit_natural,1,16,0.5409289902496338,0.5335107445716858
screen,black-friday,orbit_natural,1,17,0.5347001843070984,0.5272491574287415
screen,black-friday,orbit_natural,1,18,0.5283498722648621,0.5232575535774231
screen,black-friday,orbit_natural,1,19,0.5236193465995789,0.5182034373283386
screen,black-friday,orbit_natural,1,20,0.5178840895843506,0.5146666765213013
screen,black-friday,orbit_natural,1,21,0.5144094432067872,0.51034015417099
screen,black-friday,orbit_natural,1,22,0.5111113250732422,0.50789475440979
screen,black-friday,orbit_natural,1,23,0.5070521939373016,0.5045453906059265
screen,black-friday,orbit_natural,1,24,0.5034208332443237,0.5018704533576965
screen,black-friday,orbit_natural,1,25,0.5013055850219726,0.4998942017555237
screen,black-friday,orbit_natural,1,26,0.4985654538536072,0.49772217869758606
screen,black-friday,orbit_natural,1,27,0.4964886198711395,0.49685224890708923
screen,black-friday,orbit_natural,1,28,0.494540988111496,0.49579575657844543
screen,black-friday,orbit_natural,1,29,0.492763606300354,0.49447891116142273
screen,black-friday,orbit_natural,1,30,0.4920806735134125,0.4932985305786133
screen,black-friday,orbit_natural,2,1,0.9198615103721619,0.7772051095962524
screen,black-friday,orbit_natural,2,2,0.7163701420783997,0.6412478685379028
screen,black-friday,orbit_natural,2,3,0.642024155254364,0.6172438263893127
screen,black-friday,orbit_natural,2,4,0.6196305607414245,0.6017876267433167
screen,black-friday,orbit_natural,2,5,0.6073702787590027,0.5941933393478394
screen,black-friday,orbit_natural,2,6,0.5990789747428894,0.5879155397415161
screen,black-friday,orbit_natural,2,7,0.5919289672660828,0.5819960832595825
screen,black-friday,orbit_natural,2,8,0.5846805246925354,0.5770735740661621
screen,black-friday,orbit_natural,2,9,0.5789255658340454,0.5715824961662292
screen,black-friday,orbit_natural,2,10,0.5731133972740173,0.566682755947113
screen,black-friday,orbit_natural,2,11,0.5677290888404846,0.5612974166870117
screen,black-friday,orbit_natural,2,12,0.5618799797439575,0.5558359622955322
screen,black-friday,orbit_natural,2,13,0.557118828125,0.5489392876625061
screen,black-friday,orbit_natural,2,14,0.5501986882400512,0.542350709438324
screen,black-friday,orbit_natural,2,15,0.5430806248664856,0.5359951257705688
screen,black-friday,orbit_natural,2,16,0.5363936968994141,0.530148983001709
screen,black-friday,orbit_natural,2,17,0.530925958480835,0.5246825814247131
screen,black-friday,orbit_natural,2,18,0.5260890124893188,0.5211336016654968
screen,black-friday,orbit_natural,2,19,0.5218319158744812,0.5160470008850098
screen,black-friday,orbit_natural,2,20,0.5163119676971436,0.5127831101417542
screen,black-friday,orbit_natural,2,21,0.5121798656845092,0.5098633170127869
screen,black-friday,orbit_natural,2,22,0.5092616122245789,0.5067493319511414
screen,black-friday,orbit_natural,2,23,0.5058268347358703,0.5030475854873657
screen,black-friday,orbit_natural,2,24,0.5026477624416351,0.5008161067962646
screen,black-friday,orbit_natural,2,25,0.4997788193511963,0.4991470277309418
screen,black-friday,orbit_natural,2,26,0.4972487997531891,0.49680274724960327
screen,black-friday,orbit_natural,2,27,0.4950764834213257,0.49556729197502136
screen,black-friday,orbit_natural,2,28,0.493206642074585,0.49459388852119446
screen,black-friday,orbit_natural,2,29,0.4921797596168518,0.49442875385284424
screen,black-friday,orbit_natural,2,30,0.49096490980148316,0.4939979016780853
screen,black-friday,orbit_random,0,1,0.9241237627410889,0.7806932330131531
screen,black-friday,orbit_random,0,2,0.7329853563308716,0.6421580910682678
screen,black-friday,orbit_random,0,3,0.6518512676620484,0.6207457780838013
screen,black-friday,orbit_random,0,4,0.6277104220390319,0.60830157995224
screen,black-friday,orbit_random,0,5,0.6151689263534545,0.600947916507721
screen,black-friday,orbit_random,0,6,0.6063398691940307,0.5938629508018494
screen,black-friday,orbit_random,0,7,0.6007366900634765,0.5889228582382202
screen,black-friday,orbit_random,0,8,0.5949820531082153,0.5843982696533203
screen,black-friday,orbit_random,0,9,0.5893018212127685,0.5804221630096436
screen,black-friday,orbit_random,0,10,0.5843839627456665,0.576180100440979
screen,black-friday,orbit_random,0,11,0.5808373028755188,0.5725753903388977
screen,black-friday,orbit_random,0,12,0.5768054161071777,0.568564236164093
screen,black-friday,orbit_random,0,13,0.5723595925712586,0.5643072128295898
screen,black-friday,orbit_random,0,14,0.5690063463020325,0.5610429644584656
screen,black-friday,orbit_random,0,15,0.5646744664382934,0.5582301020622253
screen,black-friday,orbit_random,0,16,0.5597094248580933,0.5530703663825989
screen,black-friday,orbit_random,0,17,0.5563240942668914,0.5490298271179199
screen,black-friday,orbit_random,0,18,0.5518947006225586,0.5466221570968628
screen,black-friday,orbit_random,0,19,0.5474271720695496,0.5410379767417908
screen,black-friday,orbit_random,0,20,0.5435505562210083,0.5373077392578125
screen,black-friday,orbit_random,0,21,0.5398364522743225,0.5343266725540161
screen,black-friday,orbit_random,0,22,0.536592176246643,0.5320065021514893
screen,black-friday,orbit_random,0,23,0.5332354033470154,0.5295869708061218
screen,black-friday,orbit_random,0,24,0.5292421468925476,0.5238975882530212
screen,black-friday,orbit_random,0,25,0.5269026696205139,0.5223484039306641
screen,black-friday,orbit_random,0,26,0.524090085144043,0.5186382532119751
screen,black-friday,orbit_random,0,27,0.5207327034950257,0.516323447227478
screen,black-friday,orbit_random,0,28,0.5182271161079407,0.5148133039474487
screen,black-friday,orbit_random,0,29,0.5161771603775024,0.5133394002914429
screen,black-friday,orbit_random,0,30,0.5136152857494354,0.5103025436401367
screen,black-friday,orbit_random,1,1,0.9134515286064148,0.7634702920913696
screen,black-friday,orbit_random,1,2,0.7209657765197753,0.636469304561615
screen,black-friday,orbit_random,1,3,0.6459442248535157,0.6152452230453491
screen,black-friday,orbit_random,1,4,0.6238846962356568,0.6044378876686096
screen,black-friday,orbit_random,1,5,0.6122148997306823,0.5991535186767578
screen,black-friday,orbit_random,1,6,0.6047581536102294,0.5920769572257996
screen,black-friday,orbit_random,1,7,0.5978821936607361,0.5869833827018738
screen,black-friday,orbit_random,1,8,0.5930769388771057,0.5823764801025391
screen,black-friday,orbit_random,1,9,0.5880548753929138,0.5789077877998352
screen,black-friday,orbit_random,1,10,0.5833831132125854,0.5746573805809021
screen,black-friday,orbit_random,1,11,0.5784985056877137,0.5714492797851562
screen,black-friday,orbit_random,1,12,0.5744414684104919,0.5665774941444397
screen,black-friday,orbit_random,1,13,0.5707483470153809,0.562483012676239
screen,black-friday,orbit_random,1,14,0.566684516582489,0.5587548017501831
screen,black-friday,orbit_random,1,15,0.5625052334403992,0.5547252893447876
screen,black-friday,orbit_random,1,16,0.5588407571983337,0.5515366792678833
screen,black-friday,orbit_random,1,17,0.5550322475242615,0.5472579002380371
screen,black-friday,orbit_random,1,18,0.55113594373703,0.54366135597229
screen,black-friday,orbit_random,1,19,0.5469360844993592,0.5410352349281311
screen,black-friday,orbit_random,1,20,0.5429410898399353,0.5374149680137634
screen,black-friday,orbit_random,1,21,0.5394283871841431,0.5328367352485657
screen,black-friday,orbit_random,1,22,0.5364453490352631,0.5300286412239075
screen,black-friday,orbit_random,1,23,0.5324412231826782,0.5266171097755432
screen,black-friday,orbit_random,1,24,0.5298534892749787,0.5238937735557556
screen,black-friday,orbit_random,1,25,0.5272444156837464,0.5210064649581909
screen,black-friday,orbit_random,1,26,0.5236103687286376,0.518341600894928
screen,black-friday,orbit_random,1,27,0.5210933078956604,0.516568660736084
screen,black-friday,orbit_random,1,28,0.5185039455032349,0.5143043994903564
screen,black-friday,orbit_random,1,29,0.5156682435798645,0.5124077200889587
screen,black-friday,orbit_random,1,30,0.5141465494060516,0.5112990140914917
screen,black-friday,orbit_random,2,1,0.9209561520767212,0.777953565120697
screen,black-friday,orbit_random,2,2,0.7261338583946229,0.6398897171020508
screen,black-friday,orbit_random,2,3,0.6516922581481933,0.6191062331199646
screen,black-friday,orbit_random,2,4,0.6265695134353638,0.605468213558197
screen,black-friday,orbit_random,2,5,0.6134182723999023,0.5985202789306641
screen,black-friday,orbit_random,2,6,0.6058919894981384,0.5925611257553101
screen,black-friday,orbit_random,2,7,0.5984108331298829,0.5871694087982178
screen,black-friday,orbit_random,2,8,0.5927929251480103,0.5830264687538147
screen,black-friday,orbit_random,2,9,0.5877418582725525,0.5787491202354431
screen,black-friday,orbit_random,2,10,0.583545191078186,0.5758987069129944
screen,black-friday,orbit_random,2,11,0.5797675107383728,0.5725666284561157
screen,black-friday,orbit_random,2,12,0.5754684366035462,0.5680938959121704
screen,black-friday,orbit_random,2,13,0.5723890487098694,0.5642285943031311
screen,black-friday,orbit_random,2,14,0.5683800651550293,0.5605719685554504
screen,black-friday,orbit_random,2,15,0.5637553396415711,0.5566365122795105
screen,black-friday,orbit_random,2,16,0.5595340462875367,0.5523154735565186
screen,black-friday,orbit_random,2,17,0.5562313842964173,0.5486797094345093
screen,black-friday,orbit_random,2,18,0.5520887907600402,0.5456943511962891
screen,black-friday,orbit_random,2,19,0.5490288130760193,0.5413062572479248
screen,black-friday,orbit_random,2,20,0.5448262077522278,0.5377554297447205
screen,black-friday,orbit_random,2,21,0.5412078105163575,0.5348697900772095
screen,black-friday,orbit_random,2,22,0.5381968618583679,0.5332518815994263
screen,black-friday,orbit_random,2,23,0.5347579875755311,0.5286296606063843
screen,black-friday,orbit_random,2,24,0.5313799346733094,0.5254406929016113
screen,black-friday,orbit_random,2,25,0.5288425465965271,0.5230535268783569
screen,black-friday,orbit_random,2,26,0.5252177099800109,0.5203826427459717
screen,black-friday,orbit_random,2,27,0.522437283115387,0.5175284147262573
screen,black-friday,orbit_random,2,28,0.5196385922431945,0.5155175924301147
screen,black-friday,orbit_random,2,29,0.5179981574821472,0.5144970417022705
screen,black-friday,orbit_random,2,30,0.5161396640396119,0.5132170915603638
screen,churn,cumulative,0,1,0.6575848364830017,0.5901559503063569
screen,churn,cumulative,0,2,0.549916205406189,0.4982906607880752
screen,churn,cumulative,0,3,0.4968902230262756,0.48635466111444586
screen,churn,cumulative,0,4,0.4754526233673096,0.45323513918267677
screen,churn,cumulative,0,5,0.442651447057724,0.4295891981113759
screen,churn,cumulative,0,6,0.41590750694274903,0.4019542749299778
screen,churn,cumulative,0,7,0.3874739754199982,0.37989541225476287
screen,churn,cumulative,0,8,0.368709009885788,0.3645672938435901
screen,churn,cumulative,0,9,0.35661145925521853,0.3577859984460392
screen,churn,cumulative,0,10,0.35160494804382325,0.3540929337595007
screen,churn,cumulative,0,11,0.34665010452270506,0.35247387067360025
screen,churn,cumulative,0,12,0.3435800802707672,0.3498978097553689
screen,churn,cumulative,0,13,0.3408136296272278,0.34943805310095394
screen,churn,cumulative,0,14,0.3383766007423401,0.34859383790385207
screen,churn,cumulative,0,15,0.3365031564235687,0.347705877936246
screen,churn,cumulative,0,16,0.3354825973510742,0.34822705265008236
screen,churn,cumulative,0,17,0.3346486485004425,0.3473313704985891
screen,churn,cumulative,0,18,0.33203705072402956,0.34763831049218497
screen,churn,cumulative,0,19,0.33210601806640627,0.3471236489356066
screen,churn,cumulative,0,20,0.32902326822280886,0.34555237589192117
screen,churn,cumulative,0,21,0.3278756093978882,0.34536771042019
screen,churn,cumulative,0,22,0.3266453790664673,0.34555101140247585
screen,churn,cumulative,0,23,0.32567103624343874,0.34663803935781573
screen,churn,cumulative,0,24,0.32410078287124633,0.34645509712521216
screen,churn,cumulative,0,25,0.32250418663024905,0.34611058586610083
screen,churn,cumulative,0,26,0.32053045034408567,0.3456213538456581
screen,churn,cumulative,0,27,0.3200691616535187,0.3462581869987266
screen,churn,cumulative,1,1,0.6607244157791138,0.5996295147905424
screen,churn,cumulative,1,2,0.5624769496917724,0.5072415593636501
screen,churn,cumulative,1,3,0.5031768488883972,0.49088580842927
screen,churn,cumulative,1,4,0.48519238352775573,0.46261895078951265
screen,churn,cumulative,1,5,0.4566783857345581,0.4399831043914474
screen,churn,cumulative,1,6,0.4320264935493469,0.41363953940933207
screen,churn,cumulative,1,7,0.40516841411590576,0.3926910024645958
screen,churn,cumulative,1,8,0.3831227433681488,0.37565370023449324
screen,churn,cumulative,1,9,0.3672103440761566,0.3663999459048124
screen,churn,cumulative,1,10,0.358028404712677,0.3614759056100283
screen,churn,cumulative,1,11,0.3519896984100342,0.3581483446131454
screen,churn,cumulative,1,12,0.34653318881988526,0.3551735704376145
screen,churn,cumulative,1,13,0.3431373500823975,0.3518614030559246
screen,churn,cumulative,1,14,0.33935834646224977,0.34881565406623105
screen,churn,cumulative,1,15,0.3371079671382904,0.34774817305196704
screen,churn,cumulative,1,16,0.3349945712089539,0.34672912472830186
