experiment,stage,dataset,task,split_fingerprint,arm,seed,failure,input_features,ensemble_size,member_specific_views,basis_relation_error,basis_transform_condition,all_orbit_transforms_full_rank,parameters,best_epoch,epochs_trained,train_seconds,peak_cuda_bytes,peak_memory_observation_valid,val_proper_loss,val_metric,val_member_loss_mean,val_member_loss_std,val_ensemble_gain_vs_mean_member,val_member_disagreement,val_member_prediction_correlation,val_roc_auc,val_accuracy,test_proper_loss,test_metric,test_member_loss_mean,test_member_loss_std,test_ensemble_gain_vs_mean_member,test_member_disagreement,test_member_prediction_correlation,test_roc_auc,test_accuracy,val_rmse,test_rmse
equivalent_basis_orbit_ensemble,confirmation,credit_card_default,binclass,bb6c2176954b57c7,local,2,,135,8,False,1.9158977343550603e-13,1.0000000000074325,True,67592,13,19,3.009454019134864,135934976,True,0.43425763788832555,0.8135555555555556,0.43507179731510903,0.0008464901494890204,0.0018713220020414422,0.01565646380186081,0.9923959847533176,0.7794478427408263,0.8135555555555556,0.44211791855502847,0.8171517440568763,0.4431688538494968,0.0010974473454823687,0.0023714105477846115,0.015249059535562992,0.9931266002251553,0.7627277861068031,0.8171517440568763,,
equivalent_basis_orbit_ensemble,confirmation,credit_card_default,binclass,bb6c2176954b57c7,orbit_natural,0,,135,8,True,1.9158977343550603e-13,1.0000000000074325,True,67592,16,22,3.39949859585613,142488576,True,0.4321016292948111,0.8137777777777778,0.4338293646685033,0.0009466399983839108,0.003982522886647817,0.02266283705830574,0.9855798729772545,0.78122492825182,0.8137777777777778,0.442607928107526,0.8153743612530548,0.4446001797408654,0.001468506383128355,0.004480996014217904,0.022605586796998978,0.9862566121347818,0.7622113706008652,0.8153743612530548,,
equivalent_basis_orbit_ensemble,confirmation,credit_card_default,binclass,bb6c2176954b57c7,orbit_natural,1,,135,8,True,1.9158977343550603e-13,1.0000000000074325,True,67592,20,26,3.9593002689071,142488576,True,0.43257373221856527,0.812,0.4354354607788785,0.0008585752583786069,0.006572107276688892,0.029656585305929184,0.9745472824871797,0.7805716301278172,0.812,0.4450642545094551,0.8180404354587869,0.4485785414192889,0.001604216740101095,0.00783427334422797,0.02851114794611931,0.9776957483425387,0.7606045057002068,0.8180404354587869,,
equivalent_basis_orbit_ensemble,confirmation,credit_card_default,binclass,bb6c2176954b57c7,orbit_natural,2,,135,8,True,1.9158977343550603e-13,1.0000000000074325,True,67592,13,19,3.0041431591380388,142488576,True,0.4342086676619141,0.8131111111111111,0.4356519682971367,0.000733081554960306,0.0033129670935818506,0.021042654290795326,0.9861412049774316,0.7793690458179752,0.8131111111111111,0.44029712333551063,0.8184847811597423,0.44195864380877214,0.0009924290927904441,0.003759447850012917,0.020688511431217194,0.987213623920969,0.7649040983583061,0.8184847811597423,,
equivalent_basis_orbit_ensemble,confirmation,fremtpl_claim_count,regression,947d3e7f7418d88a,cumulative,0,,77,8,False,5.319096496562026e-13,1.0000000000007274,True,63880,22,28,12.024951322004199,336884224,True,0.9397397041320801,0.2309025271553029,0.9428127259016037,0.0013145000447611459,0.0032594190607524057,0.055434878915548325,0.9141457971597082,,,0.9479163885116577,0.2319048973872162,0.9509974792599678,0.0015741157061075729,0.003239851645776899,0.055506814271211624,0.9170328845322581,,,0.2309025271553029,0.2319048973872162
equivalent_basis_orbit_ensemble,confirmation,fremtpl_claim_count,regression,947d3e7f7418d88a,cumulative,1,,77,8,False,5.319096496562026e-13,1.0000000000007274,True,63880,15,21,7.857542432146147,336884224,True,0.9390601515769958,0.23081903297893813,0.9412120431661606,0.0010187028081117388,0.002286298400864003,0.046389080584049225,0.9199595049122811,,,0.9469208121299744,0.23178308476466736,0.949067659676075,0.0011290924594532963,0.0022620595320183537,0.0463346466422081,0.9231396148814015,,,0.23081903297893813,0.23178308476466736
equivalent_basis_orbit_ensemble,confirmation,fremtpl_claim_count,regression,947d3e7f7418d88a,cumulative,2,,77,8,False,5.319096496562026e-13,1.0000000000007274,True,63880,14,20,7.409997621783987,336884224,True,0.9374991059303284,0.23062710001340925,0.9396470114588737,0.0004640396714258475,0.00228586426855186,0.04634428024291992,0.93346116807413,,,0.948162853717804,0.2319350382027956,0.9503214806318283,0.0010392811595547617,0.0022714701898447816,0.04646195098757744,0.9359780599588742,,,0.23062710001340925,0.2319350382027956
equivalent_basis_orbit_ensemble,confirmation,fremtpl_claim_count,regression,947d3e7f7418d88a,local,0,,77,8,False,5.319096496562026e-13,1.0000000000007274,True,63880,22,28,12.85814123810269,336884224,True,0.9389650225639343,0.23080733442404533,0.942245289683342,0.0011602242803111008,0.0034813303449997028,0.05727272853255272,0.9118115476279637,,,0.9468073844909668,0.23176919982936983,0.9502095058560371,0.0010986568748388723,0.0035803907918237417,0.05832858011126518,0.9118277703179256,,,0.23080733442404533,0.23176919982936983
equivalent_basis_orbit_ensemble,confirmation,fremtpl_claim_count,regression,947d3e7f7418d88a,local,1,,77,8,False,5.319096496562026e-13,1.0000000000007274,True,63880,15,21,8.165547370910645,336884224,True,0.9389366507530212,0.23080385609158327,0.9410337284207344,0.0005072470100205733,0.0022284830015949927,0.04579402133822441,0.9196526049910367,,,0.9457005858421326,0.23163368683610308,0.9478176981210709,0.0014818552676678619,0.002233670338858624,0.0460122711956501,0.9223545318706162,,,0.23080385609158327,0.23163368683610308
equivalent_basis_orbit_ensemble,confirmation,fremtpl_claim_count,regression,947d3e7f7418d88a,local,2,,77,8,False,5.319096496562026e-13,1.0000000000007274,True,63880,14,20,7.758168742060661,336884224,True,0.9376631379127502,0.2306472743416892,0.9397703111171722,0.0005488446865450425,0.002242221508271579,0.045903075486421585,0.9365094474684578,,,0.9487994313240051,0.23201288186356894,0.9508894309401512,0.0009699347102179997,0.0021979417881211384,0.045716751366853714,0.9391044770412684,,,0.2306472743416892,0.23201288186356894
equivalent_basis_orbit_ensemble,confirmation,fremtpl_claim_count,regression,947d3e7f7418d88a,orbit_natural,0,,77,8,True,5.319096496562026e-13,1.0000000000007274,True,63880,18,24,11.854251589858904,354316800,True,0.937953531742096,0.23068298048920788,0.9415348321199417,0.0009561734294535177,0.003803683364302282,0.05984413996338844,0.900616682236077,,,0.9468182325363159,0.23177052017597788,0.9503889679908752,0.000848420898230523,0.0037571305800275334,0.05975554138422012,0.9058883938665113,,,0.23068298048920788,0.23177052017597788
equivalent_basis_orbit_ensemble,confirmation,fremtpl_claim_count,regression,947d3e7f7418d88a,orbit_natural,1,,77,8,True,5.319096496562026e-13,1.0000000000007274,True,63880,17,23,11.971792479045689,354316800,True,0.9385301470756531,0.23075388168233246,0.9421645402908325,0.0019570426859686473,0.0038574931020621504,0.06028633192181587,0.8950714336677353,,,0.9452294111251831,0.23157598910905897,0.948936864733696,0.0015979041447611285,0.003906954979089485,0.06088927015662193,0.897390525876473,,,0.23075388168233246,0.23157598910905897
equivalent_basis_orbit_ensemble,confirmation,fremtpl_claim_count,regression,947d3e7f7418d88a,orbit_natural,2,,77,8,True,5.319096496562026e-13,1.0000000000007274,True,63880,14,20,9.270823473809287,354316800,True,0.9373303055763245,0.23060632939956438,0.9403061494231224,0.0014297848871922987,0.0031647605927320826,0.054551199078559875,0.9059781707590565,,,0.9487636089324951,0.2320085091027595,0.951790452003479,0.0005400956485977492,0.003180157002639088,0.05501743033528328,0.9079216140280646,,,0.23060632939956438,0.2320085091027595
equivalent_basis_orbit_ensemble,confirmation,heloc_credit_risk,binclass,2f1b3021b9779b07,cumulative,0,,138,8,False,1.4056829233069319e-14,1.0000000000017055,True,67784,18,24,1.674587992951274,135974912,True,0.5332188137248202,0.7360621030345801,0.5345435717084052,0.001040536361723565,0.0024782974741442776,0.021474039182066917,0.9934776019411676,0.8107257405821066,0.7360621030345801,0.5510307072982412,0.7226534932956952,0.5522906128332659,0.0011453177516416745,0.0022812365550833676,0.02148921601474285,0.993090540609627,0.7954861484642386,0.7226534932956952,,
