stage,dataset,task,seed,cumulative_test_proper_loss,local_test_proper_loss,orbit_test_proper_loss,orbit_vs_cumulative_relative_loss_reduction,orbit_vs_local_relative_loss_reduction,validation_selected_basis,selected_test_proper_loss,orbit_vs_selected_relative_loss_reduction,score_change,score_unit,cumulative_member_correlation,orbit_member_correlation,member_correlation_reduction,cumulative_ensemble_gain,orbit_ensemble_gain,runtime_ratio,memory_ratio,parameters_equal,random_test_proper_loss,random_vs_cumulative_relative_loss_reduction
confirmation,credit_card_default,binclass,0,0.4452645507186754,0.4413678545259916,0.442607928107526,0.0059663914561836374,-0.0028096146305584963,local,0.4413678545259916,-0.0028096146305584963,-0.22217285047767543,accuracy_percentage_points,0.9929929708718188,0.9862566121347818,0.00673635873703704,0.00309139152682,0.0044809960142179,1.086677622776724,1.0482112859607229,True,,
confirmation,credit_card_default,binclass,1,0.44268583811073,0.4432732385680944,0.4450642545094551,-0.005372695925570097,-0.004040433271239613,local,0.4432732385680944,-0.004040433271239613,0.11108642523883772,accuracy_percentage_points,0.9933067267236344,0.9776957483425388,0.015610978381095597,0.002662690795244,0.0078342733442279,1.3915308595340785,1.0482112859607229,True,,
confirmation,credit_card_default,binclass,2,0.4433826807015862,0.4421179185550284,0.4402971233355106,0.006959129213602123,0.004118347488535931,cumulative,0.4433826807015862,0.006959129213602123,-0.08886914019106129,accuracy_percentage_points,0.9923511883171742,0.987213623920969,0.005137564396205163,0.0029313863364633,0.0037594478500129,1.1292157684490158,1.0482112859607229,True,,
confirmation,credit_card_fraud,binclass,0,0.0065964420803122,0.0060598526068192,0.0056539261854796,0.14288246350947906,0.06698618723544665,cumulative,0.0065964420803122,0.14288246350947906,0.0,accuracy_percentage_points,0.9665394849774102,0.9754576353988896,-0.008918150421479476,0.0768127040170734,0.1196249641548135,0.9299894298130476,1.1104641929287813,True,,
confirmation,credit_card_fraud,binclass,1,0.0061815860964702,0.0060920061318735,0.0057114801924527,0.07604939843609702,0.062463157650134334,cumulative,0.0061815860964702,0.07604939843609702,0.0,accuracy_percentage_points,0.9840212601603918,0.97675445424688,0.007266805913511809,0.0471732763032123,0.0946033996921968,0.6606900150071274,1.1104641929287813,True,,
confirmation,credit_card_fraud,binclass,2,0.0061747709135235,0.006002154027695,0.0056645686969042,0.08262690612568235,0.05624402993210793,local,0.006002154027695,0.05624402993210793,0.0,accuracy_percentage_points,0.9676850262714144,0.9761943481806912,-0.008509321909276779,0.0877160088762034,0.0956723676387348,0.7847688598576192,1.1104641929287813,True,,
confirmation,fb_comments_extension,regression,0,0.2329395413398742,0.2333286106586456,0.2328719198703766,0.00029029622497178767,0.001957285850971544,cumulative,0.2329395413398742,0.00029029622497178767,0.00014517141712496622,relative_rmse_reduction,0.996477783056496,0.9945539748870696,0.0019238081694263887,0.0106201101250462,0.016092868084832,1.0127511420970845,1.1196252723964144,True,,
confirmation,fb_comments_extension,regression,1,0.2299728244543075,0.2305360287427902,0.2308967113494873,-0.004017374215288502,-0.0015645389948983855,cumulative,0.2299728244543075,-0.004017374215288502,-0.002006625986020922,relative_rmse_reduction,0.9967292946115726,0.994009289231799,0.0027200053797735713,0.0093887638165752,0.0177485902341244,1.043464319888988,1.1196252723964144,True,,
confirmation,fb_comments_extension,regression,2,0.2370634377002716,0.2346831411123275,0.2366551607847213,0.0017222264196915737,-0.008402903008060224,local,0.2346831411123275,-0.008402903008060224,0.0008614605128328174,relative_rmse_reduction,0.99649486325709,0.9950244781108956,0.001470385146194464,0.0087143282316276,0.0148914264242828,1.016244195623627,1.1196252723964144,True,,
confirmation,fremtpl_claim_count,regression,0,0.9479163885116576,0.9468073844909668,0.946818232536316,0.0011584945556915747,-1.1457499726899959e-05,local,0.9468073844909668,-1.1457499726899959e-05,0.0005794496483359488,relative_rmse_reduction,0.917032884532258,0.9058883938665112,0.011144490665746742,0.0032398516457768,0.0037571305800275,0.9858045386152261,1.0517464896189381,True,,
confirmation,fremtpl_claim_count,regression,1,0.9469208121299744,0.9457005858421326,0.9452294111251832,0.001786211669576217,0.0004982282172636889,local,0.9457005858421326,0.0004982282172636889,0.0008934890819088829,relative_rmse_reduction,0.9231396148814016,0.897390525876473,0.02574908900492856,0.0022620595320183,0.0039069549790894,1.523605196208378,1.0517464896189381,True,,
confirmation,fremtpl_claim_count,regression,2,0.948162853717804,0.9487994313240052,0.9487636089324952,-0.0006335991885103656,3.7755494288209355e-05,cumulative,0.948162853717804,-0.0006335991885103656,-0.0003167736127029708,relative_rmse_reduction,0.9359780599588742,0.9079216140280646,0.02805644593080958,0.0022714701898447,0.003180157002639,1.2511236773618966,1.0517464896189381,True,,
confirmation,german_credit_risk,binclass,0,0.514556950316397,0.5279022774449239,0.5211689948411098,-0.012849976121490659,0.01275478983800482,cumulative,0.514556950316397,-0.012849976121490659,-1.9999999999999907,accuracy_percentage_points,0.9702382183583146,0.8939978564778747,0.07624036188043992,0.0051309624540196,0.009263013358277,0.9521145100415964,1.025369329229942,True,,
confirmation,german_credit_risk,binclass,1,0.5241172564227667,0.5429016576438401,0.538388733311156,-0.027229549711443785,0.008312600024597357,cumulative,0.5241172564227667,-0.027229549711443785,-0.666666666666671,accuracy_percentage_points,0.962710196621517,0.9120695770098032,0.050640619611713844,0.0062566258584825,0.0106392095752594,0.9093467508329901,1.025369329229942,True,,
confirmation,german_credit_risk,binclass,2,0.5235504906195521,0.5182832444619346,0.5184684668524719,0.00970684558248855,-0.00035737676746544576,local,0.5182832444619346,-0.00035737676746544576,-1.3333333333333308,accuracy_percentage_points,0.9603573650509666,0.8839601957744468,0.07639716927651974,0.0055445159011967,0.0149389092247476,0.985080670140445,1.025369329229942,True,,
confirmation,gesture_extension,multiclass,0,1.1304142298718909,1.1316424834611862,1.1183407237247125,0.010680603470947703,0.011754383500864716,local,1.1316424834611862,0.011754383500864716,0.10126582278481289,accuracy_percentage_points,0.9697789098357082,0.9479675270755972,0.021811382760111075,0.0178972482720519,0.0267708787376363,1.0899453395924525,1.0740120239886728,True,,
confirmation,gesture_extension,multiclass,1,1.1215180783914536,1.126304294275589,1.1165309844420586,0.004446735229224111,0.00867732626360656,cumulative,1.1215180783914536,0.004446735229224111,0.0,accuracy_percentage_points,0.9665808773627323,0.9511833148227798,0.015397562539952503,0.018608395428778,0.0241407176412424,1.095966176755122,1.0740120239886728,True,,
confirmation,gesture_extension,multiclass,2,1.1317770126740776,1.1362107334096692,1.129539787855098,0.00197673640118715,0.005871222087959279,local,1.1362107334096692,0.005871222087959279,0.20253164556961467,accuracy_percentage_points,0.969135599359115,0.953632191456744,0.015503407902370925,0.0175818467222146,0.0237771794876064,1.0085682871750308,1.0740120239886728,True,,
confirmation,heloc_credit_risk,binclass,0,0.5510307072982412,0.5473989650812826,0.5493273060925012,0.0030912999641924143,-0.0035227341194046654,cumulative,0.5510307072982412,0.0030912999641924143,0.5645730416372619,accuracy_percentage_points,0.993090540609627,0.9843120056236454,0.008778534985981579,0.0022812365550833,0.0053076092490561,1.1888569710105212,1.0481971262463476,True,,
confirmation,heloc_credit_risk,binclass,1,0.5515681248842618,0.5499797137429324,0.5497118411990531,0.0033654658444922632,0.00048705895360439484,local,0.5499797137429324,0.00048705895360439484,0.5645730416372619,accuracy_percentage_points,0.9934485091143394,0.9910402036935702,0.0024083054207691967,0.0021661222079112,0.0030511724096816,0.9357839432994929,1.0481971262463476,True,,
confirmation,heloc_credit_risk,binclass,2,0.5490037197820633,0.5491405238651743,0.5476905377715136,0.0023919364536747444,0.0026404645635235663,cumulative,0.5490037197820633,0.0023919364536747444,0.0,accuracy_percentage_points,0.9936599642997758,0.9902057071857326,0.0034542571140431244,0.002020451085854,0.0030739442107669,1.0151707154448202,1.0481971262463476,True,,
confirmation,jannis_extension,multiclass,0,0.714112949631077,0.7122584660435403,0.7094315928528719,0.006555485068046302,0.003968886753106723,local,0.7122584660435403,0.003968886753106723,0.059712187257421334,accuracy_percentage_points,0.9906018003684818,0.9853939262836424,0.005207874084839359,0.0076012157101315,0.0114999487845902,1.0197980957115131,1.103943288349389,True,,
confirmation,jannis_extension,multiclass,1,0.7163832898754893,0.7137599322758579,0.7103268802614707,0.008454146962404966,0.004809813298766574,local,0.7137599322758579,0.004809813298766574,0.16719412432076863,accuracy_percentage_points,0.9901736719879086,0.9848295345169144,0.00534413747099427,0.00815584692194,0.0117802329509252,1.042024043879015,1.103943288349389,True,,
confirmation,jannis_extension,multiclass,2,0.7158264238331931,0.7116561967558199,0.7092531482921076,0.009182778565069001,0.003376698572522698,local,0.7116561967558199,0.003376698572522698,0.31647459246432197,accuracy_percentage_points,0.990865683873874,0.9856343744471534,0.005231309426720565,0.0074755757611582,0.0115045701359301,1.034769886729176,1.103943288349389,True,,
confirmation,kdd17_stock_direction,binclass,0,0.6922535365702526,0.6922820622438292,0.6922758778648658,-3.227328346185591e-05,8.933322558345677e-06,local,0.6922820622438292,8.933322558345677e-06,-0.22282608695651795,accuracy_percentage_points,0.7056210483672016,0.5991491327573775,0.10647191560982416,0.0001950478447266,0.0002573711983089,0.9947366605234629,1.1150637645028287,True,,
confirmation,kdd17_stock_direction,binclass,1,0.6922506240905338,0.6921105104454778,0.6921771296230258,0.0001061674268688385,-9.625511611598314e-05,cumulative,0.6922506240905338,0.0001061674268688385,0.3532608695652195,accuracy_percentage_points,0.651837042857851,0.5405866617503953,0.11125038110745578,0.000206381965531,0.0002613851300953,1.0167650523734983,1.1150637645028287,True,,
confirmation,kdd17_stock_direction,binclass,2,0.6925755433468778,0.6924742434253406,0.6926703703807625,-0.00013691940871387887,-0.0002832263543143211,local,0.6924742434253406,-0.0002832263543143211,-0.027173913043476716,accuracy_percentage_points,0.567657437408542,0.4372596430760574,0.1303977943324846,0.0001605783147072,0.0002281438852495,1.0064496357960189,1.1150637645028287,True,,
confirmation,kdd17_stock_return,regression,0,0.5709993839263916,0.5706607103347778,0.5704054236412048,0.0010402117793936812,0.0004473528472342773,local,0.5706607103347778,0.0004473528472342773,0.0005202869308316102,relative_rmse_reduction,0.6429806408693352,0.4527974844799204,0.19018315638941474,0.0015123838889489,0.0017825879041561,0.8662408370667614,1.115025334030275,True,,
confirmation,kdd17_stock_return,regression,1,0.5702998638153076,0.5706426501274109,0.5701945424079895,0.00018467724437722067,0.0007852685377115345,local,0.5706426501274109,0.0007852685377115345,9.234519866031999e-05,relative_rmse_reduction,0.5948543340728264,0.4911713385755587,0.10368299549726767,0.0015473049812456,0.0019106842088356,1.022099895818868,1.115025334030275,True,,
confirmation,kdd17_stock_return,regression,2,0.5710315704345703,0.5706160068511963,0.5707466006278992,0.0004990438732735441,-0.00022886455187882024,cumulative,0.5710315704345703,0.0004990438732735441,0.0002495666303828735,relative_rmse_reduction,0.5975174374940451,0.4661047848886739,0.13141265260537116,0.0012027780595923,0.0015668652719914,1.0430675859773646,1.115025334030275,True,,
confirmation,lendingclub_loan_default,binclass,0,0.4233054056528511,0.4205204340268227,0.4218847600460887,0.003356077167432677,-0.0032443750858941176,local,0.4205204340268227,-0.0032443750858941176,0.0,accuracy_percentage_points,0.9414216529130291,0.9173353227444128,0.024086330168616388,0.0041409635964384,0.0052467243114558,0.9883225232713103,1.0322206996797614,True,,
confirmation,lendingclub_loan_default,binclass,1,0.4266395000479333,0.4242497211326714,0.4242823787353671,0.005524854853573878,-7.697731093028927e-05,local,0.4242497211326714,-7.697731093028927e-05,0.0,accuracy_percentage_points,0.941387416164101,0.9001199688868995,0.04126744727720155,0.0037574176992474,0.0064573552763776,1.2839301474239375,1.0322206996797614,True,,
confirmation,lendingclub_loan_default,binclass,2,0.425183037717029,0.4241918469922542,0.4242908711166797,0.0020983118356265643,-0.00023344183799761062,local,0.4241918469922542,-0.00023344183799761062,0.0,accuracy_percentage_points,0.950967563712317,0.9256394170008164,0.025328146711500632,0.0033549525463558,0.0053419446521708,1.237222577865118,1.0322206996797614,True,,
confirmation,polish_bankruptcy_1year,binclass,0,0.1389786173478432,0.1502110599917248,0.1451509239620394,-0.04441191553048644,0.033686840569290645,local,0.1502110599917248,0.033686840569290645,0.0,accuracy_percentage_points,0.967726343680796,0.9511593485720996,0.016566995108696414,0.0138070617534513,0.0315873314725315,1.0904547186742468,1.0737866660754274,True,,
confirmation,polish_bankruptcy_1year,binclass,1,0.1427740052919631,0.1436876617846267,0.1408406930765581,0.013541065906580826,0.019813592014155678,cumulative,0.1427740052919631,0.013541065906580826,0.0,accuracy_percentage_points,0.9643622873166572,0.9416489084243966,0.02271337889226055,0.0220856337163,0.0308016390328169,0.99530431796982,1.0737866660754274,True,,
confirmation,polish_bankruptcy_1year,binclass,2,0.143947152792134,0.1467503763599214,0.1403723849414403,0.02483389064218457,0.04346149956602741,cumulative,0.143947152792134,0.02483389064218457,0.19029495718364542,accuracy_percentage_points,0.9656268945145704,0.9578029304202492,0.007823964094321179,0.0274283866743196,0.0311143419792391,0.9509985414783144,1.0737866660754274,True,,
confirmation,polish_bankruptcy_2year,binclass,0,0.1453046827792583,0.1416407812896057,0.1393493516935434,0.04098512843362395,0.016177753152724603,cumulative,0.1453046827792583,0.04098512843362395,0.0,accuracy_percentage_points,0.9490339018594248,0.9282704059131895,0.020763495946235278,0.2304139837002942,0.4119482048356776,1.2484733884008523,1.0775217667113068,True,,
confirmation,polish_bankruptcy_2year,binclass,1,0.1429000598117319,0.1420829414013079,0.1430178115365798,-0.0008240145245777983,-0.006579749307352835,cumulative,0.1429000598117319,-0.0008240145245777983,0.0,accuracy_percentage_points,0.9481350796890656,0.9192767757732846,0.028858303915781036,0.2886526026697373,0.2252451861845763,1.0165288755777144,1.0775217667113068,True,,
confirmation,polish_bankruptcy_2year,binclass,2,0.1406567329762332,0.1409700751337785,0.140535131018164,0.0008645299481664583,0.003085364856347898,local,0.1409700751337785,0.003085364856347898,0.2624671916010679,accuracy_percentage_points,0.9545514378535608,0.9238634530927072,0.03068798476085355,0.3894168290442759,0.3706553185873142,1.1532337770411802,1.0775217667113068,True,,
confirmation,polish_bankruptcy_3year,binclass,0,0.1710998922157698,0.1655182120897016,0.1701897159017481,0.0053195610016742835,-0.028223503341824482,cumulative,0.1710998922157698,0.0053195610016742835,0.0,accuracy_percentage_points,0.9595093209195824,0.9269174337218864,0.03259188719769601,0.0251424564132511,0.0236451319855242,0.9134425563136247,1.0737866660754274,True,,
confirmation,polish_bankruptcy_3year,binclass,1,0.1735245789084606,0.1685798281173316,0.1722456965312578,0.007370035906425996,-0.021745593496362698,cumulative,0.1735245789084606,0.007370035906425996,0.0,accuracy_percentage_points,0.9564039573942084,0.927847671970338,0.028556285423870342,0.054068466269704,0.0416119121441194,1.0153386922918144,1.0737866660754274,True,,
confirmation,polish_bankruptcy_3year,binclass,2,0.1667565803736702,0.1702301619651896,0.1727128242111067,-0.03571819369340439,-0.014584150172075667,local,0.1702301619651896,-0.014584150172075667,0.0,accuracy_percentage_points,0.9681107352690744,0.9440165511675732,0.024094184101501215,0.0267064313042864,0.0500816919573968,1.0698051877512653,1.0737866660754274,True,,
confirmation,polish_bankruptcy_4year,binclass,0,0.1930441381434316,0.1919479747252448,0.1942258565750572,-0.006121493472894675,-0.011867183558841749,cumulative,0.1930441381434316,-0.006121493472894675,0.0,accuracy_percentage_points,0.9610025228973954,0.9460225834032204,0.014979939494174976,0.0498886571759477,0.0552123343958497,1.1068861249402588,1.0775217667113068,True,,
confirmation,polish_bankruptcy_4year,binclass,1,0.1963298645411156,0.1942825408465796,0.193371971905056,0.01506593325968571,0.004686828458984572,local,0.1942825408465796,0.004686828458984572,0.0,accuracy_percentage_points,0.9644456360156016,0.9447737434829236,0.01967189253267798,0.0374296876200467,0.0501488711164962,1.1635715800754012,1.0775217667113068,True,,
confirmation,polish_bankruptcy_4year,binclass,2,0.186449600737323,0.1923049583110151,0.1967943425088651,-0.055482777815738786,-0.023345129721456852,cumulative,0.186449600737323,-0.055482777815738786,0.13550135501355642,accuracy_percentage_points,0.9629767638085072,0.9545029363137316,0.008473827494775543,0.0144260408262703,0.0424017166372765,1.3197896503207995,1.0775217667113068,True,,
confirmation,polish_bankruptcy_5year,binclass,0,0.1941020708749246,0.1859408117601996,0.1915646706108062,0.013072504856238436,-0.030245424860570466,cumulative,0.1941020708749246,0.013072504856238436,-0.11312217194570096,accuracy_percentage_points,0.9896157088141612,0.9693567892004644,0.020258919613696746,0.0134104411752895,0.0242770582340997,1.0028683995215344,1.0737866660754274,True,,
confirmation,polish_bankruptcy_5year,binclass,1,0.1873842764332354,0.1921483911707896,0.1864945105336825,0.004748348775517142,0.029424553610140347,local,0.1921483911707896,0.029424553610140347,-0.11312217194571206,accuracy_percentage_points,0.9799000834127164,0.9612722406198028,0.01862784279291363,0.0110488662455711,0.0251751022768344,1.062009793573513,1.0737866660754274,True,,
confirmation,polish_bankruptcy_5year,binclass,2,0.2043075774622439,0.2046039752395599,0.1905743101202184,0.06721859028730065,0.06856985600067114,local,0.2046039752395599,0.06856985600067114,0.2262443438914019,accuracy_percentage_points,0.986235626736783,0.9729942091466948,0.013241417590088234,0.0198388081677465,0.0281216293064162,0.8890782068487316,1.0737866660754274,True,,
confirmation,santander_extension,binclass,0,0.2194892952172637,0.2185851041631916,0.2167864173149901,0.01231439510340647,0.008228771375283819,cumulative,0.2194892952172637,0.01231439510340647,0.024999999999997247,accuracy_percentage_points,0.9792405921920316,0.9704525593507136,0.008788032841318016,0.0106027967854822,0.0145739151809773,1.2345684235847016,1.1716761424634325,True,,
confirmation,santander_extension,binclass,1,0.2208355589196908,0.2198165391619954,0.217797487000088,0.013757168159262072,0.009185169458151838,local,0.2198165391619954,0.009185169458151838,0.08499999999999064,accuracy_percentage_points,0.9796198121302994,0.9681428666559044,0.011476945474394928,0.0102492230116396,0.0145435927807328,1.1039395622706705,1.1716761424634325,True,,
confirmation,santander_extension,binclass,2,0.2196229911489875,0.2199633222641394,0.2189635171978599,0.0030027546190746577,0.0045453262661622395,cumulative,0.2196229911489875,0.0030027546190746577,0.009999999999998899,accuracy_percentage_points,0.981029199207384,0.9664574756995248,0.01457172350785918,0.0099491218925132,0.0141469438821068,1.0912005975259385,1.1716761424634325,True,,
screen,adult,binclass,0,0.3130748043817071,0.3127043419655755,0.312013378823004,0.0033903257108131167,0.0022096371870895374,local,0.3127043419655755,0.0022096371870895374,-0.0982740617898159,accuracy_percentage_points,0.9964925747720712,0.9887572438216204,0.007735330950450758,0.0042017782293434,0.0116812029784885,1.9200593818758602,1.0482687361887308,True,0.3099964083847203,0.009832781028375379
screen,adult,binclass,1,0.3133908176172503,0.312738167155239,0.3114695296063237,0.006130645516465376,0.0040565485193420105,cumulative,0.3133908176172503,0.006130645516465376,0.1044161906516794,accuracy_percentage_points,0.99654304366522,0.9930004338614592,0.0035426098037607545,0.0032830319750105,0.0060923586189612,1.2918747342282915,1.0482687361887308,True,0.3099592898938677,0.010949675390852091
screen,adult,binclass,2,0.3128780728542641,0.3114192743108154,0.3106477866863009,0.007128291694004625,0.002477327796173975,local,0.3114192743108154,0.002477327796173975,0.024568515447453976,accuracy_percentage_points,0.996627081691558,0.993889319484874,0.00273776220668398,0.0036715849450667,0.0056507076089781,1.003082671208068,1.0482687361887308,True,0.3098611575490805,0.009642463205112051
screen,black-friday,regression,0,0.4924891591072082,0.4930130839347839,0.4910841882228851,0.002852795555683038,0.003912463532416027,local,0.4930130839347839,0.003912463532416027,0.001427401401564468,relative_rmse_reduction,0.9945913661478402,0.9947263708799544,-0.00013500473211425223,0.0049122959037545,0.0047903526446192,1.0092213811852238,1.0370489420790368,True,0.5096797347068787,-0.03490549036822212
screen,black-friday,regression,1,0.4918469190597534,0.4932911992073059,0.491336464881897,0.0010378314025678208,0.0039626377453116845,cumulative,0.4918469190597534,0.0010378314025678208,0.0005190307154507379,relative_rmse_reduction,0.9945250927831536,0.994603613224707,-7.85204415534313e-05,0.0052687792247494,0.0052864450521751,0.9068878747666567,1.0370489420790368,True,0.5102474689483643,-0.037411131747631006
screen,black-friday,regression,2,0.4919978976249695,0.4930561482906341,0.4919720590114593,5.251773154909515e-05,0.0021987136413027415,cumulative,0.4919978976249695,5.251773154909515e-05,2.625771702831644e-05,relative_rmse_reduction,0.9947694418995194,0.99435542249406,0.000414019405459487,0.0045642651724517,0.0050339369724622,0.9263485924172397,1.0370489420790368,True,0.5134098529815674,-0.043520420432608
screen,california,regression,0,0.1787823289632797,0.1789838969707489,0.1763141304254531,0.013805606807670234,0.01491623878170512,local,0.1789838969707489,0.01491623878170512,0.006926771671191947,relative_rmse_reduction,0.9939017778898808,0.9916372019710044,0.0022645759188764103,0.0237974949266635,0.0318497020642989,0.8898505415607877,1.0290916804612245,True,0.1936661154031753,-0.08325088125992922
screen,california,regression,1,0.1787400692701339,0.1778255254030227,0.176511138677597,0.01247023457940069,0.0073914401346308525,local,0.1778255254030227,0.0073914401346308525,0.006254674934049663,relative_rmse_reduction,0.9933226137917884,0.9913537126998724,0.0019689010919160532,0.024339232657148,0.0316763051615025,1.0214444781760867,1.0290916804612245,True,0.1911374628543853,-0.06935990141927798
screen,california,regression,2,0.1774469465017318,0.1778411269187927,0.1766144782304763,0.004691364307288143,0.006897441045099334,local,0.1778411269187927,0.006897441045099334,0.0023484888629132683,relative_rmse_reduction,0.9938158761161052,0.9917885009452692,0.0020273751708360654,0.0235204261138761,0.031001081257673,1.0521381909469698,1.0290916804612245,True,0.1916996538639068,-0.08032095025109895
screen,churn,binclass,0,0.3603106366048878,0.3571333264959762,0.3572179196301611,0.008583473981974543,-0.00023686709670837794,cumulative,0.3603106366048878,0.008583473981974543,0.14999999999999458,accuracy_percentage_points,0.9904327191196618,0.9823318369476842,0.008100882171977575,0.0048595447814205,0.0093029593487603,1.1188333729856057,1.0291188146215882,True,0.3590969062221952,0.0033685666183193626
screen,churn,binclass,1,0.3572728714856046,0.3593662950628631,0.3555368606189764,0.0048590615330225875,0.010656075699077042,cumulative,0.3572728714856046,0.0048590615330225875,0.24999999999999467,accuracy_percentage_points,0.9886531142607486,0.9784829984038806,0.010170115856868,0.0061165629242451,0.0109433386521244,1.1102780310779548,1.0291188146215882,True,0.3553810673936443,0.0052951238197679685
screen,churn,binclass,2,0.3558416342125883,0.3512704887995697,0.3523797273064213,0.009728785429584564,-0.003157790199348473,local,0.3512704887995697,-0.003157790199348473,0.0,accuracy_percentage_points,0.9885243352879366,0.9805220401429872,0.008002295144949434,0.0059714529735749,0.0101212700647783,0.9862078879568137,1.0291188146215882,True,0.3559107879601222,-0.00019433855087512897
screen,diamond,regression,0,0.0196155291050672,0.0197022091597318,0.0195993278175592,0.0008259419065996666,0.005221817580886899,cumulative,0.0196155291050672,0.0008259419065996666,0.0004130243318355936,relative_rmse_reduction,0.9995128931117144,0.999409505320606,0.00010338779110841134,0.0230958004858868,0.0274399208822225,1.0258556535487313,1.0290916804612245,True,0.0213454589247703,-0.08819185097873362
