experiment,stage,dataset,task,split_fingerprint,arm,seed,failure,input_features,ensemble_size,member_specific_views,basis_relation_error,basis_transform_condition,all_orbit_transforms_full_rank,parameters,best_epoch,epochs_trained,train_seconds,peak_cuda_bytes,peak_memory_observation_valid,val_proper_loss,val_metric,val_member_loss_mean,val_member_loss_std,val_ensemble_gain_vs_mean_member,val_member_disagreement,val_member_prediction_correlation,val_roc_auc,val_accuracy,test_proper_loss,test_metric,test_member_loss_mean,test_member_loss_std,test_ensemble_gain_vs_mean_member,test_member_disagreement,test_member_prediction_correlation,test_roc_auc,test_accuracy,val_rmse,test_rmse
equivalent_basis_orbit_ensemble,confirmation,australian_credit_approval,binclass,4b9482ae7f627171,cumulative,0,,66,8,False,6.291773145086109e-15,1.0000000000003495,True,63176,27,30,0.3017324891407043,94688256,True,0.40723092300505503,0.8365384615384616,0.41210681826605117,0.013651744877465621,0.011831629676770632,0.04381401836872101,0.9839392087749925,0.8853073463268366,0.8365384615384616,0.41796600067073203,0.8076923076923077,0.42397344611856813,0.011147573959425538,0.014169390802262798,0.043451931327581406,0.981539070254794,0.8958566629339306,0.8076923076923077,,
equivalent_basis_orbit_ensemble,confirmation,australian_credit_approval,binclass,4b9482ae7f627171,cumulative,1,,66,8,False,6.291773145086109e-15,1.0000000000003495,True,63176,28,30,0.12426610593684018,94688256,True,0.38997659519882993,0.8076923076923077,0.3941746829374989,0.005229779096131764,0.010650323119140133,0.03799726441502571,0.9876302693044604,0.8950524737631185,0.8076923076923077,0.4302041965690751,0.8269230769230769,0.4352880576055851,0.009924552030335888,0.011679302814956792,0.03458745405077934,0.9894171954284653,0.8876446435237029,0.8269230769230769,,
equivalent_basis_orbit_ensemble,confirmation,australian_credit_approval,binclass,4b9482ae7f627171,cumulative,2,,66,8,False,6.291773145086109e-15,1.0000000000003495,True,63176,27,30,0.12697823089547455,94688256,True,0.42207362670612203,0.7980769230769231,0.4277520716530312,0.00853953983552448,0.013275084618445067,0.043485719710588455,0.9830531010058954,0.876311844077961,0.7980769230769231,0.4077734610271558,0.8269230769230769,0.41270680495932455,0.017031467274445624,0.01195362875747829,0.0403781495988369,0.9867573501883149,0.8939902948861516,0.8269230769230769,,
equivalent_basis_orbit_ensemble,confirmation,australian_credit_approval,binclass,4b9482ae7f627171,local,0,,66,8,False,6.291773145086109e-15,1.0000000000003495,True,63176,28,30,0.25718969805166125,94688256,True,0.4231796825949304,0.7980769230769231,0.4284217143488441,0.009732176638651712,0.01223568175548951,0.037929192185401917,0.9881684656610537,0.8770614692653673,0.7980769230769231,0.487450754600952,0.7980769230769231,0.493102631975877,0.010816143134504302,0.011461868196236888,0.036719877272844315,0.9889724927329168,0.8503172825681226,0.7980769230769231,,
equivalent_basis_orbit_ensemble,confirmation,australian_credit_approval,binclass,4b9482ae7f627171,local,1,,66,8,False,6.291773145086109e-15,1.0000000000003495,True,63176,27,30,0.13303983700461686,94688256,True,0.40455223243120036,0.7884615384615384,0.40945026442427596,0.01209580461682598,0.011962458981343354,0.04268087074160576,0.9840662846228623,0.8913043478260869,0.7884615384615384,0.44983415243773983,0.8365384615384616,0.4569223083297534,0.016059819242523882,0.015512825184490998,0.04385688155889511,0.9822101115543548,0.8667413213885777,0.8365384615384616,,
equivalent_basis_orbit_ensemble,confirmation,australian_credit_approval,binclass,4b9482ae7f627171,local,2,,66,8,False,6.291773145086109e-15,1.0000000000003495,True,63176,28,30,0.15416637691669166,94688256,True,0.3782731276096773,0.8269230769230769,0.3845085702889186,0.011718951981014884,0.016216654610730828,0.04917687922716141,0.9799503939629702,0.9021739130434783,0.8269230769230769,0.43914872814090233,0.8269230769230769,0.44644775371604883,0.023529358896533348,0.016349114794267396,0.047754816710948944,0.979952164342269,0.8708473310936916,0.8269230769230769,,
equivalent_basis_orbit_ensemble,confirmation,australian_credit_approval,binclass,4b9482ae7f627171,orbit_natural,0,,66,8,True,6.291773145086109e-15,1.0000000000003495,True,63176,30,30,0.17583700502291322,96570368,True,0.38901397043548863,0.8076923076923077,0.4062555865755416,0.025960005039716468,0.042440317646799855,0.07623658329248428,0.9491723540183538,0.8984257871064468,0.8076923076923077,0.42568461996289153,0.8653846153846154,0.4440629405314536,0.04222125946612965,0.041386746992592885,0.07108151167631149,0.9540951039840634,0.8805524449421426,0.8653846153846154,,
equivalent_basis_orbit_ensemble,confirmation,australian_credit_approval,binclass,4b9482ae7f627171,orbit_natural,1,,66,8,True,6.291773145086109e-15,1.0000000000003495,True,63176,30,30,0.16532088606618345,96570368,True,0.3708525366863033,0.8269230769230769,0.38065061747896917,0.013538608047085217,0.025740351762879265,0.05455443263053894,0.9737351650996567,0.9032983508245878,0.8269230769230769,0.42443860339071804,0.8269230769230769,0.4401184229084242,0.024785479756360966,0.03562636486355095,0.056325577199459076,0.9709619701505783,0.8868980963045913,0.8269230769230769,,
equivalent_basis_orbit_ensemble,confirmation,australian_credit_approval,binclass,4b9482ae7f627171,orbit_natural,2,,66,8,True,6.291773145086109e-15,1.0000000000003495,True,63176,30,30,0.14053988503292203,96570368,True,0.37187508537729086,0.8173076923076923,0.38511471179654544,0.0348785777449359,0.03437839691320082,0.06890977174043655,0.9590030177143787,0.9036731634182908,0.8173076923076923,0.3885771396576482,0.8557692307692307,0.3986039099889821,0.020538038638648386,0.025154721466759008,0.058990634977817535,0.9729795968988366,0.8958566629339306,0.8557692307692307,,
equivalent_basis_orbit_ensemble,confirmation,compustat_kor_direction,binclass,b899ebd561dc724d,cumulative,0,,326,8,False,6.857665417164658e-14,1.0000000000052272,True,79816,1,7,3.3112944150343537,344251392,True,0.6844354879433465,0.56685,0.6846449658919183,0.00023019959504861064,0.0003059658056476588,0.010161381214857101,0.5629574172024682,0.506299620055225,0.56685,0.6881908539068143,0.5498,0.6884140827724996,0.0003086680460655122,0.0003242653967598103,0.010447291657328606,0.565741179430524,0.5071643767637971,0.5498,,
equivalent_basis_orbit_ensemble,confirmation,compustat_kor_direction,binclass,b899ebd561dc724d,cumulative,1,,326,8,False,6.857665417164658e-14,1.0000000000052272,True,79816,2,8,3.557113204151392,344251392,True,0.6848111823832287,0.56685,0.6849505118579252,0.00021558799645184917,0.00020341538882655201,0.008302721194922924,0.8239085427346314,0.5097025599539431,0.56685,0.688053844711675,0.5498,0.6881934819823592,0.00011737564574792591,0.00020290408778937322,0.008294371888041496,0.8045010885613911,0.5127550673085113,0.5498,,
