dataset,problem_type,model,seed,pair,method,split,reconstruction_error,coordinate_error,disagreement,disagreement_reduction,task_error,relative_task_change
california_housing,regression,controlled_mlp,1,local_vs_spectral_hat,Raw,validation,2.0851388871316656e-16,0.0,0.037494533088754986,0.0,60747.1321549127,0.0
california_housing,regression,controlled_mlp,1,local_vs_spectral_hat,GramAnchor,validation,2.0851388871316656e-16,1.206163813876603e-16,0.0,1.0,60414.752269524826,-0.005471532129949218
california_housing,regression,controlled_mlp,1,local_vs_spectral_hat,Raw,test,2.0851388871316656e-16,0.0,0.03967490691138959,0.0,63351.59646711859,0.0
california_housing,regression,controlled_mlp,1,local_vs_spectral_hat,GramAnchor,test,2.0851388871316656e-16,1.206163813876603e-16,0.0,1.0,63629.43785545159,0.004385704604574802
california_housing,regression,controlled_mlp,1,onehot_vs_helmert,Raw,validation,1.6019295092324714e-16,0.0,0.05866635214334658,0.0,60603.919194023496,0.0
california_housing,regression,controlled_mlp,1,onehot_vs_helmert,GramAnchor,validation,1.6019295092324714e-16,9.378063810316416e-17,0.0,1.0,59418.02590503748,-0.019567930667806762
california_housing,regression,controlled_mlp,1,onehot_vs_helmert,Raw,test,1.6019295092324714e-16,0.0,0.0558286848450642,0.0,64520.1255845563,0.0
california_housing,regression,controlled_mlp,1,onehot_vs_helmert,GramAnchor,test,1.6019295092324714e-16,9.378063810316416e-17,0.0,1.0,65553.17705155397,0.016011305893132717
