dataset,problem_type,model,seed,pair,method,split,reconstruction_error,coordinate_error,disagreement,disagreement_reduction,task_error,relative_task_change
house_16H,regression,tabm_d,1,local_vs_spectral_hat,Raw,validation,2.0748109606082272e-16,0.0,0.054886409234054696,0.0,42204.46874676032,0.0
house_16H,regression,tabm_d,1,local_vs_spectral_hat,GramAnchor,validation,2.0748109606082272e-16,9.499670588806313e-17,0.0,1.0,41017.40774482329,-0.028126429195442705
house_16H,regression,tabm_d,1,local_vs_spectral_hat,Raw,test,2.0748109606082272e-16,0.0,0.058325582997273646,0.0,32999.027300840105,0.0
house_16H,regression,tabm_d,1,local_vs_spectral_hat,GramAnchor,test,2.0748109606082272e-16,9.499670588806313e-17,0.0,1.0,32370.404587378387,-0.019049734640078756
