dataset,problem_type,model,seed,pair,method,split,reconstruction_error,coordinate_error,disagreement,disagreement_reduction,task_error,relative_task_change
credit-g,classification,tabpfn_2_6,0,local_vs_spectral_hat,Raw,validation,2.2040031984818126e-16,0.0,0.0357426258390209,0.0,0.43297348626797855,0.0
credit-g,classification,tabpfn_2_6,0,local_vs_spectral_hat,GramAnchor,validation,2.2040031984818126e-16,1.1511609960611418e-16,0.0,1.0,0.4522914062082549,0.0446168658196313
credit-g,classification,tabpfn_2_6,0,local_vs_spectral_hat,Raw,test,2.2040031984818126e-16,0.0,0.037703704443969796,0.0,0.4935887828412507,0.0
credit-g,classification,tabpfn_2_6,0,local_vs_spectral_hat,GramAnchor,test,2.2040031984818126e-16,1.1511609960611418e-16,0.0,1.0,0.49420621293621,0.0012508997700579271
credit-g,classification,tabpfn_2_6,0,onehot_vs_helmert,Raw,validation,1.6264399465171795e-16,0.0,0.06479128999197731,0.0,0.4414543250930153,0.0
credit-g,classification,tabpfn_2_6,0,onehot_vs_helmert,GramAnchor,validation,1.6264399465171795e-16,5.4075216734979365e-17,0.0,1.0,0.4533333653128569,0.026908877192082466
credit-g,classification,tabpfn_2_6,0,onehot_vs_helmert,Raw,test,1.6264399465171795e-16,0.0,0.06493999076823456,0.0,0.4904760786912072,0.0
credit-g,classification,tabpfn_2_6,0,onehot_vs_helmert,GramAnchor,test,1.6264399465171795e-16,5.4075216734979365e-17,0.0,1.0,0.49214056896827685,0.0033936217266929943
