dataset,problem_type,model,seed,pair,method,split,reconstruction_error,coordinate_error,disagreement,disagreement_reduction,task_error,relative_task_change
house_16H,regression,controlled_mlp,0,local_vs_spectral_hat,Raw,validation,2.0748109606082272e-16,0.0,0.03302111913384567,0.0,40245.951081867745,0.0
house_16H,regression,controlled_mlp,0,local_vs_spectral_hat,GramAnchor,validation,2.0748109606082272e-16,9.499670588806313e-17,0.0,1.0,41766.8963531876,0.03779126174024239
house_16H,regression,controlled_mlp,0,local_vs_spectral_hat,Raw,test,2.0748109606082272e-16,0.0,0.04206925593166554,0.0,34911.706045567145,0.0
house_16H,regression,controlled_mlp,0,local_vs_spectral_hat,GramAnchor,test,2.0748109606082272e-16,9.499670588806313e-17,0.0,1.0,36799.20129516704,0.05406482419210094
