dataset,problem_type,model,seed,pair,method,split,reconstruction_error,coordinate_error,disagreement,disagreement_reduction,task_error,relative_task_change
california_housing,regression,catboost,0,local_vs_spectral_hat,Raw,validation,2.0851388871316656e-16,0.0,0.08275639224132228,0.0,55541.668596678544,0.0
california_housing,regression,catboost,0,local_vs_spectral_hat,GramAnchor,validation,2.0851388871316656e-16,1.206163813876603e-16,0.0,1.0,55456.511312525705,-0.0015332143650781868
california_housing,regression,catboost,0,local_vs_spectral_hat,Raw,test,2.0851388871316656e-16,0.0,0.08343419537012392,0.0,62317.24329496509,0.0
california_housing,regression,catboost,0,local_vs_spectral_hat,GramAnchor,test,2.0851388871316656e-16,1.206163813876603e-16,0.0,1.0,61683.212155064546,-0.010174248833496949
california_housing,regression,catboost,0,onehot_vs_helmert,Raw,validation,1.6019295092324714e-16,0.0,0.0882474604601675,0.0,56035.27528994351,0.0
california_housing,regression,catboost,0,onehot_vs_helmert,GramAnchor,validation,1.6019295092324714e-16,9.378063810316416e-17,0.0,1.0,56430.96761192544,0.0070614861787419506
california_housing,regression,catboost,0,onehot_vs_helmert,Raw,test,1.6019295092324714e-16,0.0,0.08569028693468936,0.0,61413.13394131962,0.0
california_housing,regression,catboost,0,onehot_vs_helmert,GramAnchor,test,1.6019295092324714e-16,9.378063810316416e-17,0.0,1.0,61829.80327400173,0.006784694184150248
