scope,dataset,model,method,seed,split,problem_type,n_rows,family,selected_alpha,invariant_feature_fraction,raw_disagreement_recomputed,raw_disagreement_stored,method_disagreement_recomputed,method_disagreement_stored,disagreement_reduction,disagreement_reduction_stored,disagreement_mismatch,disagreement_matches_tolerance,raw_fallback,inference_multiplier,raw_loss_recomputed,raw_loss_stored,method_loss_recomputed,method_loss_stored,trivial_loss_recomputed,trivial_loss_stored,raw_loss_mismatch,method_loss_mismatch,trivial_loss_mismatch,absolute_loss_mismatch,loss_matches_tolerance,trivial_matches_tolerance,L_raw,L_method,L_trivial,numerator,raw_headroom,denominator_used,denominator_clipped,C_recomputed,C_stored,C_difference,C_matches_tolerance,C_stable,delta_L,delta_sigma,delta_logloss,headroom_le_0,headroom_lt_1e_8,headroom_lt_1e_6,headroom_lt_1e_4_times_trivial,absolute_C
embedding,eye_movements,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,2,test,classification,512,embedding_baseline,0.75,,0.14574044144195325,0.14574044144195325,0.03643511030816573,0.03643511030816573,0.7500000003590122,0.7500000003590122,0.0,True,False,2.0,1.1192533362232233,1.1192533362232233,0.9410148841156116,0.9410148841156116,1.085336496348905,1.085336496348905,0.0,0.0,0.0,0.0,True,True,1.1192533362232233,0.9410148841156116,1.085336496348905,-0.1782384521076117,-0.03391683987431837,1e-08,True,-17823845.210761167,-17823845.210761167,0.0,True,-0.1642241394325259,-0.1782384521076117,,-0.1782384521076117,True,True,True,True,17823845.210761167
embedding,eye_movements,tabm_d,GuardedGram-G2-after-RBF-k16,2,test,classification,512,embedding_G2,0.75,,0.14574044144195325,0.14574044144195325,0.03643511030816573,0.03643511030816573,0.7500000003590122,0.7500000003590122,0.0,True,False,2.0,1.1192533362232233,1.1192533362232233,0.9410148841156116,0.9410148841156116,1.085336496348905,1.085336496348905,0.0,0.0,0.0,0.0,True,True,1.1192533362232233,0.9410148841156116,1.085336496348905,-0.1782384521076117,-0.03391683987431837,1e-08,True,-17823845.210761167,-17823845.210761167,0.0,True,-0.1642241394325259,-0.1782384521076117,,-0.1782384521076117,True,True,True,True,17823845.210761167
embedding,eye_movements,tabm_d,Gram-after-RBF-k16 embedding,2,test,classification,512,embedding_baseline,1.0,,0.14574044144195325,0.14574044144195325,0.0,0.0,1.0,1.0,0.0,True,False,1.0,1.1192533362232233,1.1192533362232233,0.9625868137568498,0.9625868137568498,1.085336496348905,1.085336496348905,0.0,0.0,0.0,0.0,True,True,1.1192533362232233,0.9625868137568498,1.085336496348905,-0.15666652246637347,-0.03391683987431837,1e-08,True,-15666652.246637346,-15666652.246637346,0.0,True,-0.14434834080803785,-0.15666652246637347,,-0.15666652246637347,True,True,True,True,15666652.246637346
embedding,eye_movements,tabm_d,Raw RBF-k16 embedding,2,test,classification,512,embedding_baseline,0.0,,0.14574044144195325,0.14574044144195325,0.14574044144195325,0.14574044144195325,0.0,0.0,0.0,True,True,1.0,1.1192533362232233,1.1192533362232233,1.1192533362232233,1.1192533362232233,1.085336496348905,1.085336496348905,0.0,0.0,0.0,0.0,True,True,1.1192533362232233,1.1192533362232233,1.085336496348905,0.0,-0.03391683987431837,1e-08,True,0.0,0.0,0.0,True,0.0,0.0,,0.0,True,True,True,True,0.0
