variant,true_prior,scale,noise,tasks,mse_model,se_model,mse_zero,se_zero,mse_always_smooth,se_always_smooth,mse_hard_route,se_hard_route,mse_bayes_mixture,se_bayes_mixture,mse_regime_oracle,se_regime_oracle,trust_posterior_correlation,trust_regime_auroc,trust_mean,posterior_mean,seed
set,0.5,0.3,0.3,4096,1.016765832901001,0.006701224017888308,1.0180165767669678,0.006708707194775343,1.0223774909973145,0.0069372160360217094,0.9996769428253174,0.006692003924399614,0.9897738695144653,0.006598074454814196,0.9707732796669006,0.006443118676543236,0.1806456679642582,0.5189360859377611,0.03506152331829071,0.49754607677459717,20260831
set,0.5,0.3,1.0,4096,1.0058045387268066,0.006527280434966087,1.0067285299301147,0.006535313557833433,1.0071077346801758,0.006585701368749142,1.000525712966919,0.0065394979901611805,0.9927632808685303,0.006460700184106827,0.9802818298339844,0.006375937722623348,0.14216613633609204,0.5115447166103895,0.03951223939657211,0.5008165240287781,20260831
set,0.5,1.0,0.1,4096,0.9923757910728455,0.006793295964598656,1.0097322463989258,0.0068992730230093,1.1341160535812378,0.014945155940949917,0.7289843559265137,0.007568092551082373,0.7213407158851624,0.007288768421858549,0.7018522024154663,0.0070821382105350494,0.28162353386447087,0.6303583287133906,0.03562208265066147,0.5046477317810059,20260831
set,0.5,1.0,0.3,4096,0.9808962345123291,0.006883190479129553,0.9983434677124023,0.007037249393761158,1.0490024089813232,0.012426462024450302,0.762894868850708,0.007601586636155844,0.7531976699829102,0.0072859711945056915,0.7252543568611145,0.006962039973586798,0.24339415429779557,0.5859316283825285,0.03972579538822174,0.4968531131744385,20260831
set,0.5,1.0,1.0,4096,0.9922059774398804,0.006851138547062874,1.0051021575927734,0.00694403937086463,0.9879809617996216,0.008284691721200943,0.9205646514892578,0.007004770450294018,0.8984647989273071,0.006676685530692339,0.8519666194915771,0.006354750599712133,0.22386258642640144,0.5564069826078559,0.05275537818670273,0.4971697926521301,20260831
set,0.5,3.0,0.1,4096,0.938036322593689,0.007557990029454231,0.9980299472808838,0.008093168027698994,1.3777313232421875,0.02756137028336525,0.5166571140289307,0.00865128729492426,0.516660749912262,0.008651244454085827,0.5166571140289307,0.00865128729492426,0.3783650514562122,0.7003263806085714,0.06687373667955399,0.5026490688323975,20260831
set,0.5,3.0,0.3,4096,0.935095489025116,0.007447702344506979,0.9892677068710327,0.0077989306300878525,0.9408880472183228,0.015588098205626011,0.5553616285324097,0.008144926279783249,0.5541181564331055,0.008113953284919262,0.5532280802726746,0.008110571652650833,0.32177269596871116,0.6624913215637207,0.07282634824514389,0.49971866607666016,20260831
set,0.5,3.0,1.0,4096,0.9617061614990234,0.007509549614042044,1.0002424716949463,0.007810980547219515,0.9028242826461792,0.01020475197583437,0.7863713502883911,0.00808560661971569,0.7667772173881531,0.007514344993978739,0.7195892333984375,0.006988525856286287,0.2717869418127889,0.5871664366064883,0.08311105519533157,0.4847215712070465,20260831
set,0.9,0.3,0.1,4096,0.9943935871124268,0.0063958787359297276,0.9991037845611572,0.0064349304884672165,0.9122763276100159,0.005973358638584614,0.9321050047874451,0.006094435695558786,0.9226855039596558,0.0059667350724339485,0.9017979502677917,0.0058499653823673725,0.14922550469774662,0.4899290132425589,0.04310785233974457,0.586042046546936,20260831
set,0.9,0.3,0.3,4096,0.995634913444519,0.006498478818684816,0.9991847276687622,0.006529041565954685,0.9215080142021179,0.00617727218195796,0.9429988265037537,0.006312934216111898,0.93157958984375,0.006172598339617252,0.9113600254058838,0.006076445337384939,0.18374662800435515,0.5245224858438882,0.03942368924617767,0.5737106800079346,20260831
set,0.9,0.3,1.0,4096,1.002034068107605,0.006594542879611254,1.0050358772277832,0.006613483652472496,0.9608916640281677,0.006295932922512293,0.9752175211906433,0.006396036595106125,0.9685364961624146,0.006356367841362953,0.9567520618438721,0.00626683235168457,0.1776759983848733,0.5208779660070109,0.04289400950074196,0.5270116925239563,20260831
set,0.9,1.0,0.1,4096,0.9710718393325806,0.007340842392295599,1.0023744106292725,0.007473039906471968,0.550147294998169,0.009075349196791649,0.48078835010528564,0.005670421291142702,0.47648340463638306,0.00543753569945693,0.46015405654907227,0.005207593087106943,0.14242348632969382,0.6027511384839189,0.049718715250492096,0.8500436544418335,20260831
set,0.9,1.0,0.3,4096,0.9631507396697998,0.007237001322209835,0.9958555102348328,0.00743847293779254,0.5749942064285278,0.00759869534522295,0.5379548072814941,0.005764222238212824,0.5313382148742676,0.0054010129533708096,0.5097094774246216,0.005130826495587826,0.1746058025227132,0.6172344023714742,0.05419545620679855,0.8189284801483154,20260831
set,0.9,1.0,1.0,4096,0.9781879186630249,0.007508600130677223,0.998734712600708,0.0076580410823225975,0.7483335137367249,0.006470437627285719,0.7859814167022705,0.006602453533560038,0.7671350836753845,0.006219613365828991,0.7199997305870056,0.005827983375638723,0.17662119308500956,0.5534159926949301,0.0592929869890213,0.6257550716400146,20260831
set,0.9,3.0,0.1,4096,0.8858953714370728,0.008669709786772728,0.9898574352264404,0.009368205443024635,0.3292907476425171,0.015021617524325848,0.1493012011051178,0.005156916566193104,0.14930182695388794,0.005156917031854391,0.1493012011051178,0.005156916566193104,0.18945754603103668,0.7027262753702688,0.10132821649312973,0.8901143074035645,20260831
set,0.9,3.0,0.3,4096,0.8990435600280762,0.008355588652193546,1.005617618560791,0.009176444262266159,0.2938201427459717,0.009008541703224182,0.21984918415546417,0.00508186174556613,0.21943989396095276,0.005060264840722084,0.21704456210136414,0.005018345545977354,0.16511240324158083,0.6688857054761784,0.10289938002824783,0.8922976851463318,20260831
set,0.9,3.0,1.0,4096,0.9265606999397278,0.008806195110082626,1.0069921016693115,0.00955596100538969,0.5061321258544922,0.00653284415602684,0.5410158634185791,0.0063785407692193985,0.5210875868797302,0.0057751890271902084,0.47435563802719116,0.0052468134090304375,0.22136855858617052,0.5961587741695966,0.10426153242588043,0.7072591781616211,20260831
