step,loss
1,1.025627851486206
250,0.9691486954689026
500,0.9683421850204468
750,0.9660007953643799
1000,1.0092389583587646
1250,0.972266674041748
1500,0.9988423585891724
1750,1.0074888467788696
2000,1.0051990747451782
2250,0.970409095287323
2500,1.0119881629943848
2750,0.9975001811981201
3000,0.9835464954376221
3250,0.9945966005325317
3500,0.9582768678665161
3750,0.989686131477356
4000,1.0176498889923096
