dataset,K,method,indices,utility,logloss,accuracy,roc_auc,rmse,mae,runtime_seconds
credit-g,32,fallback128_additive,0;1;6;12;16;32;45;46;51;52;55;57;63;65;66;71;72;76;77;81;90;105;106;108;109;110;111;112;117;122;123;127,-0.6811749424329614,0.6811749424329614,0.70703125,0.6961474279910035,,,0.5840745258610696
credit-g,32,fallback128_fm_swap,0;6;16;31;32;45;46;51;52;55;57;63;65;66;70;72;74;77;78;79;80;81;90;91;102;106;108;109;111;112;121;127,-0.6497618417909441,0.6497618417909441,0.66015625,0.6667634041935718,,,0.03424559999257326
