backbone,source,task,split,operator,validation_gain,validation_se,test_gain,validation_states,test_states,ordinary_dimensions,oof_finite
ft_transformer,ACS,acs_occupation,2,harmonic,-0.0002498358391883321,0.0003694120037127538,-0.0005695721187259291,86,88,10,True
ft_transformer,ACS,acs_occupation,2,kernel_ridge,0.01480151315408386,0.0031220572270118105,0.009183800920948615,86,88,10,True
ft_transformer,ACS,acs_occupation,2,knn_1,0.0040101248995022334,0.005060986251556802,-0.004829089814459912,86,88,10,True
ft_transformer,ACS,acs_occupation,2,knn_10,0.012935858218006848,0.0032570013309501386,0.01046930358980006,86,88,10,True
ft_transformer,ACS,acs_occupation,2,knn_3,0.011726368425602247,0.004004440989978827,0.003716860669169533,86,88,10,True
ft_transformer,ACS,acs_occupation,2,knn_5,0.01251756428634363,0.0035800197580611016,0.008210746799151332,86,88,10,True
ft_transformer,ACS,acs_occupation,2,rbf,-0.0003920886872316237,0.0003723561286195929,-0.0007182444615986724,86,88,10,True
ft_transformer,ACS,acs_occupation,2,rbf_double,-0.0004646380676745252,0.0003756457576372072,-0.0007989830921543508,86,88,10,True
ft_transformer,ACS,acs_occupation,2,rbf_half,-4.317971441084739e-05,0.00036483175598218823,-0.00033703362749054676,86,88,10,True
ft_transformer,BTS,airline_origin_airport,2,harmonic,0.00010251945320881088,0.00011989452021825277,0.0004350942834246856,43,43,310,True
ft_transformer,BTS,airline_origin_airport,2,kernel_ridge,-0.0015002507519637116,0.0008569705120758967,6.800709517911326e-05,43,43,310,True
ft_transformer,BTS,airline_origin_airport,2,knn_1,-0.009788479825547418,0.007352310000130383,-0.02618890016340548,43,43,310,True
ft_transformer,BTS,airline_origin_airport,2,knn_10,-0.0005200205268048127,0.0008524610480234038,-0.00468919465865845,43,43,310,True
ft_transformer,BTS,airline_origin_airport,2,knn_3,-0.0035798475539273096,0.0021795128392232237,-0.012630772963596217,43,43,310,True
ft_transformer,BTS,airline_origin_airport,2,knn_5,-0.001974936898249365,0.001279684794693924,-0.00788835844864209,43,43,310,True
ft_transformer,BTS,airline_origin_airport,2,rbf,0.00010702179376747123,0.0001249491025373175,0.00043635680062322895,43,43,310,True
ft_transformer,BTS,airline_origin_airport,2,rbf_double,0.000175723270678497,6.72649906868922e-05,0.0003551265970700051,43,43,310,True
ft_transformer,BTS,airline_origin_airport,2,rbf_half,-0.0009604407502151842,0.000564945156828973,0.0003898250027275492,43,43,310,True
ft_transformer,STRING_BENCHMARK,medical_charges,2,harmonic,-0.0006952936572095147,0.0020454700896178246,-0.00147014555774048,20,20,52,True
ft_transformer,STRING_BENCHMARK,medical_charges,2,kernel_ridge,0.04243582821359125,0.028855802545026878,0.053523000826651845,20,20,52,True
ft_transformer,STRING_BENCHMARK,medical_charges,2,knn_1,0.08188785981340647,0.0713100056685536,0.019461701353330498,20,20,52,True
ft_transformer,STRING_BENCHMARK,medical_charges,2,knn_10,0.046951507390765784,0.033359249423058186,0.03882840741109657,20,20,52,True
ft_transformer,STRING_BENCHMARK,medical_charges,2,knn_3,0.09806995465311319,0.08509143535249401,0.023062964104176204,20,20,52,True
ft_transformer,STRING_BENCHMARK,medical_charges,2,knn_5,0.08295765850757528,0.06608140433115575,0.05838471255050078,20,20,52,True
ft_transformer,STRING_BENCHMARK,medical_charges,2,rbf,-0.0012281944656724088,0.002335323113194414,-0.0016433989462226865,20,20,52,True
ft_transformer,STRING_BENCHMARK,medical_charges,2,rbf_double,-0.0015547426330408754,0.0024681377270632135,-0.0025070625441480894,20,20,52,True
ft_transformer,STRING_BENCHMARK,medical_charges,2,rbf_half,0.0003465982319673518,0.001973354770530604,0.0023421735566293263,20,20,52,True
ft_transformer,NYC_TLC,tlc_pickup_zone,2,harmonic,0.03489654991262596,0.023514288236999536,0.006435253666674714,18,19,254,True
ft_transformer,NYC_TLC,tlc_pickup_zone,2,kernel_ridge,0.07271545020046574,0.04930938884204883,-0.04796243654287071,18,19,254,True
ft_transformer,NYC_TLC,tlc_pickup_zone,2,knn_1,0.08887115130684281,0.06245716852917244,-0.18858271015042885,18,19,254,True
ft_transformer,NYC_TLC,tlc_pickup_zone,2,knn_10,0.05933679729213274,0.030544234820327403,-0.021674941029289393,18,19,254,True
ft_transformer,NYC_TLC,tlc_pickup_zone,2,knn_3,0.0716273782015675,0.04481636430804809,-0.0769089237796919,18,19,254,True
ft_transformer,NYC_TLC,tlc_pickup_zone,2,knn_5,0.06872881293275561,0.03876687783998075,-0.049902122394215716,18,19,254,True
ft_transformer,NYC_TLC,tlc_pickup_zone,2,rbf,0.02741825400744819,0.01646726202436673,0.0075660279114836545,18,19,254,True
ft_transformer,NYC_TLC,tlc_pickup_zone,2,rbf_double,0.00705858371850653,0.004214721191163454,0.007611435622701926,18,19,254,True
ft_transformer,NYC_TLC,tlc_pickup_zone,2,rbf_half,0.06095657623312553,0.040208507989107106,-0.01862476342493334,18,19,254,True
