step,loss
1,1.2226593494415283
250,0.988480806350708
500,0.9785526394844055
750,1.007760763168335
1000,0.9833765029907227
1250,0.9607962369918823
1500,0.9737005829811096
1750,0.9835177659988403
2000,0.9685944318771362
2250,0.9761508703231812
2500,0.9508224725723267
2750,0.9576634168624878
3000,0.9737575650215149
3250,0.9811618328094482
3500,0.9852185845375061
3750,0.9509549140930176
4000,0.9712368845939636
