variant,true_prior,scale,noise,tasks,mse_model,se_model,mse_zero,se_zero,mse_always_smooth,se_always_smooth,mse_hard_route,se_hard_route,mse_bayes_mixture,se_bayes_mixture,mse_regime_oracle,se_regime_oracle,trust_posterior_correlation,trust_regime_auroc,trust_mean,posterior_mean,seed
set,0.1,0.3,0.1,4096,0.9925637245178223,0.006351427640765905,0.9916162490844727,0.00634403433650732,1.075434923171997,0.0070609040558338165,1.0129549503326416,0.006571125239133835,1.000483751296997,0.006470818538218737,0.9807051420211792,0.006304385140538216,0.14636576370768828,0.5259907584532201,0.036674290895462036,0.4129594564437866,20260832
set,0.1,0.3,0.3,4096,0.9967391490936279,0.006435132119804621,0.9956517815589905,0.00644069816917181,1.0755672454833984,0.007051532156765461,1.0191905498504639,0.006676684599369764,1.0063813924789429,0.006556024309247732,0.987064778804779,0.00639557046815753,0.18374114237476438,0.5152284122173653,0.03265802189707756,0.4222605526447296,20260832
set,0.1,0.3,1.0,4096,0.9960435032844543,0.006304710637778044,0.9954096674919128,0.006304293405264616,1.0357346534729004,0.006622743792831898,1.0109648704528809,0.006481139454990625,1.0020849704742432,0.006378715392202139,0.9891661405563354,0.006285523995757103,0.13774427193361125,0.4806683519961638,0.04059142619371414,0.4762645959854126,20260832
set,0.1,1.0,0.1,4096,1.0102224349975586,0.00653125811368227,1.0075442790985107,0.006521107628941536,1.7224156856536865,0.013778644613921642,0.9762046337127686,0.00722593953832984,0.9686264991760254,0.007012350019067526,0.9505442380905151,0.006810746621340513,0.25525087295895843,0.6109190548277574,0.02396377921104431,0.14405229687690735,20260832
set,0.1,1.0,0.3,4096,1.0020420551300049,0.0065424139611423016,0.9996684193611145,0.006515681277960539,1.5064836740493774,0.01140622328966856,0.9916404485702515,0.007355759851634502,0.980256199836731,0.007086046040058136,0.9472055435180664,0.006688959430903196,0.2510897260785364,0.6064772727272726,0.03018556907773018,0.18445828557014465,20260832
set,0.1,1.0,1.0,4096,1.0027687549591064,0.006605651695281267,0.9980696439743042,0.006548612378537655,1.2131798267364502,0.008526431396603584,1.042401909828186,0.007284203078597784,1.0159435272216797,0.006911785341799259,0.9666849374771118,0.006527825258672237,0.1791143206145858,0.5197067861144568,0.053017616271972656,0.3782806098461151,20260832
set,0.1,3.0,0.1,4096,0.9895833730697632,0.006675993092358112,0.9915677309036255,0.006628076080232859,2.399691581726074,0.027075285091996193,0.9003198146820068,0.007573521230369806,0.9003200531005859,0.007573530077934265,0.9003198146820068,0.007573521230369806,0.4435098817343258,0.7252240541387961,0.030479440465569496,0.10156294703483582,20260832
set,0.1,3.0,0.3,4096,0.9987404942512512,0.006668084766715765,1.0009942054748535,0.006686544511467218,1.6104443073272705,0.01442311704158783,0.9161343574523926,0.007309726905077696,0.9157333374023438,0.007299509365111589,0.9139416217803955,0.007267287001013756,0.31806864435509136,0.6857267533475018,0.043035976588726044,0.10364728420972824,20260832
set,0.1,3.0,1.0,4096,1.0181288719177246,0.00681097898632288,1.0094112157821655,0.00676167756319046,1.287926435470581,0.00991987343877554,1.0328903198242188,0.008111300878226757,1.0082647800445557,0.007497191429138184,0.9494845867156982,0.006874863989651203,0.2537992437358007,0.5812715809594278,0.08124296367168427,0.29229623079299927,20260832
set,0.5,0.3,0.1,4096,0.9941228032112122,0.0064543429762125015,0.9966377019882202,0.006474997848272324,0.9948192834854126,0.00668075866997242,0.9723054766654968,0.006389976013451815,0.9628076553344727,0.006291128695011139,0.9395209550857544,0.006146682891994715,0.19818499170164916,0.5366654133767808,0.04329333454370499,0.5045369863510132,20260832
set,0.5,0.3,0.3,4096,0.9994750022888184,0.006489927880465984,1.0007328987121582,0.006505191326141357,1.0023249387741089,0.006750037427991629,0.9844125509262085,0.006506125908344984,0.9727045297622681,0.0063928281888365746,0.9526210427284241,0.006287885829806328,0.14783322325190218,0.5048447415259641,0.03694460168480873,0.5056224465370178,20260832
set,0.5,0.3,1.0,4096,1.0096930265426636,0.006441135425120592,1.0110267400741577,0.006443861871957779,1.0102410316467285,0.0064576175063848495,1.0037033557891846,0.006385951768606901,0.9963395595550537,0.0063441903330385685,0.9840153455734253,0.006246279459446669,0.19147652473735702,0.5081104122189904,0.04435999318957329,0.5027706623077393,20260832
