dataset,task,model,seed,bins,representation,blend_alpha_local,train_rows,val_rows,test_rows,input_features,basis_features,parameters,width,best_epoch,val_loss,val_score,test_loss,test_score,train_seconds
adult,binclass,mlp,1,128,basis_select,1.0,26048,6513,16281,350,243,443394,256,7,0.3003167923621976,0.8575157377552587,0.3008524723970143,0.8610650451446471,5.5601231581531465
adult,binclass,mlp,1,128,seed_blend,0.7000000000000001,26048,6513,16281,350,243,443394,256,7,0.3001399365062242,0.8561338860740059,0.3004295522505297,0.8613721515877403,5.293885245220736
adult,binclass,mlp,1,128,seed_select,1.0,26048,6513,16281,350,243,443394,256,7,0.30036631585775825,0.8570551205281745,0.3011780743278467,0.861249309010503,5.293885245220736
adult,binclass,resnet,1,128,cumulative_ple,,26048,6513,16281,350,243,880897,256,13,0.29756533028145743,0.8564409642253954,0.30198161158043846,0.8583010871568085,5.551069403998554
adult,binclass,resnet,1,128,local_ple,,26048,6513,16281,350,243,880897,256,5,0.29865086625923504,0.857362198679564,0.3015439716458207,0.8603894109698421,3.1572425989434123
adult,binclass,resnet,1,128,cumulative_seedmate,,26048,6513,16281,350,243,880897,256,18,0.2976815319870919,0.8585905112851221,0.30145625781486807,0.8610036238560285,6.654078264953569
adult,binclass,resnet,1,128,basis_blend,0.45,26048,6513,16281,350,243,1761794,256,13,0.29510187975270763,0.8590511285122063,0.29882657912634863,0.8602665683926048,8.708312002941966
adult,binclass,resnet,1,128,basis_select,0.0,26048,6513,16281,350,243,1761794,256,13,0.29756533028145743,0.8564409642253954,0.30198161158043846,0.8583010871568085,8.708312002941966
adult,binclass,resnet,1,128,seed_blend,0.5,26048,6513,16281,350,243,1761794,256,18,0.29427120892723846,0.8599723629663749,0.29836508442745047,0.8618635218966894,12.205147668952122
adult,binclass,resnet,1,128,seed_select,0.0,26048,6513,16281,350,243,1761794,256,18,0.29756533028145743,0.8564409642253954,0.30198161158043846,0.8583010871568085,12.205147668952122
adult,binclass,mlp,2,128,cumulative_ple,,26048,6513,16281,350,243,221697,256,12,0.2993758684184467,0.8549055734684478,0.3006844954437216,0.8606965174129353,3.830775445094332
adult,binclass,mlp,2,128,local_ple,,26048,6513,16281,350,243,221697,256,12,0.2991423468713212,0.8575157377552587,0.3023363665377736,0.8605122535470794,3.9172504381276667
adult,binclass,mlp,2,128,cumulative_seedmate,,26048,6513,16281,350,243,221697,256,13,0.29887642987983415,0.8587440503608168,0.302410649090717,0.8599594619495117,4.122140550985932
adult,binclass,mlp,2,128,basis_blend,0.5,26048,6513,16281,350,243,443394,256,12,0.2962623697546816,0.857976354982343,0.29878445574452617,0.8619863644739266,7.748025883221999
adult,binclass,mlp,2,128,basis_select,1.0,26048,6513,16281,350,243,443394,256,12,0.2991423468713212,0.8575157377552587,0.3023363665377736,0.8605122535470794,7.748025883221999
adult,binclass,mlp,2,128,seed_blend,0.55,26048,6513,16281,350,243,443394,256,13,0.29783170412177834,0.8567480423767849,0.3004328945577941,0.8606965174129353,7.9529159960802644
adult,binclass,mlp,2,128,seed_select,1.0,26048,6513,16281,350,243,443394,256,13,0.29887642987983415,0.8587440503608168,0.302410649090717,0.8599594619495117,7.9529159960802644
adult,binclass,resnet,2,128,cumulative_ple,,26048,6513,16281,350,243,880897,256,17,0.29485719496724794,0.8601259020420697,0.3001079350900217,0.862600577360113,7.843297527870163
adult,binclass,resnet,2,128,local_ple,,26048,6513,16281,350,243,880897,256,3,0.30233044413120486,0.8561338860740059,0.30087662864890546,0.8605122535470794,2.7468824689276516
adult,binclass,resnet,2,128,cumulative_seedmate,,26048,6513,16281,350,243,880897,256,12,0.29727406264386935,0.857362198679564,0.30117318568042295,0.8607579387015539,5.249066478107125
adult,binclass,resnet,2,128,basis_blend,0.30000000000000004,26048,6513,16281,350,243,1761794,256,17,0.293980424978578,0.8598188238906802,0.29719265378289816,0.8625391560714943,10.590179996797815
adult,binclass,resnet,2,128,basis_select,0.0,26048,6513,16281,350,243,1761794,256,17,0.29485719496724794,0.8601259020420697,0.3001079350900217,0.862600577360113,10.590179996797815
adult,binclass,resnet,2,128,seed_blend,0.4,26048,6513,16281,350,243,1761794,256,17,0.29329208462292783,0.8608935974205435,0.29805283500640006,0.8616792580308335,13.092364005977288
adult,binclass,resnet,2,128,seed_select,0.0,26048,6513,16281,350,243,1761794,256,17,0.29485719496724794,0.8601259020420697,0.3001079350900217,0.862600577360113,13.092364005977288
adult,binclass,mlp,3,128,cumulative_ple,,26048,6513,16281,350,243,221697,256,12,0.30030671272827036,0.8561338860740059,0.30085210623163966,0.8591609851974694,4.038266332121566
adult,binclass,mlp,3,128,local_ple,,26048,6513,16281,350,243,221697,256,9,0.3009412323372908,0.8567480423767849,0.30213882535389597,0.8608193599901726,3.337027508066967
adult,binclass,mlp,3,128,cumulative_seedmate,,26048,6513,16281,350,243,221697,256,12,0.2998002631725493,0.8569015814524796,0.3015542093401526,0.8586696148885203,3.907893317984417
adult,binclass,mlp,3,128,basis_blend,0.45,26048,6513,16281,350,243,443394,256,12,0.29787417898326995,0.8576692768309535,0.2989338636780778,0.8605122535470794,7.375293840188533
adult,binclass,mlp,3,128,basis_select,0.0,26048,6513,16281,350,243,443394,256,12,0.30030671272827036,0.8561338860740059,0.30085210623163966,0.8591609851974694,7.375293840188533
adult,binclass,mlp,3,128,seed_blend,0.6000000000000001,26048,6513,16281,350,243,443394,256,12,0.2992820543131359,0.8562874251497006,0.3005485140448595,0.8589153000429949,7.946159650105983
adult,binclass,mlp,3,128,seed_select,1.0,26048,6513,16281,350,243,443394,256,12,0.2998002631725493,0.8569015814524796,0.3015542093401526,0.8586696148885203,7.946159650105983
adult,binclass,resnet,3,128,cumulative_ple,,26048,6513,16281,350,243,880897,256,11,0.296454997727157,0.8588975894365116,0.3012319718758609,0.8586081935999017,4.762586361030117
adult,binclass,resnet,3,128,local_ple,,26048,6513,16281,350,243,880897,256,4,0.300724325030228,0.8575157377552587,0.3050049208567546,0.8600208832381303,3.000079312128946
adult,binclass,resnet,3,128,cumulative_seedmate,,26048,6513,16281,350,243,880897,256,14,0.2962331832823466,0.8588975894365116,0.2992834598558316,0.8601437258153676,6.205283920979127
adult,binclass,resnet,3,128,basis_blend,0.35000000000000003,26048,6513,16281,350,243,1761794,256,11,0.2950463117480762,0.860586519269154,0.2995598589729435,0.8597137767950371,7.762665673159063
adult,binclass,resnet,3,128,basis_select,0.0,26048,6513,16281,350,243,1761794,256,11,0.296454997727157,0.8588975894365116,0.3012319718758609,0.8586081935999017,7.762665673159063
adult,binclass,resnet,3,128,seed_blend,0.5,26048,6513,16281,350,243,1761794,256,14,0.29495731764901517,0.8581298940580377,0.29884375920115547,0.8598366193722744,10.967870282009244
adult,binclass,resnet,3,128,seed_select,1.0,26048,6513,16281,350,243,1761794,256,14,0.2962331832823466,0.8588975894365116,0.2992834598558316,0.8601437258153676,10.967870282009244
black-friday,regression,mlp,0,128,cumulative_ple,,100000,25000,25000,78,56,152065,256,33,0.4805985689163208,0.6923648180610869,0.485210657119751,0.695679059159005,27.840327511075884
black-friday,regression,mlp,0,128,local_ple,,100000,25000,25000,78,56,152065,256,39,0.47630876302719116,0.6892679149828993,0.48081520199775696,0.6925208418764015,28.34516264195554
black-friday,regression,mlp,0,128,cumulative_seedmate,,100000,25000,25000,78,56,152065,256,37,0.48021164536476135,0.6920861063085866,0.48566731810569763,0.6960063460482075,28.796074924990535
black-friday,regression,mlp,0,128,basis_blend,0.65,100000,25000,25000,78,56,304130,256,39,0.47455114126205444,0.6879950201935543,0.4790334403514862,0.6912365176431265,56.185490153031424
black-friday,regression,mlp,0,128,basis_select,1.0,100000,25000,25000,78,56,304130,256,39,0.47630876302719116,0.6892679149828993,0.48081520199775696,0.6925208418764015,56.185490153031424
black-friday,regression,mlp,0,128,seed_blend,0.55,100000,25000,25000,78,56,304130,256,37,0.478542685508728,0.6908823834663593,0.48355013132095337,0.6944876586860147,56.63640243606642
black-friday,regression,mlp,0,128,seed_select,1.0,100000,25000,25000,78,56,304130,256,37,0.48021164536476135,0.6920861063085866,0.48566731810569763,0.6960063460482075,56.63640243606642
black-friday,regression,resnet,0,128,cumulative_ple,,100000,25000,25000,78,56,811265,256,23,0.4763430953025818,0.6892927383064347,0.4818766117095947,0.6932848287690945,27.83982995687984
black-friday,regression,resnet,0,128,local_ple,,100000,25000,25000,78,56,811265,256,16,0.47894716262817383,0.6911743105134036,0.48364877700805664,0.6945584974270389,24.557922970037907
black-friday,regression,resnet,0,128,cumulative_seedmate,,100000,25000,25000,78,56,811265,256,26,0.4780822992324829,0.6905499771387298,0.48233965039253235,0.693617830380262,31.82892258791253
black-friday,regression,resnet,0,128,basis_blend,0.45,100000,25000,25000,78,56,1622530,256,23,0.47140562534332275,0.6857110363148848,0.4763742685317993,0.6893152995525256,52.39775292691775
black-friday,regression,resnet,0,128,basis_select,0.0,100000,25000,25000,78,56,1622530,256,23,0.4763430953025818,0.6892927383064347,0.4818766117095947,0.6932848287690945,52.39775292691775
black-friday,regression,resnet,0,128,seed_blend,0.45,100000,25000,25000,78,56,1622530,256,26,0.4712435305118561,0.6855931701743572,0.47589394450187683,0.6889677134946766,59.66875254479237
black-friday,regression,resnet,0,128,seed_select,0.0,100000,25000,25000,78,56,1622530,256,26,0.4763430953025818,0.6892927383064347,0.4818766117095947,0.6932848287690945,59.66875254479237
black-friday,regression,mlp,1,128,cumulative_ple,,100000,25000,25000,78,56,152065,256,39,0.4810217320919037,0.6926696032325523,0.4853990972042084,0.6958141289937814,27.653712657978758
black-friday,regression,mlp,1,128,local_ple,,100000,25000,25000,78,56,152065,256,35,0.4763111472129822,0.6892696413051596,0.4812445342540741,0.6928299726176945,27.373279507039115
black-friday,regression,mlp,1,128,cumulative_seedmate,,100000,25000,25000,78,56,152065,256,40,0.4796256721019745,0.6916636931100086,0.48514774441719055,0.6956339366668232,27.47270144498907
black-friday,regression,mlp,1,128,basis_blend,0.65,100000,25000,25000,78,56,304130,256,39,0.47467976808547974,0.688088241595608,0.4795083701610565,0.6915791033192562,55.02699216501787
black-friday,regression,mlp,1,128,basis_select,1.0,100000,25000,25000,78,56,304130,256,39,0.4763111472129822,0.6892696413051596,0.4812445342540741,0.6928299726176945,55.02699216501787
black-friday,regression,mlp,1,128,seed_blend,0.55,100000,25000,25000,78,56,304130,256,40,0.4777644872665405,0.690320376278116,0.4827834665775299,0.6939368428282862,55.12641410296783
black-friday,regression,mlp,1,128,seed_select,1.0,100000,25000,25000,78,56,304130,256,40,0.4796256721019745,0.6916636931100086,0.48514774441719055,0.6956339366668232,55.12641410296783
black-friday,regression,resnet,1,128,cumulative_ple,,100000,25000,25000,78,56,811265,256,22,0.4769511818885803,0.6897325933126766,0.4833422601222992,0.6943383615746797,28.170538118109107
black-friday,regression,resnet,1,128,local_ple,,100000,25000,25000,78,56,811265,256,17,0.4796203076839447,0.6916598237670115,0.4827793836593628,0.6939339259389499,22.889601750066504
black-friday,regression,resnet,1,128,cumulative_seedmate,,100000,25000,25000,78,56,811265,256,23,0.4795076549053192,0.691578567564072,0.4823550283908844,0.6936289026540692,29.907595296856016
black-friday,regression,resnet,1,128,basis_blend,0.45,100000,25000,25000,78,56,1622530,256,22,0.47214120626449585,0.6862458390454407,0.4770173728466034,0.6897804541091332,51.06013986817561
black-friday,regression,resnet,1,128,basis_select,0.0,100000,25000,25000,78,56,1622530,256,22,0.4769511818885803,0.6897325933126766,0.4833422601222992,0.6943383615746797,51.06013986817561
black-friday,regression,resnet,1,128,seed_blend,0.45,100000,25000,25000,78,56,1622530,256,23,0.47289878129959106,0.6867961786763388,0.47774946689605713,0.6903095421177241,58.07813341496512
black-friday,regression,resnet,1,128,seed_select,0.0,100000,25000,25000,78,56,1622530,256,23,0.4769511818885803,0.6897325933126766,0.4833422601222992,0.6943383615746797,58.07813341496512
black-friday,regression,mlp,2,128,cumulative_ple,,100000,25000,25000,78,56,152065,256,33,0.4796355068683624,0.6916707769841111,0.48469850420951843,0.6953118287444013,29.030499521177262
black-friday,regression,mlp,2,128,local_ple,,100000,25000,25000,78,56,152065,256,39,0.476306676864624,0.6892663672457005,0.4815991520881653,0.6930852301987969,28.38591488916427
black-friday,regression,mlp,2,128,cumulative_seedmate,,100000,25000,25000,78,56,152065,256,29,0.48149022459983826,0.6930068313568398,0.4865766763687134,0.6966576457671536,25.2269855348859
black-friday,regression,mlp,2,128,basis_blend,0.65,100000,25000,25000,78,56,304130,256,39,0.474561870098114,0.6880027588795485,0.4796195328235626,0.6916592880118273,57.41641441034153
black-friday,regression,mlp,2,128,basis_select,1.0,100000,25000,25000,78,56,304130,256,39,0.476306676864624,0.6892663672457005,0.4815991520881653,0.6930852301987969,57.41641441034153
black-friday,regression,mlp,2,128,seed_blend,0.35000000000000003,100000,25000,25000,78,56,304130,256,33,0.47880804538726807,0.6910738861805399,0.4838777780532837,0.6947229147402396,54.25748505606316
black-friday,regression,mlp,2,128,seed_select,0.0,100000,25000,25000,78,56,304130,256,33,0.4796355068683624,0.6916707769841111,0.48469850420951843,0.6953118287444013,54.25748505606316
black-friday,regression,resnet,2,128,cumulative_ple,,100000,25000,25000,78,56,811265,256,26,0.4790518283843994,0.6912497924660244,0.4841085970401764,0.6948885821488702,29.535338317975402
black-friday,regression,resnet,2,128,local_ple,,100000,25000,25000,78,56,811265,256,18,0.4793550372123718,0.6914684996378924,0.4839807450771332,0.6947967894273077,21.925872222986072
black-friday,regression,resnet,2,128,cumulative_seedmate,,100000,25000,25000,78,56,811265,256,8,0.4838297665119171,0.6946884478233883,0.4902043044567108,0.6992497484051015,13.74653825815767
black-friday,regression,resnet,2,128,basis_blend,0.5,100000,25000,25000,78,56,1622530,256,26,0.4716336727142334,0.6858768823085768,0.4765952229499817,0.6894751331824835,51.461210540961474
black-friday,regression,resnet,2,128,basis_select,0.0,100000,25000,25000,78,56,1622530,256,26,0.4790518283843994,0.6912497924660244,0.4841085970401764,0.6948885821488702,51.461210540961474
black-friday,regression,resnet,2,128,seed_blend,0.45,100000,25000,25000,78,56,1622530,256,26,0.47202029824256897,0.6861579751952291,0.47741854190826416,0.6900704167205021,43.28187657613307
black-friday,regression,resnet,2,128,seed_select,0.0,100000,25000,25000,78,56,1622530,256,26,0.4790518283843994,0.6912497924660244,0.4841085970401764,0.6948885821488702,43.28187657613307
black-friday,regression,mlp,3,128,cumulative_ple,,100000,25000,25000,78,56,152065,256,33,0.4803785979747772,0.6922063535832663,0.4854678809642792,0.6958634184707293,29.406311555067077
black-friday,regression,mlp,3,128,local_ple,,100000,25000,25000,78,56,152065,256,33,0.47593408823013306,0.6889967633313319,0.48221635818481445,0.6935291926614511,27.544818377122283
black-friday,regression,mlp,3,128,cumulative_seedmate,,100000,25000,25000,78,56,152065,256,36,0.48140862584114075,0.6929480768716374,0.4862299859523773,0.6964094125317999,28.363932612119243
black-friday,regression,mlp,3,128,basis_blend,0.75,100000,25000,25000,78,56,304130,256,33,0.47533926367759705,0.6885660756915755,0.48127102851867676,0.6928490812192649,56.95112993218936
black-friday,regression,mlp,3,128,basis_select,1.0,100000,25000,25000,78,56,304130,256,33,0.47593408823013306,0.6889967633313319,0.48221635818481445,0.6935291926614511,56.95112993218936
black-friday,regression,mlp,3,128,seed_blend,0.45,100000,25000,25000,78,56,304130,256,36,0.4789343774318695,0.6911650836185643,0.4838831126689911,0.6947267245548829,57.77024416718632
black-friday,regression,mlp,3,128,seed_select,0.0,100000,25000,25000,78,56,304130,256,36,0.4803785979747772,0.6922063535832663,0.4854678809642792,0.6958634184707293,57.77024416718632
black-friday,regression,resnet,3,128,cumulative_ple,,100000,25000,25000,78,56,811265,256,18,0.47990190982818604,0.6918628154534758,0.4846175014972687,0.6952537290710907,22.870081014931202
black-friday,regression,resnet,3,128,local_ple,,100000,25000,25000,78,56,811265,256,18,0.47874799370765686,0.6910305495389721,0.48412442207336426,0.6948999520644463,21.704829859081656
black-friday,regression,resnet,3,128,cumulative_seedmate,,100000,25000,25000,78,56,811265,256,20,0.47782301902770996,0.6903627009376692,0.48496344685554504,0.6955018432497369,23.63548573316075
black-friday,regression,resnet,3,128,basis_blend,0.55,100000,25000,25000,78,56,1622530,256,18,0.47450515627861023,0.6879616843154253,0.47960662841796875,0.6916499420602804,44.57491087401286
black-friday,regression,resnet,3,128,basis_select,1.0,100000,25000,25000,78,56,1622530,256,18,0.47874799370765686,0.6910305495389721,0.48412442207336426,0.6948999520644463,44.57491087401286
black-friday,regression,resnet,3,128,seed_blend,0.55,100000,25000,25000,78,56,1622530,256,20,0.47350168228149414,0.68723383113349,0.4793351888656616,0.6914542128329799,46.50556674809195
black-friday,regression,resnet,3,128,seed_select,1.0,100000,25000,25000,78,56,1622530,256,20,0.47782301902770996,0.6903627009376692,0.48496344685554504,0.6955018432497369,46.50556674809195
california,regression,mlp,0,128,cumulative_ple,,13209,3303,4128,950,942,375297,256,26,0.17493273317813873,0.48541643320851335,0.16786248981952667,0.4755057478523206,4.229646275984123
california,regression,mlp,0,128,local_ple,,13209,3303,4128,950,942,375297,256,33,0.19240805506706238,0.5090853010921386,0.1879991888999939,0.503218885666314,5.0715017560869455
california,regression,mlp,0,128,cumulative_seedmate,,13209,3303,4128,950,942,375297,256,25,0.17337723076343536,0.4832534547426839,0.16519291698932648,0.47170951052095234,4.0002477809321135
california,regression,mlp,0,128,basis_blend,0.4,13209,3303,4128,950,942,750594,256,33,0.1626330316066742,0.46804035055239623,0.15719503164291382,0.46014886015707646,9.301148032071069
california,regression,mlp,0,128,basis_select,0.0,13209,3303,4128,950,942,750594,256,33,0.17493273317813873,0.48541643320851335,0.16786248981952667,0.4755057478523206,9.301148032071069
california,regression,mlp,0,128,seed_blend,0.55,13209,3303,4128,950,942,750594,256,26,0.16789188981056213,0.47554739214868036,0.1597469598054886,0.4638688649060718,8.229894056916237
california,regression,mlp,0,128,seed_select,1.0,13209,3303,4128,950,942,750594,256,26,0.17337723076343536,0.4832534547426839,0.16519291698932648,0.47170951052095234,8.229894056916237
california,regression,resnet,0,128,cumulative_ple,,13209,3303,4128,950,942,1034497,256,39,0.1698792576789856,0.47835367814606755,0.1751108318567276,0.48566346274721894,7.418648057151586
california,regression,resnet,0,128,local_ple,,13209,3303,4128,950,942,1034497,256,4,0.2055567055940628,0.5261926327659339,0.20134127140045166,0.5207692586956512,1.8445236119441688
california,regression,resnet,0,128,cumulative_seedmate,,13209,3303,4128,950,942,1034497,256,35,0.16599391400814056,0.4728517540782491,0.16790041327476501,0.47555946346049893,5.597456974210218
california,regression,resnet,0,128,basis_blend,0.25,13209,3303,4128,950,942,2068994,256,39,0.1649741679430008,0.471397109121682,0.1664334535598755,0.4734773869956541,9.263171669095755
california,regression,resnet,0,128,basis_select,0.0,13209,3303,4128,950,942,2068994,256,39,0.1698792576789856,0.47835367814606755,0.1751108318567276,0.48566346274721894,9.263171669095755
california,regression,resnet,0,128,seed_blend,0.6000000000000001,13209,3303,4128,950,942,2068994,256,39,0.16180917620658875,0.46685338434128454,0.16553398966789246,0.47219623688172874,13.016105031361803
california,regression,resnet,0,128,seed_select,1.0,13209,3303,4128,950,942,2068994,256,39,0.16599391400814056,0.4728517540782491,0.16790041327476501,0.47555946346049893,13.016105031361803
california,regression,mlp,1,128,cumulative_ple,,13209,3303,4128,950,942,375297,256,33,0.16965419054031372,0.47803667650475745,0.16783000528812408,0.47545971084363714,5.5315261201467365
california,regression,mlp,1,128,local_ple,,13209,3303,4128,950,942,375297,256,34,0.19589576125144958,0.5136785908863928,0.19192050397396088,0.508439883675134,4.748463669093326
california,regression,mlp,1,128,cumulative_seedmate,,13209,3303,4128,950,942,375297,256,13,0.179916113615036,0.49228200045239845,0.17334626615047455,0.48321028856173953,2.4332071628887206
california,regression,mlp,1,128,basis_blend,0.35000000000000003,13209,3303,4128,950,942,750594,256,34,0.15922318398952484,0.4631077842606395,0.15757495164871216,0.460704590148449,10.279989789240062
california,regression,mlp,1,128,basis_select,0.0,13209,3303,4128,950,942,750594,256,34,0.16965419054031372,0.47803667650475745,0.16783000528812408,0.47545971084363714,10.279989789240062
california,regression,mlp,1,128,seed_blend,0.35000000000000003,13209,3303,4128,950,942,750594,256,33,0.16608133912086487,0.47297627190789626,0.161941260099411,0.4670438966206447,7.964733283035457
california,regression,mlp,1,128,seed_select,0.0,13209,3303,4128,950,942,750594,256,33,0.16965419054031372,0.47803667650475745,0.16783000528812408,0.47545971084363714,7.964733283035457
california,regression,resnet,1,128,cumulative_ple,,13209,3303,4128,950,942,1034497,256,33,0.16668803989887238,0.47383938799706726,0.1666572242975235,0.47379556463868866,7.221056899987161
california,regression,resnet,1,128,local_ple,,13209,3303,4128,950,942,1034497,256,6,0.20652781426906586,0.5274341101158022,0.20254720747470856,0.5223264925085331,1.6972208961378783
california,regression,resnet,1,128,cumulative_seedmate,,13209,3303,4128,950,942,1034497,256,40,0.16713294386863708,0.4744713159825267,0.164882093667984,0.47126553528168813,5.107874304056168
california,regression,resnet,1,128,basis_blend,0.2,13209,3303,4128,950,942,2068994,256,33,0.1634644865989685,0.46923527206929094,0.16190464794635773,0.4669910803079027,8.91827779612504
california,regression,resnet,1,128,basis_select,0.0,13209,3303,4128,950,942,2068994,256,33,0.16668803989887238,0.47383938799706726,0.1666572242975235,0.47379556463868866,8.91827779612504
california,regression,resnet,1,128,seed_blend,0.5,13209,3303,4128,950,942,2068994,256,40,0.16196273267269135,0.46707485313662644,0.16056694090366364,0.4650578718260583,12.328931204043329
california,regression,resnet,1,128,seed_select,0.0,13209,3303,4128,950,942,2068994,256,40,0.16668803989887238,0.47383938799706726,0.1666572242975235,0.47379556463868866,12.328931204043329
california,regression,mlp,2,128,cumulative_ple,,13209,3303,4128,950,942,375297,256,21,0.17663295567035675,0.4877696818357009,0.17113353312015533,0.48011633178958135,3.2069490619469434
california,regression,mlp,2,128,local_ple,,13209,3303,4128,950,942,375297,256,35,0.19230738282203674,0.5089521016027021,0.1889806091785431,0.504530646413361,4.84616923215799
california,regression,mlp,2,128,cumulative_seedmate,,13209,3303,4128,950,942,375297,256,20,0.1736346185207367,0.48361203150378174,0.17252013087272644,0.48205746098892277,3.278231404023245
california,regression,mlp,2,128,basis_blend,0.4,13209,3303,4128,950,942,750594,256,35,0.16523271799087524,0.47176633907487187,0.16001063585281372,0.4642515497025208,8.053118294104934
california,regression,mlp,2,128,basis_select,0.0,13209,3303,4128,950,942,750594,256,35,0.17663295567035675,0.4877696818357009,0.17113353312015533,0.48011633178958135,8.053118294104934
california,regression,mlp,2,128,seed_blend,0.55,13209,3303,4128,950,942,750594,256,21,0.16868376731872559,0.47666753379121474,0.16551285982131958,0.4721661104846113,6.485180465970188
california,regression,mlp,2,128,seed_select,1.0,13209,3303,4128,950,942,750594,256,21,0.1736346185207367,0.48361203150378174,0.17252013087272644,0.48205746098892277,6.485180465970188
california,regression,resnet,2,128,cumulative_ple,,13209,3303,4128,950,942,1034497,256,37,0.16924481093883514,0.4774595709526288,0.17313465476036072,0.48291525048204775,7.2189788511022925
california,regression,resnet,2,128,local_ple,,13209,3303,4128,950,942,1034497,256,3,0.2103700190782547,0.5323176302179924,0.20259809494018555,0.5223921064871,1.694381742971018
california,regression,resnet,2,128,cumulative_seedmate,,13209,3303,4128,950,942,1034497,256,34,0.16982652246952057,0.4782794170959974,0.1720198392868042,0.4813580166691658,7.649845961946994
california,regression,resnet,2,128,basis_blend,0.2,13209,3303,4128,950,942,2068994,256,37,0.16610845923423767,0.4730148724350869,0.16747936606407166,0.4749627809384869,8.91336059407331
california,regression,resnet,2,128,basis_select,0.0,13209,3303,4128,950,942,2068994,256,37,0.16924481093883514,0.4774595709526288,0.17313465476036072,0.48291525048204775,8.91336059407331
california,regression,resnet,2,128,seed_blend,0.5,13209,3303,4128,950,942,2068994,256,37,0.16381800174713135,0.46974237093052906,0.16661414504051208,0.47373434337244547,14.868824813049287
california,regression,resnet,2,128,seed_select,0.0,13209,3303,4128,950,942,2068994,256,37,0.16924481093883514,0.4774595709526288,0.17313465476036072,0.48291525048204775,14.868824813049287
california,regression,mlp,3,128,cumulative_ple,,13209,3303,4128,950,942,375297,256,16,0.17349445819854736,0.48341678062923776,0.16836121678352356,0.47621159100499,2.7160167628899217
california,regression,mlp,3,128,local_ple,,13209,3303,4128,950,942,375297,256,33,0.19328634440898895,0.5102459110293083,0.18829649686813354,0.5036166163671787,5.040478916838765
