dataset,task,model,seed,representation,selection,encoded_selection,state_metadata,diagnostics,reused_baseline,bins,train_rows,input_features,parameters,width,best_epoch,val_score,test_score,train_seconds,selected_numeric,members,activation,test_loss,test_auc,test_mae
black-friday,regression,mlp,2,baseline_ple,singletons=1|pairs=2+3;1+3;1+2,singletons=|pairs=,[],"[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.597218678750966e-05,""kind"":""singleton"",""relative_gain"":1.597218678750966e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013816190478236293,""kind"":""singleton"",""relative_gain"":0.0013816190478236293},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.1315942545861671e-06,""kind"":""singleton"",""relative_gain"":1.1315942545861671e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.706004620858515e-06,""kind"":""singleton"",""relative_gain"":1.706004620858515e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00011673532632013236,""kind"":""pair"",""relative_gain"":0.0015155241838955837},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.000884361934053625,""kind"":""pair"",""relative_gain"":-0.000867415494710804},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0009695659268074867,""kind"":""pair"",""relative_gain"":-0.0009520556017136027},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0081824514866442,""kind"":""pair"",""relative_gain"":0.009688921164623044},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009558729019913741,""kind"":""pair"",""relative_gain"":0.01094235130496954},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.01823659750131475,""kind"":""pair"",""relative_gain"":0.01825012793180077}]",0,128,106764,78,326401,384,49,0.6902063901861375,0.6929522156715393,49.63586238003336,,,gelu,0.4801827760950478,nan,0.535144523769889
black-friday,regression,mlp,2,adaptive_atomic,singletons=1|pairs=2+3;1+3;1+2,singletons=1|pairs=2+3;1+3;1+2,"[{""cardinality"":12,""columns"":[1],""gated"":true,""maximum_count"":58359,""median_count"":4389.0,""minimum_count"":93,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":70,""columns"":[2,3],""gated"":true,""maximum_count"":9509,""median_count"":870.0,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":60,""columns"":[1,3],""gated"":true,""maximum_count"":13913,""median_count"":767.5,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":54,""columns"":[1,2],""gated"":true,""maximum_count"":27880,""median_count"":647.0,""minimum_count"":2,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}]","[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.597218678750966e-05,""kind"":""singleton"",""relative_gain"":1.597218678750966e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013816190478236293,""kind"":""singleton"",""relative_gain"":0.0013816190478236293},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.1315942545861671e-06,""kind"":""singleton"",""relative_gain"":1.1315942545861671e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.706004620858515e-06,""kind"":""singleton"",""relative_gain"":1.706004620858515e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00011673532632013236,""kind"":""pair"",""relative_gain"":0.0015155241838955837},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.000884361934053625,""kind"":""pair"",""relative_gain"":-0.000867415494710804},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0009695659268074867,""kind"":""pair"",""relative_gain"":-0.0009520556017136027},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0081824514866442,""kind"":""pair"",""relative_gain"":0.009688921164623044},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009558729019913741,""kind"":""pair"",""relative_gain"":0.01094235130496954},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.01823659750131475,""kind"":""pair"",""relative_gain"":0.01825012793180077}]",0,128,106764,274,325721,340,22,0.690670912833685,0.6926106810569763,29.20338177215308,1;2;3,,gelu,0.47970954977435043,nan,0.5398831711892427
black-friday,regression,mlp,2,adaptive_atomic_ungated,singletons=1|pairs=2+3;1+3;1+2,singletons=1|pairs=2+3;1+3;1+2,"[{""cardinality"":12,""columns"":[1],""gated"":false,""maximum_count"":58359,""median_count"":4389.0,""minimum_count"":93,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":70,""columns"":[2,3],""gated"":false,""maximum_count"":9509,""median_count"":870.0,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":60,""columns"":[1,3],""gated"":false,""maximum_count"":13913,""median_count"":767.5,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":54,""columns"":[1,2],""gated"":false,""maximum_count"":27880,""median_count"":647.0,""minimum_count"":2,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}]","[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.597218678750966e-05,""kind"":""singleton"",""relative_gain"":1.597218678750966e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013816190478236293,""kind"":""singleton"",""relative_gain"":0.0013816190478236293},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.1315942545861671e-06,""kind"":""singleton"",""relative_gain"":1.1315942545861671e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.706004620858515e-06,""kind"":""singleton"",""relative_gain"":1.706004620858515e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00011673532632013236,""kind"":""pair"",""relative_gain"":0.0015155241838955837},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.000884361934053625,""kind"":""pair"",""relative_gain"":-0.000867415494710804},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0009695659268074867,""kind"":""pair"",""relative_gain"":-0.0009520556017136027},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0081824514866442,""kind"":""pair"",""relative_gain"":0.009688921164623044},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009558729019913741,""kind"":""pair"",""relative_gain"":0.01094235130496954},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.01823659750131475,""kind"":""pair"",""relative_gain"":0.01825012793180077}]",0,128,106764,274,325721,340,22,0.6906838956461421,0.6926252841949463,30.308727025985718,1;2;3,,gelu,0.4797298070673838,nan,0.5398581061695674
black-friday,regression,resnet,2,baseline_ple,singletons=1|pairs=2+3;1+3;1+2,singletons=|pairs=,[],"[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.597218678750966e-05,""kind"":""singleton"",""relative_gain"":1.597218678750966e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013816190478236293,""kind"":""singleton"",""relative_gain"":0.0013816190478236293},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.1315942545861671e-06,""kind"":""singleton"",""relative_gain"":1.1315942545861671e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.706004620858515e-06,""kind"":""singleton"",""relative_gain"":1.706004620858515e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00011673532632013236,""kind"":""pair"",""relative_gain"":0.0015155241838955837},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.000884361934053625,""kind"":""pair"",""relative_gain"":-0.000867415494710804},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0009695659268074867,""kind"":""pair"",""relative_gain"":-0.0009520556017136027},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0081824514866442,""kind"":""pair"",""relative_gain"":0.009688921164623044},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009558729019913741,""kind"":""pair"",""relative_gain"":0.01094235130496954},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.01823659750131475,""kind"":""pair"",""relative_gain"":0.01825012793180077}]",0,128,106764,78,1214977,384,17,0.6897733717027634,0.6898201704025269,25.365682137897238,,,gelu,0.4758519241167363,nan,0.5340107663768199
black-friday,regression,resnet,2,adaptive_atomic,singletons=1|pairs=2+3;1+3;1+2,singletons=1|pairs=2+3;1+3;1+2,"[{""cardinality"":12,""columns"":[1],""gated"":true,""maximum_count"":58359,""median_count"":4389.0,""minimum_count"":93,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":70,""columns"":[2,3],""gated"":true,""maximum_count"":9509,""median_count"":870.0,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":60,""columns"":[1,3],""gated"":true,""maximum_count"":13913,""median_count"":767.5,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":54,""columns"":[1,2],""gated"":true,""maximum_count"":27880,""median_count"":647.0,""minimum_count"":2,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}]","[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.597218678750966e-05,""kind"":""singleton"",""relative_gain"":1.597218678750966e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013816190478236293,""kind"":""singleton"",""relative_gain"":0.0013816190478236293},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.1315942545861671e-06,""kind"":""singleton"",""relative_gain"":1.1315942545861671e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.706004620858515e-06,""kind"":""singleton"",""relative_gain"":1.706004620858515e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00011673532632013236,""kind"":""pair"",""relative_gain"":0.0015155241838955837},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.000884361934053625,""kind"":""pair"",""relative_gain"":-0.000867415494710804},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0009695659268074867,""kind"":""pair"",""relative_gain"":-0.0009520556017136027},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0081824514866442,""kind"":""pair"",""relative_gain"":0.009688921164623044},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009558729019913741,""kind"":""pair"",""relative_gain"":0.01094235130496954},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.01823659750131475,""kind"":""pair"",""relative_gain"":0.01825012793180077}]",0,128,106764,274,1214209,372,22,0.688480628996313,0.693387508392334,32.24497002712451,1;2;3,,gelu,0.4807862560356178,nan,0.535179371115331
black-friday,regression,resnet,2,adaptive_atomic_ungated,singletons=1|pairs=2+3;1+3;1+2,singletons=1|pairs=2+3;1+3;1+2,"[{""cardinality"":12,""columns"":[1],""gated"":false,""maximum_count"":58359,""median_count"":4389.0,""minimum_count"":93,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":70,""columns"":[2,3],""gated"":false,""maximum_count"":9509,""median_count"":870.0,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":60,""columns"":[1,3],""gated"":false,""maximum_count"":13913,""median_count"":767.5,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":54,""columns"":[1,2],""gated"":false,""maximum_count"":27880,""median_count"":647.0,""minimum_count"":2,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}]","[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.597218678750966e-05,""kind"":""singleton"",""relative_gain"":1.597218678750966e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013816190478236293,""kind"":""singleton"",""relative_gain"":0.0013816190478236293},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.1315942545861671e-06,""kind"":""singleton"",""relative_gain"":1.1315942545861671e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.706004620858515e-06,""kind"":""singleton"",""relative_gain"":1.706004620858515e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00011673532632013236,""kind"":""pair"",""relative_gain"":0.0015155241838955837},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.000884361934053625,""kind"":""pair"",""relative_gain"":-0.000867415494710804},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0009695659268074867,""kind"":""pair"",""relative_gain"":-0.0009520556017136027},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0081824514866442,""kind"":""pair"",""relative_gain"":0.009688921164623044},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009558729019913741,""kind"":""pair"",""relative_gain"":0.01094235130496954},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.01823659750131475,""kind"":""pair"",""relative_gain"":0.01825012793180077}]",0,128,106764,274,1214209,372,22,0.6889556927347087,0.6936543583869934,31.86163874506019,1;2;3,,gelu,0.48115637646147796,nan,0.5348089621731078
black-friday,regression,tabm,2,baseline_ple,singletons=1|pairs=2+3;1+3;1+2,singletons=|pairs=,[],"[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.597218678750966e-05,""kind"":""singleton"",""relative_gain"":1.597218678750966e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013816190478236293,""kind"":""singleton"",""relative_gain"":0.0013816190478236293},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.1315942545861671e-06,""kind"":""singleton"",""relative_gain"":1.1315942545861671e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.706004620858515e-06,""kind"":""singleton"",""relative_gain"":1.706004620858515e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00011673532632013236,""kind"":""pair"",""relative_gain"":0.0015155241838955837},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.000884361934053625,""kind"":""pair"",""relative_gain"":-0.000867415494710804},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0009695659268074867,""kind"":""pair"",""relative_gain"":-0.0009520556017136027},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0081824514866442,""kind"":""pair"",""relative_gain"":0.009688921164623044},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009558729019913741,""kind"":""pair"",""relative_gain"":0.01094235130496954},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.01823659750131475,""kind"":""pair"",""relative_gain"":0.01825012793180077}]",0,128,106764,78,639216,512,51,0.6867664808726772,0.6879234910011292,60.281172333983704,,16,relu,0.4732387494216028,nan,0.5316018558748592
black-friday,regression,tabm,2,adaptive_atomic,singletons=1|pairs=2+3;1+3;1+2,singletons=1|pairs=2+3;1+3;1+2,"[{""cardinality"":12,""columns"":[1],""gated"":true,""maximum_count"":58359,""median_count"":4389.0,""minimum_count"":93,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":70,""columns"":[2,3],""gated"":true,""maximum_count"":9509,""median_count"":870.0,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":60,""columns"":[1,3],""gated"":true,""maximum_count"":13913,""median_count"":767.5,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":54,""columns"":[1,2],""gated"":true,""maximum_count"":27880,""median_count"":647.0,""minimum_count"":2,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}]","[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.597218678750966e-05,""kind"":""singleton"",""relative_gain"":1.597218678750966e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013816190478236293,""kind"":""singleton"",""relative_gain"":0.0013816190478236293},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.1315942545861671e-06,""kind"":""singleton"",""relative_gain"":1.1315942545861671e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.706004620858515e-06,""kind"":""singleton"",""relative_gain"":1.706004620858515e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00011673532632013236,""kind"":""pair"",""relative_gain"":0.0015155241838955837},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.000884361934053625,""kind"":""pair"",""relative_gain"":-0.000867415494710804},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0009695659268074867,""kind"":""pair"",""relative_gain"":-0.0009520556017136027},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0081824514866442,""kind"":""pair"",""relative_gain"":0.009688921164623044},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009558729019913741,""kind"":""pair"",""relative_gain"":0.01094235130496954},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.01823659750131475,""kind"":""pair"",""relative_gain"":0.01825012793180077}]",0,128,106764,274,638072,468,34,0.6856719344958471,0.6860162615776062,46.50315735908225,1;2;3,16,relu,0.4706182666234367,nan,0.529777658837091
black-friday,regression,tabm,2,adaptive_atomic_ungated,singletons=1|pairs=2+3;1+3;1+2,singletons=1|pairs=2+3;1+3;1+2,"[{""cardinality"":12,""columns"":[1],""gated"":false,""maximum_count"":58359,""median_count"":4389.0,""minimum_count"":93,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":70,""columns"":[2,3],""gated"":false,""maximum_count"":9509,""median_count"":870.0,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":60,""columns"":[1,3],""gated"":false,""maximum_count"":13913,""median_count"":767.5,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":54,""columns"":[1,2],""gated"":false,""maximum_count"":27880,""median_count"":647.0,""minimum_count"":2,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}]","[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.597218678750966e-05,""kind"":""singleton"",""relative_gain"":1.597218678750966e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013816190478236293,""kind"":""singleton"",""relative_gain"":0.0013816190478236293},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.1315942545861671e-06,""kind"":""singleton"",""relative_gain"":1.1315942545861671e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.706004620858515e-06,""kind"":""singleton"",""relative_gain"":1.706004620858515e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00011673532632013236,""kind"":""pair"",""relative_gain"":0.0015155241838955837},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.000884361934053625,""kind"":""pair"",""relative_gain"":-0.000867415494710804},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0009695659268074867,""kind"":""pair"",""relative_gain"":-0.0009520556017136027},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0081824514866442,""kind"":""pair"",""relative_gain"":0.009688921164623044},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009558729019913741,""kind"":""pair"",""relative_gain"":0.01094235130496954},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.01823659750131475,""kind"":""pair"",""relative_gain"":0.01825012793180077}]",0,128,106764,274,638072,468,34,0.6858982404010625,0.6859106421470642,46.37538637802936,1;2;3,16,relu,0.47047345336967344,nan,0.5299994964227507
