dataset,task,model,seed,bins,representation,blend_alpha_local,train_rows,val_rows,test_rows,input_features,basis_features,parameters,width,best_epoch,val_loss,val_score,test_loss,test_score,train_seconds
higgs-small,binclass,mlp,3,128,cumulative_ple,,62751,15688,19610,3108,3080,927745,256,7,0.5398844721973757,0.7225905150433453,0.5467939147088805,0.7192248852626211,12.748531911987811
higgs-small,binclass,mlp,3,128,local_ple,,62751,15688,19610,3108,3080,927745,256,2,0.5771543980577265,0.6896991330953595,0.5810228546062274,0.6870984191738909,8.218294417019933
higgs-small,binclass,mlp,3,128,cumulative_seedmate,,62751,15688,19610,3108,3080,927745,256,16,0.5398973955175899,0.7194033656297807,0.5498774775536671,0.7161652218255992,21.200496800942346
higgs-small,binclass,mlp,3,128,basis_blend,0.1,62751,15688,19610,3108,3080,1855490,256,7,0.5392538641621804,0.7211244263131056,0.5459189723257369,0.7200917899031106,20.966826329007745
higgs-small,binclass,mlp,3,128,basis_select,0.0,62751,15688,19610,3108,3080,1855490,256,7,0.5398844721973757,0.7225905150433453,0.5467939147088805,0.7192248852626211,20.966826329007745
higgs-small,binclass,mlp,3,128,seed_blend,0.5,62751,15688,19610,3108,3080,1855490,256,16,0.5323589104281695,0.7244390617032126,0.5407211447349949,0.7225905150433453,33.94902871293016
higgs-small,binclass,mlp,3,128,seed_select,0.0,62751,15688,19610,3108,3080,1855490,256,16,0.5398844721973757,0.7225905150433453,0.5467939147088805,0.7192248852626211,33.94902871293016
higgs-small,binclass,resnet,3,128,cumulative_ple,,62751,15688,19610,3108,3080,1586945,256,10,0.5349490571105938,0.7208694543600204,0.5399611342855156,0.7211626721060683,24.074191639898345
higgs-small,binclass,resnet,3,128,local_ple,,62751,15688,19610,3108,3080,1586945,256,2,0.5751365537486103,0.6966471188169301,0.5803272924685998,0.6918918918918919,11.415137641131878
higgs-small,binclass,resnet,3,128,cumulative_seedmate,,62751,15688,19610,3108,3080,1586945,256,9,0.5398777755119823,0.7216343702192759,0.5449985392069217,0.7161652218255992,21.965597430011258
higgs-small,binclass,resnet,3,128,basis_blend,0.2,62751,15688,19610,3108,3080,3173890,256,10,0.5332648979825574,0.7216981132075472,0.5384536833026161,0.7233554309026007,35.48932928103022
higgs-small,binclass,resnet,3,128,basis_select,0.0,62751,15688,19610,3108,3080,3173890,256,10,0.5349490571105938,0.7208694543600204,0.5399611342855156,0.7211626721060683,35.48932928103022
higgs-small,binclass,resnet,3,128,seed_blend,0.4,62751,15688,19610,3108,3080,3173890,256,10,0.5315436442961365,0.7227180010198878,0.5366119205560191,0.72233554309026,46.0397890699096
higgs-small,binclass,resnet,3,128,seed_select,0.0,62751,15688,19610,3108,3080,3173890,256,10,0.5349490571105938,0.7208694543600204,0.5399611342855156,0.7211626721060683,46.0397890699096
house,regression,mlp,0,128,cumulative_ple,,14581,3646,4557,1742,1726,578049,256,12,0.3366803824901581,30236.826867060736,0.3857974112033844,32367.335969620384,3.1687783980742097
house,regression,mlp,0,128,local_ple,,14581,3646,4557,1742,1726,578049,256,2,0.5061885714530945,37075.195662298705,0.5480437874794006,38577.57600016659,1.3434764021076262
house,regression,mlp,0,128,cumulative_seedmate,,14581,3646,4557,1742,1726,578049,256,7,0.3378744125366211,30290.396782228956,0.39943167567253113,32934.306757292245,2.225949314190075
house,regression,mlp,0,128,basis_blend,0.1,14581,3646,4557,1742,1726,1156098,256,12,0.334343820810318,30131.72149456828,0.38333871960639954,32264.03210178367,4.512254800181836
house,regression,mlp,0,128,basis_select,0.0,14581,3646,4557,1742,1726,1156098,256,12,0.3366803824901581,30236.826867060736,0.3857974112033844,32367.335969620384,4.512254800181836
house,regression,mlp,0,128,seed_blend,0.5,14581,3646,4557,1742,1726,1156098,256,12,0.32907599210739136,29893.404170911293,0.3834831714630127,32270.11062697554,5.3947277122642845
house,regression,mlp,0,128,seed_select,0.0,14581,3646,4557,1742,1726,1156098,256,12,0.3366803824901581,30236.826867060736,0.3857974112033844,32367.335969620384,5.3947277122642845
house,regression,resnet,0,128,cumulative_ple,,14581,3646,4557,1742,1726,1237249,256,15,0.3696885108947754,31684.385554628912,0.4224628210067749,33870.495924158255,4.754134428920224
house,regression,resnet,0,128,local_ple,,14581,3646,4557,1742,1726,1237249,256,6,0.46890899538993835,35683.83770790463,0.5112091302871704,37258.604366465705,2.9106367640197277
house,regression,resnet,0,128,cumulative_seedmate,,14581,3646,4557,1742,1726,1237249,256,19,0.3474980890750885,30718.747998726554,0.4113369882106781,33421.51747935242,6.624243943020701
house,regression,resnet,0,128,basis_blend,0.2,14581,3646,4557,1742,1726,2474498,256,15,0.3631551265716553,31403.16135974019,0.41630852222442627,33622.88221526914,7.664771192939952
house,regression,resnet,0,128,basis_select,0.0,14581,3646,4557,1742,1726,2474498,256,15,0.3696885108947754,31684.385554628912,0.4224628210067749,33870.495924158255,7.664771192939952
house,regression,resnet,0,128,seed_blend,0.75,14581,3646,4557,1742,1726,2474498,256,19,0.3447072207927704,30595.14303704514,0.4068378508090973,33238.23612292833,11.378378371940926
house,regression,resnet,0,128,seed_select,1.0,14581,3646,4557,1742,1726,2474498,256,19,0.3474980890750885,30718.747998726554,0.4113369882106781,33421.51747935242,11.378378371940926
house,regression,mlp,1,128,cumulative_ple,,14581,3646,4557,1742,1726,578049,256,11,0.3331882655620575,30079.60520729469,0.37273678183555603,31814.743052726844,3.3785740910097957
house,regression,mlp,1,128,local_ple,,14581,3646,4557,1742,1726,578049,256,2,0.49710920453071594,36741.187380996766,0.5438886284828186,38431.05155080464,1.5743456410709769
house,regression,mlp,1,128,cumulative_seedmate,,14581,3646,4557,1742,1726,578049,256,27,0.3235386312007904,29640.830112133874,0.3723030686378479,31796.22793332534,5.868510878877714
house,regression,mlp,1,128,basis_blend,0.1,14581,3646,4557,1742,1726,1156098,256,11,0.3320017158985138,30025.998019616352,0.3741038739681244,31873.03415251011,4.9529197320807725
house,regression,mlp,1,128,basis_select,0.0,14581,3646,4557,1742,1726,1156098,256,11,0.3331882655620575,30079.60520729469,0.37273678183555603,31814.743052726844,4.9529197320807725
house,regression,mlp,1,128,seed_blend,0.6000000000000001,14581,3646,4557,1742,1726,1156098,256,27,0.3132019639015198,29163.493499212665,0.3580109179019928,31179.95182685135,9.24708496988751
house,regression,mlp,1,128,seed_select,1.0,14581,3646,4557,1742,1726,1156098,256,27,0.3235386312007904,29640.830112133874,0.3723030686378479,31796.22793332534,9.24708496988751
house,regression,resnet,1,128,cumulative_ple,,14581,3646,4557,1742,1726,1237249,256,28,0.33034443855285645,29950.962244662223,0.3976795971393585,32861.99808766181,10.576110747875646
house,regression,resnet,1,128,local_ple,,14581,3646,4557,1742,1726,1237249,256,5,0.4651424288749695,35540.232938501984,0.531269907951355,37982.619769480545,3.7026809160597622
house,regression,resnet,1,128,cumulative_seedmate,,14581,3646,4557,1742,1726,1237249,256,27,0.342286616563797,30487.531088247197,0.39676007628440857,32823.98323338316,10.144178002141416
house,regression,resnet,1,128,basis_blend,0.2,14581,3646,4557,1742,1726,2474498,256,28,0.32246336340904236,29591.534111459274,0.39375126361846924,32699.28494473826,14.278791663935408
house,regression,resnet,1,128,basis_select,0.0,14581,3646,4557,1742,1726,2474498,256,28,0.33034443855285645,29950.962244662223,0.3976795971393585,32861.99808766181,14.278791663935408
house,regression,resnet,1,128,seed_blend,0.35000000000000003,14581,3646,4557,1742,1726,2474498,256,28,0.3256915509700775,29739.285447612638,0.389116108417511,32506.250614833087,20.720288750017062
house,regression,resnet,1,128,seed_select,0.0,14581,3646,4557,1742,1726,2474498,256,28,0.33034443855285645,29950.962244662223,0.3976795971393585,32861.99808766181,20.720288750017062
house,regression,mlp,2,128,cumulative_ple,,14581,3646,4557,1742,1726,578049,256,11,0.3388424813747406,30333.75713566714,0.38144737482070923,32184.3403691072,3.1394306421279907
house,regression,mlp,2,128,local_ple,,14581,3646,4557,1742,1726,578049,256,2,0.49373573064804077,36616.308941886295,0.5475175976753235,38559.051562637556,1.7060095849446952
house,regression,mlp,2,128,cumulative_seedmate,,14581,3646,4557,1742,1726,578049,256,15,0.33428022265434265,30128.854617331643,0.36181962490081787,31345.367226758506,3.634519045939669
house,regression,mlp,2,128,basis_blend,0.1,14581,3646,4557,1742,1726,1156098,256,11,0.3371831476688385,30259.39226589515,0.3819388449192047,32205.066990775755,4.845440227072686
house,regression,mlp,2,128,basis_select,0.0,14581,3646,4557,1742,1726,1156098,256,11,0.3388424813747406,30333.75713566714,0.38144737482070923,32184.3403691072,4.845440227072686
house,regression,mlp,2,128,seed_blend,0.55,14581,3646,4557,1742,1726,1156098,256,15,0.32751646637916565,29822.48700832529,0.3616456091403961,31337.828861586982,6.77394968806766
house,regression,mlp,2,128,seed_select,1.0,14581,3646,4557,1742,1726,1156098,256,15,0.33428022265434265,30128.854617331643,0.36181962490081787,31345.367226758506,6.77394968806766
house,regression,resnet,2,128,cumulative_ple,,14581,3646,4557,1742,1726,1237249,256,27,0.3653106689453125,31496.22149937926,0.4466772675514221,34827.65398400859,6.993368271971121
house,regression,resnet,2,128,local_ple,,14581,3646,4557,1742,1726,1237249,256,5,0.4716837406158447,35789.26300277561,0.5354874730110168,38133.08578678756,2.7553516670595855
house,regression,resnet,2,128,cumulative_seedmate,,14581,3646,4557,1742,1726,1237249,256,20,0.3538452088832855,30998.018492876552,0.40494486689567566,33160.818013369106,7.098795136902481
house,regression,resnet,2,128,basis_blend,0.2,14581,3646,4557,1742,1726,2474498,256,27,0.3596615493297577,31251.747999467654,0.4367896020412445,34440.02298481576,9.748719939030707
house,regression,resnet,2,128,basis_select,0.0,14581,3646,4557,1742,1726,2474498,256,27,0.3653106689453125,31496.22149937926,0.4466772675514221,34827.65398400859,9.748719939030707
house,regression,resnet,2,128,seed_blend,0.6000000000000001,14581,3646,4557,1742,1726,2474498,256,27,0.34518298506736755,30616.248595899902,0.4073715806007385,33260.031223220285,14.092163408873603
house,regression,resnet,2,128,seed_select,1.0,14581,3646,4557,1742,1726,2474498,256,27,0.3538452088832855,30998.018492876552,0.40494486689567566,33160.818013369106,14.092163408873603
house,regression,mlp,3,128,cumulative_ple,,14581,3646,4557,1742,1726,578049,256,11,0.33297038078308105,30069.768370665843,0.3845222294330597,32313.800220919773,3.523964599939063
house,regression,mlp,3,128,local_ple,,14581,3646,4557,1742,1726,578049,256,2,0.5058879256248474,37064.184741601115,0.5555708408355713,38841.59271955048,1.5101600838825107
house,regression,mlp,3,128,cumulative_seedmate,,14581,3646,4557,1742,1726,578049,256,12,0.34309008717536926,30523.29095566366,0.3807678818702698,32155.66227861331,3.7397500900551677
house,regression,mlp,3,128,basis_blend,0.1,14581,3646,4557,1742,1726,1156098,256,11,0.33065366744995117,29964.976708466886,0.3834531009197235,32268.8433616315,5.034124683821574
house,regression,mlp,3,128,basis_select,0.0,14581,3646,4557,1742,1726,1156098,256,11,0.33297038078308105,30069.768370665843,0.3845222294330597,32313.800220919773,5.034124683821574
house,regression,mlp,3,128,seed_blend,0.30000000000000004,14581,3646,4557,1742,1726,1156098,256,12,0.33006471395492554,29938.280273094308,0.37747639417648315,32016.378014341928,7.263714689994231
house,regression,mlp,3,128,seed_select,0.0,14581,3646,4557,1742,1726,1156098,256,12,0.33297038078308105,30069.768370665843,0.3845222294330597,32313.800220919773,7.263714689994231
house,regression,resnet,3,128,cumulative_ple,,14581,3646,4557,1742,1726,1237249,256,15,0.36380836367607117,31431.392180112656,0.4267641007900238,34042.48371001636,5.678366909036413
house,regression,resnet,3,128,local_ple,,14581,3646,4557,1742,1726,1237249,256,7,0.4639717936515808,35495.481078019366,0.5252410173416138,37766.488907471765,3.6818515099585056
house,regression,resnet,3,128,cumulative_seedmate,,14581,3646,4557,1742,1726,1237249,256,29,0.34743526577949524,30715.971196722705,0.3906954526901245,32572.154624808114,8.648864450864494
house,regression,resnet,3,128,basis_blend,0.2,14581,3646,4557,1742,1726,2474498,256,15,0.35493212938308716,31045.593746000668,0.4191763699054718,33738.49222353008,9.360218418994918
house,regression,resnet,3,128,basis_select,0.0,14581,3646,4557,1742,1726,2474498,256,15,0.36380836367607117,31431.392180112656,0.4267641007900238,34042.48371001636,9.360218418994918
house,regression,resnet,3,128,seed_blend,0.6000000000000001,14581,3646,4557,1742,1726,2474498,256,29,0.33278459310531616,30061.378949846607,0.383098304271698,32253.91261528642,14.327231359900907
house,regression,resnet,3,128,seed_select,1.0,14581,3646,4557,1742,1726,2474498,256,29,0.34743526577949524,30715.971196722705,0.3906954526901245,32572.154624808114,14.327231359900907
microsoft,regression,mlp,0,128,cumulative_ple,,100000,25000,25000,7955,7819,2168577,256,8,0.8442929983139038,0.7569098152824161,0.8495801687240601,0.7592760706330353,39.20733128883876
microsoft,regression,mlp,0,128,local_ple,,100000,25000,25000,7955,7819,2168577,256,2,0.865287721157074,0.7662629387755686,0.8723858594894409,0.7693994190070867,24.269463238073513
microsoft,regression,mlp,0,128,cumulative_seedmate,,100000,25000,25000,7955,7819,2168577,256,9,0.8441258668899536,0.7568348893457646,0.8495787382125854,0.7592754323386863,47.986209022812545
microsoft,regression,mlp,0,128,basis_blend,0.25,100000,25000,25000,7955,7819,4337154,256,8,0.841489851474762,0.7556522772158907,0.8472551703453064,0.758236436437322,63.47679452691227
microsoft,regression,mlp,0,128,basis_select,0.0,100000,25000,25000,7955,7819,4337154,256,8,0.8442929983139038,0.7569098152824161,0.8495801687240601,0.7592760706330353,63.47679452691227
microsoft,regression,mlp,0,128,seed_blend,0.5,100000,25000,25000,7955,7819,4337154,256,9,0.839480459690094,0.7547495326082405,0.8448718190193176,0.7571692082859087,87.1935403116513
microsoft,regression,mlp,0,128,seed_select,1.0,100000,25000,25000,7955,7819,4337154,256,9,0.8441258668899536,0.7568348893457646,0.8495787382125854,0.7592754323386863,87.1935403116513
microsoft,regression,resnet,0,128,cumulative_ple,,100000,25000,25000,7955,7819,2827777,256,12,0.8398729562759399,0.7549259473463721,0.8491696119308472,0.7590926346570654,79.35321735707112
microsoft,regression,resnet,0,128,local_ple,,100000,25000,25000,7955,7819,2827777,256,2,0.8638783693313599,0.7656386378027484,0.8713305592536926,0.7689339060284546,32.98382255504839
microsoft,regression,resnet,0,128,cumulative_seedmate,,100000,25000,25000,7955,7819,2827777,256,13,0.8433383703231812,0.7564817652721096,0.8478506803512573,0.7585028506786529,73.59546190802939
microsoft,regression,resnet,0,128,basis_blend,0.15000000000000002,100000,25000,25000,7955,7819,5655554,256,12,0.8391392827033997,0.7545961455662358,0.8480060696601868,0.7585723756631211,112.33703991211951
microsoft,regression,resnet,0,128,basis_select,0.0,100000,25000,25000,7955,7819,5655554,256,12,0.8398729562759399,0.7549259473463721,0.8491696119308472,0.7590926346570654,112.33703991211951
microsoft,regression,resnet,0,128,seed_blend,0.45,100000,25000,25000,7955,7819,5655554,256,13,0.8356271982192993,0.7530153359617593,0.8428599834442139,0.7562672001717381,152.9486792651005
microsoft,regression,resnet,0,128,seed_select,0.0,100000,25000,25000,7955,7819,5655554,256,13,0.8398729562759399,0.7549259473463721,0.8491696119308472,0.7590926346570654,152.9486792651005
microsoft,regression,mlp,1,128,cumulative_ple,,100000,25000,25000,7955,7819,2168577,256,12,0.8425207138061523,0.7561149915193006,0.8473219275474548,0.7582663380725911,56.30003523803316
microsoft,regression,mlp,1,128,local_ple,,100000,25000,25000,7955,7819,2168577,256,2,0.8658350706100464,0.766505245130336,0.8742049336433411,0.7702011658089098,25.299802100053057
microsoft,regression,mlp,1,128,cumulative_seedmate,,100000,25000,25000,7955,7819,2168577,256,15,0.8430736064910889,0.7563630425232084,0.8466195464134216,0.7579519535559598,68.86591407004744
microsoft,regression,mlp,1,128,basis_blend,0.25,100000,25000,25000,7955,7819,4337154,256,12,0.8393315672874451,0.754682560801168,0.844890296459198,0.7571775061124448,81.59983733808622
microsoft,regression,mlp,1,128,basis_select,0.0,100000,25000,25000,7955,7819,4337154,256,12,0.8425207138061523,0.7561149915193006,0.8473219275474548,0.7582663380725911,81.59983733808622
microsoft,regression,mlp,1,128,seed_blend,0.5,100000,25000,25000,7955,7819,4337154,256,15,0.8381859660148621,0.7541673590624498,0.8422554731369019,0.7559959250734423,125.1659493080806
microsoft,regression,mlp,1,128,seed_select,0.0,100000,25000,25000,7955,7819,4337154,256,15,0.8425207138061523,0.7561149915193006,0.8473219275474548,0.7582663380725911,125.1659493080806
microsoft,regression,resnet,1,128,cumulative_ple,,100000,25000,25000,7955,7819,2827777,256,14,0.8401318788528442,0.7550422642165735,0.8442599177360535,0.7568949872136947,92.29353581299074
microsoft,regression,resnet,1,128,local_ple,,100000,25000,25000,7955,7819,2827777,256,3,0.8692313432693481,0.7680071026338062,0.8778006434440613,0.7717834974999107,37.518435603007674
microsoft,regression,resnet,1,128,cumulative_seedmate,,100000,25000,25000,7955,7819,2827777,256,8,0.843004584312439,0.7563320606975026,0.8474136590957642,0.758307385309184,55.467258602846414
microsoft,regression,resnet,1,128,basis_blend,0.2,100000,25000,25000,7955,7819,5655554,256,14,0.8380399942398071,0.7541017129436405,0.8427349328994751,0.7562110793685974,129.8119714159984
microsoft,regression,resnet,1,128,basis_select,0.0,100000,25000,25000,7955,7819,5655554,256,14,0.8401318788528442,0.7550422642165735,0.8442599177360535,0.7568949872136947,129.8119714159984
microsoft,regression,resnet,1,128,seed_blend,0.45,100000,25000,25000,7955,7819,5655554,256,14,0.8362222909927368,0.7532834195883105,0.8403652310371399,0.7551471408880595,147.76079441583715
microsoft,regression,resnet,1,128,seed_select,0.0,100000,25000,25000,7955,7819,5655554,256,14,0.8401318788528442,0.7550422642165735,0.8442599177360535,0.7568949872136947,147.76079441583715
microsoft,regression,mlp,2,128,cumulative_ple,,100000,25000,25000,7955,7819,2168577,256,15,0.8424167037010193,0.756068297832698,0.8472176790237427,0.7582196934855538,64.2393763619475
microsoft,regression,mlp,2,128,local_ple,,100000,25000,25000,7955,7819,2168577,256,1,0.8595306277275085,0.7637095649815819,0.873464047908783,0.7698747027992141,22.471667113015428
microsoft,regression,mlp,2,128,cumulative_seedmate,,100000,25000,25000,7955,7819,2168577,256,14,0.8428193926811218,0.7562489842330109,0.8533324003219604,0.7609509550046312,52.48965704999864
microsoft,regression,mlp,2,128,basis_blend,0.30000000000000004,100000,25000,25000,7955,7819,4337154,256,15,0.8383954167366028,0.7542615811282651,0.8455420136451721,0.7574695012272983,86.71104347496293
microsoft,regression,mlp,2,128,basis_select,0.0,100000,25000,25000,7955,7819,4337154,256,15,0.8424167037010193,0.756068297832698,0.8472176790237427,0.7582196934855538,86.71104347496293
microsoft,regression,mlp,2,128,seed_blend,0.5,100000,25000,25000,7955,7819,4337154,256,15,0.8372366428375244,0.7537401437447535,0.8446396589279175,0.7570651663070329,116.72903341194615
microsoft,regression,mlp,2,128,seed_select,0.0,100000,25000,25000,7955,7819,4337154,256,15,0.8424167037010193,0.756068297832698,0.8472176790237427,0.7582196934855538,116.72903341194615
microsoft,regression,resnet,2,128,cumulative_ple,,100000,25000,25000,7955,7819,2827777,256,10,0.8380821347236633,0.7541206653758472,0.8465964198112488,0.7579416426472463,66.77840020996518
microsoft,regression,resnet,2,128,local_ple,,100000,25000,25000,7955,7819,2827777,256,2,0.8656497597694397,0.7664231997567157,0.8719413876533508,0.7692034135423995,32.23412488703616
microsoft,regression,resnet,2,128,cumulative_seedmate,,100000,25000,25000,7955,7819,2827777,256,10,0.8400823473930359,0.7550200221134915,0.8458927869796753,0.7576265707367007,58.42436467902735
microsoft,regression,resnet,2,128,basis_blend,0.15000000000000002,100000,25000,25000,7955,7819,5655554,256,10,0.8369070291519165,0.7535917648584096,0.8451715707778931,0.7573035446965761,99.01252509700134
