dataset,task,model,seed,bins,representation,blend_alpha_local,train_rows,val_rows,test_rows,input_features,basis_features,parameters,width,best_epoch,val_loss,val_score,test_loss,test_score,train_seconds
higgs-small,binclass,resnet,0,64,basis_select,0.0,62751,15688,19610,1572,1544,2387458,256,10,0.5377486869911507,0.7248852626211116,0.5424916807687842,0.7196328403875574,29.126400508917868
higgs-small,binclass,resnet,0,64,seed_blend,0.55,62751,15688,19610,1572,1544,2387458,256,10,0.5296592175268546,0.7281998980112188,0.535115499715917,0.7247322794492606,33.06901408173144
higgs-small,binclass,resnet,0,64,seed_select,1.0,62751,15688,19610,1572,1544,2387458,256,10,0.5346108299831239,0.7243753187149413,0.5406258767074839,0.7208057113717491,33.06901408173144
higgs-small,binclass,mlp,1,64,cumulative_ple,,62751,15688,19610,1572,1544,534529,256,11,0.5361659581063684,0.7226542580316165,0.5449386036835112,0.7181030086690464,14.436242267955095
higgs-small,binclass,mlp,1,64,local_ple,,62751,15688,19610,1572,1544,534529,256,4,0.5674912369130007,0.7016828148903621,0.5712169157162177,0.6977562468128505,9.177100494038314
higgs-small,binclass,mlp,1,64,cumulative_seedmate,,62751,15688,19610,1572,1544,534529,256,8,0.5388692176253381,0.7206782253952065,0.542203367179531,0.7201427842937277,10.644675683928654
higgs-small,binclass,mlp,1,64,basis_blend,0.2,62751,15688,19610,1572,1544,1069058,256,11,0.5342184856142598,0.7238016318204997,0.5420520083124082,0.719020907700153,23.613342761993408
higgs-small,binclass,mlp,1,64,basis_select,0.0,62751,15688,19610,1572,1544,1069058,256,11,0.5361659581063684,0.7226542580316165,0.5449386036835112,0.7181030086690464,23.613342761993408
higgs-small,binclass,mlp,1,64,seed_blend,0.45,62751,15688,19610,1572,1544,1069058,256,11,0.5318532006518492,0.72431157572667,0.5382410809473926,0.7214686384497705,25.080917951883748
higgs-small,binclass,mlp,1,64,seed_select,0.0,62751,15688,19610,1572,1544,1069058,256,11,0.5361659581063684,0.7226542580316165,0.5449386036835112,0.7181030086690464,25.080917951883748
higgs-small,binclass,resnet,1,64,cumulative_ple,,62751,15688,19610,1572,1544,1193729,256,9,0.5354808831459914,0.7260963793982662,0.5429728203105872,0.7177460479347272,14.523560876958072
higgs-small,binclass,resnet,1,64,local_ple,,62751,15688,19610,1572,1544,1193729,256,2,0.5721097012458568,0.7004079551249363,0.5771932660063173,0.6958694543600203,8.493544879835099
higgs-small,binclass,resnet,1,64,cumulative_seedmate,,62751,15688,19610,1572,1544,1193729,256,10,0.5365186750601967,0.7273074961754207,0.5406141361239883,0.7230494645588985,16.30380933615379
higgs-small,binclass,resnet,1,64,basis_blend,0.2,62751,15688,19610,1572,1544,2387458,256,9,0.5337195937634182,0.7221443141254462,0.540889406101164,0.7201427842937277,23.01710575679317
higgs-small,binclass,resnet,1,64,basis_select,0.0,62751,15688,19610,1572,1544,2387458,256,9,0.5354808831459914,0.7260963793982662,0.5429728203105872,0.7177460479347272,23.01710575679317
higgs-small,binclass,resnet,1,64,seed_blend,0.45,62751,15688,19610,1572,1544,2387458,256,10,0.5295497085165216,0.7299209586945437,0.5353056579904035,0.7256501784803672,30.827370213111863
higgs-small,binclass,resnet,1,64,seed_select,0.0,62751,15688,19610,1572,1544,2387458,256,10,0.5354808831459914,0.7260963793982662,0.5429728203105872,0.7177460479347272,30.827370213111863
higgs-small,binclass,mlp,2,64,cumulative_ple,,62751,15688,19610,1572,1544,534529,256,9,0.5378014876565033,0.723865374808771,0.545641473820077,0.7198878123406425,11.766955171013251
higgs-small,binclass,mlp,2,64,local_ple,,62751,15688,19610,1572,1544,534529,256,4,0.5687207681643445,0.7020652728199898,0.5723923905583772,0.6961754207037226,9.892335328040645
higgs-small,binclass,mlp,2,64,cumulative_seedmate,,62751,15688,19610,1572,1544,534529,256,4,0.5400326451305437,0.7182559918408975,0.5466189594104152,0.7145334013258542,9.255431570112705
higgs-small,binclass,mlp,2,64,basis_blend,0.2,62751,15688,19610,1572,1544,1069058,256,9,0.5364934404223785,0.7225905150433453,0.5436146480573918,0.717440081591025,21.659290499053895
higgs-small,binclass,mlp,2,64,basis_select,0.0,62751,15688,19610,1572,1544,1069058,256,9,0.5378014876565033,0.723865374808771,0.545641473820077,0.7198878123406425,21.659290499053895
higgs-small,binclass,mlp,2,64,seed_blend,0.45,62751,15688,19610,1572,1544,1069058,256,9,0.5341132386280096,0.7222718001019888,0.5413173223842662,0.7201937786843448,21.022386741125956
higgs-small,binclass,mlp,2,64,seed_select,0.0,62751,15688,19610,1572,1544,1069058,256,9,0.5378014876565033,0.723865374808771,0.545641473820077,0.7198878123406425,21.022386741125956
higgs-small,binclass,resnet,2,64,cumulative_ple,,62751,15688,19610,1572,1544,1193729,256,10,0.5395671668662028,0.72431157572667,0.5441750418441367,0.719122896481387,16.38601667014882
higgs-small,binclass,resnet,2,64,local_ple,,62751,15688,19610,1572,1544,1193729,256,2,0.5637825814715367,0.7035951045385007,0.5684554841038185,0.7021927587965324,8.028292695991695
higgs-small,binclass,resnet,2,64,cumulative_seedmate,,62751,15688,19610,1572,1544,1193729,256,12,0.5358665461936564,0.725841407445181,0.5389155435492037,0.7212136664966854,17.79157467209734
higgs-small,binclass,resnet,2,64,basis_blend,0.30000000000000004,62751,15688,19610,1572,1544,2387458,256,10,0.5342963290804259,0.7247577766445691,0.538972259229894,0.7224885262621111,24.414309366140515
higgs-small,binclass,resnet,2,64,basis_select,0.0,62751,15688,19610,1572,1544,2387458,256,10,0.5395671668662028,0.72431157572667,0.5441750418441367,0.719122896481387,24.414309366140515
higgs-small,binclass,resnet,2,64,seed_blend,0.6000000000000001,62751,15688,19610,1572,1544,2387458,256,12,0.5313337732241109,0.7268612952575216,0.5349525591017439,0.7246812850586436,34.17759134224616
higgs-small,binclass,resnet,2,64,seed_select,1.0,62751,15688,19610,1572,1544,2387458,256,12,0.5358665461936564,0.725841407445181,0.5389155435492037,0.7212136664966854,34.17759134224616
higgs-small,binclass,mlp,3,64,cumulative_ple,,62751,15688,19610,1572,1544,534529,256,8,0.5396255436285146,0.7166624171341153,0.5430709695215356,0.7173380928097909,10.758608501171693
higgs-small,binclass,mlp,3,64,local_ple,,62751,15688,19610,1572,1544,534529,256,2,0.5678943538802133,0.6942248852626212,0.5715998897604101,0.6955634880163182,6.430689724860713
higgs-small,binclass,mlp,3,64,cumulative_seedmate,,62751,15688,19610,1572,1544,534529,256,9,0.5381168243885163,0.7226542580316165,0.5431540725271431,0.7169301376848547,11.848776983097196
higgs-small,binclass,mlp,3,64,basis_blend,0.2,62751,15688,19610,1572,1544,1069058,256,8,0.5382728898151468,0.7172998470168281,0.5419331396266382,0.7181540030596635,17.189298226032406
higgs-small,binclass,mlp,3,64,basis_select,0.0,62751,15688,19610,1572,1544,1069058,256,8,0.5396255436285146,0.7166624171341153,0.5430709695215356,0.7173380928097909,17.189298226032406
higgs-small,binclass,mlp,3,64,seed_blend,0.55,62751,15688,19610,1572,1544,1069058,256,9,0.533781658581708,0.7239291177970423,0.5380594852452174,0.7215196328403876,22.60738548426889
higgs-small,binclass,mlp,3,64,seed_select,1.0,62751,15688,19610,1572,1544,1069058,256,9,0.5381168243885163,0.7226542580316165,0.5431540725271431,0.7169301376848547,22.60738548426889
higgs-small,binclass,resnet,3,64,cumulative_ple,,62751,15688,19610,1572,1544,1193729,256,10,0.5367023779449497,0.723419173890872,0.5409074804927796,0.71907190209077,15.574519289890304
higgs-small,binclass,resnet,3,64,local_ple,,62751,15688,19610,1572,1544,1193729,256,2,0.5645480600608346,0.7019377868434472,0.5703449393656504,0.6971953085160633,8.897729365853593
higgs-small,binclass,resnet,3,64,cumulative_seedmate,,62751,15688,19610,1572,1544,1193729,256,7,0.5389175544960609,0.7210606833248343,0.5473015072236221,0.7133095359510454,13.057887716917321
higgs-small,binclass,resnet,3,64,basis_blend,0.25,62751,15688,19610,1572,1544,2387458,256,10,0.5340318237968539,0.7233554309026007,0.5388960764504216,0.7195308516063234,24.472248655743897
higgs-small,binclass,resnet,3,64,basis_select,0.0,62751,15688,19610,1572,1544,2387458,256,10,0.5367023779449497,0.723419173890872,0.5409074804927796,0.71907190209077,24.472248655743897
higgs-small,binclass,resnet,3,64,seed_blend,0.45,62751,15688,19610,1572,1544,2387458,256,10,0.5312429063977286,0.7265425803161653,0.5372086449953651,0.7214686384497705,28.632407006807625
higgs-small,binclass,resnet,3,64,seed_select,0.0,62751,15688,19610,1572,1544,2387458,256,10,0.5367023779449497,0.723419173890872,0.5409074804927796,0.71907190209077,28.632407006807625
house,regression,mlp,0,64,cumulative_ple,,14581,3646,4557,885,869,358657,256,16,0.33152148127555847,30004.274358302122,0.3747020661830902,31898.50680713379,3.275718837045133
house,regression,mlp,0,64,local_ple,,14581,3646,4557,885,869,358657,256,4,0.4620165526866913,35420.61302936077,0.5259820818901062,37793.123221994145,1.5004958410281688
house,regression,mlp,0,64,cumulative_seedmate,,14581,3646,4557,885,869,358657,256,27,0.331402063369751,29998.8698443349,0.3692638874053955,31666.181039478397,4.531873438041657
house,regression,mlp,0,64,basis_blend,0.1,14581,3646,4557,885,869,717314,256,16,0.32937824726104736,29907.129772762535,0.3743492364883423,31883.48287951341,4.776214678073302
house,regression,mlp,0,64,basis_select,0.0,14581,3646,4557,885,869,717314,256,16,0.33152148127555847,30004.274358302122,0.3747020661830902,31898.50680713379,4.776214678073302
house,regression,mlp,0,64,seed_blend,0.5,14581,3646,4557,885,869,717314,256,27,0.318720281124115,29419.28541803034,0.3600069284439087,31266.747078747954,7.80759227508679
house,regression,mlp,0,64,seed_select,1.0,14581,3646,4557,885,869,717314,256,27,0.331402063369751,29998.8698443349,0.3692638874053955,31666.181039478397,7.80759227508679
house,regression,resnet,0,64,cumulative_ple,,14581,3646,4557,885,869,1017857,256,15,0.3472588062286377,30708.16881793784,0.4067143201828003,33233.18880384974,3.667692956980318
house,regression,resnet,0,64,local_ple,,14581,3646,4557,885,869,1017857,256,6,0.4229888319969177,33891.573528630426,0.4976855218410492,36762.47930240212,2.0640739270020276
house,regression,resnet,0,64,cumulative_seedmate,,14581,3646,4557,885,869,1017857,256,34,0.33274152874946594,30059.43456723541,0.3941212296485901,32714.64432494971,6.682763322023675
house,regression,resnet,0,64,basis_blend,0.2,14581,3646,4557,885,869,2035714,256,15,0.3429996371269226,30519.26863061334,0.40601202845573425,33204.48586501577,5.7317668839823455
house,regression,resnet,0,64,basis_select,0.0,14581,3646,4557,885,869,2035714,256,15,0.3472588062286377,30708.16881793784,0.4067143201828003,33233.18880384974,5.7317668839823455
house,regression,resnet,0,64,seed_blend,0.6000000000000001,14581,3646,4557,885,869,2035714,256,34,0.31961455941200256,29460.530556519283,0.3813840448856354,32181.66917254869,10.350456279003993
house,regression,resnet,0,64,seed_select,1.0,14581,3646,4557,885,869,2035714,256,34,0.33274152874946594,30059.43456723541,0.3941212296485901,32714.64432494971,10.350456279003993
house,regression,mlp,1,64,cumulative_ple,,14581,3646,4557,885,869,358657,256,10,0.3333510458469391,30086.95410387311,0.39173775911331177,32615.573993053986,2.4419830460101366
house,regression,mlp,1,64,local_ple,,14581,3646,4557,885,869,358657,256,3,0.4594869613647461,35323.51192841632,0.5232977867126465,37696.56257244642,1.4629504198674113
house,regression,mlp,1,64,cumulative_seedmate,,14581,3646,4557,885,869,358657,256,26,0.33409497141838074,30120.505575065035,0.37670594453811646,31983.686916925246,4.740356169873849
house,regression,mlp,1,64,basis_blend,0.05,14581,3646,4557,885,869,717314,256,10,0.33263543248176575,30054.641943642637,0.39114123582839966,32590.731865059817,3.904933465877548
house,regression,mlp,1,64,basis_select,0.0,14581,3646,4557,885,869,717314,256,10,0.3333510458469391,30086.95410387311,0.39173775911331177,32615.573993053986,3.904933465877548
house,regression,mlp,1,64,seed_blend,0.5,14581,3646,4557,885,869,717314,256,26,0.315529465675354,29271.652111492353,0.3665543496608734,31549.79141454748,7.182339215883985
house,regression,mlp,1,64,seed_select,0.0,14581,3646,4557,885,869,717314,256,26,0.3333510458469391,30086.95410387311,0.39173775911331177,32615.573993053986,7.182339215883985
house,regression,resnet,1,64,cumulative_ple,,14581,3646,4557,885,869,1017857,256,28,0.33013880252838135,29941.641011090018,0.40403205156326294,33123.42126154993,6.386897435877472
house,regression,resnet,1,64,local_ple,,14581,3646,4557,885,869,1017857,256,5,0.4254268705844879,33989.10636948375,0.4831241965293884,36220.6860953155,2.3278821101412177
house,regression,resnet,1,64,cumulative_seedmate,,14581,3646,4557,885,869,1017857,256,26,0.3533925414085388,30978.18641145085,0.39935845136642456,32931.28768397262,6.062074001180008
house,regression,resnet,1,64,basis_blend,0.2,14581,3646,4557,885,869,2035714,256,28,0.3253052532672882,29721.643126156414,0.3976864218711853,32862.2776314877,8.71477954601869
house,regression,resnet,1,64,basis_select,0.0,14581,3646,4557,885,869,2035714,256,28,0.33013880252838135,29941.641011090018,0.40403205156326294,33123.42126154993,8.71477954601869
house,regression,resnet,1,64,seed_blend,0.35000000000000003,14581,3646,4557,885,869,2035714,256,28,0.32112011313438416,29529.83568304265,0.38320040702819824,32258.21137812012,12.44897143705748
house,regression,resnet,1,64,seed_select,0.0,14581,3646,4557,885,869,2035714,256,28,0.33013880252838135,29941.641011090018,0.40403205156326294,33123.42126154993,12.44897143705748
house,regression,mlp,2,64,cumulative_ple,,14581,3646,4557,885,869,358657,256,11,0.33255526423454285,30051.020298076095,0.37066149711608887,31726.0531148992,2.626131584867835
house,regression,mlp,2,64,local_ple,,14581,3646,4557,885,869,358657,256,4,0.4661135971546173,35577.31598002766,0.5160655975341797,37435.16424689838,1.5113179630134255
house,regression,mlp,2,64,cumulative_seedmate,,14581,3646,4557,885,869,358657,256,14,0.3420771062374115,30478.19743050495,0.3709127604961395,31736.80312802596,3.2837596519384533
house,regression,mlp,2,64,basis_blend,0.05,14581,3646,4557,885,869,717314,256,11,0.33237746357917786,30042.984966102988,0.37112417817115784,31745.847923814785,4.1374495478812605
house,regression,mlp,2,64,basis_select,0.0,14581,3646,4557,885,869,717314,256,11,0.33255526423454285,30051.020298076095,0.37066149711608887,31726.0531148992,4.1374495478812605
house,regression,mlp,2,64,seed_blend,0.35000000000000003,14581,3646,4557,885,869,717314,256,14,0.32805153727531433,29846.838381602895,0.36343225836753845,31415.141365700867,5.909891236806288
house,regression,mlp,2,64,seed_select,0.0,14581,3646,4557,885,869,717314,256,14,0.33255526423454285,30051.020298076095,0.37066149711608887,31726.0531148992,5.909891236806288
house,regression,resnet,2,64,cumulative_ple,,14581,3646,4557,885,869,1017857,256,26,0.34287843108177185,30513.876540816156,0.42500168085098267,33972.116316954605,5.517059976002201
house,regression,resnet,2,64,local_ple,,14581,3646,4557,885,869,1017857,256,5,0.4195817708969116,33754.80515879206,0.5223533511161804,37662.52966466546,2.19718392402865
house,regression,resnet,2,64,cumulative_seedmate,,14581,3646,4557,885,869,1017857,256,20,0.3583162724971771,31193.245688793715,0.4136786460876465,33516.51268347516,4.539825461106375
house,regression,resnet,2,64,basis_blend,0.25,14581,3646,4557,885,869,2035714,256,26,0.33240991830825806,30044.45101816766,0.4161140024662018,33615.02703376161,7.714243900030851
house,regression,resnet,2,64,basis_select,0.0,14581,3646,4557,885,869,2035714,256,26,0.34287843108177185,30513.876540816156,0.42500168085098267,33972.116316954605,7.714243900030851
house,regression,resnet,2,64,seed_blend,0.4,14581,3646,4557,885,869,2035714,256,26,0.33349481225013733,30093.43952063378,0.40208375453948975,33043.46240921761,10.056885437108576
house,regression,resnet,2,64,seed_select,0.0,14581,3646,4557,885,869,2035714,256,26,0.34287843108177185,30513.876540816156,0.42500168085098267,33972.116316954605,10.056885437108576
house,regression,mlp,3,64,cumulative_ple,,14581,3646,4557,885,869,358657,256,18,0.3354625403881073,30182.089079908794,0.38010209798812866,32127.537063686177,3.3649711629841477
house,regression,mlp,3,64,local_ple,,14581,3646,4557,885,869,358657,256,7,0.46532315015792847,35547.13767100149,0.5453592538833618,38482.97526344261,1.9025624059140682
house,regression,mlp,3,64,cumulative_seedmate,,14581,3646,4557,885,869,358657,256,8,0.3363867402076721,30223.638610563707,0.38086724281311035,32159.85543600167,2.0104157379828393
house,regression,mlp,3,64,basis_blend,0.15000000000000002,14581,3646,4557,885,869,717314,256,18,0.33197668194770813,30024.86742014275,0.3795666992664337,32104.900225874037,5.267533568898216
house,regression,mlp,3,64,basis_select,0.0,14581,3646,4557,885,869,717314,256,18,0.3354625403881073,30182.089079908794,0.38010209798812866,32127.537063686177,5.267533568898216
house,regression,mlp,3,64,seed_blend,0.5,14581,3646,4557,885,869,717314,256,18,0.32180148363113403,29561.147697584936,0.36341139674186707,31414.240613372996,5.375386900966987
house,regression,mlp,3,64,seed_select,0.0,14581,3646,4557,885,869,717314,256,18,0.3354625403881073,30182.089079908794,0.38010209798812866,32127.537063686177,5.375386900966987
house,regression,resnet,3,64,cumulative_ple,,14581,3646,4557,885,869,1017857,256,28,0.34618526697158813,30660.66500379145,0.4075985252857208,33269.2934419848,5.70895526278764
house,regression,resnet,3,64,local_ple,,14581,3646,4557,885,869,1017857,256,8,0.4286305606365204,34116.84547374584,0.48975369334220886,36468.35260692728,2.472493414999917
house,regression,resnet,3,64,cumulative_seedmate,,14581,3646,4557,885,869,1017857,256,24,0.34664878249168396,30681.18662665435,0.41553521156311035,33591.63853366207,5.0781454080715775
house,regression,resnet,3,64,basis_blend,0.25,14581,3646,4557,885,869,2035714,256,28,0.3333074450492859,30084.984872921836,0.3919525742530823,32624.513183397474,8.181448677787557
house,regression,resnet,3,64,basis_select,0.0,14581,3646,4557,885,869,2035714,256,28,0.34618526697158813,30660.66500379145,0.4075985252857208,33269.2934419848,8.181448677787557
house,regression,resnet,3,64,seed_blend,0.5,14581,3646,4557,885,869,2035714,256,28,0.32947325706481934,29911.444065808784,0.39100947976112366,32585.240381902317,10.787100670859218
house,regression,resnet,3,64,seed_select,0.0,14581,3646,4557,885,869,2035714,256,28,0.34618526697158813,30660.66500379145,0.4075985252857208,33269.2934419848,10.787100670859218
microsoft,regression,mlp,0,64,cumulative_ple,,100000,25000,25000,4357,4221,1247489,256,7,0.8425370454788208,0.7561223073545307,0.847913920879364,0.7585311811278324,29.874134070938453
microsoft,regression,mlp,0,64,local_ple,,100000,25000,25000,4357,4221,1247489,256,2,0.8593996167182922,0.7636513328971333,0.8661767840385437,0.7666564717914675,22.583433964988217
microsoft,regression,mlp,0,64,cumulative_seedmate,,100000,25000,25000,4357,4221,1247489,256,11,0.8445722460746765,0.7570349700743719,0.8455144762992859,0.7574571281368421,46.17470222199336
microsoft,regression,mlp,0,64,basis_blend,0.2,100000,25000,25000,4357,4221,2494978,256,7,0.8412636518478394,0.75555069021528,0.8467980623245239,0.7580318876482721,52.45756803592667
microsoft,regression,mlp,0,64,basis_select,0.0,100000,25000,25000,4357,4221,2494978,256,7,0.8425370454788208,0.7561223073545307,0.847913920879364,0.7585311811278324,52.45756803592667
microsoft,regression,mlp,0,64,seed_blend,0.45,100000,25000,25000,4357,4221,2494978,256,11,0.8387640118598938,0.7544273903602914,0.8421700596809387,0.7559576274125064,76.04883629293181
microsoft,regression,mlp,0,64,seed_select,0.0,100000,25000,25000,4357,4221,2494978,256,11,0.8425370454788208,0.7561223073545307,0.847913920879364,0.7585311811278324,76.04883629293181
microsoft,regression,resnet,0,64,cumulative_ple,,100000,25000,25000,4357,4221,1906689,256,11,0.8425642848014832,0.756134533146291,0.8511711955070496,0.7599867377412224,46.116155265131965
microsoft,regression,resnet,0,64,local_ple,,100000,25000,25000,4357,4221,1906689,256,2,0.8578476309776306,0.7629614840046344,0.8647899031639099,0.7660424817273608,23.390386117855087
microsoft,regression,resnet,0,64,cumulative_seedmate,,100000,25000,25000,4357,4221,1906689,256,11,0.8408900499343872,0.7553829170006416,0.8445360660552979,0.7570187672178221,46.143592451000586
microsoft,regression,resnet,0,64,basis_blend,0.2,100000,25000,25000,4357,4221,3813378,256,11,0.8414573669433594,0.7556376946449959,0.8496597409248352,0.7593116678178795,69.50654138298705
microsoft,regression,resnet,0,64,basis_select,0.0,100000,25000,25000,4357,4221,3813378,256,11,0.8425642848014832,0.756134533146291,0.8511711955070496,0.7599867377412224,69.50654138298705
microsoft,regression,resnet,0,64,seed_blend,0.55,100000,25000,25000,4357,4221,3813378,256,11,0.8366798162460327,0.7534894904638847,0.84263014793396,0.756164091084603,92.25974771613255
microsoft,regression,resnet,0,64,seed_select,1.0,100000,25000,25000,4357,4221,3813378,256,11,0.8408900499343872,0.7553829170006416,0.8445360660552979,0.7570187672178221,92.25974771613255
microsoft,regression,mlp,1,64,cumulative_ple,,100000,25000,25000,4357,4221,1247489,256,10,0.8456065058708191,0.7574983717716961,0.8556322455406189,0.7619757120320578,43.12731846701354
microsoft,regression,mlp,1,64,local_ple,,100000,25000,25000,4357,4221,1247489,256,2,0.8572775721549988,0.7627079338494127,0.8647305369377136,0.7660161643603587,21.992252591066062
microsoft,regression,mlp,1,64,cumulative_seedmate,,100000,25000,25000,4357,4221,1247489,256,6,0.8457739949226379,0.7575733959074782,0.8507352471351624,0.7597920579647983,31.853685601148754
microsoft,regression,mlp,1,64,basis_blend,0.35000000000000003,100000,25000,25000,4357,4221,2494978,256,10,0.841694712638855,0.7557442407017021,0.8509271144866943,0.759877736706251,65.1195710580796
microsoft,regression,mlp,1,64,basis_select,0.0,100000,25000,25000,4357,4221,2494978,256,10,0.8456065058708191,0.7574983717716961,0.8556322455406189,0.7619757120320578,65.1195710580796
microsoft,regression,mlp,1,64,seed_blend,0.5,100000,25000,25000,4357,4221,2494978,256,10,0.8410589098930359,0.7554587267294686,0.8485386967658997,0.7588105576544031,74.98100406816229
microsoft,regression,mlp,1,64,seed_select,0.0,100000,25000,25000,4357,4221,2494978,256,10,0.8456065058708191,0.7574983717716961,0.8556322455406189,0.7619757120320578,74.98100406816229
microsoft,regression,resnet,1,64,cumulative_ple,,100000,25000,25000,4357,4221,1906689,256,8,0.8397151827812195,0.7548549984745101,0.8444223403930664,0.7569678018690382,37.08759174006991
microsoft,regression,resnet,1,64,local_ple,,100000,25000,25000,4357,4221,1906689,256,3,0.8563965559005737,0.7623159229200382,0.8659457564353943,0.7665542464965078,22.036091272020712
microsoft,regression,resnet,1,64,cumulative_seedmate,,100000,25000,25000,4357,4221,1906689,256,8,0.8393926620483398,0.7547100565577374,0.8453742265701294,0.7573943297928203,43.1562732309103
microsoft,regression,resnet,1,64,basis_blend,0.25,100000,25000,25000,4357,4221,3813378,256,8,0.8380604982376099,0.754110894562352,0.8437542915344238,0.7566682945206935,59.12368301209062
microsoft,regression,resnet,1,64,basis_select,0.0,100000,25000,25000,4357,4221,3813378,256,8,0.8397151827812195,0.7548549984745101,0.8444223403930664,0.7569678018690382,59.12368301209062
microsoft,regression,resnet,1,64,seed_blend,0.5,100000,25000,25000,4357,4221,3813378,256,8,0.8368349075317383,0.7535593100457447,0.8422499895095825,0.7559934700951771,80.24386497098021
microsoft,regression,resnet,1,64,seed_select,1.0,100000,25000,25000,4357,4221,3813378,256,8,0.8393926620483398,0.7547100565577374,0.8453742265701294,0.7573943297928203,80.24386497098021
microsoft,regression,mlp,2,64,cumulative_ple,,100000,25000,25000,4357,4221,1247489,256,11,0.842897891998291,0.7562841886213327,0.8491677045822144,0.75909175086489,48.19113036990166
microsoft,regression,mlp,2,64,local_ple,,100000,25000,25000,4357,4221,1247489,256,2,0.8548100590705872,0.7616095274740324,0.8638849258422852,0.7656415346771013,25.150031724013388
microsoft,regression,mlp,2,64,cumulative_seedmate,,100000,25000,25000,4357,4221,1247489,256,10,0.8423625230789185,0.7560439935478733,0.847612738609314,0.7583964519206425,52.0083939852193
microsoft,regression,mlp,2,64,basis_blend,0.35000000000000003,100000,25000,25000,4357,4221,2494978,256,11,0.8389375805854797,0.7545054095695569,0.8463945388793945,0.7578512503475245,73.34116209391505
microsoft,regression,mlp,2,64,basis_select,0.0,100000,25000,25000,4357,4221,2494978,256,11,0.842897891998291,0.7562841886213327,0.8491677045822144,0.75909175086489,73.34116209391505
microsoft,regression,mlp,2,64,seed_blend,0.5,100000,25000,25000,4357,4221,2494978,256,11,0.8367388248443604,0.7535160533287133,0.8424575924873352,0.7560866610701211,100.19952435512096
microsoft,regression,mlp,2,64,seed_select,1.0,100000,25000,25000,4357,4221,2494978,256,11,0.8423625230789185,0.7560439935478733,0.847612738609314,0.7583964519206425,100.19952435512096
microsoft,regression,resnet,2,64,cumulative_ple,,100000,25000,25000,4357,4221,1906689,256,10,0.8379509449005127,0.7540616476983537,0.8465964198112488,0.7579416426472463,54.13106144987978
microsoft,regression,resnet,2,64,local_ple,,100000,25000,25000,4357,4221,1906689,256,2,0.8582752346992493,0.7631516466210506,0.8636054396629333,0.7655177055734086,23.17403814685531
microsoft,regression,resnet,2,64,cumulative_seedmate,,100000,25000,25000,4357,4221,1906689,256,13,0.8386073708534241,0.7543569324840824,0.8451032042503357,0.7572729065678274,49.67668830486946
microsoft,regression,resnet,2,64,basis_blend,0.2,100000,25000,25000,4357,4221,3813378,256,10,0.8366596102714539,0.7534803579447384,0.8447265625,0.757104151361883,77.30509959673509
microsoft,regression,resnet,2,64,basis_select,0.0,100000,25000,25000,4357,4221,3813378,256,10,0.8379509449005127,0.7540616476983537,0.8465964198112488,0.7579416426472463,77.30509959673509
microsoft,regression,resnet,2,64,seed_blend,0.45,100000,25000,25000,4357,4221,3813378,256,13,0.8360018730163574,0.753184140267269,0.8437085151672363,0.7566477709023971,103.80774975474924
