dataset,task,model,seed,bins,representation,blend_alpha_local,train_rows,val_rows,test_rows,input_features,basis_features,parameters,width,best_epoch,val_loss,val_score,test_loss,test_score,train_seconds
adult,binclass,resnet,0,64,basis_blend,0.5,26048,6513,16281,263,156,1717250,256,10,0.29965116903930683,0.8564409642253954,0.30260638668248063,0.8584853510226644,7.470433783950284
adult,binclass,resnet,0,64,basis_select,0.0,26048,6513,16281,263,156,1717250,256,10,0.3022898217022774,0.8532166436358053,0.3058914942723193,0.8585467723112831,7.470433783950284
adult,binclass,resnet,0,64,seed_blend,0.6000000000000001,26048,6513,16281,263,156,1717250,256,10,0.2998230950217349,0.8552126516198373,0.30310583172081873,0.8600823045267489,10.054758690064773
adult,binclass,resnet,0,64,seed_select,1.0,26048,6513,16281,263,156,1717250,256,10,0.3008010184087495,0.8538307999385844,0.3041058532646597,0.8591609851974694,10.054758690064773
adult,binclass,mlp,1,64,cumulative_ple,,26048,6513,16281,263,156,199425,256,5,0.3035392372306675,0.8547520343927529,0.30380547850798584,0.8572569252502917,2.780412761028856
adult,binclass,mlp,1,64,local_ple,,26048,6513,16281,263,156,199425,256,6,0.30374127746412005,0.8513741747274681,0.30497912550658435,0.858055402002334,2.772900199983269
adult,binclass,mlp,1,64,cumulative_seedmate,,26048,6513,16281,263,156,199425,256,6,0.30233678898524324,0.8538307999385844,0.30307143187129576,0.8610036238560285,3.040215373970568
adult,binclass,mlp,1,64,basis_blend,0.5,26048,6513,16281,263,156,398850,256,6,0.3018771968615579,0.8561338860740059,0.3025012541140227,0.8603894109698421,5.553312961012125
adult,binclass,mlp,1,64,basis_select,0.0,26048,6513,16281,263,156,398850,256,6,0.3035392372306675,0.8547520343927529,0.30380547850798584,0.8572569252502917,5.553312961012125
adult,binclass,mlp,1,64,seed_blend,0.65,26048,6513,16281,263,156,398850,256,6,0.3018297021464885,0.8549055734684478,0.30240797179828965,0.8600823045267489,5.820628134999424
adult,binclass,mlp,1,64,seed_select,1.0,26048,6513,16281,263,156,398850,256,6,0.30233678898524324,0.8538307999385844,0.30307143187129576,0.8610036238560285,5.820628134999424
adult,binclass,resnet,1,64,cumulative_ple,,26048,6513,16281,263,156,858625,256,7,0.30138550493448485,0.8541378780899739,0.3046758782492129,0.8575640316933849,3.733115348033607
adult,binclass,resnet,1,64,local_ple,,26048,6513,16281,263,156,858625,256,5,0.30142583984880134,0.8539843390142792,0.30462365359207666,0.8588538787543762,3.229037201963365
adult,binclass,resnet,1,64,cumulative_seedmate,,26048,6513,16281,263,156,858625,256,6,0.3022675617887337,0.8547520343927529,0.3035499700371214,0.8590381426202321,4.074810327962041
adult,binclass,resnet,1,64,basis_blend,0.5,26048,6513,16281,263,156,1717250,256,7,0.2995983368376002,0.8538307999385844,0.30271568321037845,0.8584239297340458,6.962152549996972
adult,binclass,resnet,1,64,basis_select,0.0,26048,6513,16281,263,156,1717250,256,7,0.30138550493448485,0.8541378780899739,0.3046758782492129,0.8575640316933849,6.962152549996972
adult,binclass,resnet,1,64,seed_blend,0.4,26048,6513,16281,263,156,1717250,256,7,0.30079683794735673,0.8547520343927529,0.30323757915926425,0.8577482955592408,7.807925675995648
adult,binclass,resnet,1,64,seed_select,0.0,26048,6513,16281,263,156,1717250,256,7,0.30138550493448485,0.8541378780899739,0.3046758782492129,0.8575640316933849,7.807925675995648
adult,binclass,mlp,2,64,cumulative_ple,,26048,6513,16281,263,156,199425,256,12,0.302122110332197,0.8544449562413634,0.3041571306953437,0.8583010871568085,4.2936377979349345
adult,binclass,mlp,2,64,local_ple,,26048,6513,16281,263,156,199425,256,9,0.30281347274545767,0.8569015814524796,0.30612258279920596,0.8575026104047663,3.4308501691557467
adult,binclass,mlp,2,64,cumulative_seedmate,,26048,6513,16281,263,156,199425,256,6,0.3014475452726724,0.8555197297712268,0.3035925606923615,0.8587924574657576,3.1034658399876207
adult,binclass,mlp,2,64,basis_blend,0.45,26048,6513,16281,263,156,398850,256,12,0.3007455179596711,0.8541378780899739,0.30329750752665297,0.8584239297340458,7.724487967090681
adult,binclass,mlp,2,64,basis_select,0.0,26048,6513,16281,263,156,398850,256,12,0.302122110332197,0.8544449562413634,0.3041571306953437,0.8583010871568085,7.724487967090681
adult,binclass,mlp,2,64,seed_blend,0.65,26048,6513,16281,263,156,398850,256,12,0.30104516135970527,0.855980346998311,0.3031584634717443,0.8589153000429949,7.397103637922555
adult,binclass,mlp,2,64,seed_select,1.0,26048,6513,16281,263,156,398850,256,12,0.3014475452726724,0.8555197297712268,0.3035925606923615,0.8587924574657576,7.397103637922555
adult,binclass,resnet,2,64,cumulative_ple,,26048,6513,16281,263,156,858625,256,12,0.30180459317148,0.8541378780899739,0.30460072740664496,0.8596523555064185,5.5186963700689375
adult,binclass,resnet,2,64,local_ple,,26048,6513,16281,263,156,858625,256,9,0.3014584713135789,0.8558268079226163,0.3065730925912696,0.8574411891161476,5.126377210021019
adult,binclass,resnet,2,64,cumulative_seedmate,,26048,6513,16281,263,156,858625,256,12,0.3014223887826074,0.8529095654844158,0.30606932393278513,0.8552914440144954,5.353588665835559
adult,binclass,resnet,2,64,basis_blend,0.5,26048,6513,16281,263,156,1717250,256,12,0.2992940866833671,0.857362198679564,0.30336456528639394,0.8591609851974694,10.645073580089957
adult,binclass,resnet,2,64,basis_select,1.0,26048,6513,16281,263,156,1717250,256,12,0.3014584713135789,0.8558268079226163,0.3065730925912696,0.8574411891161476,10.645073580089957
adult,binclass,resnet,2,64,seed_blend,0.55,26048,6513,16281,263,156,1717250,256,12,0.3002925113161435,0.8542914171656687,0.3040141184969435,0.8574411891161476,10.872285035904497
adult,binclass,resnet,2,64,seed_select,1.0,26048,6513,16281,263,156,1717250,256,12,0.3014223887826074,0.8529095654844158,0.30606932393278513,0.8552914440144954,10.872285035904497
adult,binclass,mlp,3,64,cumulative_ple,,26048,6513,16281,263,156,199425,256,11,0.3018201222148204,0.8558268079226163,0.3031197113197868,0.8581168232909526,3.626615990884602
adult,binclass,mlp,3,64,local_ple,,26048,6513,16281,263,156,199425,256,6,0.30388393917615414,0.8542914171656687,0.3044892226019102,0.858731036177139,2.739639615872875
adult,binclass,mlp,3,64,cumulative_seedmate,,26048,6513,16281,263,156,199425,256,12,0.30237468547054885,0.8541378780899739,0.3043183385363446,0.8583625084454272,4.096196227008477
adult,binclass,mlp,3,64,basis_blend,0.30000000000000004,26048,6513,16281,263,156,398850,256,11,0.30123289588976226,0.855366190695532,0.30222593236922196,0.8581168232909526,6.366255606757477
adult,binclass,mlp,3,64,basis_select,0.0,26048,6513,16281,263,156,398850,256,11,0.3018201222148204,0.8558268079226163,0.3031197113197868,0.8581168232909526,6.366255606757477
adult,binclass,mlp,3,64,seed_blend,0.4,26048,6513,16281,263,156,398850,256,12,0.3012237507966328,0.8576692768309535,0.30279279784352675,0.8571955039616731,7.722812217893079
adult,binclass,mlp,3,64,seed_select,0.0,26048,6513,16281,263,156,398850,256,12,0.3018201222148204,0.8558268079226163,0.3031197113197868,0.8581168232909526,7.722812217893079
adult,binclass,resnet,3,64,cumulative_ple,,26048,6513,16281,263,156,858625,256,6,0.30231001365064636,0.8535237217871948,0.3036644822053786,0.8603279896812235,3.829885076964274
adult,binclass,resnet,3,64,local_ple,,26048,6513,16281,263,156,858625,256,3,0.30295441305954285,0.8555197297712268,0.3050062623248719,0.8597137767950371,3.1410701309796423
adult,binclass,resnet,3,64,cumulative_seedmate,,26048,6513,16281,263,156,858625,256,11,0.30255617650647704,0.855980346998311,0.30653455128341894,0.8572569252502917,4.89277270110324
adult,binclass,resnet,3,64,basis_blend,0.45,26048,6513,16281,263,156,1717250,256,6,0.3010155611368707,0.8539843390142792,0.30275204574786774,0.861249309010503,6.970955207943916
adult,binclass,resnet,3,64,basis_select,0.0,26048,6513,16281,263,156,1717250,256,6,0.30231001365064636,0.8535237217871948,0.3036644822053786,0.8603279896812235,6.970955207943916
adult,binclass,resnet,3,64,seed_blend,0.5,26048,6513,16281,263,156,1717250,256,11,0.3007502052062549,0.8545984953170582,0.3032846133245194,0.859222406486088,8.722657778067514
adult,binclass,resnet,3,64,seed_select,0.0,26048,6513,16281,263,156,1717250,256,11,0.30231001365064636,0.8535237217871948,0.3036644822053786,0.8603279896812235,8.722657778067514
black-friday,regression,mlp,0,64,cumulative_ple,,100000,25000,25000,73,51,150785,256,37,0.4798469841480255,0.6918232290981976,0.48653483390808105,0.6966277030051913,29.231460941955447
black-friday,regression,mlp,0,64,local_ple,,100000,25000,25000,73,51,150785,256,32,0.4778788685798645,0.690403001633193,0.4840487837791443,0.694845662205779,28.66735417000018
black-friday,regression,mlp,0,64,cumulative_seedmate,,100000,25000,25000,73,51,150785,256,20,0.482141375541687,0.6934752599729066,0.48774266242980957,0.6974918761173328,19.036610039882362
black-friday,regression,mlp,0,64,basis_blend,0.55,100000,25000,25000,73,51,301570,256,37,0.47545328736305237,0.6886486415182986,0.48175352811813354,0.6931962505786373,57.89881511195563
black-friday,regression,mlp,0,64,basis_select,1.0,100000,25000,25000,73,51,301570,256,37,0.4778788685798645,0.690403001633193,0.4840487837791443,0.694845662205779,57.89881511195563
black-friday,regression,mlp,0,64,seed_blend,0.4,100000,25000,25000,73,51,301570,256,37,0.47794824838638306,0.6904531245070942,0.48419639468193054,0.6949515631471925,48.26807098183781
black-friday,regression,mlp,0,64,seed_select,0.0,100000,25000,25000,73,51,301570,256,37,0.4798469841480255,0.6918232290981976,0.48653483390808105,0.6966277030051913,48.26807098183781
black-friday,regression,resnet,0,64,cumulative_ple,,100000,25000,25000,73,51,809985,256,19,0.4819788932800293,0.6933584058143936,0.48677632212638855,0.6968005733446319,24.99175452394411
black-friday,regression,resnet,0,64,local_ple,,100000,25000,25000,73,51,809985,256,12,0.48135191202163696,0.6929072999492831,0.48684871196746826,0.6968523630124395,17.45637241494842
black-friday,regression,resnet,0,64,cumulative_seedmate,,100000,25000,25000,73,51,809985,256,25,0.4800582528114319,0.6919755621555765,0.4855271875858307,0.6959059217153438,28.752809821162373
black-friday,regression,resnet,0,64,basis_blend,0.5,100000,25000,25000,73,51,1619970,256,19,0.4774624705314636,0.6901021453330785,0.4825608730316162,0.6937768901416206,42.44812693889253
black-friday,regression,resnet,0,64,basis_select,1.0,100000,25000,25000,73,51,1619970,256,19,0.48135191202163696,0.6929072999492831,0.48684871196746826,0.6968523630124395,42.44812693889253
black-friday,regression,resnet,0,64,seed_blend,0.55,100000,25000,25000,73,51,1619970,256,25,0.47474905848503113,0.688138423997863,0.47981536388397217,0.6918004297386915,53.74456434510648
black-friday,regression,resnet,0,64,seed_select,1.0,100000,25000,25000,73,51,1619970,256,25,0.4800582528114319,0.6919755621555765,0.4855271875858307,0.6959059217153438,53.74456434510648
black-friday,regression,mlp,1,64,cumulative_ple,,100000,25000,25000,73,51,150785,256,31,0.48094093799591064,0.6926113845025341,0.4871055483818054,0.6970361865689796,27.555252267047763
black-friday,regression,mlp,1,64,local_ple,,100000,25000,25000,73,51,150785,256,19,0.4785933494567871,0.6909189338755937,0.48458442091941833,0.6952299772579238,18.29109586798586
black-friday,regression,mlp,1,64,cumulative_seedmate,,100000,25000,25000,73,51,150785,256,35,0.4805373549461365,0.6923207670792735,0.486053466796875,0.6962829743083248,27.513824875932187
black-friday,regression,mlp,1,64,basis_blend,0.65,100000,25000,25000,73,51,301570,256,31,0.47757136821746826,0.6901808418168045,0.48359376192092896,0.6945189706001145,45.84634813503362
black-friday,regression,mlp,1,64,basis_select,1.0,100000,25000,25000,73,51,301570,256,31,0.4785933494567871,0.6909189338755937,0.48458442091941833,0.6952299772579238,45.84634813503362
black-friday,regression,mlp,1,64,seed_blend,0.5,100000,25000,25000,73,51,301570,256,35,0.4784473478794098,0.6908135686893644,0.4842485189437866,0.6949890064817339,55.06907714297995
black-friday,regression,mlp,1,64,seed_select,1.0,100000,25000,25000,73,51,301570,256,35,0.4805373549461365,0.6923207670792735,0.486053466796875,0.6962829743083248,55.06907714297995
black-friday,regression,resnet,1,64,cumulative_ple,,100000,25000,25000,73,51,809985,256,22,0.47772374749183655,0.6902909692713379,0.4827427268028259,0.6939076144065695,25.992988443002105
black-friday,regression,resnet,1,64,local_ple,,100000,25000,25000,73,51,809985,256,17,0.48011520504951477,0.692016577191346,0.4851076900959015,0.6956052440002907,21.4866366321221
black-friday,regression,resnet,1,64,cumulative_seedmate,,100000,25000,25000,73,51,809985,256,28,0.47999224066734314,0.6919279394725351,0.4866495430469513,0.696709792605084,30.896617035148665
black-friday,regression,resnet,1,64,basis_blend,0.45,100000,25000,25000,73,51,1619970,256,22,0.4737224280834198,0.6873940219335708,0.47864672541618347,0.6909574487205035,47.479625075124204
black-friday,regression,resnet,1,64,basis_select,0.0,100000,25000,25000,73,51,1619970,256,22,0.47772374749183655,0.6902909692713379,0.4827427268028259,0.6939076144065695,47.479625075124204
black-friday,regression,resnet,1,64,seed_blend,0.45,100000,25000,25000,73,51,1619970,256,28,0.47264811396598816,0.6866141409704127,0.4784358739852905,0.6908052347198321,56.88960547815077
black-friday,regression,resnet,1,64,seed_select,0.0,100000,25000,25000,73,51,1619970,256,28,0.47772374749183655,0.6902909692713379,0.4827427268028259,0.6939076144065695,56.88960547815077
black-friday,regression,mlp,2,64,cumulative_ple,,100000,25000,25000,73,51,150785,256,30,0.48095375299453735,0.6926206113973734,0.485634446144104,0.6959828323484558,24.529070107033476
black-friday,regression,mlp,2,64,local_ple,,100000,25000,25000,73,51,150785,256,12,0.4811813533306122,0.6927844929553899,0.48775097727775574,0.697497828952713,13.059984917985275
black-friday,regression,mlp,2,64,cumulative_seedmate,,100000,25000,25000,73,51,150785,256,37,0.4812358319759369,0.6928237221405453,0.48639529943466187,0.6965278144275118,26.847879389999434
black-friday,regression,mlp,2,64,basis_blend,0.5,100000,25000,25000,73,51,301570,256,30,0.47892773151397705,0.6911602618219064,0.48447445034980774,0.6951511021891363,37.58905502501875
black-friday,regression,mlp,2,64,basis_select,0.0,100000,25000,25000,73,51,301570,256,30,0.48095375299453735,0.6926206113973734,0.485634446144104,0.6959828323484558,37.58905502501875
black-friday,regression,mlp,2,64,seed_blend,0.5,100000,25000,25000,73,51,301570,256,37,0.4786227345466614,0.6909401259695471,0.4834829568862915,0.6944393811910814,51.37694949703291
black-friday,regression,mlp,2,64,seed_select,0.0,100000,25000,25000,73,51,301570,256,37,0.48095375299453735,0.6926206113973734,0.485634446144104,0.6959828323484558,51.37694949703291
black-friday,regression,resnet,2,64,cumulative_ple,,100000,25000,25000,73,51,809985,256,18,0.4795849919319153,0.6916343456315843,0.4861188232898712,0.6963298231227668,21.825196558143944
black-friday,regression,resnet,2,64,local_ple,,100000,25000,25000,73,51,809985,256,18,0.4798431694507599,0.6918204907939227,0.48484957218170166,0.6954201703483207,22.059480531141162
black-friday,regression,resnet,2,64,cumulative_seedmate,,100000,25000,25000,73,51,809985,256,24,0.48088201880455017,0.6925690003146272,0.4889177083969116,0.6983315235477079,27.02762763481587
black-friday,regression,resnet,2,64,basis_blend,0.5,100000,25000,25000,73,51,1619970,256,18,0.47540369629859924,0.6886127459209561,0.48116442561149597,0.6927722896428605,43.884677089285105
black-friday,regression,resnet,2,64,basis_select,0.0,100000,25000,25000,73,51,1619970,256,18,0.4795849919319153,0.6916343456315843,0.4861188232898712,0.6963298231227668,43.884677089285105
black-friday,regression,resnet,2,64,seed_blend,0.5,100000,25000,25000,73,51,1619970,256,24,0.47334977984428406,0.687123584622249,0.4806090295314789,0.6923723781620197,48.852824192959815
black-friday,regression,resnet,2,64,seed_select,0.0,100000,25000,25000,73,51,1619970,256,24,0.4795849919319153,0.6916343456315843,0.4861188232898712,0.6963298231227668,48.852824192959815
black-friday,regression,mlp,3,64,cumulative_ple,,100000,25000,25000,73,51,150785,256,28,0.4819207787513733,0.6933166169100247,0.48726561665534973,0.6971506595933405,23.34967476199381
black-friday,regression,mlp,3,64,local_ple,,100000,25000,25000,73,51,150785,256,33,0.476286381483078,0.6892517232706652,0.4827446937561035,0.6939089835587069,27.524506252957508
black-friday,regression,mlp,3,64,cumulative_seedmate,,100000,25000,25000,73,51,150785,256,20,0.48201629519462585,0.693385312630312,0.4884510636329651,0.6979981647664175,17.94405382894911
black-friday,regression,mlp,3,64,basis_blend,0.75,100000,25000,25000,73,51,301570,256,33,0.47534799575805664,0.6885723856970785,0.4814938008785248,0.6930093910760533,50.87418101495132
black-friday,regression,mlp,3,64,basis_select,1.0,100000,25000,25000,73,51,301570,256,33,0.476286381483078,0.6892517232706652,0.4827446937561035,0.6939089835587069,50.87418101495132
black-friday,regression,mlp,3,64,seed_blend,0.5,100000,25000,25000,73,51,301570,256,28,0.48017266392707825,0.6920580089255921,0.48601847887039185,0.6962579128713742,41.29372859094292
black-friday,regression,mlp,3,64,seed_select,0.0,100000,25000,25000,73,51,301570,256,28,0.4819207787513733,0.6933166169100247,0.48726561665534973,0.6971506595933405,41.29372859094292
black-friday,regression,resnet,3,64,cumulative_ple,,100000,25000,25000,73,51,809985,256,23,0.4795142710208893,0.6915833893607299,0.48744645714759827,0.697280014706152,26.413088069064543
black-friday,regression,resnet,3,64,local_ple,,100000,25000,25000,73,51,809985,256,18,0.48082801699638367,0.6925300687712408,0.48626086115837097,0.6964315570794142,20.98330554412678
black-friday,regression,resnet,3,64,cumulative_seedmate,,100000,25000,25000,73,51,809985,256,19,0.47948604822158813,0.6915630306637297,0.48619264364242554,0.6963826843009429,22.751511614071205
black-friday,regression,resnet,3,64,basis_blend,0.45,100000,25000,25000,73,51,1619970,256,23,0.47428473830223083,0.6878018506854673,0.48091450333595276,0.6925923949576713,47.39639361319132
black-friday,regression,resnet,3,64,basis_select,0.0,100000,25000,25000,73,51,1619970,256,23,0.4795142710208893,0.6915833893607299,0.48744645714759827,0.697280014706152,47.39639361319132
black-friday,regression,resnet,3,64,seed_blend,0.5,100000,25000,25000,73,51,1619970,256,23,0.47446006536483765,0.6879289437208342,0.4818074703216553,0.6932350630653161,49.16459968313575
black-friday,regression,resnet,3,64,seed_select,1.0,100000,25000,25000,73,51,1619970,256,23,0.47948604822158813,0.6915630306637297,0.48619264364242554,0.6963826843009429,49.16459968313575
california,regression,mlp,0,64,cumulative_ple,,13209,3303,4128,499,491,259841,256,24,0.1700790524482727,0.4786348809113541,0.16529317200183868,0.47185263684847456,3.186008481075987
california,regression,mlp,0,64,local_ple,,13209,3303,4128,499,491,259841,256,38,0.17700634896755219,0.48828497812072413,0.17801961302757263,0.48968054628478086,4.201145767932758
california,regression,mlp,0,64,cumulative_seedmate,,13209,3303,4128,499,491,259841,256,40,0.16982968151569366,0.4782838789848931,0.17385944724082947,0.4839250209039143,4.077983444090933
california,regression,mlp,0,64,basis_blend,0.45,13209,3303,4128,499,491,519682,256,38,0.15877291560173035,0.4624525091821212,0.15762992203235626,0.46078493873685744,7.387154249008745
california,regression,mlp,0,64,basis_select,0.0,13209,3303,4128,499,491,519682,256,38,0.1700790524482727,0.4786348809113541,0.16529317200183868,0.47185263684847456,7.387154249008745
california,regression,mlp,0,64,seed_blend,0.5,13209,3303,4128,499,491,519682,256,40,0.16463035345077515,0.4709056441657218,0.1643248051404953,0.47046844823051615,7.26399192516692
california,regression,mlp,0,64,seed_select,1.0,13209,3303,4128,499,491,519682,256,40,0.16982968151569366,0.4782838789848931,0.17385944724082947,0.4839250209039143,7.26399192516692
california,regression,resnet,0,64,cumulative_ple,,13209,3303,4128,499,491,919041,256,31,0.16634587943553925,0.4733527999894349,0.16895511746406555,0.47705077200023993,5.3860920229926705
california,regression,resnet,0,64,local_ple,,13209,3303,4128,499,491,919041,256,4,0.19748075306415558,0.5157524699274525,0.18954764306545258,0.5052869884636095,1.5508007269818336
california,regression,resnet,0,64,cumulative_seedmate,,13209,3303,4128,499,491,919041,256,32,0.16527847945690155,0.4718316763471506,0.16941580176353455,0.47770072048271217,5.350853728828952
california,regression,resnet,0,64,basis_blend,0.25,13209,3303,4128,499,491,1838082,256,31,0.16206341981887817,0.46722002017302344,0.16102512180805206,0.4657209292689295,6.936892749974504
california,regression,resnet,0,64,basis_select,0.0,13209,3303,4128,499,491,1838082,256,31,0.16634587943553925,0.4733527999894349,0.16895511746406555,0.47705077200023993,6.936892749974504
california,regression,resnet,0,64,seed_blend,0.5,13209,3303,4128,499,491,1838082,256,32,0.15639129281044006,0.4589709560769002,0.1597711741924286,0.46390404119294715,10.736945751821622
california,regression,resnet,0,64,seed_select,1.0,13209,3303,4128,499,491,1838082,256,32,0.16527847945690155,0.4718316763471506,0.16941580176353455,0.47770072048271217,10.736945751821622
california,regression,mlp,1,64,cumulative_ple,,13209,3303,4128,499,491,259841,256,21,0.17178601026535034,0.4810307423069098,0.1732538938522339,0.48308151637291274,2.8613183391280472
california,regression,mlp,1,64,local_ple,,13209,3303,4128,499,491,259841,256,36,0.17382276058197021,0.483873968593759,0.17270012199878693,0.482308883239952,4.181258654920384
california,regression,mlp,1,64,cumulative_seedmate,,13209,3303,4128,499,491,259841,256,27,0.1694125086069107,0.4776960856523864,0.16949790716171265,0.477816452887712,3.4699169711675495
california,regression,mlp,1,64,basis_blend,0.5,13209,3303,4128,499,491,519682,256,36,0.1599556803703308,0.4641718237032606,0.15981337428092957,0.46396529704747635,7.0425769940484315
california,regression,mlp,1,64,basis_select,0.0,13209,3303,4128,499,491,519682,256,36,0.17178601026535034,0.4810307423069098,0.1732538938522339,0.48308151637291274,7.0425769940484315
california,regression,mlp,1,64,seed_blend,0.55,13209,3303,4128,499,491,519682,256,27,0.16648335754871368,0.473548362158553,0.1672687530517578,0.4746640419121917,6.331235310295597
california,regression,mlp,1,64,seed_select,1.0,13209,3303,4128,499,491,519682,256,27,0.1694125086069107,0.4776960856523864,0.16949790716171265,0.477816452887712,6.331235310295597
california,regression,resnet,1,64,cumulative_ple,,13209,3303,4128,499,491,919041,256,33,0.16455167531967163,0.47079309388303514,0.16864001750946045,0.4766057245241093,5.590347772929817
california,regression,resnet,1,64,local_ple,,13209,3303,4128,499,491,919041,256,5,0.19438552856445312,0.5116946759772532,0.1913335621356964,0.5076618201812693,1.712511601857841
california,regression,resnet,1,64,cumulative_seedmate,,13209,3303,4128,499,491,919041,256,24,0.170419842004776,0.4791141707906377,0.1754288375377655,0.48610425586416994,4.3232212599832565
california,regression,resnet,1,64,basis_blend,0.25,13209,3303,4128,499,491,1838082,256,33,0.16140909492969513,0.46627586372972374,0.16330130398273468,0.4690010056081242,7.3028593747876585
california,regression,resnet,1,64,basis_select,0.0,13209,3303,4128,499,491,1838082,256,33,0.16455167531967163,0.47079309388303514,0.16864001750946045,0.4766057245241093,7.3028593747876585
california,regression,resnet,1,64,seed_blend,0.4,13209,3303,4128,499,491,1838082,256,33,0.1608971208333969,0.46553577817390135,0.16430817544460297,0.47044465148973913,9.913569032913074
california,regression,resnet,1,64,seed_select,0.0,13209,3303,4128,499,491,1838082,256,33,0.16455167531967163,0.47079309388303514,0.16864001750946045,0.4766057245241093,9.913569032913074
california,regression,mlp,2,64,cumulative_ple,,13209,3303,4128,499,491,259841,256,32,0.17033369839191437,0.4789930772013058,0.16738314926624298,0.4748263301501652,4.307713889051229
california,regression,mlp,2,64,local_ple,,13209,3303,4128,499,491,259841,256,35,0.17411476373672485,0.4842802080129829,0.1755812019109726,0.4863153135854219,4.172779661137611
california,regression,mlp,2,64,cumulative_seedmate,,13209,3303,4128,499,491,259841,256,22,0.17280437052249908,0.48245443074749517,0.1716933697462082,0.48090100164607463,3.124243866186589
california,regression,mlp,2,64,basis_blend,0.45,13209,3303,4128,499,491,519682,256,35,0.15867853164672852,0.46231502074521913,0.15747356414794922,0.46055634475459684,8.48049355018884
california,regression,mlp,2,64,basis_select,0.0,13209,3303,4128,499,491,519682,256,35,0.17033369839191437,0.4789930772013058,0.16738314926624298,0.4748263301501652,8.48049355018884
california,regression,mlp,2,64,seed_blend,0.45,13209,3303,4128,499,491,519682,256,32,0.16667982935905457,0.47382769715639483,0.1645040065050125,0.4707248857830173,7.431957755237818
california,regression,mlp,2,64,seed_select,0.0,13209,3303,4128,499,491,519682,256,32,0.17033369839191437,0.4789930772013058,0.16738314926624298,0.4748263301501652,7.431957755237818
california,regression,resnet,2,64,cumulative_ple,,13209,3303,4128,499,491,919041,256,37,0.17084279656410217,0.4797083283677708,0.17855903506278992,0.4904218770188997,5.6095256130211055
california,regression,resnet,2,64,local_ple,,13209,3303,4128,499,491,919041,256,6,0.19430406391620636,0.5115874522906125,0.19096454977989197,0.5071720500513237,1.8576643308624625
california,regression,resnet,2,64,cumulative_seedmate,,13209,3303,4128,499,491,919041,256,26,0.1717640608549118,0.48099999332064414,0.1736833155155182,0.4836798245443674,4.554279397008941
california,regression,resnet,2,64,basis_blend,0.35000000000000003,13209,3303,4128,499,491,1838082,256,37,0.1604655534029007,0.46491100996364665,0.1638975292444229,0.46985637392122825,7.467189943883568
california,regression,resnet,2,64,basis_select,0.0,13209,3303,4128,499,491,1838082,256,37,0.17084279656410217,0.4797083283677708,0.17855903506278992,0.4904218770188997,7.467189943883568
california,regression,resnet,2,64,seed_blend,0.5,13209,3303,4128,499,491,1838082,256,37,0.16152390837669373,0.46644167997287056,0.16621607542037964,0.47316809854212494,10.163805010030046
california,regression,resnet,2,64,seed_select,0.0,13209,3303,4128,499,491,1838082,256,37,0.17084279656410217,0.4797083283677708,0.17855903506278992,0.4904218770188997,10.163805010030046
california,regression,mlp,3,64,cumulative_ple,,13209,3303,4128,499,491,259841,256,21,0.17181259393692017,0.4810679593026599,0.16654227674007416,0.47363216957556276,3.147824053885415
california,regression,mlp,3,64,local_ple,,13209,3303,4128,499,491,259841,256,26,0.17734231054782867,0.4887481498587256,0.17415006458759308,0.4843293233791215,3.6775466999970376
