experiment,dataset,task,split_fingerprint,representation,target_kappa,model,remedy,seed,learning_rate_requested,ridge_requested,precondition_frequency_requested,failure,natural_equivalence_max_error,representation_metadata,transform_metadata,preprocessing_seconds,rank,effective_rank,sigma_max,sigma_min_nonzero,condition_number,log_condition_number,trace_cov,logdet_nonzero_cov,max_variance,min_nonzero_variance,parameters,best_epoch,epochs_trained,learning_rate,ridge,precondition_frequency,train_seconds,peak_cuda_bytes,peak_memory_observation_valid,first_gradient_norm,first_update_norm,preconditioner_condition,val_roc_auc,val_accuracy,val_primary,test_roc_auc,test_accuracy,test_primary
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,cumulative_helmert,1.0,mlp,adamw,13,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""helmert""}, {""column"": 2, ""levels"": 68, ""status"": ""helmert""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",1.2819888070225716e-05,282,164.05363928073282,3.6277970262598895,0.011200097197032728,323.9076378034479,2.5104211888770576,325.9999999999996,-181.9956591265469,1.0000000000000675,0.9999999999999182,215553,1,7,0.001,1e-08,10,2.9038385758176446,110988800,True,nan,nan,nan,0.5113665804688208,0.5596,0.5113665804688208,0.5064406220007469,0.54565,0.5064406220007469
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,cumulative_helmert,1.0,mlp,adamw,14,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""helmert""}, {""column"": 2, ""levels"": 68, ""status"": ""helmert""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",1.2819888070225716e-05,282,164.05363928073282,3.6277970262598895,0.011200097197032728,323.9076378034479,2.5104211888770576,325.9999999999996,-181.9956591265469,1.0000000000000675,0.9999999999999182,215553,3,9,0.001,1e-08,10,3.6364030609838665,110988800,True,nan,nan,nan,0.5088626000918357,0.54655,0.5088626000918357,0.500923258875769,0.52365,0.500923258875769
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,cumulative_helmert,1.0,mlp,adamw,15,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""helmert""}, {""column"": 2, ""levels"": 68, ""status"": ""helmert""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",1.2819888070225716e-05,282,164.05363928073282,3.6277970262598895,0.011200097197032728,323.9076378034479,2.5104211888770576,325.9999999999996,-181.9956591265469,1.0000000000000675,0.9999999999999182,215553,11,17,0.001,1e-08,10,7.200234982883558,110988800,True,nan,nan,nan,0.5075972358326004,0.51985,0.5075972358326004,0.5032703372689621,0.5027,0.5032703372689621
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,local_adjacent,1.0,mlp,adamw,3,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""adjacent""}, {""column"": 2, ""levels"": 68, ""status"": ""adjacent""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",0.00034695398062467575,282,164.053639280734,3.627797026259876,0.011200097197002117,323.90763780433207,2.510421188878243,326.0000000000092,-181.99565912654305,1.0000000000089397,0.9999999999993247,215553,2,8,0.001,1e-08,10,3.1773667640518397,110988800,True,nan,nan,nan,0.5090012688923258,0.55875,0.5090012688923258,0.5050056266169403,0.5448,0.5050056266169403
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,local_adjacent,1.0,mlp,adamw,4,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""adjacent""}, {""column"": 2, ""levels"": 68, ""status"": ""adjacent""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",0.00034695398062467575,282,164.053639280734,3.627797026259876,0.011200097197002117,323.90763780433207,2.510421188878243,326.0000000000092,-181.99565912654305,1.0000000000089397,0.9999999999993247,215553,6,12,0.001,1e-08,10,4.670511751202866,110988800,True,nan,nan,nan,0.5090414318325956,0.5218,0.5090414318325956,0.5032513539514147,0.5072,0.5032513539514147
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,local_adjacent,1.0,mlp,adamw,5,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""adjacent""}, {""column"": 2, ""levels"": 68, ""status"": ""adjacent""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",0.00034695398062467575,282,164.053639280734,3.627797026259876,0.011200097197002117,323.90763780433207,2.510421188878243,326.0000000000092,-181.99565912654305,1.0000000000089397,0.9999999999993247,215553,4,10,0.001,1e-08,10,3.858475612010807,110988800,True,nan,nan,nan,0.5074063384094424,0.53835,0.5074063384094424,0.5021407414981807,0.51905,0.5021407414981807
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,local_adjacent,1.0,mlp,adamw,6,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""adjacent""}, {""column"": 2, ""levels"": 68, ""status"": ""adjacent""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",0.00034695398062467575,282,164.053639280734,3.627797026259876,0.011200097197002117,323.90763780433207,2.510421188878243,326.0000000000092,-181.99565912654305,1.0000000000089397,0.9999999999993247,215553,4,10,0.001,1e-08,10,3.808188085909933,110988800,True,nan,nan,nan,0.5115324301462408,0.55235,0.5115324301462408,0.5010234275651951,0.52735,0.5010234275651951
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,local_adjacent,1.0,mlp,adamw,7,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""adjacent""}, {""column"": 2, ""levels"": 68, ""status"": ""adjacent""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",0.00034695398062467575,282,164.053639280734,3.627797026259876,0.011200097197002117,323.90763780433207,2.510421188878243,326.0000000000092,-181.99565912654305,1.0000000000089397,0.9999999999993247,215553,1,7,0.001,1e-08,10,2.662731533171609,110988800,True,nan,nan,nan,0.5092414421551179,0.564,0.5092414421551179,0.5079279616480223,0.54715,0.5079279616480223
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,local_adjacent,1.0,mlp,adamw,8,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""adjacent""}, {""column"": 2, ""levels"": 68, ""status"": ""adjacent""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",0.00034695398062467575,282,164.053639280734,3.627797026259876,0.011200097197002117,323.90763780433207,2.510421188878243,326.0000000000092,-181.99565912654305,1.0000000000089397,0.9999999999993247,215553,11,17,0.001,1e-08,10,6.644682917976752,110988800,True,nan,nan,nan,0.5093136326092977,0.5258,0.5093136326092977,0.5065864789247703,0.5144,0.5065864789247703
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,local_adjacent,1.0,mlp,adamw,9,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""adjacent""}, {""column"": 2, ""levels"": 68, ""status"": ""adjacent""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",0.00034695398062467575,282,164.053639280734,3.627797026259876,0.011200097197002117,323.90763780433207,2.510421188878243,326.0000000000092,-181.99565912654305,1.0000000000089397,0.9999999999993247,215553,7,13,0.001,1e-08,10,5.030244823079556,110988800,True,nan,nan,nan,0.5098780621772818,0.53065,0.5098780621772818,0.5055038793639107,0.5142,0.5055038793639107
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,local_adjacent,1.0,mlp,adamw,10,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""adjacent""}, {""column"": 2, ""levels"": 68, ""status"": ""adjacent""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",0.00034695398062467575,282,164.053639280734,3.627797026259876,0.011200097197002117,323.90763780433207,2.510421188878243,326.0000000000092,-181.99565912654305,1.0000000000089397,0.9999999999993247,215553,1,7,0.001,1e-08,10,2.668369360966608,110988800,True,nan,nan,nan,0.5111583634458656,0.56575,0.5111583634458656,0.5105197576793403,0.5491,0.5105197576793403
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,local_adjacent,1.0,mlp,adamw,11,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""adjacent""}, {""column"": 2, ""levels"": 68, ""status"": ""adjacent""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",0.00034695398062467575,282,164.053639280734,3.627797026259876,0.011200097197002117,323.90763780433207,2.510421188878243,326.0000000000092,-181.99565912654305,1.0000000000089397,0.9999999999993247,215553,1,7,0.001,1e-08,10,2.7114193940069526,110988800,True,nan,nan,nan,0.5090122603726203,0.56395,0.5090122603726203,0.5078204753669159,0.549,0.5078204753669159
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,local_adjacent,1.0,mlp,adamw,12,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""adjacent""}, {""column"": 2, ""levels"": 68, ""status"": ""adjacent""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",0.00034695398062467575,282,164.053639280734,3.627797026259876,0.011200097197002117,323.90763780433207,2.510421188878243,326.0000000000092,-181.99565912654305,1.0000000000089397,0.9999999999993247,215553,3,9,0.001,1e-08,10,3.5302953037898988,110988800,True,nan,nan,nan,0.5129215007415915,0.54835,0.5129215007415915,0.5061963538213241,0.5261,0.5061963538213241
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,local_adjacent,1.0,mlp,adamw,13,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""adjacent""}, {""column"": 2, ""levels"": 68, ""status"": ""adjacent""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",0.00034695398062467575,282,164.053639280734,3.627797026259876,0.011200097197002117,323.90763780433207,2.510421188878243,326.0000000000092,-181.99565912654305,1.0000000000089397,0.9999999999993247,215553,1,7,0.001,1e-08,10,2.71074374509044,110988800,True,nan,nan,nan,0.5118434905658734,0.5616,0.5118434905658734,0.5075771162050932,0.5472,0.5075771162050932
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,local_adjacent,1.0,mlp,adamw,14,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""adjacent""}, {""column"": 2, ""levels"": 68, ""status"": ""adjacent""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",0.00034695398062467575,282,164.053639280734,3.627797026259876,0.011200097197002117,323.90763780433207,2.510421188878243,326.0000000000092,-181.99565912654305,1.0000000000089397,0.9999999999993247,215553,3,9,0.001,1e-08,10,3.5520711441058666,110988800,True,nan,nan,nan,0.5108876950617383,0.54575,0.5108876950617383,0.501997869181944,0.52525,0.501997869181944
broad_basis_benchmark,compustat_kor_direction,binclass,b899ebd561dc724d,local_adjacent,1.0,mlp,adamw,15,-1.0,1e-08,10,,4.50700224870618e-15,"{""categorical"": [{""column"": 0, ""levels"": 278, ""status"": ""high_cardinality_dropped""}, {""column"": 1, ""levels"": 44, ""status"": ""adjacent""}, {""column"": 2, ""levels"": 68, ""status"": ""adjacent""}], ""equivalence_class"": ""natural_exact_spline_contrast"", ""input_features"": 326, ""numeric_bins"": 8}","{""implementation"": ""pytorch_adamw"", ""optimizer_scope"": ""all_parameters""}",0.00034695398062467575,282,164.053639280734,3.627797026259876,0.011200097197002117,323.90763780433207,2.510421188878243,326.0000000000092,-181.99565912654305,1.0000000000089397,0.9999999999993247,215553,1,7,0.001,1e-08,10,2.685338320909068,110988800,True,nan,nan,nan,0.508237806474824,0.56565,0.508237806474824,0.5047118674792934,0.5499,0.5047118674792934
