dataset,representation,target_kappa,model,remedy,seed,epoch,train_loss,val_primary,val_roc_auc,val_accuracy
churn,cumulative_helmert,1.0,mlp,adamw,7,1,0.6289019656181335,0.5551063747820979,0.5551063747820979,0.79625
churn,cumulative_helmert,1.0,mlp,adamw,7,2,0.4936251139640808,0.7597417919503808,0.7597417919503808,0.796875
churn,cumulative_helmert,1.0,mlp,adamw,7,3,0.4176773428916931,0.8165263745894772,0.8165263745894772,0.83875
churn,cumulative_helmert,1.0,mlp,adamw,7,4,0.3730383658409119,0.834165615278674,0.834165615278674,0.84875
churn,cumulative_helmert,1.0,mlp,adamw,7,5,0.356253947019577,0.8442083770742842,0.8442083770742842,0.855625
churn,cumulative_helmert,1.0,mlp,adamw,7,6,0.3455980849266052,0.8477068505552292,0.8477068505552292,0.854375
churn,cumulative_helmert,1.0,mlp,adamw,7,7,0.33756948113441465,0.8494572911750826,0.8494572911750826,0.8575
churn,cumulative_helmert,1.0,mlp,adamw,7,8,0.3359118676185608,0.8505576369292408,0.8505576369292408,0.858125
churn,cumulative_helmert,1.0,mlp,adamw,7,9,0.3298474931716919,0.85193487494101,0.85193487494101,0.860625
churn,cumulative_helmert,1.0,mlp,adamw,7,10,0.3245721340179443,0.8537334707361,0.8537334707361,0.861875
churn,cumulative_helmert,1.0,mlp,adamw,7,11,0.32013601779937745,0.85332655950535,0.85332655950535,0.864375
churn,cumulative_helmert,1.0,mlp,adamw,7,12,0.3177489423751831,0.8517831861390144,0.8517831861390144,0.86125
churn,cumulative_helmert,1.0,mlp,adamw,7,13,0.31340929985046384,0.8506876559023798,0.8506876559023798,0.860625
churn,cumulative_helmert,1.0,mlp,adamw,7,14,0.3072557258605957,0.8500833084531595,0.8500833084531595,0.859375
churn,cumulative_helmert,1.0,mlp,adamw,7,15,0.3050411748886108,0.8496571351523148,0.8496571351523148,0.863125
churn,cumulative_helmert,1.0,mlp,adamw,7,16,0.30129393339157107,0.8500351532779228,0.8500351532779228,0.865
churn,cumulative_helmert,1.0,mlp,adamw,8,1,0.6202475643157959,0.6381836831004228,0.6381836831004228,0.79625
churn,cumulative_helmert,1.0,mlp,adamw,8,2,0.48303293228149413,0.7820978320540108,0.7820978320540108,0.8
churn,cumulative_helmert,1.0,mlp,adamw,8,3,0.4128110885620117,0.8251148500929395,0.8251148500929395,0.839375
churn,cumulative_helmert,1.0,mlp,adamw,8,4,0.3709990394115448,0.8396793828432741,0.8396793828432741,0.8525
churn,cumulative_helmert,1.0,mlp,adamw,8,5,0.35392616271972654,0.8470736100008667,0.8470736100008667,0.859375
churn,cumulative_helmert,1.0,mlp,adamw,8,6,0.34425565004348757,0.8488890601072898,0.8488890601072898,0.8575
churn,cumulative_helmert,1.0,mlp,adamw,8,7,0.3399055075645447,0.8491659523649006,0.8491659523649006,0.860625
churn,cumulative_helmert,1.0,mlp,adamw,8,8,0.33324163675308227,0.8490937196020455,0.8490937196020455,0.85625
churn,cumulative_helmert,1.0,mlp,adamw,8,9,0.32786475658416747,0.850480588648862,0.850480588648862,0.856875
churn,cumulative_helmert,1.0,mlp,adamw,8,10,0.32431830525398253,0.8519324671822481,0.8519324671822481,0.85875
churn,cumulative_helmert,1.0,mlp,adamw,8,11,0.3186244761943817,0.8531122689755468,0.8531122689755468,0.8575
churn,cumulative_helmert,1.0,mlp,adamw,8,12,0.31458847522735595,0.8521347189182421,0.8521347189182421,0.85875
churn,cumulative_helmert,1.0,mlp,adamw,8,13,0.30960572481155396,0.8510102955764656,0.8510102955764656,0.861875
churn,cumulative_helmert,1.0,mlp,adamw,8,14,0.3078648114204407,0.8469869306854407,0.8469869306854407,0.86
churn,cumulative_helmert,1.0,mlp,adamw,8,15,0.3000926351547241,0.8467557858443046,0.8467557858443046,0.859375
churn,cumulative_helmert,1.0,mlp,adamw,8,16,0.2969593471288681,0.8438736986063893,0.8438736986063893,0.864375
churn,cumulative_helmert,1.0,mlp,adamw,8,17,0.29284029006958007,0.8444539684679911,0.8444539684679911,0.86375
churn,cumulative_helmert,1.0,mlp,adamw,9,1,0.6113921880722046,0.5777802390422899,0.5777802390422899,0.79625
churn,cumulative_helmert,1.0,mlp,adamw,9,2,0.4898256242275238,0.7704153865415916,0.7704153865415916,0.796875
churn,cumulative_helmert,1.0,mlp,adamw,9,3,0.4201178073883057,0.8185729695370361,0.8185729695370361,0.835
churn,cumulative_helmert,1.0,mlp,adamw,9,4,0.37427207827568054,0.8345315946104727,0.8345315946104727,0.848125
churn,cumulative_helmert,1.0,mlp,adamw,9,5,0.35490347266197203,0.8452701986882531,0.8452701986882531,0.851875
churn,cumulative_helmert,1.0,mlp,adamw,9,6,0.34751792430877687,0.8495632325606033,0.8495632325606033,0.856875
churn,cumulative_helmert,1.0,mlp,adamw,9,7,0.33732253789901734,0.8481137617859792,0.8481137617859792,0.8575
churn,cumulative_helmert,1.0,mlp,adamw,9,8,0.3340731477737427,0.8498232705068814,0.8498232705068814,0.8575
churn,cumulative_helmert,1.0,mlp,adamw,9,9,0.3280721092224121,0.852281592202714,0.852281592202714,0.8575
churn,cumulative_helmert,1.0,mlp,adamw,9,10,0.324590265750885,0.8542029836946575,0.8542029836946575,0.861875
churn,cumulative_helmert,1.0,mlp,adamw,9,11,0.32000003576278685,0.8525608922190868,0.8525608922190868,0.861875
churn,cumulative_helmert,1.0,mlp,adamw,9,12,0.3157788336277008,0.8520576706378635,0.8520576706378635,0.86625
churn,cumulative_helmert,1.0,mlp,adamw,9,13,0.3109692406654358,0.8530255896601208,0.8530255896601208,0.860625
churn,cumulative_helmert,1.0,mlp,adamw,9,14,0.3058497154712677,0.8516772447534937,0.8516772447534937,0.86
churn,cumulative_helmert,1.0,mlp,adamw,9,15,0.30575419664382936,0.8514894395700706,0.8514894395700706,0.86375
churn,cumulative_helmert,1.0,mlp,adamw,9,16,0.29782206773757935,0.8484869643940635,0.8484869643940635,0.85375
churn,cumulative_helmert,1.0,mlp,adamw,10,1,0.6121605539321899,0.6525170710096214,0.6525170710096214,0.79625
churn,cumulative_helmert,1.0,mlp,adamw,10,2,0.46892199754714964,0.8013996301682542,0.8013996301682542,0.79875
churn,cumulative_helmert,1.0,mlp,adamw,10,3,0.4002406322956085,0.8317626720343636,0.8317626720343636,0.8475
churn,cumulative_helmert,1.0,mlp,adamw,10,4,0.3683808243274689,0.8404594966821084,0.8404594966821084,0.84875
churn,cumulative_helmert,1.0,mlp,adamw,10,5,0.35628944873809815,0.8427372364708036,0.8427372364708036,0.85125
churn,cumulative_helmert,1.0,mlp,adamw,10,6,0.34472002029418947,0.8460093806281361,0.8460093806281361,0.85625
churn,cumulative_helmert,1.0,mlp,adamw,10,7,0.3394697177410126,0.8473432789821922,0.8473432789821922,0.86
churn,cumulative_helmert,1.0,mlp,adamw,10,8,0.3372767877578735,0.8493393109957528,0.8493393109957528,0.85625
churn,cumulative_helmert,1.0,mlp,adamw,10,9,0.33083353042602537,0.8512366249000781,0.8512366249000781,0.858125
churn,cumulative_helmert,1.0,mlp,adamw,10,10,0.3251302981376648,0.8508513834981846,0.8508513834981846,0.855
churn,cumulative_helmert,1.0,mlp,adamw,10,11,0.320843585729599,0.8537960724639078,0.8537960724639078,0.858125
churn,cumulative_helmert,1.0,mlp,adamw,10,12,0.3169820892810822,0.8534300931321089,0.8534300931321089,0.85375
churn,cumulative_helmert,1.0,mlp,adamw,10,13,0.31126314878463746,0.8526620180870836,0.8526620180870836,0.8575
churn,cumulative_helmert,1.0,mlp,adamw,10,14,0.3066448533535004,0.8520167387389121,0.8520167387389121,0.855
churn,cumulative_helmert,1.0,mlp,adamw,10,15,0.3024268352985382,0.8487951575155782,0.8487951575155782,0.85625
churn,cumulative_helmert,1.0,mlp,adamw,10,16,0.29594682693481444,0.8492622627153741,0.8492622627153741,0.86
churn,cumulative_helmert,1.0,mlp,adamw,10,17,0.2913989281654358,0.8467967177432558,0.8467967177432558,0.859375
churn,cumulative_helmert,1.0,mlp,adamw,11,1,0.6403118634223938,0.5924338588668123,0.5924338588668123,0.79625
churn,cumulative_helmert,1.0,mlp,adamw,11,2,0.4904869389533997,0.7599488592038987,0.7599488592038987,0.7975
churn,cumulative_helmert,1.0,mlp,adamw,11,3,0.4214553999900818,0.8257191975421598,0.8257191975421598,0.843125
churn,cumulative_helmert,1.0,mlp,adamw,11,4,0.37412587881088255,0.8418054338299736,0.8418054338299736,0.84875
churn,cumulative_helmert,1.0,mlp,adamw,11,5,0.35287765979766844,0.8470808332771522,0.8470808332771522,0.85125
churn,cumulative_helmert,1.0,mlp,adamw,11,6,0.3455616044998169,0.848896283383575,0.848896283383575,0.853125
churn,cumulative_helmert,1.0,mlp,adamw,11,7,0.33948449611663817,0.8489275842474793,0.8489275842474793,0.855625
churn,cumulative_helmert,1.0,mlp,adamw,11,8,0.3336979007720947,0.8506611705559999,0.8506611705559999,0.85625
churn,cumulative_helmert,1.0,mlp,adamw,11,9,0.33057393789291384,0.8493176411668962,0.8493176411668962,0.8575
churn,cumulative_helmert,1.0,mlp,adamw,11,10,0.3256565546989441,0.8492405928865175,0.8492405928865175,0.853125
churn,cumulative_helmert,1.0,mlp,adamw,11,11,0.3224328970909119,0.8508706455682791,0.8508706455682791,0.859375
churn,cumulative_helmert,1.0,mlp,adamw,11,12,0.31710746049880983,0.8515592645741639,0.8515592645741639,0.859375
churn,cumulative_helmert,1.0,mlp,adamw,11,13,0.3150773751735687,0.8531700551858309,0.8531700551858309,0.86
churn,cumulative_helmert,1.0,mlp,adamw,11,14,0.309696946144104,0.8516314973370188,0.8516314973370188,0.86125
churn,cumulative_helmert,1.0,mlp,adamw,11,15,0.3047722280025482,0.8493730196184184,0.8493730196184184,0.859375
churn,cumulative_helmert,1.0,mlp,adamw,11,16,0.3010504424571991,0.8473914341574291,0.8473914341574291,0.856875
churn,cumulative_helmert,1.0,mlp,adamw,11,17,0.29587425708770754,0.8462910884032708,0.8462910884032708,0.853125
churn,cumulative_helmert,1.0,mlp,adamw,11,18,0.2924854922294617,0.842701120089376,0.842701120089376,0.8575
churn,cumulative_helmert,1.0,mlp,adamw,11,19,0.28569687843322755,0.839987575964789,0.839987575964789,0.856875
churn,cumulative_helmert,1.0,mlp,adamw,12,1,0.6360520362854004,0.6314491818435728,0.6314491818435728,0.79625
churn,cumulative_helmert,1.0,mlp,adamw,12,2,0.4872493076324463,0.7779372249135614,0.7779372249135614,0.79875
churn,cumulative_helmert,1.0,mlp,adamw,12,3,0.4191201043128967,0.8224542766611127,0.8224542766611127,0.843125
churn,cumulative_helmert,1.0,mlp,adamw,12,4,0.3700292408466339,0.8375701861679073,0.8375701861679073,0.85
churn,cumulative_helmert,1.0,mlp,adamw,12,5,0.35308942437171936,0.8443793279463746,0.8443793279463746,0.848125
churn,cumulative_helmert,1.0,mlp,adamw,12,6,0.34642276406288147,0.8455302366345312,0.8455302366345312,0.85625
churn,cumulative_helmert,1.0,mlp,adamw,12,7,0.3377161693572998,0.8473553177760015,0.8473553177760015,0.85875
churn,cumulative_helmert,1.0,mlp,adamw,12,8,0.3335187041759491,0.8491731756411862,0.8491731756411862,0.8575
churn,cumulative_helmert,1.0,mlp,adamw,12,9,0.32768563032150266,0.8506081998632392,0.8506081998632392,0.85625
churn,cumulative_helmert,1.0,mlp,adamw,12,10,0.32576230049133303,0.8503939093334361,0.8503939093334361,0.859375
churn,cumulative_helmert,1.0,mlp,adamw,12,11,0.31937397480010987,0.8485447506043475,0.8485447506043475,0.856875
churn,cumulative_helmert,1.0,mlp,adamw,12,12,0.3168262767791748,0.846738931532972,0.846738931532972,0.863125
churn,cumulative_helmert,1.0,mlp,adamw,12,13,0.3097159969806671,0.8499966291377332,0.8499966291377332,0.86125
churn,cumulative_helmert,1.0,mlp,adamw,12,14,0.30637325525283815,0.849856979129547,0.849856979129547,0.86125
churn,cumulative_helmert,1.0,mlp,adamw,12,15,0.30130149364471437,0.845980487522994,0.845980487522994,0.86
churn,cumulative_helmert,1.0,mlp,adamw,13,1,0.6400192022323609,0.6138629118471362,0.6138629118471362,0.79625
churn,cumulative_helmert,1.0,mlp,adamw,13,2,0.4825049877166748,0.7810023018173763,0.7810023018173763,0.798125
churn,cumulative_helmert,1.0,mlp,adamw,13,3,0.4082696151733398,0.8284375571842707,0.8284375571842707,0.85
churn,cumulative_helmert,1.0,mlp,adamw,13,4,0.3663057518005371,0.8383527077655034,0.8383527077655034,0.84625
churn,cumulative_helmert,1.0,mlp,adamw,13,5,0.35195624709129336,0.8425012761121436,0.8425012761121436,0.85125
churn,cumulative_helmert,1.0,mlp,adamw,13,6,0.34191251516342164,0.8462020013290827,0.8462020013290827,0.85625
churn,cumulative_helmert,1.0,mlp,adamw,13,7,0.3363724970817566,0.8481835867900723,0.8481835867900723,0.85875
churn,cumulative_helmert,1.0,mlp,adamw,13,8,0.33190120220184327,0.8496475041172674,0.8496475041172674,0.86
churn,cumulative_helmert,1.0,mlp,adamw,13,9,0.32628639459609987,0.848956477352621,0.848956477352621,0.858125
churn,cumulative_helmert,1.0,mlp,adamw,13,10,0.3260528039932251,0.8480174514355059,0.8480174514355059,0.860625
churn,cumulative_helmert,1.0,mlp,adamw,13,11,0.32047781109809875,0.8490214868391908,0.8490214868391908,0.86375
churn,cumulative_helmert,1.0,mlp,adamw,13,12,0.31408602356910703,0.851323304215504,0.851323304215504,0.86375
churn,cumulative_helmert,1.0,mlp,adamw,13,13,0.313935341835022,0.8482582273116893,0.8482582273116893,0.863125
churn,cumulative_helmert,1.0,mlp,adamw,13,14,0.308054461479187,0.8481571014436922,0.8481571014436922,0.859375
churn,cumulative_helmert,1.0,mlp,adamw,13,15,0.30603224754333497,0.8476442488274214,0.8476442488274214,0.8675
churn,cumulative_helmert,1.0,mlp,adamw,13,16,0.29687795400619504,0.8446971521029364,0.8446971521029364,0.865625
churn,cumulative_helmert,1.0,mlp,adamw,13,17,0.2934253120422363,0.8459275168302337,0.8459275168302337,0.8625
churn,cumulative_helmert,1.0,mlp,adamw,13,18,0.2871242022514343,0.8445526865772265,0.8445526865772265,0.85625
churn,cumulative_helmert,1.0,mlp,adamw,14,1,0.6207087373733521,0.6148476851807264,0.6148476851807264,0.79625
churn,cumulative_helmert,1.0,mlp,adamw,14,2,0.4871153485774994,0.7818859492829695,0.7818859492829695,0.79875
churn,cumulative_helmert,1.0,mlp,adamw,14,3,0.41805055975914,0.8228611878918627,0.8228611878918627,0.840625
churn,cumulative_helmert,1.0,mlp,adamw,14,4,0.3704021167755127,0.8339754023364891,0.8339754023364891,0.8475
churn,cumulative_helmert,1.0,mlp,adamw,14,5,0.35159520387649534,0.8403487397790641,0.8403487397790641,0.84625
churn,cumulative_helmert,1.0,mlp,adamw,14,6,0.34671186685562133,0.8418535890052103,0.8418535890052103,0.851875
churn,cumulative_helmert,1.0,mlp,adamw,14,7,0.3362449073791504,0.8435968063487783,0.8435968063487783,0.853125
churn,cumulative_helmert,1.0,mlp,adamw,14,8,0.3324876356124878,0.846548718590787,0.846548718590787,0.853125
churn,cumulative_helmert,1.0,mlp,adamw,14,9,0.3299261665344238,0.8489131376949081,0.8489131376949081,0.855
churn,cumulative_helmert,1.0,mlp,adamw,14,10,0.32471688389778136,0.8512438481763634,0.8512438481763634,0.858125
churn,cumulative_helmert,1.0,mlp,adamw,14,11,0.31991068363189695,0.8521226801244332,0.8521226801244332,0.86
churn,cumulative_helmert,1.0,mlp,adamw,14,12,0.31740934133529664,0.8500568231067792,0.8500568231067792,0.8575
churn,cumulative_helmert,1.0,mlp,adamw,14,13,0.3115799880027771,0.8476851807263727,0.8476851807263727,0.860625
churn,cumulative_helmert,1.0,mlp,adamw,14,14,0.3064584755897522,0.8474347738151419,0.8474347738151419,0.855
churn,cumulative_helmert,1.0,mlp,adamw,14,15,0.3056364810466766,0.8452894607583477,0.8452894607583477,0.854375
churn,cumulative_helmert,1.0,mlp,adamw,14,16,0.30142462849617,0.8464114763413625,0.8464114763413625,0.86125
churn,cumulative_helmert,1.0,mlp,adamw,14,17,0.29548692584037783,0.8465126022093594,0.8465126022093594,0.860625
churn,cumulative_helmert,1.0,mlp,adamw,15,1,0.6212159371376038,0.6064181217555451,0.6064181217555451,0.79625
churn,cumulative_helmert,1.0,mlp,adamw,15,2,0.4902933692932129,0.7602811299130318,0.7602811299130318,0.79625
churn,cumulative_helmert,1.0,mlp,adamw,15,3,0.4223288822174072,0.8094860879698741,0.8094860879698741,0.829375
churn,cumulative_helmert,1.0,mlp,adamw,15,4,0.380697580575943,0.8275418709248683,0.8275418709248683,0.84625
churn,cumulative_helmert,1.0,mlp,adamw,15,5,0.3560053515434265,0.8415381726074102,0.8415381726074102,0.84875
churn,cumulative_helmert,1.0,mlp,adamw,15,6,0.3443191087245941,0.848072829887028,0.848072829887028,0.855625
churn,cumulative_helmert,1.0,mlp,adamw,15,7,0.3402921259403229,0.8500134834490662,0.8500134834490662,0.85375
churn,cumulative_helmert,1.0,mlp,adamw,15,8,0.33345759987831114,0.8495945334245071,0.8495945334245071,0.855
churn,cumulative_helmert,1.0,mlp,adamw,15,9,0.3297749090194702,0.8527053577447968,0.8527053577447968,0.856875
churn,cumulative_helmert,1.0,mlp,adamw,15,10,0.3263306760787964,0.8545111768161725,0.8545111768161725,0.859375
churn,cumulative_helmert,1.0,mlp,adamw,15,11,0.32041752576828003,0.8534108310620143,0.8534108310620143,0.86375
churn,cumulative_helmert,1.0,mlp,adamw,15,12,0.31754234313964846,0.8541235276555172,0.8541235276555172,0.85875
churn,cumulative_helmert,1.0,mlp,adamw,15,13,0.3133325934410095,0.8546989819995955,0.8546989819995955,0.85875
churn,cumulative_helmert,1.0,mlp,adamw,15,14,0.30950634717941283,0.8503240843293429,0.8503240843293429,0.858125
churn,cumulative_helmert,1.0,mlp,adamw,15,15,0.30151967525482176,0.8495897179069836,0.8495897179069836,0.85625
churn,cumulative_helmert,1.0,mlp,adamw,15,16,0.30157689929008485,0.8495174851441284,0.8495174851441284,0.8575
churn,cumulative_helmert,1.0,mlp,adamw,15,17,0.2949809181690216,0.848812011826911,0.848812011826911,0.860625
churn,cumulative_helmert,1.0,mlp,adamw,15,18,0.2897799491882324,0.848929992006241,0.848929992006241,0.858125
churn,cumulative_helmert,1.0,mlp,adamw,15,19,0.284891322851181,0.846967668615346,0.846967668615346,0.8525
churn,local_adjacent,1.0,mlp,adamw,3,1,0.6186935186386109,0.6356747984705917,0.6356747984705917,0.79625
churn,local_adjacent,1.0,mlp,adamw,3,2,0.477750186920166,0.7738295884658726,0.7738295884658726,0.798125
churn,local_adjacent,1.0,mlp,adamw,3,3,0.41628642797470095,0.8200922653157535,0.8200922653157535,0.8425
churn,local_adjacent,1.0,mlp,adamw,3,4,0.3731372261047363,0.8349842532576977,0.8349842532576977,0.845
churn,local_adjacent,1.0,mlp,adamw,3,5,0.3528099250793457,0.8446104727875104,0.8446104727875104,0.84625
churn,local_adjacent,1.0,mlp,adamw,3,6,0.3424949908256531,0.8493730196184184,0.8493730196184184,0.8525
churn,local_adjacent,1.0,mlp,adamw,3,7,0.33881937503814696,0.8495006308327955,0.8495006308327955,0.858125
churn,local_adjacent,1.0,mlp,adamw,3,8,0.33182592868804933,0.8504492877849583,0.8504492877849583,0.853125
churn,local_adjacent,1.0,mlp,adamw,3,9,0.32845207571983337,0.8516700214772082,0.8516700214772082,0.859375
churn,local_adjacent,1.0,mlp,adamw,3,10,0.32285386085510254,0.8528450077529831,0.8528450077529831,0.86
churn,local_adjacent,1.0,mlp,adamw,3,11,0.3169772744178772,0.8515424102628308,0.8515424102628308,0.856875
