dataset,model,model_seed,method,family,variant,scope,representation_id,reference_id,member,is_reference,rmse,mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,fit_seconds,best_epoch,best_validation_mse_normalized,lambda
california_housing,mlp,1,consistency_0.1,T6,orthogonal,one,T6_basis_orthogonal_m1,basis_reference__median_income,1,False,67914.10481574625,48721.43760681152,0.3484456507743834,0.9278853979347064,0.9435146978462137,3.9530417800415307,148,0.31807707415686715,0.1
california_housing,mlp,1,consistency_0.1,T6,orthogonal,one,T6_basis_orthogonal_m2,basis_reference__median_income,2,False,66473.69353845327,46355.14140319824,0.38434077126701144,0.9129489548799934,0.9390361963699202,3.9530417800415307,148,0.31807707415686715,0.1
california_housing,mlp,1,consistency_0.1,T6,orthogonal,one,T6_basis_orthogonal_m3,basis_reference__median_income,3,False,66119.37400772182,45925.62062072754,0.3316387078836747,0.9360587095402068,0.9582618968940616,3.9530417800415307,148,0.31807707415686715,0.1
california_housing,mlp,1,consistency_0.1,T6,orthogonal,one,T6_basis_orthogonal_m4,basis_reference__median_income,4,False,66519.70631113189,47166.76171875,0.3171639763804181,0.940216639066093,0.9523549348542589,3.9530417800415307,148,0.31807707415686715,0.1
california_housing,mlp,1,consistency_0.1,T6,orthogonal,one,T6_basis_orthogonal_m5,basis_reference__median_income,5,False,66460.56998560349,48361.63262939453,0.3430858215062139,0.9300767762400208,0.942072557964546,3.9530417800415307,148,0.31807707415686715,0.1
california_housing,mlp,1,consistency_0.1,T6,orthogonal,one,T6_basis_orthogonal_m6,basis_reference__median_income,6,False,67480.40695238132,48431.94792175293,0.3622412159321319,0.9219110142854198,0.9302895688135864,3.9530417800415307,148,0.31807707415686715,0.1
california_housing,mlp,1,consistency_0.1,T6,orthogonal,one,T6_basis_orthogonal_m7,basis_reference__median_income,7,False,65156.06249443421,46213.678771972656,0.34920572872384664,0.9270266815757265,0.9434028493036242,3.9530417800415307,148,0.31807707415686715,0.1
california_housing,mlp,1,consistency_1.0,T6,rbf_basis_reference,reference,basis_reference__median_income,basis_reference__median_income,-1,True,60743.48593212299,41868.83549499512,0.0,1.0,1.0,3.953816509107128,149,0.2828984359900157,1.0
california_housing,mlp,1,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m0,basis_reference__median_income,0,False,62320.598084106205,42978.83297729492,0.13346426663203736,0.9891847969714743,0.9898087291573683,3.953816509107128,149,0.2828984359900157,1.0
california_housing,mlp,1,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m1,basis_reference__median_income,1,False,62773.58739252916,43808.065856933594,0.14135785892897906,0.9886102663254925,0.987975521709525,3.953816509107128,149,0.2828984359900157,1.0
california_housing,mlp,1,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m2,basis_reference__median_income,2,False,62570.76515048346,43676.898345947266,0.15623643865008538,0.9847820486767294,0.9867947193897988,3.953816509107128,149,0.2828984359900157,1.0
california_housing,mlp,1,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m3,basis_reference__median_income,3,False,62860.385623695016,43481.04312133789,0.12646415148665816,0.989888302952113,0.9906196534429681,3.953816509107128,149,0.2828984359900157,1.0
california_housing,mlp,1,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m4,basis_reference__median_income,4,False,62785.186474628616,43645.24540710449,0.12728867393304297,0.9898595565744368,0.9907863980728077,3.953816509107128,149,0.2828984359900157,1.0
california_housing,mlp,1,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m5,basis_reference__median_income,5,False,63044.18037115446,44589.765884399414,0.1405083845455392,0.9871450713106668,0.987586689326055,3.953816509107128,149,0.2828984359900157,1.0
california_housing,mlp,1,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m6,basis_reference__median_income,6,False,63564.102331542796,44674.23318481445,0.15408154558286288,0.9854304100522289,0.984989228207505,3.953816509107128,149,0.2828984359900157,1.0
california_housing,mlp,1,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m7,basis_reference__median_income,7,False,61812.68714664105,43210.4430847168,0.13088430167652274,0.989385810198895,0.9875840071068083,3.953816509107128,149,0.2828984359900157,1.0
california_housing,mlp,1,canonical_only,T6,rbf_basis_reference,reference,basis_reference__median_income,basis_reference__median_income,-1,True,63348.1271997237,43282.86982727051,0.0,0.9999999999999999,1.0,0.775548093020916,39,0.26261648535728455,0.0
california_housing,mlp,1,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m0,basis_reference__median_income,0,False,63348.1271997237,43282.86982727051,0.0,0.9999999999999999,1.0,0.775548093020916,39,0.26261648535728455,0.0
california_housing,mlp,1,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m1,basis_reference__median_income,1,False,63348.1271997237,43282.86982727051,0.0,0.9999999999999999,1.0,0.775548093020916,39,0.26261648535728455,0.0
california_housing,mlp,1,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m2,basis_reference__median_income,2,False,63348.1271997237,43282.86982727051,0.0,0.9999999999999999,1.0,0.775548093020916,39,0.26261648535728455,0.0
california_housing,mlp,1,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m3,basis_reference__median_income,3,False,63348.1271997237,43282.86982727051,0.0,0.9999999999999999,1.0,0.775548093020916,39,0.26261648535728455,0.0
california_housing,mlp,1,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m4,basis_reference__median_income,4,False,63348.1271997237,43282.86982727051,0.0,0.9999999999999999,1.0,0.775548093020916,39,0.26261648535728455,0.0
california_housing,mlp,1,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m5,basis_reference__median_income,5,False,63348.1271997237,43282.86982727051,0.0,0.9999999999999999,1.0,0.775548093020916,39,0.26261648535728455,0.0
california_housing,mlp,1,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m6,basis_reference__median_income,6,False,63348.1271997237,43282.86982727051,0.0,0.9999999999999999,1.0,0.775548093020916,39,0.26261648535728455,0.0
california_housing,mlp,1,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m7,basis_reference__median_income,7,False,63348.1271997237,43282.86982727051,0.0,0.9999999999999999,1.0,0.775548093020916,39,0.26261648535728455,0.0
california_housing,mlp,1,dual_view,T6,rbf_basis_reference,reference,basis_reference__median_income,basis_reference__median_income,-1,True,64445.02424737143,45598.46502685547,0.0,1.0,1.0,1.2656679430510849,47,0.2635817163520389,0.0
california_housing,mlp,1,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m0,basis_reference__median_income,0,False,63549.10483932455,43693.88562011719,0.13352476866610866,0.9900805592549093,0.9917498512262389,1.2656679430510849,47,0.2635817163520389,0.0
california_housing,mlp,1,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m1,basis_reference__median_income,1,False,63557.61858280473,43598.60234069824,0.15245971203935904,0.9874231589688514,0.9897194112564518,1.2656679430510849,47,0.2635817163520389,0.0
california_housing,mlp,1,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m2,basis_reference__median_income,2,False,63490.13854069867,43439.7550201416,0.1555563840080887,0.9868803516099571,0.9865506374383446,1.2656679430510849,47,0.2635817163520389,0.0
california_housing,mlp,1,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m3,basis_reference__median_income,3,False,63594.748565069516,43939.21430969238,0.14876274845102735,0.9891036049471911,0.9905365046463189,1.2656679430510849,47,0.2635817163520389,0.0
california_housing,mlp,1,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m4,basis_reference__median_income,4,False,63333.427319203125,43493.71252441406,0.19100991827197725,0.982891076049566,0.9861405261155171,1.2656679430510849,47,0.2635817163520389,0.0
california_housing,mlp,1,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m5,basis_reference__median_income,5,False,63734.30992116785,43879.28103637695,0.15400504190229583,0.987932845148751,0.9874807416658085,1.2656679430510849,47,0.2635817163520389,0.0
california_housing,mlp,1,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m6,basis_reference__median_income,6,False,63422.24061536566,43707.25598144531,0.17393921763709771,0.9841315700873239,0.9854064027076824,1.2656679430510849,47,0.2635817163520389,0.0
california_housing,mlp,1,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m7,basis_reference__median_income,7,False,63297.94041852343,43557.391174316406,0.1549580109334509,0.9878889084037495,0.9887364673098271,1.2656679430510849,47,0.2635817163520389,0.0
