dataset,problem_type,model,seed,method,transform_family,representation_id,member,is_reference,split,coordinate_error,task_error,disagreement,fit_seconds
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,rbf_reference,-1,True,validation,0.0,0.2764863924503944,0.0,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,rbf_reference,-1,True,test,0.0,0.3352074138510378,0.0,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,0.2634696509871388,0.09767598624649106,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,0.34188667195313627,0.09889132278009369,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,0.297300010249126,0.10373667549154626,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,0.3158978741073446,0.09713157256409885,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,0.2612012310097848,0.09884899692534477,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,0.3486434482591362,0.09090391005456958,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,0.30362286174967335,0.10702261744970351,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,0.33426639089306764,0.09716158100987812,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,0.27633085474272745,0.09882268675669709,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,0.33805339744041285,0.08070461704301617,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,0.28492431390535977,0.1103108700607255,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,0.323809688108985,0.10042231530560113,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,0.27903089965768957,0.09603032274181779,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,0.3309922993558906,0.09475078140468977,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.0,0.28768211998674575,0.09722540298681306,0.0
phoneme,classification,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.0,0.34262137116012636,0.0905313084818203,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,rbf_reference,-1,True,validation,0.0,0.2988884312933629,0.0,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,rbf_reference,-1,True,test,0.0,0.3404780022226289,0.0,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,0.3231377005833116,0.08343121276602113,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,0.36649321781841426,0.08557995735583646,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,0.3209356511294714,0.07761084595462285,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,0.3390145927175948,0.0725150998619403,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,0.30212762228092027,0.08448105224561583,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,0.3364195426143314,0.08365561529552351,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,0.3314965469196167,0.09328168796026004,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,0.3641787998952811,0.07270318643669688,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,0.2976143966156042,0.09457021749460189,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,0.34078317197033675,0.08176941057992707,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,0.335770835547749,0.11513220652209452,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,0.3578442265134987,0.10753378591066844,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,0.30034410553375734,0.08203762529054072,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,0.3394411157153846,0.07999826974515722,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.0,0.32440692732567494,0.0936535997351836,0.0
phoneme,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m7,7,False,test,0.0,0.3609410783389225,0.09758081992389041,0.0
phoneme,classification,tabm_d,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,validation,1.000148450253796,0.28249689412315715,0.0,0.0
phoneme,classification,tabm_d,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,test,1.000148450253796,0.3419162995370747,0.0,0.0
phoneme,classification,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.000148450253796,0.28411277613960784,0.05792992668154496,0.0
phoneme,classification,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.000148450253796,0.3533884872661787,0.052836820740894304,0.0
phoneme,classification,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.000148450253796,0.2885370876400671,0.053206213531708575,0.0
phoneme,classification,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.000148450253796,0.3345635789823639,0.05783578855860584,0.0
phoneme,classification,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.000148450253796,0.27508486174572655,0.06577931231455363,0.0
phoneme,classification,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.000148450253796,0.3520879828234418,0.061934956029008635,0.0
phoneme,classification,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.000148450253796,0.2950266064377552,0.07210537199095539,0.0
phoneme,classification,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.000148450253796,0.3498496889509918,0.05544556157934189,0.0
phoneme,classification,tabm_d,0,GramAnchor,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.000148450253796,0.3051116676098953,0.06791675866833566,0.0
