dataset,problem_type,model,seed,method,transform_family,representation_id,member,is_reference,split,coordinate_error,task_error,disagreement,fit_seconds
phoneme,classification,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.000148450253796,0.28999600827388744,0.09267468959291937,0.0
phoneme,classification,controlled_mlp,0,GramAnchor,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.000148450253796,0.3740179295976163,0.08883148703383523,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,rbf_reference,-1,True,validation,1.000148450253796,0.28755552778630356,0.0,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,rbf_reference,-1,True,test,1.000148450253796,0.351985498633013,0.0,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.000148450253796,0.29342082489928306,0.06498308238461063,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.000148450253796,0.36487551177956423,0.0759132079088276,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.000148450253796,0.29092176786683877,0.07020417965299253,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.000148450253796,0.3670208533165995,0.07763144394951943,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.000148450253796,0.2734502556360299,0.08780278630258118,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.000148450253796,0.3559741005298606,0.08413960452867761,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.000148450253796,0.2965706550421565,0.0712191825910266,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.000148450253796,0.3490006166427305,0.055778667648960736,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.000148450253796,0.3058795887062348,0.0812228153574092,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.000148450253796,0.3426240769219133,0.08098229980450344,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.000148450253796,0.30916034482067906,0.0661152168241581,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.000148450253796,0.35258031820674807,0.06418746332405302,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.000148450253796,0.28257349753445204,0.054878241476547546,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.000148450253796,0.35421125022219063,0.0721394724354425,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.000148450253796,0.28689273945887894,0.07724641793263425,0.0
phoneme,classification,controlled_mlp,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.000148450253796,0.363696223722121,0.07383327267095788,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,validation,0.9836192227157914,0.3125221411449589,0.0,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,test,0.9836192227157914,0.37164696611852766,0.0,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.9836192227157914,0.3185731705286065,0.048253492157916425,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.9836192227157914,0.39079122988574627,0.051384417230359254,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.9836192227157914,0.3171028879586677,0.050205931327519215,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.9836192227157914,0.38394172254303494,0.05094093827551407,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9836192227157914,0.31665824603344883,0.0496421209451774,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9836192227157914,0.3848058584846857,0.04911963588968029,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9836192227157914,0.3107004557680733,0.06658849585715317,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9836192227157914,0.37971941202753595,0.07072772070716137,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9836192227157914,0.31868858948300044,0.0545659386006244,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9836192227157914,0.3849764536725973,0.06125394696955876,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9836192227157914,0.31516984762770806,0.058487773194549855,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9836192227157914,0.3872676948980389,0.05898096841634289,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9836192227157914,0.32357563047753923,0.04753898800737921,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9836192227157914,0.37390885965708787,0.04829331342286196,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9836192227157914,0.3225836847146585,0.06652872549099677,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9836192227157914,0.38175767433779806,0.07088206289404472,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,rbf_reference,-1,True,validation,0.9976961850513523,0.3194343156077111,0.0,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,rbf_reference,-1,True,test,0.9976961850513523,0.36792134234063667,0.0,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.9976961850513523,0.3145553232718862,0.04653447734092705,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.9976961850513523,0.3825925000208643,0.04373228169631568,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.9976961850513523,0.31450914378303074,0.04875799654043174,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.9976961850513523,0.37633783166704854,0.0411901564603847,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9976961850513523,0.3229624154269791,0.05386426369512265,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9976961850513523,0.38284815030160263,0.04895665230923784,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9976961850513523,0.3171838767049241,0.0676084626180605,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9976961850513523,0.38500472171007005,0.06253064418768584,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9976961850513523,0.3172953191624466,0.05607240901760286,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9976961850513523,0.3885225783859958,0.05858975842990807,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9976961850513523,0.32315915224247005,0.05332270416840607,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9976961850513523,0.38237672285985047,0.046061217092378814,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9976961850513523,0.3309331344375542,0.05042282363780392,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9976961850513523,0.3754021223633025,0.04629307791822583,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9976961850513523,0.32056268510413855,0.06126660702794299,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9976961850513523,0.37852595754920604,0.06339104820942604,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,rbf_reference,-1,True,validation,0.9918425870554722,0.2955963647010019,0.0,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,rbf_reference,-1,True,test,0.9918425870554722,0.36717781836600916,0.0,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.9918425870554722,0.29483105084959693,0.05436604688023468,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.9918425870554722,0.3635475937788306,0.049277229493447594,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.9918425870554722,0.29856686805217597,0.062453004244395226,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.9918425870554722,0.35666442261519404,0.05599316551228347,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9918425870554722,0.29885415666701143,0.06279843122673681,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9918425870554722,0.37159715329189613,0.047753459680495464,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9918425870554722,0.30291118757928426,0.09462111919054161,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9918425870554722,0.3967533262192806,0.08352232234871836,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9918425870554722,0.29902627176140933,0.06167232121197704,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9918425870554722,0.37926913665050604,0.05716239860202946,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9918425870554722,0.30680867642760123,0.07053667106430028,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9918425870554722,0.363302107724248,0.06945286044821082,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9918425870554722,0.30351830875517183,0.05557122967940935,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9918425870554722,0.3689722930521421,0.04940443789540053,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9918425870554722,0.308563110693068,0.06406318021091549,0.0
phoneme,classification,controlled_mlp,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9918425870554722,0.36370447157074043,0.0636591627873543,0.0
