dataset,problem_type,model,seed,method,transform_family,representation_id,member,is_reference,split,coordinate_error,task_error,disagreement,fit_seconds
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,rbf_reference,-1,True,validation,0.0,0.6602696025341545,0.0,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,rbf_reference,-1,True,test,0.0,0.6734519602982222,0.0,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,0.6525977750125358,0.29940837668938236,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,0.7044601185719899,0.32969193568622085,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,0.6493265259789264,0.30176323410826067,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,0.68958672267621,0.32184564843641666,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,0.6661061682923337,0.3024465629726436,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,0.7165346759255076,0.32749294477195107,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,0.6711594373956864,0.27523027501168423,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,0.6828192827055998,0.28958622825358327,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,0.6593932752967679,0.3340378880123571,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,0.680023486277289,0.32084237122973547,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,0.6671014022713343,0.3027611299543081,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,0.6987802012470136,0.34308928264282457,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,0.6650645267848561,0.3130580007712465,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,0.6982477997656364,0.3440001263632875,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.0,0.6470732778986108,0.2957654185612669,0.0
wine-quality-red,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.0,0.6887061364925674,0.35168087155570915,0.0
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,rbf_reference,-1,True,validation,0.0,0.6857762012738939,0.0,0.0
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,rbf_reference,-1,True,test,0.0,0.7391823035080797,0.0,0.0
