dataset,problem_type,model,seed,method,transform_family,representation_id,member,is_reference,split,coordinate_error,task_error,disagreement,fit_seconds
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,rbf_reference,-1,True,validation,0.0,48065.465098210334,0.0,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,rbf_reference,-1,True,test,0.0,52551.071898163886,0.0,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,48937.98168474074,0.17504938067308126,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,56238.55070235277,0.1812195659714871,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,50170.724338041604,0.15359718650407425,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,56153.8332470628,0.1622176981520831,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,49145.47393794773,0.16189318871088407,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,54905.9884633113,0.1514086975472853,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,48664.50527609922,0.1557950795897801,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,54949.71606064869,0.15426408401335476,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,47381.47875083364,0.15060232105270366,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,57343.20384931226,0.1641863696626879,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,50227.0080057523,0.15219196975992247,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,56857.8778470065,0.17115934585001563,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,49998.95085173741,0.18773283467970617,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,57182.81629091604,0.1687604614410887,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.0,50815.6548262746,0.14829411327820846,0.0
california_housing,regression,tabpfn_2_6,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.0,54926.00448905667,0.16295150030652403,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,validation,0.9276194820822351,48628.97669622447,0.0,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,test,0.9276194820822351,55129.424755787695,0.0,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.9276194820822351,49889.418975822344,0.15002075958804936,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.9276194820822351,56400.071252452915,0.1542981317354486,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.9276194820822351,50186.63206354665,0.17928816573303066,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.9276194820822351,55994.80648490428,0.16043215432559235,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9276194820822351,50160.82787556961,0.1663243269539497,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9276194820822351,54385.94221537444,0.171541777463808,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9276194820822351,49010.40163739356,0.1617878796149228,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9276194820822351,54849.5742409971,0.16489353460388892,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9276194820822351,48968.029505665756,0.15324071023340285,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9276194820822351,56447.068750213504,0.1526114048196261,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9276194820822351,48838.96027550839,0.15533323089604323,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9276194820822351,55827.82001203797,0.165478103429651,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9276194820822351,51695.558248933514,0.14278439092779405,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9276194820822351,53865.245323469615,0.14066325358472737,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9276194820822351,48638.099130852024,0.16751332153848378,0.0
california_housing,regression,tabpfn_2_6,0,GramAnchor,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9276194820822351,55707.39652082215,0.15380497981100186,0.0
california_housing,regression,tabpfn_2_6,0,Raw+GramAnchor@0.75,condition_le_3_all,rbf_reference,-1,True,validation,0.9276194820822351,48166.073188767725,0.0,0.0
