dataset,problem_type,model,seed,method,transform_family,representation_id,member,is_reference,split,coordinate_error,task_error,disagreement,fit_seconds
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,rbf_reference,-1,True,validation,0.0,0.6402364094801748,0.0,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,rbf_reference,-1,True,test,0.0,0.6547961723811623,0.0,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,0.640721221060232,0.14301144317347028,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,0.6523912015707749,0.14013212342804698,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,0.6434223988732042,0.12682601407719862,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,0.6460701947151714,0.13700627695868192,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,0.6624656868472808,0.13870465125035675,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,0.6557030264559744,0.13737112792387252,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,0.6474388323246228,0.13391437358562377,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,0.6473573908348407,0.14604183319795078,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,0.6481360120482402,0.14535830486517665,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,0.6519463083106837,0.14937326845697954,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,0.6429703958384005,0.14253610039574025,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,0.6478047698427306,0.12732944627687923,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,0.6517740067016707,0.1515044785178156,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,0.643937617875853,0.15308260786113131,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.0,0.6457169051189132,0.1319876564157473,0.0
wine-quality-red,regression,catboost,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.0,0.6462768050025656,0.14178454789032874,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,validation,1.0966175285197597,0.6467609215673281,0.0,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,test,1.0966175285197597,0.6481749306815323,0.0,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.0966175285197597,0.6460370474432601,0.12580652434293993,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.0966175285197597,0.6530130840765018,0.1352516741427458,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.0966175285197597,0.6479431746974761,0.12422538193164281,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.0966175285197597,0.6542987128846974,0.11960681027255118,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.0966175285197597,0.6497938487884534,0.13911475295101997,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.0966175285197597,0.6522242918236949,0.14595091477225106,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.0966175285197597,0.6468184375241015,0.12854184613348804,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.0966175285197597,0.6489624596899253,0.1382704510885356,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.0966175285197597,0.6596299334448521,0.12731969572421387,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.0966175285197597,0.6626168094833899,0.13873638752062975,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.0966175285197597,0.648695130994102,0.13267160992662344,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.0966175285197597,0.6454505384381365,0.1269962400033465,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.0966175285197597,0.6642823419600369,0.13881398867177056,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.0966175285197597,0.6611193973098396,0.15867391075512804,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.0966175285197597,0.6458801596643112,0.13017649975523318,0.0
wine-quality-red,regression,catboost,0,GramAnchor,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.0966175285197597,0.6578374713279485,0.13652855422300555,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,rbf_reference,-1,True,validation,1.0966175285197597,0.6437097355361908,0.0,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,rbf_reference,-1,True,test,1.0966175285197597,0.6483718955466796,0.0,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.0966175285197597,0.6430736867405703,0.10642557778971551,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.0966175285197597,0.6509863184249421,0.11197137818620405,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.0966175285197597,0.644712111585342,0.0964999982787357,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.0966175285197597,0.6505287862431967,0.09692527801041541,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.0966175285197597,0.6512045888679602,0.11497640020751348,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.0966175285197597,0.6513348493138216,0.12164517847361553,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.0966175285197597,0.6450338244386841,0.10925885995636647,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.0966175285197597,0.646340446473812,0.11463304242982247,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.0966175285197597,0.6546276456988553,0.10293295521462159,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.0966175285197597,0.6581171925978893,0.11513156909744098,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.0966175285197597,0.6455479197268105,0.11265446181160554,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.0966175285197597,0.6445858863252562,0.10302406750106298,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.0966175285197597,0.6591676763315367,0.1173062737266323,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.0966175285197597,0.6547513203996491,0.13516927505325496,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.0966175285197597,0.6439022650966842,0.10271454664791915,0.0
wine-quality-red,regression,catboost,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.0966175285197597,0.6529832892162328,0.11114509862160483,0.0
wine-quality-red,regression,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,validation,1.1749141667177554,0.6498994677169744,0.0,0.0
wine-quality-red,regression,catboost,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,test,1.1749141667177554,0.6550738299196467,0.0,0.0
