dataset,problem_type,model,seed,method,transform_family,representation_id,member,is_reference,split,coordinate_error,task_error,disagreement,fit_seconds
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,rbf_reference,-1,True,validation,0.0,52296.55806531737,0.0,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,rbf_reference,-1,True,test,0.0,58786.472722064536,0.0,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,52962.57324297511,0.20425016577861724,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,61593.12934377098,0.18841855688283432,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,55125.076696013835,0.18774159641696356,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,60512.8353497699,0.17304405531573264,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,53305.79222998116,0.19653082283192447,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,61283.384480996036,0.1946687061437922,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,53912.279696491336,0.20066525459930065,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,63093.738295791256,0.18912282298241978,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,54716.7116914191,0.19082627093023555,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,59689.87673994383,0.18392349092630678,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,55532.33862829095,0.1767675095453813,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,59907.52701354135,0.18106920426680442,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,55988.751520030855,0.19728061203331984,0.0
california_housing,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,59992.180611064396,0.19238157661520505,0.0
