dataset,problem_type,model,seed,method,transform_family,representation_id,member,is_reference,split,coordinate_error,task_error,disagreement,fit_seconds
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,rbf_reference,-1,True,validation,0.0,0.6262567510845554,0.0,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,rbf_reference,-1,True,test,0.0,0.6392270357231158,0.0,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,0.6358343939380692,0.141885475534411,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,0.6350848986559778,0.15068829794932806,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,0.6361088904580356,0.16220601540063867,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,0.6408314279603561,0.17643173026340683,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,0.6372046066662296,0.14210825419416281,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,0.637851073532634,0.15109464444188966,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,0.6289545259884238,0.1529370842505945,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,0.6418469579692682,0.17398913875199212,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,0.6193193061408975,0.14678080572017785,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,0.6413715522450182,0.15415857863536866,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,0.6400778292010142,0.17146557110801744,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,0.6514382016286546,0.17590561095644547,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,0.6253897872143291,0.14538048726902966,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,0.6389257329872075,0.14486793668017522,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.0,0.6324382088802981,0.14704753258329756,0.0
wine-quality-red,regression,tabicl_v2,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.0,0.6353496942858842,0.15542730093533416,0.0
wine-quality-red,regression,tabicl_v2,0,GramAnchor,condition_le_3_all,rbf_reference,-1,True,validation,1.0966175285197597,0.6247096272518744,0.0,0.0
