dataset,problem_type,model,seed,method,transform_family,representation_id,member,is_reference,split,coordinate_error,task_error,disagreement,fit_seconds
phoneme,classification,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.000148450253796,0.29233461638880387,0.06108146250120118,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,validation,0.9836192227157914,0.2671629783891104,0.0,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,test,0.9836192227157914,0.28096471175982546,0.0,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.9836192227157914,0.267788115100856,0.04432700256199029,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.9836192227157914,0.2898977173835723,0.047390315810845636,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.9836192227157914,0.2680255859103144,0.04721020973187729,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.9836192227157914,0.284807683203139,0.05045577770177724,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9836192227157914,0.28279516018618656,0.06584105154280478,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9836192227157914,0.2834970283178714,0.05577932357911402,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9836192227157914,0.27382964636385876,0.055975920004136384,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9836192227157914,0.27786218947353825,0.05526176081871762,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9836192227157914,0.2729533028956661,0.0550924195851433,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9836192227157914,0.28067860445450765,0.05494737149782512,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9836192227157914,0.2729727710661163,0.05704854542352829,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9836192227157914,0.29209066959106567,0.054102996537336766,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9836192227157914,0.27414941715491886,0.05544820935951286,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9836192227157914,0.2820004762866923,0.04962136133625648,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9836192227157914,0.27209778228060494,0.051556930858102167,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9836192227157914,0.2778918366933423,0.051036249833727114,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,rbf_reference,-1,True,validation,0.9976961850513523,0.26448869524472085,0.0,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,rbf_reference,-1,True,test,0.9976961850513523,0.2894402245473713,0.0,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.9976961850513523,0.2657544065879698,0.05662281601873203,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.9976961850513523,0.2927016682786253,0.05835560501357561,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.9976961850513523,0.2691319699874801,0.05668378261660316,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.9976961850513523,0.2978013984106571,0.052867002540126835,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9976961850513523,0.2634191861092041,0.05677774660425283,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9976961850513523,0.2888614646226104,0.05701234170670465,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9976961850513523,0.2594295438461679,0.059074923766424814,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9976961850513523,0.29587000836917204,0.05571713699855487,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9976961850513523,0.2697561181766165,0.057892503761288745,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9976961850513523,0.292460496439972,0.05646311060670288,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9976961850513523,0.2728577567413891,0.05158462908454416,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9976961850513523,0.2931488382181894,0.05626674518111801,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9976961850513523,0.26318587089418266,0.06144910704604113,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9976961850513523,0.2863314837237837,0.05958850439474976,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9976961850513523,0.26284083075399384,0.061773028418522585,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9976961850513523,0.2949027675458359,0.05703264895838936,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,rbf_reference,-1,True,validation,0.9918425870554722,0.2733758150284459,0.0,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,rbf_reference,-1,True,test,0.9918425870554722,0.2825115807314195,0.0,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.9918425870554722,0.26036062631691753,0.060755451353178475,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.9918425870554722,0.2920409140248867,0.07104849510912063,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.9918425870554722,0.2642989343095086,0.07454198183300038,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.9918425870554722,0.2916285567097579,0.07632510149864957,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.9918425870554722,0.2716292855023448,0.05837240245957985,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.9918425870554722,0.30056346546166524,0.06320873280607169,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.9918425870554722,0.26049189780542575,0.06836533965334464,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.9918425870554722,0.2922733918021895,0.07291544681874515,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.9918425870554722,0.26540867768550713,0.06953082551800158,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.9918425870554722,0.2947669885672407,0.06240600262762238,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.9918425870554722,0.2657302572997899,0.0747800107542159,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.9918425870554722,0.28698209661252766,0.06768330142395568,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.9918425870554722,0.26400906589832196,0.07201368490762113,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.9918425870554722,0.28647814318637305,0.06866476697226485,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.9918425870554722,0.26816207737560505,0.07034195120373239,0.0
phoneme,classification,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.9918425870554722,0.29340892763612036,0.06280630956346744,0.0
