dataset,task,split_seed,model,model_seed,k,loss,method,metric,metric_name,score,test_max_simplex_error,test_minimum_weight,test_objective_nonincrease_fraction,test_optimized_objective,test_uniform_objective,validation_loss,validation_max_simplex_error,validation_minimum_weight,validation_objective_nonincrease_fraction,validation_optimized_objective,validation_uniform_objective,model_score,model_metric,proxy_score,proxy_metric,score_gain_vs_model,score_gain_vs_proxy
abalone,regression,20260901,TabR,20260911,16.0,0.6698507265567543,aggregate_reliability,0.6698507265567543,standardized_rmse,-0.6698507265567543,1.341104507446289e-07,0.02798838634043932,,0.027842874638736248,0.028825380373746157,0.7069934681351415,1.1920928955078125e-07,0.028781194239854813,,0.02660579700022936,0.02751231100410223,-0.6494028787412262,0.6494028787412262,-0.676020506358321,0.676020506358321,-0.02044784781552811,0.006169779801566744
abalone,regression,20260901,TabR,20260911,,0.676020506358321,direct_proxy,0.676020506358321,standardized_rmse,-0.676020506358321,,,,,,,,,,,,-0.6494028787412262,0.6494028787412262,-0.676020506358321,0.676020506358321,-0.026617627617094852,0.0
abalone,regression,20260901,TabR,20260912,,0.6525070144903293,distance_model,0.6525070144903293,standardized_rmse,-0.6525070144903293,,,,,,,,,,,,-0.6525070144903293,0.6525070144903293,-0.676020506358321,0.676020506358321,0.0,0.023513491867991676
abalone,regression,20260901,TabR,20260912,16.0,0.6652224132857693,aggregate_full,0.6652224132857693,standardized_rmse,-0.6652224132857693,1.1920928955078125e-07,0.0,1.0,0.03916780464351177,0.05214836820960045,0.6973220764596942,1.1920928955078125e-07,0.0,1.0,0.03650899138301611,0.0458275992423296,-0.6525070144903293,0.6525070144903293,-0.676020506358321,0.676020506358321,-0.012715398795439925,0.010798093072551751
abalone,regression,20260901,TabR,20260912,16.0,0.6644492800671833,aggregate_mismatch,0.6644492800671833,standardized_rmse,-0.6644492800671833,1.1920928955078125e-07,0.0,1.0,0.039750357158482075,0.05214836820960045,0.6948558579118502,1.043081283569336e-07,0.0,1.0,0.0363871268928051,0.0458275992423296,-0.6525070144903293,0.6525070144903293,-0.676020506358321,0.676020506358321,-0.011942265576853961,0.011571226291137715
abalone,regression,20260901,TabR,20260912,16.0,0.664015680431705,aggregate_reliability,0.664015680431705,standardized_rmse,-0.664015680431705,1.1920928955078125e-07,0.02446767408400774,,0.027729530818760395,0.02880824450403452,0.7002048566283919,1.1920928955078125e-07,0.025524840224534273,,0.026416055858135223,0.027383234351873398,-0.6525070144903293,0.6525070144903293,-0.676020506358321,0.676020506358321,-0.011508665941375673,0.012004825926616003
abalone,regression,20260901,TabR,20260912,,0.676020506358321,direct_proxy,0.676020506358321,standardized_rmse,-0.676020506358321,,,,,,,,,,,,-0.6525070144903293,0.6525070144903293,-0.676020506358321,0.676020506358321,-0.023513491867991676,0.0
abalone,regression,20260901,TabR,20260913,,0.6488636091130564,distance_model,0.6488636091130564,standardized_rmse,-0.6488636091130564,,,,,,,,,,,,-0.6488636091130564,0.6488636091130564,-0.676020506358321,0.676020506358321,0.0,0.0271568972452646
abalone,regression,20260901,TabR,20260913,32.0,0.6477346947080493,aggregate_full,0.6477346947080493,standardized_rmse,-0.6477346947080493,1.043081283569336e-07,0.0,1.0,0.02101795468479395,0.03369590174406767,0.6935038087055413,1.1920928955078125e-07,0.0,1.0,0.0201765401288867,0.031024265568703413,-0.6488636091130564,0.6488636091130564,-0.676020506358321,0.676020506358321,0.0011289144050070643,0.028285811650271664
abalone,regression,20260901,TabR,20260913,32.0,0.6464661773193535,aggregate_mismatch,0.6464661773193535,standardized_rmse,-0.6464661773193535,1.1920928955078125e-07,0.0,1.0,0.02097483165562153,0.03369590174406767,0.693473595464123,1.1920928955078125e-07,0.0,1.0,0.019764484837651253,0.031024265568703413,-0.6488636091130564,0.6488636091130564,-0.676020506358321,0.676020506358321,0.0023974317937028866,0.029554329038967486
abalone,regression,20260901,TabR,20260913,16.0,0.6563805289865408,aggregate_reliability,0.6563805289865408,standardized_rmse,-0.6563805289865408,1.1920928955078125e-07,0.028542114421725273,,0.02803544420748949,0.028904855251312256,0.692466848411408,1.4901161193847656e-07,0.02750757383182645,,0.026603510603308678,0.027401230297982693,-0.6488636091130564,0.6488636091130564,-0.676020506358321,0.676020506358321,-0.007516919873484351,0.01963997737178025
abalone,regression,20260901,TabR,20260913,,0.676020506358321,direct_proxy,0.676020506358321,standardized_rmse,-0.676020506358321,,,,,,,,,,,,-0.6488636091130564,0.6488636091130564,-0.676020506358321,0.676020506358321,-0.0271568972452646,0.0
abalone,regression,20260902,ModernNCA,20260911,,0.6868536960374336,distance_model,0.6868536960374336,standardized_rmse,-0.6868536960374336,,,,,,,,,,,,-0.6868536960374336,0.6868536960374336,-0.6939327886266197,0.6939327886266197,0.0,0.007079092589186042
abalone,regression,20260902,ModernNCA,20260911,64.0,0.6949277130959863,aggregate_full,0.6949277130959863,standardized_rmse,-0.6949277130959863,1.9371509552001953e-07,0.0,1.0,0.01197988586500287,0.024175433441996574,0.6786783193749896,1.341104507446289e-07,0.0,1.0,0.012693663360551,0.025153138674795628,-0.6868536960374336,0.6868536960374336,-0.6939327886266197,0.6939327886266197,-0.008074017058552707,-0.0009949244693666648
abalone,regression,20260902,ModernNCA,20260911,64.0,0.6937381464244898,aggregate_mismatch,0.6937381464244898,standardized_rmse,-0.6937381464244898,1.4901161193847656e-07,0.0,1.0,0.012422225438058376,0.024175433441996574,0.6807522729844677,1.4901161193847656e-07,0.0,1.0,0.013108647894114256,0.025153138674795628,-0.6868536960374336,0.6868536960374336,-0.6939327886266197,0.6939327886266197,-0.006884450387056207,0.00019464220212983552
abalone,regression,20260902,ModernNCA,20260911,64.0,0.6942222660411727,aggregate_reliability,0.6942222660411727,standardized_rmse,-0.6942222660411727,1.1920928955078125e-07,0.003985169110819697,,0.007013745955191553,0.0074756365502253175,0.6743839317956011,1.4901161193847656e-07,0.0038260965375229716,,0.0068507896503433585,0.007306438172236085,-0.6868536960374336,0.6868536960374336,-0.6939327886266197,0.6939327886266197,-0.007368570003739028,-0.0002894774145529855
abalone,regression,20260902,ModernNCA,20260911,,0.6939327886266197,direct_proxy,0.6939327886266197,standardized_rmse,-0.6939327886266197,,,,,,,,,,,,-0.6868536960374336,0.6868536960374336,-0.6939327886266197,0.6939327886266197,-0.007079092589186042,0.0
abalone,regression,20260902,ModernNCA,20260912,,0.674897472406962,distance_model,0.674897472406962,standardized_rmse,-0.674897472406962,,,,,,,,,,,,-0.674897472406962,0.674897472406962,-0.6939327886266197,0.6939327886266197,0.0,0.019035316219657705
abalone,regression,20260902,ModernNCA,20260912,64.0,0.6819795368706196,aggregate_full,0.6819795368706196,standardized_rmse,-0.6819795368706196,1.4901161193847656e-07,0.0,1.0,0.012067759409546852,0.0237710471265018,0.6783143122922212,2.086162567138672e-07,0.0,1.0,0.012227686354890466,0.02396939927712083,-0.674897472406962,0.674897472406962,-0.6939327886266197,0.6939327886266197,-0.007082064463657667,0.011953251756000038
abalone,regression,20260902,ModernNCA,20260912,64.0,0.6796435002399785,aggregate_mismatch,0.6796435002399785,standardized_rmse,-0.6796435002399785,1.7881393432617188e-07,0.0,1.0,0.012488024542108178,0.0237710471265018,0.6820609450910468,1.6391277313232422e-07,0.0,1.0,0.012637576321139932,0.02396939927712083,-0.674897472406962,0.674897472406962,-0.6939327886266197,0.6939327886266197,-0.004746027833016586,0.014289288386641119
abalone,regression,20260902,ModernNCA,20260912,64.0,0.6804856061624069,aggregate_reliability,0.6804856061624069,standardized_rmse,-0.6804856061624069,1.1920928955078125e-07,0.00394161680014804,,0.006939080427400768,0.007413467625156045,0.67905932620954,1.341104507446289e-07,0.0038310398813337088,,0.00679699145257473,0.0072651494992896914,-0.674897472406962,0.674897472406962,-0.6939327886266197,0.6939327886266197,-0.0055881337554449795,0.013447182464212726
abalone,regression,20260902,ModernNCA,20260912,,0.6939327886266197,direct_proxy,0.6939327886266197,standardized_rmse,-0.6939327886266197,,,,,,,,,,,,-0.674897472406962,0.674897472406962,-0.6939327886266197,0.6939327886266197,-0.019035316219657705,0.0
abalone,regression,20260902,ModernNCA,20260913,,0.6856048584262029,distance_model,0.6856048584262029,standardized_rmse,-0.6856048584262029,,,,,,,,,,,,-0.6856048584262029,0.6856048584262029,-0.6939327886266197,0.6939327886266197,0.0,0.008327930200416778
abalone,regression,20260902,ModernNCA,20260913,64.0,0.6820382369656547,aggregate_full,0.6820382369656547,standardized_rmse,-0.6820382369656547,1.1920928955078125e-07,0.0,1.0,0.012362289475277066,0.025360141415148973,0.6697615921299148,1.4901161193847656e-07,0.0,1.0,0.01205118652433157,0.024701096583157778,-0.6856048584262029,0.6856048584262029,-0.6939327886266197,0.6939327886266197,0.0035666214605482027,0.01189455166096498
abalone,regression,20260902,ModernNCA,20260913,64.0,0.6824908646906704,aggregate_mismatch,0.6824908646906704,standardized_rmse,-0.6824908646906704,1.341104507446289e-07,0.0,1.0,0.01276375213637948,0.025360141415148973,0.6735351556787466,1.6391277313232422e-07,0.0,1.0,0.012612911872565746,0.024701096583157778,-0.6856048584262029,0.6856048584262029,-0.6939327886266197,0.6939327886266197,0.00311399373553245,0.011441923935949228
abalone,regression,20260902,ModernNCA,20260913,64.0,0.6857395148710763,aggregate_reliability,0.6857395148710763,standardized_rmse,-0.6857395148710763,1.1920928955078125e-07,0.004564066184684634,,0.00684322405140847,0.0073871423956006765,0.6705219444825613,1.341104507446289e-07,0.004245725809596479,,0.006769714993424714,0.007298672688193619,-0.6856048584262029,0.6856048584262029,-0.6939327886266197,0.6939327886266197,-0.00013465644487342665,0.008193273755543351
abalone,regression,20260902,ModernNCA,20260913,,0.6939327886266197,direct_proxy,0.6939327886266197,standardized_rmse,-0.6939327886266197,,,,,,,,,,,,-0.6856048584262029,0.6856048584262029,-0.6939327886266197,0.6939327886266197,-0.008327930200416778,0.0
abalone,regression,20260902,TabR,20260911,,0.6941120192839427,distance_model,0.6941120192839427,standardized_rmse,-0.6941120192839427,,,,,,,,,,,,-0.6941120192839427,0.6941120192839427,-0.6939327886266197,0.6939327886266197,0.0,-0.00017923065732305954
abalone,regression,20260902,TabR,20260911,64.0,0.6755389587882198,aggregate_full,0.6755389587882198,standardized_rmse,-0.6755389587882198,1.341104507446289e-07,0.0,1.0,0.012370106531307101,0.03331252420321107,0.6763098943432869,1.6391277313232422e-07,0.0,1.0,0.012275030370801687,0.03369227610528469,-0.6941120192839427,0.6941120192839427,-0.6939327886266197,0.6939327886266197,0.018573060495722937,0.018393829838399878
abalone,regression,20260902,TabR,20260911,64.0,0.6758269596373424,aggregate_mismatch,0.6758269596373424,standardized_rmse,-0.6758269596373424,1.4901161193847656e-07,0.0,1.0,0.01224957755766809,0.03331252420321107,0.6777328535301459,1.4901161193847656e-07,0.0,1.0,0.012168242363259196,0.03369227610528469,-0.6941120192839427,0.6941120192839427,-0.6939327886266197,0.6939327886266197,0.01828505964660032,0.01810582898927726
abalone,regression,20260902,TabR,20260911,32.0,0.6793657514340837,aggregate_reliability,0.6793657514340837,standardized_rmse,-0.6793657514340837,1.4901161193847656e-07,0.012022113660350442,,0.014316981891170144,0.01495161815546453,0.6777141354785955,1.4901161193847656e-07,0.011596589116379619,,0.013604704290628433,0.014266656013205647,-0.6941120192839427,0.6941120192839427,-0.6939327886266197,0.6939327886266197,0.014746267849858996,0.014567037192535937
abalone,regression,20260902,TabR,20260911,,0.6939327886266197,direct_proxy,0.6939327886266197,standardized_rmse,-0.6939327886266197,,,,,,,,,,,,-0.6941120192839427,0.6941120192839427,-0.6939327886266197,0.6939327886266197,0.00017923065732305954,0.0
abalone,regression,20260902,TabR,20260912,,0.6818204993234683,distance_model,0.6818204993234683,standardized_rmse,-0.6818204993234683,,,,,,,,,,,,-0.6818204993234683,0.6818204993234683,-0.6939327886266197,0.6939327886266197,0.0,0.012112289303151336
abalone,regression,20260902,TabR,20260912,64.0,0.669807144462277,aggregate_full,0.669807144462277,standardized_rmse,-0.669807144462277,1.341104507446289e-07,0.0,1.0,0.012349769473075867,0.03691217117011547,0.6648930311528172,1.6391277313232422e-07,0.0,1.0,0.01230786950327456,0.04108300153166056,-0.6818204993234683,0.6818204993234683,-0.6939327886266197,0.6939327886266197,0.012013354861191372,0.024125644164342708
abalone,regression,20260902,TabR,20260912,64.0,0.6712923812967592,aggregate_mismatch,0.6712923812967592,standardized_rmse,-0.6712923812967592,1.341104507446289e-07,0.0,1.0,0.012022147420793772,0.03691217117011547,0.6652016925238992,1.6391277313232422e-07,0.0,1.0,0.011844686698168516,0.04108300153166056,-0.6818204993234683,0.6818204993234683,-0.6939327886266197,0.6939327886266197,0.010528118026709166,0.0226404073298605
abalone,regression,20260902,TabR,20260912,32.0,0.6777124553725973,aggregate_reliability,0.6777124553725973,standardized_rmse,-0.6777124553725973,1.4901161193847656e-07,0.007894447189755738,,0.014017823850736022,0.01476285932585597,0.6707970629779206,1.4901161193847656e-07,0.006470467720646411,,0.013370322063565254,0.014158240286633372,-0.6818204993234683,0.6818204993234683,-0.6939327886266197,0.6939327886266197,0.004108043950871054,0.01622033325402239
abalone,regression,20260902,TabR,20260912,,0.6939327886266197,direct_proxy,0.6939327886266197,standardized_rmse,-0.6939327886266197,,,,,,,,,,,,-0.6818204993234683,0.6818204993234683,-0.6939327886266197,0.6939327886266197,-0.012112289303151336,0.0
abalone,regression,20260902,TabR,20260913,,0.6806059556555187,distance_model,0.6806059556555187,standardized_rmse,-0.6806059556555187,,,,,,,,,,,,-0.6806059556555187,0.6806059556555187,-0.6939327886266197,0.6939327886266197,0.0,0.013326832971100933
abalone,regression,20260902,TabR,20260913,64.0,0.6832236218990577,aggregate_full,0.6832236218990577,standardized_rmse,-0.6832236218990577,1.6391277313232422e-07,0.0,1.0,0.013165980111807585,0.03982957545667887,0.6659423701154183,2.086162567138672e-07,0.0,1.0,0.012773134279996157,0.04276198148727417,-0.6806059556555187,0.6806059556555187,-0.6939327886266197,0.6939327886266197,-0.0026176662435389852,0.010709166727561947
abalone,regression,20260902,TabR,20260913,64.0,0.6851228281171361,aggregate_mismatch,0.6851228281171361,standardized_rmse,-0.6851228281171361,1.7881393432617188e-07,0.0,1.0,0.012740463018417358,0.03982957545667887,0.6661383802590413,1.7881393432617188e-07,0.0,1.0,0.012281702598556876,0.04276198148727417,-0.6806059556555187,0.6806059556555187,-0.6939327886266197,0.6939327886266197,-0.0045168724616173606,0.008809960509483572
abalone,regression,20260902,TabR,20260913,16.0,0.6952015491351492,aggregate_reliability,0.6952015491351492,standardized_rmse,-0.6952015491351492,1.1920928955078125e-07,0.024838358163833618,,0.028779898770153522,0.02992491004988551,0.6749390965643324,1.1920928955078125e-07,0.02291245968081057,,0.027302848175168037,0.02850746503099799,-0.6806059556555187,0.6806059556555187,-0.6939327886266197,0.6939327886266197,-0.014595593479630464,-0.0012687605085295317
abalone,regression,20260902,TabR,20260913,,0.6939327886266197,direct_proxy,0.6939327886266197,standardized_rmse,-0.6939327886266197,,,,,,,,,,,,-0.6806059556555187,0.6806059556555187,-0.6939327886266197,0.6939327886266197,-0.013326832971100933,0.0
abalone,regression,20260903,ModernNCA,20260911,,0.6867335064865712,distance_model,0.6867335064865712,standardized_rmse,-0.6867335064865712,,,,,,,,,,,,-0.6867335064865712,0.6867335064865712,-0.7069235621467038,0.7069235621467038,0.0,0.020190055660132655
abalone,regression,20260903,ModernNCA,20260911,64.0,0.6880743182414008,aggregate_full,0.6880743182414008,standardized_rmse,-0.6880743182414008,1.1920928955078125e-07,0.0,1.0,0.012080753920599818,0.027426396030932665,0.6629492428692023,1.7881393432617188e-07,0.0,1.0,0.012280350551009178,0.028494647704064846,-0.6867335064865712,0.6867335064865712,-0.7069235621467038,0.7069235621467038,-0.001340811754829585,0.01884924390530307
abalone,regression,20260903,ModernNCA,20260911,64.0,0.6883547094559158,aggregate_mismatch,0.6883547094559158,standardized_rmse,-0.6883547094559158,1.6391277313232422e-07,0.0,1.0,0.012539622373878956,0.027426396030932665,0.6627068609771578,1.6391277313232422e-07,0.0,1.0,0.012332626851275563,0.028494647704064846,-0.6867335064865712,0.6867335064865712,-0.7069235621467038,0.7069235621467038,-0.0016212029693446484,0.018568852690788007
abalone,regression,20260903,ModernNCA,20260911,64.0,0.6858509882601114,aggregate_reliability,0.6858509882601114,standardized_rmse,-0.6858509882601114,1.4901161193847656e-07,0.004781591531354934,,0.006881147972308099,0.00722357805352658,0.6591909240127657,1.341104507446289e-07,0.005066897487267852,,0.006877504172734916,0.007214055280201137,-0.6867335064865712,0.6867335064865712,-0.7069235621467038,0.7069235621467038,0.0008825182264597942,0.02107257388659245
abalone,regression,20260903,ModernNCA,20260911,,0.7069235621467038,direct_proxy,0.7069235621467038,standardized_rmse,-0.7069235621467038,,,,,,,,,,,,-0.6867335064865712,0.6867335064865712,-0.7069235621467038,0.7069235621467038,-0.020190055660132655,0.0
abalone,regression,20260903,ModernNCA,20260912,,0.6941595710463819,distance_model,0.6941595710463819,standardized_rmse,-0.6941595710463819,,,,,,,,,,,,-0.6941595710463819,0.6941595710463819,-0.7069235621467038,0.7069235621467038,0.0,0.012763991100321892
abalone,regression,20260903,ModernNCA,20260912,64.0,0.6971686488862314,aggregate_full,0.6971686488862314,standardized_rmse,-0.6971686488862314,1.7881393432617188e-07,0.0,1.0,0.012892951024696231,0.03234574617817998,0.6736030229915076,2.2351741790771484e-07,0.0,1.0,0.012308641104027629,0.03235614253208041,-0.6941595710463819,0.6941595710463819,-0.7069235621467038,0.7069235621467038,-0.0030090778398494944,0.009754913260472398
abalone,regression,20260903,ModernNCA,20260912,64.0,0.695779649051537,aggregate_mismatch,0.695779649051537,standardized_rmse,-0.695779649051537,1.7881393432617188e-07,0.0,1.0,0.013232666999101639,0.03234574617817998,0.6731804709518536,1.6391277313232422e-07,0.0,1.0,0.01233252021484077,0.03235614253208041,-0.6941595710463819,0.6941595710463819,-0.7069235621467038,0.7069235621467038,-0.0016200780051550678,0.011143913095166824
abalone,regression,20260903,ModernNCA,20260912,64.0,0.6887580248034598,aggregate_reliability,0.6887580248034598,standardized_rmse,-0.6887580248034598,1.1920928955078125e-07,0.002887409063987434,,0.006836013286374509,0.007198918727226555,0.6706054029124677,1.1920928955078125e-07,0.002936993900220841,,0.006885165465064347,0.007250875700265169,-0.6941595710463819,0.6941595710463819,-0.7069235621467038,0.7069235621467038,0.005401546242922106,0.018165537343243998
abalone,regression,20260903,ModernNCA,20260912,,0.7069235621467038,direct_proxy,0.7069235621467038,standardized_rmse,-0.7069235621467038,,,,,,,,,,,,-0.6941595710463819,0.6941595710463819,-0.7069235621467038,0.7069235621467038,-0.012763991100321892,0.0
abalone,regression,20260903,ModernNCA,20260913,,0.693134963399892,distance_model,0.693134963399892,standardized_rmse,-0.693134963399892,,,,,,,,,,,,-0.693134963399892,0.693134963399892,-0.7069235621467038,0.7069235621467038,0.0,0.01378859874681182
abalone,regression,20260903,ModernNCA,20260913,64.0,0.6953713692169724,aggregate_full,0.6953713692169724,standardized_rmse,-0.6953713692169724,1.6391277313232422e-07,0.0,1.0,0.012989574344828725,0.03392182011157274,0.66533943627126,1.6391277313232422e-07,0.0,1.0,0.012991913361474872,0.033649818040430546,-0.693134963399892,0.693134963399892,-0.7069235621467038,0.7069235621467038,-0.0022364058170804,0.01155219292973142
abalone,regression,20260903,ModernNCA,20260913,64.0,0.6938140093704791,aggregate_mismatch,0.6938140093704791,standardized_rmse,-0.6938140093704791,1.341104507446289e-07,0.0,1.0,0.013510289834812284,0.03392182011157274,0.6641416697792679,1.6391277313232422e-07,0.0,1.0,0.013036675984039903,0.033649818040430546,-0.693134963399892,0.693134963399892,-0.7069235621467038,0.7069235621467038,-0.0006790459705870999,0.01310955277622472
abalone,regression,20260903,ModernNCA,20260913,64.0,0.6918524994478854,aggregate_reliability,0.6918524994478854,standardized_rmse,-0.6918524994478854,1.341104507446289e-07,0.0029792827554047108,,0.006806865567341447,0.0071879655588418245,0.6633961965258767,1.4901161193847656e-07,0.002934990101493895,,0.006851889775134623,0.007230128860101104,-0.693134963399892,0.693134963399892,-0.7069235621467038,0.7069235621467038,0.0012824639520065961,0.015071062698818416
abalone,regression,20260903,ModernNCA,20260913,,0.7069235621467038,direct_proxy,0.7069235621467038,standardized_rmse,-0.7069235621467038,,,,,,,,,,,,-0.693134963399892,0.693134963399892,-0.7069235621467038,0.7069235621467038,-0.01378859874681182,0.0
abalone,regression,20260903,TabR,20260911,,0.6994630645229839,distance_model,0.6994630645229839,standardized_rmse,-0.6994630645229839,,,,,,,,,,,,-0.6994630645229839,0.6994630645229839,-0.7069235621467038,0.7069235621467038,0.0,0.007460497623719919
abalone,regression,20260903,TabR,20260911,16.0,0.7008710593842405,aggregate_full,0.7008710593842405,standardized_rmse,-0.7008710593842405,1.1920928955078125e-07,0.0,1.0,0.03791968710720539,0.046634883619844913,0.6752423671210962,1.1920928955078125e-07,0.0,1.0,0.03782214876264334,0.045298547483980656,-0.6994630645229839,0.6994630645229839,-0.7069235621467038,0.7069235621467038,-0.001407994861256645,0.006052502762463274
