best_validation_loss,dataset,epochs,key_capacity,loss,metric,metric_name,model,parameters,prediction_representation,purpose,retrieval_representation,score,seed,status,task,wall_seconds,candidate_frequency_entropy,mean_selected_retrieval_distance,neighbor_label_entropy,neighbor_residual_consistency,neighbor_target_consistency,oracle_topk_overlap,risk_proxy_version,risk_spearman,topk_candidate_noise,topk_proxy_risk,topk_target_mismatch,within_neighborhood_target_variance,raw_score,score_delta_vs_raw
0.36859777569770813,churn,9.0,standard,0.3387468755245209,0.8603515625,accuracy,ModernNCA,17153.0,raw,representation_screen,plr,0.8603515625,20260831,complete,classification,0.8638482398819178,0.8679500723627243,0.049678266048431396,0.3460217756656566,0.4500380774741993,0.77587890625,0.0068359375,2.0,0.2274046428698786,0.24598800844071025,0.28711188464761633,0.04112387620690604,,0.8662109375,-0.005859375
0.3360534608364105,churn,16.0,standard,0.32321444153785706,0.8662109375,accuracy,ModernNCA,13569.0,raw,core_seeds,raw,0.8662109375,20260831,complete,classification,1.354138527996838,0.8721165162770729,0.06385871767997742,0.3025988098928425,0.4110580872682773,0.79296875,0.0078125,2.0,0.2638986096797993,0.24703212618959633,0.2668949755701021,0.019862849380505747,,0.8662109375,0.0
0.335329532623291,churn,11.0,standard,0.33022603392601013,0.8681640625,accuracy,ModernNCA,13569.0,raw,core_seeds,raw,0.8681640625,20260832,complete,classification,0.9630583201069385,0.8741761121186447,0.0844087153673172,0.3292082065697489,0.421461899601927,0.794921875,0.00732421875,2.0,0.20920831025167488,0.23988401199494572,0.2606801514793251,0.020796139484379413,,0.8681640625,0.0
0.3402412533760071,churn,12.0,standard,0.3289479613304138,0.8662109375,accuracy,ModernNCA,13569.0,raw,core_seeds,raw,0.8662109375,20260833,complete,classification,1.0357871891465038,0.8718932332293391,0.06500320136547089,0.3134889798642148,0.4188032322676388,0.78662109375,0.0107421875,2.0,0.2455895221900072,0.23952263775436705,0.25739222906144965,0.017869591307082565,,0.8662109375,0.0
0.17304185781121084,diamond,18.0,standard,0.19533892658950683,0.19533892658950683,standardized_rmse,ModernNCA,14257.0,raw,core_seeds,localwarp,-0.19533892658950683,20260831,complete,regression,1.9275840451009572,0.8689354426481369,0.19997023046016693,,0.09301941689351813,0.081244096159935,0.06689453125,2.0,0.9197200860158803,0.05957196994786226,0.1002485556523848,0.04067658570452254,0.0345718190073967,-0.19897500933673398,0.003636082747227154
0.1801856420603977,diamond,18.0,standard,0.2080729042624482,0.2080729042624482,standardized_rmse,ModernNCA,14257.0,raw,core_seeds,localwarp,-0.2080729042624482,20260832,complete,regression,1.9076839201152325,0.8703517535200371,0.16332906484603882,,0.10344899707580124,0.0905890166759491,0.06005859375,2.0,0.9234984549132321,0.06068122513860246,0.1066830967991362,0.046001871660533745,0.038904815912246704,-0.20019846439597383,-0.007874439866474375
0.16494144421802928,diamond,18.0,standard,0.19436383585723402,0.19436383585723402,standardized_rmse,ModernNCA,14257.0,raw,core_seeds,localwarp,-0.19436383585723402,20260833,complete,regression,1.9050690839067101,0.869217174852402,0.19031888246536255,,0.10629266808628457,0.072223961353302,0.07470703125,2.0,0.916648167893173,0.05830211715190848,0.10316719858545415,0.044865081433545666,0.034561824053525925,-0.1979115092901821,0.0035476734329480952
0.17049238528820684,diamond,18.0,standard,0.19944116131491557,0.19944116131491557,standardized_rmse,ModernNCA,16897.0,raw,representation_screen,ple,-0.19944116131491557,20260831,complete,regression,1.5710451288614422,0.8771322830137694,0.04786105081439018,,0.11453532498429445,0.08126265555620193,0.04443359375,2.0,0.9074370159369446,0.06094246408995739,0.115941891793051,0.054999427703093615,0.03051755577325821,-0.19897500933673398,-0.00046615197818158927
0.19181459978504423,diamond,18.0,standard,0.21526186188811075,0.21526186188811075,standardized_rmse,ModernNCA,17281.0,raw,representation_screen,plr,-0.21526186188811075,20260831,complete,regression,1.6201541018672287,0.8721424884791386,0.059604428708553314,,0.11788640942064035,0.108709417283535,0.06201171875,2.0,0.9333639515525232,0.05846356856244117,0.09924016730130548,0.04077659873886432,0.022183623164892197,-0.19897500933673398,-0.016286852551376768
0.1690674992296029,diamond,18.0,standard,0.19897500933673398,0.19897500933673398,standardized_rmse,ModernNCA,14209.0,raw,core_seeds,raw,-0.19897500933673398,20260831,complete,regression,1.4868461801670492,0.8693116559410066,0.034082066267728806,,0.09870627426448364,0.08169826120138168,0.06103515625,2.0,0.9258919308196534,0.058129973636940266,0.09440482709347767,0.0362748534565374,0.027327004820108414,-0.19897500933673398,0.0
0.16665321250597034,diamond,18.0,standard,0.20019846439597383,0.20019846439597383,standardized_rmse,ModernNCA,14209.0,raw,core_seeds,raw,-0.20019846439597383,20260832,complete,regression,1.4816895730327815,0.8667892111561414,0.036579057574272156,,0.10040980439195483,0.09209443628787994,0.06201171875,2.0,0.9258138965662686,0.056870243537497665,0.10156919994247311,0.044698956404975454,0.03269922360777855,-0.20019846439597383,0.0
0.16416637442443097,diamond,18.0,standard,0.1979115092901821,0.1979115092901821,standardized_rmse,ModernNCA,14209.0,raw,core_seeds,raw,-0.1979115092901821,20260833,complete,regression,1.4855435909703374,0.8634932558068673,0.038696423172950745,,0.0969953571369813,0.08251355588436127,0.0751953125,2.0,0.9297474500371943,0.05793296632974937,0.09654222122950767,0.03860925489975831,0.027015753090381622,-0.1979115092901821,0.0
0.6451400518417358,higgs-small,11.0,standard,0.6236295700073242,0.6474609375,accuracy,ModernNCA,14561.0,raw,core_seeds,localwarp,0.6474609375,20260831,complete,classification,0.9891841851640493,0.8696407004153622,0.31470710039138794,0.5209388263337059,0.7182214892170556,0.61572265625,0.00927734375,2.0,0.2351646928438748,0.44309649024128317,0.4995126252262913,0.05641613498500815,,0.6171875,0.0302734375
0.6380431056022644,higgs-small,11.0,standard,0.6277160048484802,0.6669921875,accuracy,ModernNCA,14561.0,raw,core_seeds,localwarp,0.6669921875,20260832,complete,classification,1.0912617479916662,0.8658929777760566,0.26499173045158386,0.4944779595408144,0.6900378548754902,0.626953125,0.00927734375,2.0,0.29179965514818906,0.44035408050910374,0.4909747232724406,0.050620642763336825,,0.6357421875,0.03125
0.6354147791862488,higgs-small,13.0,standard,0.6298670768737793,0.6689453125,accuracy,ModernNCA,14561.0,raw,core_seeds,localwarp,0.6689453125,20260833,complete,classification,1.4093443951569498,0.868701020079677,0.3248387277126312,0.46597346363337705,0.7039258160954613,0.63427734375,0.0107421875,2.0,0.28076762454010906,0.4442668968645637,0.4948466006241799,0.050579703759616165,,0.671875,-0.0029296875
0.5635956525802612,higgs-small,15.0,standard,0.5641113519668579,0.6953125,accuracy,ModernNCA,26881.0,raw,representation_screen,ple,0.6953125,20260831,complete,classification,1.3443065129686147,0.8773704274451429,0.04413043335080147,0.513066220901516,0.7470133495530611,0.619140625,0.009765625,2.0,0.39052023675145564,0.4481122814728298,0.48269026957915706,0.03457798810632726,,0.6171875,0.078125
0.603486180305481,higgs-small,7.0,standard,0.5991789102554321,0.6787109375,accuracy,ModernNCA,28673.0,raw,representation_screen,plr,0.6787109375,20260831,complete,classification,0.6804171861149371,0.8593775873018813,0.06305081397294998,0.5362387340802507,0.7669165506630233,0.59228515625,0.0068359375,2.0,0.3564247299597542,0.44940756249390273,0.49022702851452743,0.04081946602062465,,0.6171875,0.0615234375
0.6556335687637329,higgs-small,7.0,standard,0.6514878273010254,0.6171875,accuracy,ModernNCA,14337.0,raw,core_seeds,raw,0.6171875,20260831,complete,classification,0.6220538970082998,0.8642861711477701,0.052590012550354004,0.6194248109952083,0.7871814758817748,0.5458984375,0.01123046875,2.0,0.1104109338421235,0.44830192567544647,0.5174297836024946,0.06912785792704798,,0.6171875,0.0
0.6410559415817261,higgs-small,11.0,standard,0.6229084730148315,0.6357421875,accuracy,ModernNCA,14337.0,raw,core_seeds,raw,0.6357421875,20260832,complete,classification,0.9354632841423154,0.868358733907759,0.05269947275519371,0.5467998387209843,0.7625285226404577,0.58642578125,0.00634765625,2.0,0.24845221727559508,0.4466853734887698,0.49872651517806554,0.05204114168929574,,0.6357421875,0.0
0.6490969657897949,higgs-small,14.0,standard,0.6248458623886108,0.671875,accuracy,ModernNCA,14337.0,raw,core_seeds,raw,0.671875,20260833,complete,classification,1.1788543961010873,0.8665548464551459,0.06478650867938995,0.5583539755258278,0.7671025214906827,0.58642578125,0.0068359375,2.0,0.22324423998954251,0.4497246900305023,0.4995133092798728,0.04978861924937048,,0.671875,0.0
0.7081686447309316,house,18.0,standard,0.6636144815065853,0.6636144815065853,standardized_rmse,ModernNCA,13697.0,raw,core_seeds,localwarp,-0.6636144815065853,20260831,complete,regression,1.9023526890669018,0.8731561026630442,0.37461841106414795,,0.6497600015598584,0.718641996383667,0.0166015625,2.0,0.5071858728149301,0.4690578597606377,0.5557044078833377,0.08664654812270003,0.21447433531284332,-0.6556687047772399,-0.007945776729345377
0.6941591196295674,house,18.0,standard,0.6474558279237906,0.6474558279237906,standardized_rmse,ModernNCA,13697.0,raw,core_seeds,localwarp,-0.6474558279237906,20260832,complete,regression,1.8954982159193605,0.8722879436618615,0.5172000527381897,,0.6278535284154919,0.6414334177970886,0.01904296875,2.0,0.407153657944211,0.4683639627540912,0.557605127209134,0.08924116445504279,0.2030601054430008,-0.6868231518267734,0.03936732390298281
0.6898829232778716,house,18.0,standard,0.6340015842536435,0.6340015842536435,standardized_rmse,ModernNCA,13697.0,raw,core_seeds,localwarp,-0.6340015842536435,20260833,complete,regression,1.8691422110423446,0.8700107192927142,0.5119140148162842,,0.7458410186480363,0.7794710993766785,0.01953125,2.0,0.4781251444710731,0.463585736608518,0.5575721997679401,0.09398646315942219,0.23102225363254547,-0.678256850878352,0.04425526662470847
0.6893854713374584,house,18.0,standard,0.6563143662336248,0.6563143662336248,standardized_rmse,ModernNCA,20737.0,raw,representation_screen,ple,-0.6563143662336248,20260831,complete,regression,1.5592979909852147,0.8724404748289291,0.05511286109685898,,0.6632670713142557,0.678907036781311,0.0126953125,2.0,0.5427041151191703,0.4891712253587512,0.559523732909785,0.07035250755103375,0.2388593554496765,-0.6556687047772399,-0.0006456614563848939
0.7648164473793907,house,17.0,standard,0.69997514710012,0.69997514710012,standardized_rmse,ModernNCA,21761.0,raw,representation_screen,plr,-0.69997514710012,20260831,complete,regression,1.4976100369822234,0.87281100489934,0.09925229102373123,,0.7533890011146127,0.757183313369751,0.01806640625,2.0,0.47815116609176256,0.5219529035226457,0.6154125493492789,0.09345964582663326,0.17051100730895996,-0.6556687047772399,-0.04430644232288006
0.7635070572229833,house,18.0,standard,0.6556687047772399,0.6556687047772399,standardized_rmse,ModernNCA,13569.0,raw,core_seeds,raw,-0.6556687047772399,20260831,complete,regression,1.4704641830176115,0.8771728870409977,0.09038903564214706,,0.936272691623423,0.9777692556381226,0.017578125,2.0,0.5360071117331694,0.46425189350871265,0.5318259064619933,0.06757401295328071,0.3441369831562042,-0.6556687047772399,0.0
0.7666216945221691,house,18.0,standard,0.6868231518267734,0.6868231518267734,standardized_rmse,ModernNCA,13569.0,raw,core_seeds,raw,-0.6868231518267734,20260832,complete,regression,1.4586186988744885,0.8772020125083176,0.13072556257247925,,1.0597202329623614,1.1383588314056396,0.01318359375,2.0,0.5311380948793485,0.4644659726123881,0.5376307361109112,0.07316476349852294,0.33860594034194946,-0.6868231518267734,0.0
0.7829482969732819,house,16.0,standard,0.678256850878352,0.678256850878352,standardized_rmse,ModernNCA,13569.0,raw,core_seeds,raw,-0.678256850878352,20260833,complete,regression,1.310653313063085,0.8762371007221028,0.15464156866073608,,0.9220242396372045,1.0087958574295044,0.01513671875,2.0,0.5353758423611467,0.5177377612902045,0.5896534779675218,0.07191571667731725,0.32412317395210266,-0.678256850878352,0.0
0.8291614651679993,otto,18.0,standard,0.7368781566619873,0.71875,accuracy,ModernNCA,19241.0,raw,core_seeds,localwarp,0.71875,20260831,complete,classification,1.9720608668867499,0.867626142513168,1.2937695980072021,0.5671647924211134,0.6212242309599656,0.65625,0.03173828125,2.0,0.6604180944604678,0.4982999218905187,0.580568949279568,0.08226902738904927,,0.7373046875,-0.0185546875
0.8403379917144775,otto,17.0,standard,0.7808675169944763,0.716796875,accuracy,ModernNCA,19241.0,raw,core_seeds,localwarp,0.716796875,20260832,complete,classification,1.8509043669328094,0.8674060127306885,1.2775375843048096,0.5659816164507505,0.6296895280941783,0.64208984375,0.03466796875,2.0,0.627940350837453,0.4966446173557719,0.5801904439509024,0.08354582659513043,,0.7333984375,-0.0166015625
0.8483046889305115,otto,18.0,standard,0.7660363912582397,0.7119140625,accuracy,ModernNCA,19241.0,raw,core_seeds,localwarp,0.7119140625,20260833,complete,classification,1.9590744611341506,0.8678942939806884,1.1929500102996826,0.5235837309569097,0.6229847772834374,0.64501953125,0.04443359375,2.0,0.6740813210173404,0.4843117461491576,0.571046307721538,0.08673456157238044,,0.7529296875,-0.041015625
0.7885217666625977,otto,18.0,standard,0.7245216965675354,0.7353515625,accuracy,ModernNCA,60161.0,raw,representation_screen,ple,0.7353515625,20260831,complete,classification,1.5970305409282446,0.8681523570159008,0.5444905757904053,0.43758176180165176,0.5910426496182539,0.68603515625,0.03271484375,2.0,0.6829299357205947,0.4903825428079386,0.5712368746131727,0.08085433180523417,,0.7373046875,-0.001953125
0.7766714692115784,otto,8.0,standard,0.7080740928649902,0.734375,accuracy,ModernNCA,66113.0,raw,representation_screen,plr,0.734375,20260831,complete,classification,0.7596031981520355,0.8771462341262819,0.4277743697166443,0.46436925555454767,0.5968714347733481,0.685546875,0.03369140625,2.0,0.6534237347856823,0.4938258840910234,0.560037572805159,0.06621168871413563,,0.7373046875,-0.0029296875
0.7542762756347656,otto,16.0,standard,0.6917585730552673,0.7373046875,accuracy,ModernNCA,18497.0,raw,core_seeds,raw,0.7373046875,20260831,complete,classification,1.3414212160278112,0.8722198051510904,0.3516921401023865,0.41076865844207544,0.5635047202224128,0.70556640625,0.0302734375,2.0,0.6665997266250426,0.4904347452775668,0.5445682046562705,0.054133459378703744,,0.7373046875,0.0
0.7734000086784363,otto,18.0,standard,0.6934727430343628,0.7333984375,accuracy,ModernNCA,18497.0,raw,core_seeds,raw,0.7333984375,20260832,complete,classification,1.5030663448851556,0.8795369766190458,0.5008131265640259,0.41513910481676386,0.5569554382114843,0.70947265625,0.0361328125,2.0,0.6837159052660117,0.4973278069473256,0.5610549706258264,0.06372716367850086,,0.7333984375,0.0
0.7366711497306824,otto,18.0,standard,0.6764421463012695,0.7529296875,accuracy,ModernNCA,18497.0,raw,core_seeds,raw,0.7529296875,20260833,complete,classification,1.4249025890603662,0.8799327381399862,0.6346172094345093,0.4176607641520521,0.5502273124907564,0.7177734375,0.0341796875,2.0,0.6418574098441114,0.4939541260855327,0.5494153590952793,0.05546123300974646,,0.7529296875,0.0
0.338504821062088,adult,13.0,standard,0.38342833518981934,0.81640625,accuracy,TabR,55074.0,localwarp,branch_ablation,localwarp,0.81640625,20260831,complete,classification,2.2963986811228096,0.8713634663832838,3.040144920349121,0.32447367727532905,0.48713697961295666,0.763671875,0.00634765625,2.0,0.10787008832152309,0.23499628770067102,0.28246074150319883,0.047464453802527826,,0.8330078125,-0.0166015625
0.34226053953170776,adult,15.0,standard,0.3842167258262634,0.82421875,accuracy,TabR,55026.0,raw,branch_ablation,localwarp,0.82421875,20260831,complete,classification,2.4659965629689395,0.8719223586966589,4.0962233543396,0.3063446264426255,0.47489779529752374,0.759765625,0.01025390625,2.0,0.02510118715201109,0.23825234726608024,0.30239875361587826,0.06414640634979801,,0.8330078125,-0.0087890625
0.353313148021698,adult,10.0,standard,0.3855357766151428,0.8173828125,accuracy,TabR,55074.0,localwarp,branch_ablation,localwarp,0.8173828125,20260832,complete,classification,1.782012616051361,0.8732936316291814,4.515531539916992,0.3356023141197918,0.48657198470222573,0.740234375,0.005859375,2.0,0.01408570662466977,0.2326692658941626,0.2808751423721354,0.04820587647797283,,0.828125,-0.0107421875
0.3343297243118286,adult,17.0,standard,0.37774914503097534,0.8330078125,accuracy,TabR,55026.0,raw,branch_ablation,localwarp,0.8330078125,20260832,complete,classification,2.5642956581432372,0.8737220709607643,3.3468618392944336,0.3157616075393512,0.4681726673700714,0.75537109375,0.0068359375,2.0,0.023378259589556936,0.2313015964796713,0.2870141377928944,0.055712541313223035,,0.828125,0.0048828125
0.3511888384819031,adult,9.0,standard,0.38113176822662354,0.8232421875,accuracy,TabR,55074.0,localwarp,branch_ablation,localwarp,0.8232421875,20260833,complete,classification,1.6060120919719338,0.8751669674046253,3.5421042442321777,0.31197888582193245,0.47417546593372273,0.755859375,0.0068359375,2.0,0.2550548700870542,0.2311727600692033,0.2735482238222912,0.04237546375308798,,0.8310546875,-0.0078125
0.34172987937927246,adult,13.0,standard,0.3827512860298157,0.830078125,accuracy,TabR,55026.0,raw,branch_ablation,localwarp,0.830078125,20260833,complete,classification,1.9553901529870927,0.866395721331628,3.1581859588623047,0.31573620201181785,0.48096017721878415,0.74658203125,0.0078125,2.0,0.15515003520085768,0.23332198677292687,0.29956865406934613,0.06624666729641929,,0.8310546875,-0.0009765625
0.3404480218887329,adult,14.0,standard,0.37516477704048157,0.8388671875,accuracy,TabR,57666.0,raw,representation_screen,ple,0.8388671875,20260831,complete,classification,1.751061423914507,0.8777665593418514,2.465245008468628,0.32091536807661075,0.4626551252202602,0.76513671875,0.00830078125,2.0,0.21111193527690025,0.23573185762015075,0.28795189803611093,0.052220040415960164,,0.8330078125,0.005859375
0.3493945002555847,adult,8.0,standard,0.37733668088912964,0.8486328125,accuracy,TabR,58050.0,raw,representation_screen,plr,0.8486328125,20260831,complete,classification,1.018260348122567,0.8727045627600681,5.576196670532227,0.3036408668855303,0.45246454837074834,0.77587890625,0.00439453125,2.0,0.2959858409857764,0.23023510164191982,0.28067280009582857,0.05043769845390874,,0.8330078125,0.015625
0.34229183197021484,adult,8.0,standard,0.3830910325050354,0.82421875,accuracy,TabR,55026.0,localwarp,branch_ablation,raw,0.82421875,20260831,complete,classification,1.146854589926079,0.8716261328502365,5.261161804199219,0.32103218738735506,0.4878624100585319,0.76318359375,0.0068359375,2.0,0.1990545378644918,0.2439763700537644,0.2851544752337146,0.041178105179950256,,0.8330078125,-0.0087890625
0.3401942253112793,adult,10.0,standard,0.3665134906768799,0.8330078125,accuracy,TabR,54978.0,raw,branch_ablation,raw,0.8330078125,20260831,complete,classification,1.181365170981735,0.8693289611749504,5.476161003112793,0.31171170646239765,0.4796976985041602,0.76318359375,0.00830078125,2.0,0.09769734499294253,0.24130742831281904,0.28911387050308157,0.04780644219026249,,0.8330078125,0.0
0.3260291814804077,adult,10.0,standard,0.368169903755188,0.837890625,accuracy,TabR,55026.0,localwarp,branch_ablation,raw,0.837890625,20260832,complete,classification,1.42769710207358,0.871484370828127,5.057845115661621,0.3190615873696335,0.48596716206431734,0.77001953125,0.0048828125,2.0,0.028619701736311787,0.23388923822525365,0.27845954080613516,0.04457030258088153,,0.828125,0.009765625
0.32313525676727295,adult,10.0,standard,0.37227123975753784,0.828125,accuracy,TabR,54978.0,raw,branch_ablation,raw,0.828125,20260832,complete,classification,1.1562107298523188,0.8677392902610166,4.467719554901123,0.3065828374396447,0.4736736557698241,0.76806640625,0.0048828125,2.0,-0.022864620341386345,0.236460669041909,0.279257727421617,0.04279705837970803,,0.828125,0.0
0.33350732922554016,adult,7.0,standard,0.37513288855552673,0.8330078125,accuracy,TabR,55026.0,localwarp,branch_ablation,raw,0.8330078125,20260833,complete,classification,0.9996898940298706,0.8675266360038144,4.857938766479492,0.30347985792675963,0.47203398772662014,0.763671875,0.01025390625,2.0,0.1878151337602302,0.21559561919067957,0.25965438841970123,0.04405876922902162,,0.8310546875,0.001953125
0.3414155840873718,adult,9.0,standard,0.37141910195350647,0.8310546875,accuracy,TabR,54978.0,raw,branch_ablation,raw,0.8310546875,20260833,complete,classification,1.0632891228888184,0.8661324611846543,5.607501983642578,0.28069599766639786,0.4685057743447395,0.77880859375,0.00927734375,2.0,0.3542141893955775,0.21126360307617686,0.2561906811385837,0.044927078062406756,,0.8310546875,0.0
0.3420718312263489,adult,10.0,standard,0.36837854981422424,0.8310546875,accuracy,TabR,54978.0,raw,wrong_warp_control,wrongwarp,0.8310546875,20260831,complete,classification,1.213751161005348,0.867070403465047,3.752715826034546,0.3253593397796254,0.48886866713234234,0.7685546875,0.00537109375,2.0,0.039546178202871866,0.24399259639726714,0.2885319607760769,0.04453936437880979,,0.8330078125,-0.001953125
0.8239163724929208,black-friday,15.0,standard,0.7947249785669881,0.7947249785669881,standardized_rmse,TabR,44993.0,localwarp,branch_ablation,localwarp,-0.7947249785669881,20260831,complete,regression,2.6441358639858663,0.8770899158488872,2.7007086277008057,,1.1014665961913077,1.2448965311050415,0.0146484375,2.0,0.3490911094334779,0.5333676296993184,0.6780279408976333,0.14466031119831474,0.5480959415435791,-0.7768428744069671,-0.017882104160021006
0.81760462468851,black-friday,15.0,standard,0.797639120771816,0.797639120771816,standardized_rmse,TabR,44961.0,raw,branch_ablation,localwarp,-0.797639120771816,20260831,complete,regression,2.5001308631617576,0.8762130898795824,2.1707329750061035,,1.1130037565807187,1.2935078144073486,0.0166015625,2.0,0.3334578768654487,0.5399641999079106,0.7160734065376194,0.17610920662970891,0.5933371186256409,-0.7768428744069671,-0.02079624636484889
0.8098796910567673,black-friday,12.0,standard,0.7842053374136537,0.7842053374136537,standardized_rmse,TabR,44993.0,localwarp,branch_ablation,localwarp,-0.7842053374136537,20260832,complete,regression,2.1274382930714637,0.87052565345743,2.2330005168914795,,1.08755232265318,1.2608680725097656,0.01025390625,2.0,0.36280916417653675,0.5420189662082459,0.7161433891377236,0.17412442292947772,0.5603367686271667,-0.7723262568747321,-0.011879080538921616
0.8128781834137935,black-friday,15.0,standard,0.7876902703385819,0.7876902703385819,standardized_rmse,TabR,44961.0,raw,branch_ablation,localwarp,-0.7876902703385819,20260832,complete,regression,2.5060744618531317,0.8741934173525885,2.4100966453552246,,1.0676734088098958,1.222794771194458,0.01318359375,2.0,0.3306775054907701,0.538629372375423,0.6878283951109432,0.1491990227355201,0.5413144826889038,-0.7723262568747321,-0.015364013463849746
0.822692526239164,black-friday,14.0,standard,0.8037521786604597,0.8037521786604597,standardized_rmse,TabR,44993.0,localwarp,branch_ablation,localwarp,-0.8037521786604597,20260833,complete,regression,2.4758012630045414,0.8721583722488961,2.317720890045166,,1.0843186738281914,1.2148284912109375,0.01123046875,2.0,0.3572248412641844,0.5371207271248655,0.682872553733963,0.14575182660909758,0.5469275712966919,-0.7639561756823448,-0.03979600297811492
0.81860532687765,black-friday,17.0,standard,0.7944724773992896,0.7944724773992896,standardized_rmse,TabR,44961.0,raw,branch_ablation,localwarp,-0.7944724773992896,20260833,complete,regression,2.8245644599664956,0.866526062661294,2.188469171524048,,1.100162813397774,1.220543384552002,0.01318359375,2.0,0.36395770951972395,0.5384844693510205,0.6818893958799523,0.1434049265289318,0.5238035917282104,-0.7639561756823448,-0.03051630171694486
0.8129045021596103,black-friday,10.0,standard,0.7979392650157094,0.7979392650157094,standardized_rmse,TabR,46721.0,raw,representation_screen,ple,-0.7979392650157094,20260831,complete,regression,1.419777930015698,0.872109299475437,3.7629942893981934,,1.0538417189011768,1.1689521074295044,0.013671875,2.0,0.458868759590306,0.5335499860599997,0.6713863148479579,0.1378363287879582,0.5414660573005676,-0.7768428744069671,-0.021096390608742355
0.7483299997324379,black-friday,9.0,standard,0.7329978040310463,0.7329978040310463,standardized_rmse,TabR,46977.0,raw,representation_screen,plr,-0.7329978040310463,20260831,complete,regression,1.3107333921361715,0.873446162796249,5.133011341094971,,1.0218832337352675,0.9786960482597351,0.0166015625,2.0,0.3618789148287981,0.5332642024455707,0.6081922218774666,0.07492801943189598,0.46691277623176575,-0.7768428744069671,0.04384507037592078
0.7650577011381977,black-friday,18.0,standard,0.7699113969624295,0.7699113969624295,standardized_rmse,TabR,44961.0,localwarp,branch_ablation,raw,-0.7699113969624295,20260831,complete,regression,2.5306868539191782,0.8737250834087276,1.6308468580245972,,1.04762678072397,1.03549325466156,0.015625,2.0,0.34612139692234767,0.5350620217932862,0.6211998325249457,0.08613781073165952,0.46783262491226196,-0.7768428744069671,0.006931477444537593
0.7854538842865179,black-friday,13.0,standard,0.7768428744069671,0.7768428744069671,standardized_rmse,TabR,44929.0,raw,branch_ablation,raw,-0.7768428744069671,20260831,complete,regression,1.6904203339945525,0.8774318603473371,1.9723016023635864,,1.061384531267195,1.130427360534668,0.0166015625,2.0,0.3650677095202911,0.5374708557124317,0.6394699377274846,0.10199908201505303,0.5031765699386597,-0.7768428744069671,0.0
0.7600075206909674,black-friday,18.0,standard,0.7505374090527729,0.7505374090527729,standardized_rmse,TabR,44961.0,localwarp,branch_ablation,raw,-0.7505374090527729,20260832,complete,regression,2.505993095925078,0.8749284812997837,1.633094072341919,,1.059677288767205,1.084799885749817,0.01708984375,2.0,0.34125598433429505,0.5444883919656809,0.6420328711409136,0.0975444791752327,0.5122016072273254,-0.7723262568747321,0.021788847821959223
0.769841773523436,black-friday,17.0,standard,0.7723262568747321,0.7723262568747321,standardized_rmse,TabR,44929.0,raw,branch_ablation,raw,-0.7723262568747321,20260832,complete,regression,2.1987879499793053,0.8713793501530414,1.8944969177246094,,1.0982955501847234,1.1374186277389526,0.013671875,2.0,0.3757983313486537,0.5405290065217443,0.6336986043781649,0.09316959785642052,0.5131253004074097,-0.7723262568747321,0.0
0.782020974269445,black-friday,18.0,standard,0.7684529718745602,0.7684529718745602,standardized_rmse,TabR,44961.0,localwarp,branch_ablation,raw,-0.7684529718745602,20260833,complete,regression,2.507566411048174,0.8731863079210825,1.4898701906204224,,1.053006191961532,1.0656675100326538,0.0146484375,2.0,0.3590979000685909,0.5396917182835883,0.650651570234999,0.11095985195141059,0.5177057981491089,-0.7639561756823448,-0.004496796192215435
0.7843158390667367,black-friday,15.0,standard,0.7639561756823448,0.7639561756823448,standardized_rmse,TabR,44929.0,raw,branch_ablation,raw,-0.7639561756823448,20260833,complete,regression,1.9591193839441985,0.8784882120718933,2.230154514312744,,1.0868089171037263,1.1238573789596558,0.0166015625,2.0,0.3829057641719915,0.5402301937239045,0.650409974299549,0.11017978057564441,0.5369598269462585,-0.7639561756823448,0.0
0.8158426902603064,black-friday,12.0,standard,0.80373656480239,0.80373656480239,standardized_rmse,TabR,44929.0,raw,wrong_warp_control,wrongwarp,-0.80373656480239,20260831,complete,regression,1.665470713051036,0.8767536258705957,2.6568620204925537,,1.0617664422763013,1.21712064743042,0.01416015625,2.0,0.39288572394809695,0.5461985320761403,0.7227555878222203,0.17655705574607997,0.5639885663986206,-0.7768428744069671,-0.026893690395422887
0.5302966626790939,california,18.0,standard,0.45542790104326886,0.45542790104326886,standardized_rmse,TabR,43137.0,localwarp,branch_ablation,localwarp,-0.45542790104326886,20260831,complete,regression,3.1575457649305463,0.8759147618563238,4.973396301269531,,0.4488426668775442,0.5962808132171631,0.02783203125,2.0,0.41921034679654684,0.2607270492158894,0.4074204056150524,0.146693356399163,0.2633854150772095,-0.42194938901921136,-0.033478512024057494
0.49587259412655005,california,18.0,deep,0.43268060334461333,0.43268060334461333,standardized_rmse,TabR,47233.0,raw,key_capacity,localwarp,-0.43268060334461333,20260831,complete,regression,3.104921909980476,0.8726132949756038,2.292464256286621,,0.4732149227517945,0.6317599415779114,0.01904296875,2.0,0.35953861339288595,0.26468849430796826,0.42499951264164976,0.16031101833368147,0.2764025330543518,-0.42194938901921136,-0.010731214325401972
