dataset,task,split_seed,model,model_seed,n_train,n_validation,n_test,n_num,n_cat_onehot,uncertainty_mean,uncertainty_sd,uncertainty_iqr,lambda,loss,method,metric,metric_name,oracle_topk_overlap,risk_spearman,score,topk_candidate_noise,topk_proxy_risk,topk_target_mismatch,validation_grid,validation_loss,baseline_score,baseline_proxy_risk,baseline_risk_spearman,score_gain,proxy_risk_change,risk_spearman_gain
Bike_Sharing_Demand,regression,20260903,TabR,20260911,8192,2048,2048,10,8,0.09828995168209076,0.10419479757547379,0.10983014479279518,0.0,0.30572459671052643,permuted_reliability,0.30572459671052643,standardized_rmse,0.02587890625,0.3246479566074062,-0.30572459671052643,0.08438197684245097,0.14981630396505352,0.06543432738723709,"[{""lambda"": 0.0, ""loss"": 0.2953799703738109, ""metric"": 0.2953799703738109}, {""lambda"": 0.01, ""loss"": 0.2977894834573318, ""metric"": 0.2977894834573318}, {""lambda"": 0.03, ""loss"": 0.29956410640375697, ""metric"": 0.29956410640375697}, {""lambda"": 0.1, ""loss"": 0.307392815749468, ""metric"": 0.307392815749468}, {""lambda"": 0.3, ""loss"": 0.3170378112309221, ""metric"": 0.3170378112309221}, {""lambda"": 1.0, ""loss"": 0.33788781568923126, ""metric"": 0.33788781568923126}, {""lambda"": 3.0, ""loss"": 0.36962779421927333, ""metric"": 0.36962779421927333}]",0.2953799703738109,-0.30572459671052643,0.14981630396505352,0.3246479566074062,0.0,0.0,0.0
Bike_Sharing_Demand,regression,20260903,TabR,20260912,8192,2048,2048,10,8,0.09828995168209076,0.10419479757547379,0.10983014479279518,0.0,0.29544430250979964,distance,0.29544430250979964,standardized_rmse,0.0205078125,0.3209850784383596,-0.29544430250979964,0.0853982118269414,0.15908424182816816,0.07368602980551486,"[{""lambda"": 0.0, ""loss"": 0.28501898366272305, ""metric"": 0.28501898366272305}]",0.28501898366272305,-0.29544430250979964,0.15908424182816816,0.3209850784383596,0.0,0.0,0.0
Bike_Sharing_Demand,regression,20260903,TabR,20260912,8192,2048,2048,10,8,0.09828995168209076,0.10419479757547379,0.10983014479279518,0.01,0.292898770169881,oof_reliability,0.292898770169881,standardized_rmse,0.02392578125,0.3219816017305857,-0.292898770169881,0.0800362710160698,0.15348840133447084,0.07345213087927505,"[{""lambda"": 0.0, ""loss"": 0.28501898366272305, ""metric"": 0.28501898366272305}, {""lambda"": 0.01, ""loss"": 0.28412919714023893, ""metric"": 0.28412919714023893}, {""lambda"": 0.03, ""loss"": 0.29477707798421, ""metric"": 0.29477707798421}, {""lambda"": 0.1, ""loss"": 0.40099670664171766, ""metric"": 0.40099670664171766}, {""lambda"": 0.3, ""loss"": 0.6507366035461304, ""metric"": 0.6507366035461304}, {""lambda"": 1.0, ""loss"": 0.905601929425727, ""metric"": 0.905601929425727}, {""lambda"": 3.0, ""loss"": 0.9947155345662613, ""metric"": 0.9947155345662613}]",0.28412919714023893,-0.29544430250979964,0.15908424182816816,0.3209850784383596,0.002545532339918666,-0.005595840493697324,0.0009965232922261036
Bike_Sharing_Demand,regression,20260903,TabR,20260912,8192,2048,2048,10,8,0.09828995168209076,0.10419479757547379,0.10983014479279518,0.0,0.29544430250979964,permuted_reliability,0.29544430250979964,standardized_rmse,0.0205078125,0.3209850784383596,-0.29544430250979964,0.0853982118269414,0.15908424182816816,0.07368602980551486,"[{""lambda"": 0.0, ""loss"": 0.28501898366272305, ""metric"": 0.28501898366272305}, {""lambda"": 0.01, ""loss"": 0.2851773606384542, ""metric"": 0.2851773606384542}, {""lambda"": 0.03, ""loss"": 0.28607886437145374, ""metric"": 0.28607886437145374}, {""lambda"": 0.1, ""loss"": 0.2918039023451875, ""metric"": 0.2918039023451875}, {""lambda"": 0.3, ""loss"": 0.3032546089283345, ""metric"": 0.3032546089283345}, {""lambda"": 1.0, ""loss"": 0.3173204338851572, ""metric"": 0.3173204338851572}, {""lambda"": 3.0, ""loss"": 0.3361177347355358, ""metric"": 0.3361177347355358}]",0.28501898366272305,-0.29544430250979964,0.15908424182816816,0.3209850784383596,0.0,0.0,0.0
Bike_Sharing_Demand,regression,20260903,TabR,20260913,8192,2048,2048,10,8,0.09828995168209076,0.10419479757547379,0.10983014479279518,0.0,0.3022017798781171,distance,0.3022017798781171,standardized_rmse,0.02685546875,0.32179599156688815,-0.3022017798781171,0.08622240338627307,0.17624509637789743,0.0900226910210904,"[{""lambda"": 0.0, ""loss"": 0.29279039691544706, ""metric"": 0.29279039691544706}]",0.29279039691544706,-0.3022017798781171,0.17624509637789743,0.32179599156688815,0.0,0.0,0.0
Bike_Sharing_Demand,regression,20260903,TabR,20260913,8192,2048,2048,10,8,0.09828995168209076,0.10419479757547379,0.10983014479279518,0.01,0.2998811922579414,oof_reliability,0.2998811922579414,standardized_rmse,0.0302734375,0.32275499380608524,-0.2998811922579414,0.07962301227053104,0.16962846096794237,0.0900054479462824,"[{""lambda"": 0.0, ""loss"": 0.29279039691544706, ""metric"": 0.29279039691544706}, {""lambda"": 0.01, ""loss"": 0.29255921854108846, ""metric"": 0.29255921854108846}, {""lambda"": 0.03, ""loss"": 0.30477150449496804, ""metric"": 0.30477150449496804}, {""lambda"": 0.1, ""loss"": 0.46673584796002654, ""metric"": 0.46673584796002654}, {""lambda"": 0.3, ""loss"": 0.6606109518532763, ""metric"": 0.6606109518532763}, {""lambda"": 1.0, ""loss"": 0.8931188672863198, ""metric"": 0.8931188672863198}, {""lambda"": 3.0, ""loss"": 1.0099597374922629, ""metric"": 1.0099597374922629}]",0.29255921854108846,-0.3022017798781171,0.17624509637789743,0.32179599156688815,0.0023205876201756737,-0.006616635409955052,0.0009590022391970932
Bike_Sharing_Demand,regression,20260903,TabR,20260913,8192,2048,2048,10,8,0.09828995168209076,0.10419479757547379,0.10983014479279518,0.0,0.3022017798781171,permuted_reliability,0.3022017798781171,standardized_rmse,0.02685546875,0.32179599156688815,-0.3022017798781171,0.08622240338627307,0.17624509637789743,0.0900226910210904,"[{""lambda"": 0.0, ""loss"": 0.29279039691544706, ""metric"": 0.29279039691544706}, {""lambda"": 0.01, ""loss"": 0.2945283993406191, ""metric"": 0.2945283993406191}, {""lambda"": 0.03, ""loss"": 0.2975085736224626, ""metric"": 0.2975085736224626}, {""lambda"": 0.1, ""loss"": 0.31233870260882446, ""metric"": 0.31233870260882446}, {""lambda"": 0.3, ""loss"": 0.3283316422314784, ""metric"": 0.3283316422314784}, {""lambda"": 1.0, ""loss"": 0.34829142844151734, ""metric"": 0.34829142844151734}, {""lambda"": 3.0, ""loss"": 0.3755139867586983, ""metric"": 0.3755139867586983}]",0.29279039691544706,-0.3022017798781171,0.17624509637789743,0.32179599156688815,0.0,0.0,0.0
covertype,classification,20260901,ModernNCA,20260911,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.0,0.6119488477706909,distance,0.7421875,accuracy,0.021484375,0.6745061925940339,0.7421875,0.3539627051795833,0.41220533521845937,0.05824262784426537,"[{""lambda"": 0.0, ""loss"": 0.5972144603729248, ""metric"": 0.7373046875}]",0.5972144603729248,0.7421875,0.41220533521845937,0.6745061925940339,0.0,0.0,0.0
covertype,classification,20260901,ModernNCA,20260911,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.01,0.6122877597808838,oof_reliability,0.7421875,accuracy,0.0263671875,0.675257968200152,0.7421875,0.3329998375265859,0.3943261445965618,0.061326308025854814,"[{""lambda"": 0.0, ""loss"": 0.5972144603729248, ""metric"": 0.7373046875}, {""lambda"": 0.01, ""loss"": 0.5970282554626465, ""metric"": 0.73583984375}, {""lambda"": 0.03, ""loss"": 0.5989327430725098, ""metric"": 0.73583984375}, {""lambda"": 0.1, ""loss"": 0.6251468658447266, ""metric"": 0.7314453125}, {""lambda"": 0.3, ""loss"": 0.7036129236221313, ""metric"": 0.7255859375}, {""lambda"": 1.0, ""loss"": 0.9580819606781006, ""metric"": 0.7138671875}, {""lambda"": 3.0, ""loss"": 1.479098916053772, ""metric"": 0.69921875}]",0.5970282554626465,0.7421875,0.41220533521845937,0.6745061925940339,0.0,-0.017879190621897578,0.0007517756061181657
covertype,classification,20260901,ModernNCA,20260911,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.01,0.6121541261672974,permuted_reliability,0.7421875,accuracy,0.02294921875,0.6745075927957763,0.7421875,0.3523520349699538,0.410363495524507,0.05801146015164704,"[{""lambda"": 0.0, ""loss"": 0.5972144603729248, ""metric"": 0.7373046875}, {""lambda"": 0.01, ""loss"": 0.5972042083740234, ""metric"": 0.7373046875}, {""lambda"": 0.03, ""loss"": 0.5973826050758362, ""metric"": 0.73486328125}, {""lambda"": 0.1, ""loss"": 0.5985128879547119, ""metric"": 0.7373046875}, {""lambda"": 0.3, ""loss"": 0.6016817092895508, ""metric"": 0.73681640625}, {""lambda"": 1.0, ""loss"": 0.6206197738647461, ""metric"": 0.7275390625}, {""lambda"": 3.0, ""loss"": 0.6813527345657349, ""metric"": 0.7060546875}]",0.5972042083740234,0.7421875,0.41220533521845937,0.6745061925940339,0.0,-0.0018418396939523518,1.4002017424408209e-06
covertype,classification,20260901,ModernNCA,20260912,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.0,0.6222467422485352,distance,0.73388671875,accuracy,0.01806640625,0.7700082862637094,0.73388671875,0.35545507085043937,0.42645067343255505,0.07099560202732391,"[{""lambda"": 0.0, ""loss"": 0.6044636964797974, ""metric"": 0.73828125}]",0.6044636964797974,0.73388671875,0.42645067343255505,0.7700082862637094,0.0,0.0,0.0
covertype,classification,20260901,ModernNCA,20260912,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.01,0.6223307847976685,oof_reliability,0.7333984375,accuracy,0.0205078125,0.7707484358702266,0.7333984375,0.3384208441711962,0.4122584957513027,0.07383765154736466,"[{""lambda"": 0.0, ""loss"": 0.6044636964797974, ""metric"": 0.73828125}, {""lambda"": 0.01, ""loss"": 0.6042377352714539, ""metric"": 0.73779296875}, {""lambda"": 0.03, ""loss"": 0.6044524312019348, ""metric"": 0.73681640625}, {""lambda"": 0.1, ""loss"": 0.612970232963562, ""metric"": 0.73779296875}, {""lambda"": 0.3, ""loss"": 0.6631187796592712, ""metric"": 0.7314453125}, {""lambda"": 1.0, ""loss"": 0.8421419262886047, ""metric"": 0.72412109375}, {""lambda"": 3.0, ""loss"": 1.2902934551239014, ""metric"": 0.69970703125}]",0.6042377352714539,0.73388671875,0.42645067343255505,0.7700082862637094,-0.00048828125,-0.01419217768125236,0.0007401496065171376
covertype,classification,20260901,ModernNCA,20260912,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.0,0.6222467422485352,permuted_reliability,0.73388671875,accuracy,0.01806640625,0.7700082862637094,0.73388671875,0.35545507085043937,0.42645067343255505,0.07099560202732391,"[{""lambda"": 0.0, ""loss"": 0.6044636964797974, ""metric"": 0.73828125}, {""lambda"": 0.01, ""loss"": 0.6045849323272705, ""metric"": 0.73828125}, {""lambda"": 0.03, ""loss"": 0.604872465133667, ""metric"": 0.73828125}, {""lambda"": 0.1, ""loss"": 0.606009840965271, ""metric"": 0.73876953125}, {""lambda"": 0.3, ""loss"": 0.607660174369812, ""metric"": 0.73828125}, {""lambda"": 1.0, ""loss"": 0.6201467514038086, ""metric"": 0.72412109375}, {""lambda"": 3.0, ""loss"": 0.6651543378829956, ""metric"": 0.70654296875}]",0.6044636964797974,0.73388671875,0.42645067343255505,0.7700082862637094,0.0,0.0,0.0
covertype,classification,20260901,ModernNCA,20260913,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.0,0.6273421049118042,distance,0.73779296875,accuracy,0.017578125,0.736449132203834,0.73779296875,0.36441903992090374,0.4326675882039126,0.06824854848764517,"[{""lambda"": 0.0, ""loss"": 0.6111853122711182, ""metric"": 0.740234375}]",0.6111853122711182,0.73779296875,0.4326675882039126,0.736449132203834,0.0,0.0,0.0
covertype,classification,20260901,ModernNCA,20260913,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.01,0.6274816989898682,oof_reliability,0.7373046875,accuracy,0.017578125,0.7372235578669065,0.7373046875,0.34265283987042494,0.41306529685971327,0.07041245718664868,"[{""lambda"": 0.0, ""loss"": 0.6111853122711182, ""metric"": 0.740234375}, {""lambda"": 0.01, ""loss"": 0.6108016967773438, ""metric"": 0.740234375}, {""lambda"": 0.03, ""loss"": 0.6112922430038452, ""metric"": 0.74267578125}, {""lambda"": 0.1, ""loss"": 0.6277366280555725, ""metric"": 0.73974609375}, {""lambda"": 0.3, ""loss"": 0.6946725249290466, ""metric"": 0.7333984375}, {""lambda"": 1.0, ""loss"": 0.9120478630065918, ""metric"": 0.7236328125}, {""lambda"": 3.0, ""loss"": 1.3591115474700928, ""metric"": 0.6962890625}]",0.6108016967773438,0.73779296875,0.4326675882039126,0.736449132203834,-0.00048828125,-0.01960229134419933,0.0007744256630725088
covertype,classification,20260901,ModernNCA,20260913,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.0,0.6273421049118042,permuted_reliability,0.73779296875,accuracy,0.017578125,0.736449132203834,0.73779296875,0.36441903992090374,0.4326675882039126,0.06824854848764517,"[{""lambda"": 0.0, ""loss"": 0.6111853122711182, ""metric"": 0.740234375}, {""lambda"": 0.01, ""loss"": 0.6112807393074036, ""metric"": 0.740234375}, {""lambda"": 0.03, ""loss"": 0.6114794015884399, ""metric"": 0.73974609375}, {""lambda"": 0.1, ""loss"": 0.6123155951499939, ""metric"": 0.7392578125}, {""lambda"": 0.3, ""loss"": 0.6173787117004395, ""metric"": 0.73876953125}, {""lambda"": 1.0, ""loss"": 0.6339250802993774, ""metric"": 0.73193359375}, {""lambda"": 3.0, ""loss"": 0.6701672077178955, ""metric"": 0.7197265625}]",0.6111853122711182,0.73779296875,0.4326675882039126,0.736449132203834,0.0,0.0,0.0
covertype,classification,20260901,TabR,20260911,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.0,0.5397680997848511,distance,0.77734375,accuracy,0.01318359375,0.3547009346801474,0.77734375,0.34790860931389034,0.41499238088727,0.06708376810638583,"[{""lambda"": 0.0, ""loss"": 0.5246006846427917, ""metric"": 0.791015625}]",0.5246006846427917,0.77734375,0.41499238088727,0.3547009346801474,0.0,0.0,0.0
covertype,classification,20260901,TabR,20260911,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.0,0.5397680997848511,oof_reliability,0.77734375,accuracy,0.01318359375,0.3547009346801474,0.77734375,0.34790860931389034,0.41499238088727,0.06708376810638583,"[{""lambda"": 0.0, ""loss"": 0.5246006846427917, ""metric"": 0.791015625}, {""lambda"": 0.01, ""loss"": 0.5270624160766602, ""metric"": 0.79248046875}, {""lambda"": 0.03, ""loss"": 0.5360672473907471, ""metric"": 0.78076171875}, {""lambda"": 0.1, ""loss"": 0.5949422121047974, ""metric"": 0.76318359375}, {""lambda"": 0.3, ""loss"": 0.671208381652832, ""metric"": 0.73193359375}, {""lambda"": 1.0, ""loss"": 0.7314733266830444, ""metric"": 0.70068359375}, {""lambda"": 3.0, ""loss"": 0.7897170782089233, ""metric"": 0.67626953125}]",0.5246006846427917,0.77734375,0.41499238088727,0.3547009346801474,0.0,0.0,0.0
covertype,classification,20260901,TabR,20260911,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.01,0.5394768714904785,permuted_reliability,0.7802734375,accuracy,0.013671875,0.35474050954494624,0.7802734375,0.35061316116480157,0.41759008017834276,0.06697691653789661,"[{""lambda"": 0.0, ""loss"": 0.5246006846427917, ""metric"": 0.791015625}, {""lambda"": 0.01, ""loss"": 0.5245248079299927, ""metric"": 0.79248046875}, {""lambda"": 0.03, ""loss"": 0.527885377407074, ""metric"": 0.79150390625}, {""lambda"": 0.1, ""loss"": 0.5491733551025391, ""metric"": 0.77734375}, {""lambda"": 0.3, ""loss"": 0.5816167593002319, ""metric"": 0.7646484375}, {""lambda"": 1.0, ""loss"": 0.6107134222984314, ""metric"": 0.75048828125}, {""lambda"": 3.0, ""loss"": 0.6411150693893433, ""metric"": 0.7314453125}]",0.5245248079299927,0.77734375,0.41499238088727,0.3547009346801474,0.0029296875,0.002597699291072786,3.957486479883032e-05
covertype,classification,20260901,TabR,20260912,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.0,0.5134315490722656,distance,0.79248046875,accuracy,0.01953125,0.35371149034324567,0.79248046875,0.3498269226984121,0.41592288069659844,0.06609595938243729,"[{""lambda"": 0.0, ""loss"": 0.4910890460014343, ""metric"": 0.8115234375}]",0.4910890460014343,0.79248046875,0.41592288069659844,0.35371149034324567,0.0,0.0,0.0
covertype,classification,20260901,TabR,20260912,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.0,0.5134315490722656,oof_reliability,0.79248046875,accuracy,0.01953125,0.35371149034324567,0.79248046875,0.3498269226984121,0.41592288069659844,0.06609595938243729,"[{""lambda"": 0.0, ""loss"": 0.4910890460014343, ""metric"": 0.8115234375}, {""lambda"": 0.01, ""loss"": 0.49477624893188477, ""metric"": 0.80712890625}, {""lambda"": 0.03, ""loss"": 0.5022335648536682, ""metric"": 0.80712890625}, {""lambda"": 0.1, ""loss"": 0.551310658454895, ""metric"": 0.77783203125}, {""lambda"": 0.3, ""loss"": 0.61094731092453, ""metric"": 0.7509765625}, {""lambda"": 1.0, ""loss"": 0.6580711603164673, ""metric"": 0.724609375}, {""lambda"": 3.0, ""loss"": 0.7029889225959778, ""metric"": 0.70361328125}]",0.4910890460014343,0.79248046875,0.41592288069659844,0.35371149034324567,0.0,0.0,0.0
covertype,classification,20260901,TabR,20260912,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.01,0.5147234797477722,permuted_reliability,0.791015625,accuracy,0.017578125,0.35368464633025465,0.791015625,0.35148232645587996,0.417188647785224,0.0657063242415461,"[{""lambda"": 0.0, ""loss"": 0.4910890460014343, ""metric"": 0.8115234375}, {""lambda"": 0.01, ""loss"": 0.49103203415870667, ""metric"": 0.80810546875}, {""lambda"": 0.03, ""loss"": 0.49521568417549133, ""metric"": 0.8095703125}, {""lambda"": 0.1, ""loss"": 0.5154941082000732, ""metric"": 0.796875}, {""lambda"": 0.3, ""loss"": 0.5445699691772461, ""metric"": 0.78369140625}, {""lambda"": 1.0, ""loss"": 0.5741299986839294, ""metric"": 0.76318359375}, {""lambda"": 3.0, ""loss"": 0.6088786125183105, ""metric"": 0.748046875}]",0.49103203415870667,0.79248046875,0.41592288069659844,0.35371149034324567,-0.00146484375,0.00126576708862558,-2.6844012991023014e-05
covertype,classification,20260901,TabR,20260913,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.0,0.5189986228942871,distance,0.7958984375,accuracy,0.02099609375,0.38044102961228576,0.7958984375,0.3483129853848368,0.4199265112983994,0.07161352388720843,"[{""lambda"": 0.0, ""loss"": 0.49052125215530396, ""metric"": 0.8095703125}]",0.49052125215530396,0.7958984375,0.4199265112983994,0.38044102961228576,0.0,0.0,0.0
covertype,classification,20260901,TabR,20260913,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.0,0.5189986228942871,oof_reliability,0.7958984375,accuracy,0.02099609375,0.38044102961228576,0.7958984375,0.3483129853848368,0.4199265112983994,0.07161352388720843,"[{""lambda"": 0.0, ""loss"": 0.49052125215530396, ""metric"": 0.8095703125}, {""lambda"": 0.01, ""loss"": 0.49159619212150574, ""metric"": 0.806640625}, {""lambda"": 0.03, ""loss"": 0.49692201614379883, ""metric"": 0.80419921875}, {""lambda"": 0.1, ""loss"": 0.5340683460235596, ""metric"": 0.78955078125}, {""lambda"": 0.3, ""loss"": 0.5917654037475586, ""metric"": 0.75048828125}, {""lambda"": 1.0, ""loss"": 0.6503995656967163, ""metric"": 0.72314453125}, {""lambda"": 3.0, ""loss"": 0.7111206650733948, ""metric"": 0.6982421875}]",0.49052125215530396,0.7958984375,0.4199265112983994,0.38044102961228576,0.0,0.0,0.0
covertype,classification,20260901,TabR,20260913,8192,2048,2048,10,87,0.37372544407844543,0.14199116826057434,0.21560323238372803,0.0,0.5189986228942871,permuted_reliability,0.7958984375,accuracy,0.02099609375,0.38044102961228576,0.7958984375,0.3483129853848368,0.4199265112983994,0.07161352388720843,"[{""lambda"": 0.0, ""loss"": 0.49052125215530396, ""metric"": 0.8095703125}, {""lambda"": 0.01, ""loss"": 0.4922475218772888, ""metric"": 0.8076171875}, {""lambda"": 0.03, ""loss"": 0.4946708381175995, ""metric"": 0.80419921875}, {""lambda"": 0.1, ""loss"": 0.5102848410606384, ""metric"": 0.79296875}, {""lambda"": 0.3, ""loss"": 0.531477153301239, ""metric"": 0.7841796875}, {""lambda"": 1.0, ""loss"": 0.5565690994262695, ""metric"": 0.7783203125}, {""lambda"": 3.0, ""loss"": 0.5973566770553589, ""metric"": 0.744140625}]",0.49052125215530396,0.7958984375,0.4199265112983994,0.38044102961228576,0.0,0.0,0.0
covertype,classification,20260902,ModernNCA,20260911,8192,2048,2048,10,86,0.37209635972976685,0.14771613478660583,0.2315041720867157,0.0,0.6168035268783569,distance,0.740234375,accuracy,0.0048828125,0.7217378655827279,0.740234375,0.3605151606607251,0.40091950562782586,0.040404345204478886,"[{""lambda"": 0.0, ""loss"": 0.5737391114234924, ""metric"": 0.76025390625}]",0.5737391114234924,0.740234375,0.40091950562782586,0.7217378655827279,0.0,0.0,0.0
covertype,classification,20260902,ModernNCA,20260911,8192,2048,2048,10,86,0.37209635972976685,0.14771613478660583,0.2315041720867157,0.03,0.6185809373855591,oof_reliability,0.7392578125,accuracy,0.01611328125,0.7241703688226131,0.7392578125,0.3035976171377115,0.35204718651948497,0.048449568778778485,"[{""lambda"": 0.0, ""loss"": 0.5737391114234924, ""metric"": 0.76025390625}, {""lambda"": 0.01, ""loss"": 0.5729150176048279, ""metric"": 0.759765625}, {""lambda"": 0.03, ""loss"": 0.5721048712730408, ""metric"": 0.7587890625}, {""lambda"": 0.1, ""loss"": 0.5798690319061279, ""metric"": 0.755859375}, {""lambda"": 0.3, ""loss"": 0.6516455411911011, ""metric"": 0.7568359375}, {""lambda"": 1.0, ""loss"": 0.8465636968612671, ""metric"": 0.75341796875}, {""lambda"": 3.0, ""loss"": 1.0606634616851807, ""metric"": 0.74072265625}]",0.5721048712730408,0.740234375,0.40091950562782586,0.7217378655827279,-0.0009765625,-0.04887231910834089,0.0024325032398851976
covertype,classification,20260902,ModernNCA,20260911,8192,2048,2048,10,86,0.37209635972976685,0.14771613478660583,0.2315041720867157,0.0,0.6168035268783569,permuted_reliability,0.740234375,accuracy,0.0048828125,0.7217378655827279,0.740234375,0.3605151606607251,0.40091950562782586,0.040404345204478886,"[{""lambda"": 0.0, ""loss"": 0.5737391114234924, ""metric"": 0.76025390625}, {""lambda"": 0.01, ""loss"": 0.5738486051559448, ""metric"": 0.76025390625}, {""lambda"": 0.03, ""loss"": 0.5741540193557739, ""metric"": 0.7607421875}, {""lambda"": 0.1, ""loss"": 0.5758760571479797, ""metric"": 0.759765625}, {""lambda"": 0.3, ""loss"": 0.5824241638183594, ""metric"": 0.7578125}, {""lambda"": 1.0, ""loss"": 0.6030079126358032, ""metric"": 0.759765625}, {""lambda"": 3.0, ""loss"": 0.6492198705673218, ""metric"": 0.74609375}]",0.5737391114234924,0.740234375,0.40091950562782586,0.7217378655827279,0.0,0.0,0.0
covertype,classification,20260902,ModernNCA,20260912,8192,2048,2048,10,86,0.37209635972976685,0.14771613478660583,0.2315041720867157,0.0,0.6323488354682922,distance,0.72216796875,accuracy,0.0048828125,0.7448719306175866,0.72216796875,0.3660311264102347,0.41089406656101346,0.04486293977333844,"[{""lambda"": 0.0, ""loss"": 0.59172523021698, ""metric"": 0.75048828125}]",0.59172523021698,0.72216796875,0.41089406656101346,0.7448719306175866,0.0,0.0,0.0
covertype,classification,20260902,ModernNCA,20260912,8192,2048,2048,10,86,0.37209635972976685,0.14771613478660583,0.2315041720867157,0.03,0.6333693265914917,oof_reliability,0.72265625,accuracy,0.01611328125,0.7467914444580965,0.72265625,0.3076842263690196,0.3606687585124746,0.052984530226694915,"[{""lambda"": 0.0, ""loss"": 0.59172523021698, ""metric"": 0.75048828125}, {""lambda"": 0.01, ""loss"": 0.5906893014907837, ""metric"": 0.7509765625}, {""lambda"": 0.03, ""loss"": 0.5894173979759216, ""metric"": 0.75}, {""lambda"": 0.1, ""loss"": 0.5966401100158691, ""metric"": 0.74658203125}, {""lambda"": 0.3, ""loss"": 0.6786856651306152, ""metric"": 0.74609375}, {""lambda"": 1.0, ""loss"": 0.8682042360305786, ""metric"": 0.74267578125}, {""lambda"": 3.0, ""loss"": 1.0130547285079956, ""metric"": 0.72802734375}]",0.5894173979759216,0.72216796875,0.41089406656101346,0.7448719306175866,0.00048828125,-0.050225308048538864,0.0019195138405099232
covertype,classification,20260902,ModernNCA,20260912,8192,2048,2048,10,86,0.37209635972976685,0.14771613478660583,0.2315041720867157,0.1,0.6317999958992004,permuted_reliability,0.7236328125,accuracy,0.00244140625,0.7443976173871263,0.7236328125,0.3606815027887933,0.41557046736124903,0.05488896411770838,"[{""lambda"": 0.0, ""loss"": 0.59172523021698, ""metric"": 0.75048828125}, {""lambda"": 0.01, ""loss"": 0.5916506052017212, ""metric"": 0.7509765625}, {""lambda"": 0.03, ""loss"": 0.5915055871009827, ""metric"": 0.7509765625}, {""lambda"": 0.1, ""loss"": 0.5912331342697144, ""metric"": 0.75146484375}, {""lambda"": 0.3, ""loss"": 0.5926980972290039, ""metric"": 0.74755859375}, {""lambda"": 1.0, ""loss"": 0.6036273241043091, ""metric"": 0.7431640625}, {""lambda"": 3.0, ""loss"": 0.6416441202163696, ""metric"": 0.7392578125}]",0.5912331342697144,0.72216796875,0.41089406656101346,0.7448719306175866,0.00146484375,0.0046764008002355695,-0.0004743132304603215
covertype,classification,20260902,ModernNCA,20260913,8192,2048,2048,10,86,0.37209635972976685,0.14771613478660583,0.2315041720867157,0.0,0.6279866099357605,distance,0.72802734375,accuracy,0.0068359375,0.741581192936712,0.72802734375,0.3538648806279525,0.3968726297025569,0.04300774723833456,"[{""lambda"": 0.0, ""loss"": 0.586966335773468, ""metric"": 0.74853515625}]",0.586966335773468,0.72802734375,0.3968726297025569,0.741581192936712,0.0,0.0,0.0
covertype,classification,20260902,ModernNCA,20260913,8192,2048,2048,10,86,0.37209635972976685,0.14771613478660583,0.2315041720867157,0.03,0.6296349167823792,oof_reliability,0.728515625,accuracy,0.01611328125,0.7436877327236144,0.728515625,0.2975117875612341,0.3476440701051615,0.050132280049183464,"[{""lambda"": 0.0, ""loss"": 0.586966335773468, ""metric"": 0.74853515625}, {""lambda"": 0.01, ""loss"": 0.5861364603042603, ""metric"": 0.7490234375}, {""lambda"": 0.03, ""loss"": 0.5855429172515869, ""metric"": 0.74755859375}, {""lambda"": 0.1, ""loss"": 0.597968339920044, ""metric"": 0.74658203125}, {""lambda"": 0.3, ""loss"": 0.6895192861557007, ""metric"": 0.74462890625}, {""lambda"": 1.0, ""loss"": 0.8642041683197021, ""metric"": 0.740234375}, {""lambda"": 3.0, ""loss"": 1.0430048704147339, ""metric"": 0.73095703125}]",0.5855429172515869,0.72802734375,0.3968726297025569,0.741581192936712,0.00048828125,-0.04922855959739536,0.0021065397869024505
