dataset,task,model,seed,method,strength,target_parameters,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,width,parameter_error_fraction,members
california,regression,mlp,20260850,raple_raw,1.0,49409,276,49447,24,0.14366105198860168,0.15343846380710602,0.1500263512134552,0.4546173976930028,0.44953416482737296,0.5675647258758545,7.98121976852417,0.02883230708539486,5.188157132128254,123,0.0007690906515007387,
california,regression,mlp,20260850,anchor_only,1.0,49409,255,49409,23,0.14964339137077332,0.1524973064661026,0.14689454436302185,0.45322099941008176,0.44481739485205196,0.33359116315841675,7.707949638366699,0.027736468240618706,2.719939864007756,128,0.0,
california,regression,mlp,20260850,anchor_product_mass,1.0,49409,256,49537,24,0.14590145647525787,0.14835265278816223,0.14331601560115814,0.4470196310225063,0.4393658313286686,0.3905166983604431,7.847659111022949,0.027784960344433784,2.5487001889850944,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_riesz,1.0,49409,256,49537,23,0.14764277637004852,0.15022490918636322,0.14483551681041718,0.44983155491051363,0.4416888843821667,0.3961859345436096,7.8363728523254395,0.027785496786236763,2.653248273069039,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_wrong,1.0,49409,256,49537,23,0.14720767736434937,0.15026894211769104,0.1453339159488678,0.4498974801836546,0.44244820102501237,0.389833003282547,7.844630241394043,0.02778579294681549,2.712572761112824,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_isospectral,1.0,49409,256,49537,23,0.14790861308574677,0.1508440226316452,0.14482612907886505,0.45075751791537044,0.44167456483175727,0.38229140639305115,7.784980773925781,0.02778448909521103,2.616279911948368,128,0.0025906211418972253,
california,regression,mlp,20260851,raple_raw,1.0,49409,276,49447,18,0.14788594841957092,0.154214009642601,0.1495659053325653,0.45576486408148753,0.4488438172268374,0.4428768754005432,7.534802436828613,0.028767546638846397,2.6167017209809273,123,0.0007690906515007387,
california,regression,mlp,20260851,anchor_only,1.0,49409,255,49409,23,0.14995868504047394,0.15263335406780243,0.14820246398448944,0.4534230987652563,0.44679328527883655,0.3855631351470947,7.880903720855713,0.02767302468419075,2.631747792940587,128,0.0,
california,regression,mlp,20260851,anchor_product_mass,1.0,49409,256,49537,18,0.15014958381652832,0.1496591567993164,0.1447369009256363,0.4489836922554744,0.4415384945145817,0.3545982539653778,7.531759262084961,0.02772100269794464,2.667120851110667,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_riesz,1.0,49409,256,49537,18,0.15139929950237274,0.15137779712677002,0.14551015198230743,0.4515543282602543,0.44271636400647196,0.364819198846817,7.532222747802734,0.027721041813492775,2.5009924601763487,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_wrong,1.0,49409,256,49537,18,0.15190774202346802,0.1511698216199875,0.14661945402622223,0.45124403674643077,0.4444007097704521,0.3609737455844879,7.493332386016846,0.027721254155039787,2.5792068960145116,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_isospectral,1.0,49409,256,49537,18,0.151776984333992,0.15218208730220795,0.14670342206954956,0.4527523281346042,0.4445279254864083,0.3497951924800873,7.502030372619629,0.027720581740140915,2.408807424129918,128,0.0025906211418972253,
california,regression,mlp,20260852,raple_raw,1.0,49409,276,49447,19,0.14615677297115326,0.15363720059394836,0.14995118975639343,0.4549117094186883,0.4494215453681143,0.5198734402656555,7.623741626739502,0.028680354356765747,2.637158727971837,123,0.0007690906515007387,
california,regression,mlp,20260852,anchor_only,1.0,49409,255,49409,13,0.15433906018733978,0.15427875518798828,0.14915581047534943,0.4558605352805998,0.4482280419709461,0.33352625370025635,7.239808082580566,0.02756969816982746,3.8196211580652744,128,0.0,
california,regression,mlp,20260852,anchor_product_mass,1.0,49409,256,49537,13,0.15224376320838928,0.15072892606258392,0.14597958326339722,0.4505855103690273,0.4434299203469223,0.5301641225814819,7.248920917510986,0.027629610151052475,2.166348414029926,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_riesz,1.0,49409,256,49537,13,0.1544695496559143,0.15261605381965637,0.14668244123458862,0.4533974342570346,0.44449613885156225,0.5375281572341919,7.2560529708862305,0.02762962132692337,2.2580718698445708,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_wrong,1.0,49409,256,49537,13,0.1542038768529892,0.15259358286857605,0.14741791784763336,0.45336402197274595,0.4456091207188919,0.5318632125854492,7.247922897338867,0.02762969583272934,1.9069203881081194,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_isospectral,1.0,49409,256,49537,20,0.1505400687456131,0.1519451141357422,0.1465168446302414,0.4523997005587006,0.44424516624825117,0.5199854373931885,7.582021236419678,0.027630431577563286,2.8432149670552462,128,0.0025906211418972253,
california,regression,resnet,20260850,raple_raw,1.0,165505,276,165863,17,0.13043974339962006,0.15436868369579315,0.15140262246131897,0.4559933888871761,0.45159137231457436,6.818328380584717,6.9683308601379395,0.028849704191088676,3.06352194189094,127,0.0021630766442101448,
california,regression,resnet,20260850,anchor_only,1.0,165505,255,165505,12,0.14395999908447266,0.15455442667007446,0.1514374166727066,0.456267639406974,0.451643254743594,6.49027156829834,6.802332878112793,0.027741938829421997,2.20073582790792,128,0.0,
california,regression,resnet,20260850,anchor_product_mass,1.0,165505,256,165633,10,0.14160284399986267,0.1530521661043167,0.14743809401988983,0.45404475402976985,0.4456396275871555,3.081434726715088,6.776997089385986,0.027790304273366928,2.024593778187409,128,0.0007733905320080964,
california,regression,resnet,20260850,anchor_product_riesz,1.0,165505,256,165633,12,0.13850218057632446,0.15427802503108978,0.14827707409858704,0.45585946304373337,0.44690573179666515,3.1388680934906006,6.835230350494385,0.027790283784270287,2.252640690887347,128,0.0007733905320080964,
california,regression,resnet,20260850,anchor_product_wrong,1.0,165505,256,165633,12,0.1381649374961853,0.15470951795578003,0.149766743183136,0.4564965100955227,0.44914504660972554,3.078861713409424,6.842998027801514,0.027789201587438583,2.1767865689471364,128,0.0007733905320080964,
california,regression,resnet,20260850,anchor_product_isospectral,1.0,165505,256,165633,10,0.1426350474357605,0.1540907323360443,0.1498136818408966,0.4555826529907705,0.4492154337717622,3.0022621154785156,6.7758612632751465,0.027790287509560585,2.1782737681642175,128,0.0007733905320080964,
california,regression,resnet,20260851,raple_raw,1.0,165505,276,165863,16,0.1289694756269455,0.15900975465774536,0.15567860007286072,0.46279728521709984,0.45792396865928353,4.851644039154053,7.003137588500977,0.028798585757613182,3.543345417827368,127,0.0021630766442101448,
california,regression,resnet,20260851,anchor_only,1.0,165505,255,165505,11,0.14523570239543915,0.15592391788959503,0.15122655034065247,0.4582846553058282,0.45132870887059084,3.786465883255005,6.781329154968262,0.027683384716510773,2.8853317049797624,128,0.0,
california,regression,resnet,20260851,anchor_product_mass,1.0,165505,256,165633,16,0.13682326674461365,0.15511193871498108,0.15074986219406128,0.4570898029655055,0.45061681276786913,7.411781311035156,6.920799255371094,0.027730392292141914,3.7229916909709573,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_riesz,1.0,165505,256,165633,5,0.16092126071453094,0.15946759283542633,0.15297392010688782,0.4634630751345661,0.45392867574190987,7.384269714355469,6.668184280395508,0.027730433270335197,1.6681274501606822,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_wrong,1.0,165505,256,165633,12,0.14707377552986145,0.1560041904449463,0.15170294046401978,0.45840260136113287,0.45203901391215595,7.440948486328125,6.797443866729736,0.027730466797947884,2.484178549842909,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_isospectral,1.0,165505,256,165633,16,0.13904552161693573,0.15643423795700073,0.15299668908119202,0.45903397593401607,0.4539624684973447,7.395691871643066,6.91024112701416,0.027730483561754227,4.384516900870949,128,0.0007733905320080964,
california,regression,resnet,20260852,raple_raw,1.0,165505,276,165863,10,0.14421948790550232,0.1556311994791031,0.15700405836105347,0.4578542732629671,0.4598692484529465,4.980122089385986,6.777897357940674,0.02871491201221943,2.1606838298030198,127,0.0021630766442101448,
california,regression,resnet,20260852,anchor_only,1.0,165505,255,165505,8,0.15247170627117157,0.15923567116260529,0.15289553999900818,0.46312594311079636,0.4538123899243338,3.2669262886047363,6.757093906402588,0.0275842547416687,1.6833741881418973,128,0.0,
california,regression,resnet,20260852,anchor_product_mass,1.0,165505,256,165633,9,0.15023700892925262,0.15377794206142426,0.14628589153289795,0.45512003466534523,0.44389489067579646,6.898181915283203,6.747462272644043,0.02763991802930832,2.5462126990314573,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_riesz,1.0,165505,256,165633,9,0.15261846780776978,0.15496613085269928,0.1470390409231186,0.4568749405327921,0.44503613117279883,6.958099842071533,6.738917350769043,0.027639489620923996,2.723420043941587,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_wrong,1.0,165505,256,165633,9,0.15225504338741302,0.15450727939605713,0.14742465317249298,0.45619801318722963,0.44561928967497977,6.922257900238037,6.7448410987854,0.027639394626021385,1.9834679628256708,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_isospectral,1.0,165505,256,165633,9,0.15187279880046844,0.15569062530994415,0.14824572205543518,0.45794167786172224,0.44685848419797125,6.831398010253906,6.7525634765625,0.02763984724879265,2.8866411049384624,128,0.0007733905320080964,
california,regression,tabm,20260850,raple_raw,1.0,57216,276,57197,24,,0.1499190628528595,0.14458760619163513,0.44937339847398405,0.4413106960628994,,,,4.817761323880404,123,-0.0003320749440715884,8
california,regression,tabm,20260850,anchor_only,1.0,57216,255,57216,14,,0.150814026594162,0.14623047411441803,0.45071269149669746,0.4438108065524986,,,,2.411915904143825,128,0.0,8
california,regression,tabm,20260850,anchor_product_mass,1.0,57216,256,57352,24,,0.14707371592521667,0.14141401648521423,0.4450886016026807,0.43644063080396833,,,,3.153698769863695,128,0.0023769574944071587,8
california,regression,tabm,20260850,anchor_product_riesz,1.0,57216,256,57352,24,,0.14866863191127777,0.14245964586734772,0.44749542748490256,0.4380511997538825,,,,3.215450735995546,128,0.0023769574944071587,8
california,regression,tabm,20260850,anchor_product_wrong,1.0,57216,256,57352,13,,0.14979518949985504,0.14484623074531555,0.4491877285546657,0.4417052100531649,,,,2.141954552847892,128,0.0023769574944071587,8
california,regression,tabm,20260850,anchor_product_isospectral,1.0,57216,256,57352,24,,0.14922407269477844,0.14323079586029053,0.448330596238975,0.4392351913723971,,,,2.959197436925024,128,0.0023769574944071587,8
california,regression,tabm,20260851,raple_raw,1.0,57216,276,57197,25,,0.14963318407535553,0.1461392492055893,0.44894474584542365,0.44367234964358815,,,,3.678486122051254,123,-0.0003320749440715884,8
california,regression,tabm,20260851,anchor_only,1.0,57216,255,57216,22,,0.14989566802978516,0.14510312676429749,0.44933832595196677,0.4420967494508332,,,,3.8353859740309417,128,0.0,8
california,regression,tabm,20260851,anchor_product_mass,1.0,57216,256,57352,25,,0.14710062742233276,0.14223027229309082,0.44512931201531813,0.43769839923654885,,,,3.2954995119944215,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_riesz,1.0,57216,256,57352,23,,0.14882135391235352,0.14392884075641632,0.4477252320571736,0.4403042115282041,,,,2.8832027420867234,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_wrong,1.0,57216,256,57352,23,,0.14870156347751617,0.1444980949163437,0.44754499249875934,0.44117407233314765,,,,2.9704318961594254,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_isospectral,1.0,57216,256,57352,25,,0.14897161722183228,0.14423274993896484,0.44795119732969724,0.4407688359742181,,,,2.7990078241564333,128,0.0023769574944071587,8
california,regression,tabm,20260852,raple_raw,1.0,57216,276,57197,25,,0.15047334134578705,0.14520080387592316,0.4502033443968685,0.4422455136689756,,,,2.7500070771202445,123,-0.0003320749440715884,8
california,regression,tabm,20260852,anchor_only,1.0,57216,255,57216,25,,0.1502583771944046,0.14515529572963715,0.4498816387486606,0.4421761987438053,,,,2.724817081121728,128,0.0,8
california,regression,tabm,20260852,anchor_product_mass,1.0,57216,256,57352,25,,0.1473289132118225,0.14206138253211975,0.44547457228630094,0.43743843367887436,,,,2.635733555071056,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_riesz,1.0,57216,256,57352,9,,0.15057557821273804,0.1450328230857849,0.4503562592093324,0.44198962952905063,,,,1.5092124950606376,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_wrong,1.0,57216,256,57352,9,,0.1505354642868042,0.14554989337921143,0.4502962831213857,0.44277682433042287,,,,1.3938453381415457,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_isospectral,1.0,57216,256,57352,9,,0.15125121176242828,0.14592556655406952,0.4513655108069088,0.4433478769324992,,,,1.1957822509575635,128,0.0023769574944071587,8
