dataset,task,model,seed,method,strength,target_parameters,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,width,parameter_error_fraction,members
california,regression,mlp,20260850,raple_raw,1.0,49409,276,49447,24,0.14366105198860168,0.15343846380710602,0.1500263512134552,0.4546173976930028,0.44953416482737296,0.5675647258758545,7.98121976852417,0.02883230708539486,3.0599579010158777,123,0.0007690906515007387,
california,regression,mlp,20260850,anchor_only,1.0,49409,255,49409,23,0.14964339137077332,0.1524973064661026,0.14689454436302185,0.45322099941008176,0.44481739485205196,0.33359116315841675,7.707949638366699,0.027736468240618706,2.274036129936576,128,0.0,
california,regression,mlp,20260850,anchor_product_mass,1.0,49409,256,49537,23,0.14712072908878326,0.15021318197250366,0.1444399654865265,0.449813984061219,0.44108535337952404,0.38270092010498047,7.792519569396973,0.02778400108218193,2.434552954044193,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_riesz,1.0,49409,256,49537,23,0.14743123948574066,0.14991606771945953,0.14351138472557068,0.44936890199680235,0.439665227532398,0.3827507495880127,7.76016902923584,0.027785392478108406,2.4987512270454317,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_wrong,1.0,49409,256,49537,23,0.14761744439601898,0.15004409849643707,0.1437646448612213,0.44956076321931704,0.4400529968068909,0.3837588131427765,7.754856586456299,0.02778538316488266,2.4287365949712694,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_isospectral,1.0,49409,256,49537,23,0.14742672443389893,0.15109768509864807,0.14459306001663208,0.451136363412072,0.44131903183982857,0.38325944542884827,7.775686740875244,0.0277849193662405,2.4907448031008244,128,0.0025906211418972253,
california,regression,mlp,20260851,raple_raw,1.0,49409,276,49447,18,0.14788594841957092,0.154214009642601,0.1495659053325653,0.45576486408148753,0.4488438172268374,0.4428768754005432,7.534802436828613,0.028767546638846397,2.3110848281066865,123,0.0007690906515007387,
california,regression,mlp,20260851,anchor_only,1.0,49409,255,49409,23,0.14995868504047394,0.15263335406780243,0.14820246398448944,0.4534230987652563,0.44679328527883655,0.3855631351470947,7.880903720855713,0.02767302468419075,2.6062258700840175,128,0.0,
california,regression,mlp,20260851,anchor_product_mass,1.0,49409,256,49537,23,0.14871475100517273,0.15163646638393402,0.14556047320365906,0.45193998764930043,0.44279290788341896,0.347462922334671,7.848794937133789,0.02772054821252823,2.4073469070717692,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_riesz,1.0,49409,256,49537,18,0.15142764151096344,0.15182572603225708,0.1459919512271881,0.45222191676859325,0.4434487017862274,0.3494066596031189,7.482414245605469,0.027719788253307343,2.555077456170693,128,0.0025906211418972253,
