dataset,model,seed,method,strength,width,baseline_parameter_count,parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
tabred-delivery-eta,mlp,20260847,quantile_ple,1.0,128,760577,760577,0.0,5811,760577,8,0.5037991404533386,0.5975548624992371,0.5907780528068542,0.5641848888219023,0.5609765475187984,0.7073356509208679,10.725990295410156,0.1319912225008011,19.045337448827922
tabred-delivery-eta,mlp,20260847,anchor_only,1.0,128,760577,760705,0.00016829328259992084,5812,760705,9,0.5133414268493652,0.5997004508972168,0.5920869708061218,0.5651968403261911,0.5615976739730257,1.0522881746292114,10.256360054016113,0.1320025771856308,17.15457854210399
tabred-delivery-eta,mlp,20260847,anchor_mass_representer,1.0,123,760577,757558,-0.0039693548450715705,6033,757558,3,0.5162239074707031,0.6012402176856995,0.5981612801551819,0.5659219808826776,0.5644710907369017,0.6618151068687439,8.484607696533203,0.1344415843486786,11.883373724995181
tabred-delivery-eta,mlp,20260847,anchor_riesz_representer,1.0,123,760577,757558,-0.0039693548450715705,6033,757558,3,0.5185445547103882,0.6009634733200073,0.594435453414917,0.5657917348675525,0.5627103334015011,0.6683087944984436,8.385459899902344,0.13444183766841888,11.84652324882336
tabred-delivery-eta,mlp,20260847,anchor_wrong_representer,1.0,123,760577,757558,-0.0039693548450715705,6033,757558,8,0.4864451289176941,0.5999889969825745,0.6033483743667603,0.5653327851482572,0.5669132687740124,0.664233386516571,10.58144474029541,0.13444393873214722,16.19178377580829
tabred-delivery-eta,resnet,20260847,quantile_ple,1.0,128,876673,876673,0.0,5811,876673,9,0.5149363875389099,0.5938919186592102,0.5971318483352661,0.5624530170422943,0.5639851260625655,7.943615436553955,13.84595012664795,0.1320308893918991,26.288765080971643
tabred-delivery-eta,resnet,20260847,anchor_only,1.0,128,876673,876801,0.00014600654976256824,5812,876801,8,0.5037158727645874,0.5963562726974487,0.5858274698257446,0.5636187493293043,0.5586212001584379,5.775563716888428,14.251022338867188,0.13204029202461243,19.31685709184967
tabred-delivery-eta,resnet,20260847,anchor_mass_representer,1.0,124,876673,872837,-0.004375633788196967,6033,872837,8,0.49580812454223633,0.5975074172019958,0.5895941257476807,0.5641624851152258,0.5604141927300468,7.114164352416992,14.120536804199219,0.1344805210828781,22.311450242996216
tabred-delivery-eta,resnet,20260847,anchor_riesz_representer,1.0,124,876673,872837,-0.004375633788196967,6033,872837,8,0.49826323986053467,0.596500039100647,0.593437671661377,0.5636866999891659,0.5622378979558569,7.246823310852051,13.940102577209473,0.13448050618171692,24.492104088887572
tabred-delivery-eta,resnet,20260847,anchor_wrong_representer,1.0,124,876673,872837,-0.004375633788196967,6033,872837,9,0.5040308833122253,0.5963760614395142,0.6044793128967285,0.5636281023330625,0.5674443453781031,7.035362720489502,15.104626655578613,0.1344805508852005,21.81097786896862
