dataset,column,nodes,strength,energy_zero,semantic_retention,node_control_retention_mean,node_control_retention_sd,isospectral_retention_mean,isospectral_retention_sd,semantic_minus_node,semantic_minus_isospectral
tabred-maps-routing,1,23,30.0,3.0111219351225223e-05,0.10494247797718574,0.1546155636114185,0.05416674506659408,0.14164680808313937,0.046586163796070744,-0.049673085634232755,-0.03670433010595364
tabred-maps-routing,1,23,100.0,3.0111219351225223e-05,0.045590174460239434,0.07506570944302929,0.03924171130191942,0.06238298527644537,0.021657598687154684,-0.029475534982789854,-0.016792810816205928
tabred-maps-routing,2,33,0.01,2.1294403655747052e-05,0.9832251049735652,0.9824769447273728,0.0033670393709808234,0.9835667509881687,0.005545778533540085,0.0007481602461924383,-0.00034164601460344506
tabred-maps-routing,2,33,0.03,2.1294403655747052e-05,0.9526710546987481,0.9535282909809656,0.009916369594983088,0.9537127088355655,0.015170033061986908,-0.0008572362822174224,-0.0010416541368172896
tabred-maps-routing,2,33,0.1,2.1294403655747052e-05,0.8680981232046459,0.8800943873730758,0.030636334841029844,0.871591256348412,0.038636950941610064,-0.011996264168429952,-0.0034931331437661095
tabred-maps-routing,2,33,0.3,2.1294403655747052e-05,0.7206863021491408,0.7573328582150581,0.06848883931475665,0.7300693865403658,0.06922053521994202,-0.036646556065917345,-0.009383084391225073
tabred-maps-routing,2,33,1.0,2.1294403655747052e-05,0.5044890924406358,0.5812124055987602,0.11233264745761944,0.524115493626655,0.09525927642941917,-0.07672331315812447,-0.019626401186019292
tabred-maps-routing,2,33,3.0,2.1294403655747052e-05,0.3171021018373395,0.4209167043577806,0.1272523909146152,0.3428313380424615,0.10059449146688583,-0.1038146025204411,-0.025729236205122005
tabred-maps-routing,2,33,10.0,2.1294403655747052e-05,0.1711364908592442,0.26567289928725274,0.1102409108246884,0.19339028176892992,0.0792709586360197,-0.09453640842800856,-0.022253790909685708
tabred-maps-routing,2,33,30.0,2.1294403655747052e-05,0.09362885207902243,0.15311976514436995,0.07583188960296885,0.10339503738437225,0.04544697690301162,-0.05949091306534752,-0.009766185305349813
tabred-maps-routing,2,33,100.0,2.1294403655747052e-05,0.0475964757313049,0.07060285618450218,0.0393448820222283,0.04567118431516826,0.01846798170449591,-0.023006380453197285,0.001925291416136638
tabred-maps-routing,3,19,0.01,7.372595933080405e-06,0.9772895705063711,0.9763451115429556,0.0012601092814882608,0.9799278788442796,0.006130877334692673,0.0009444589634155652,-0.002638308337908448
tabred-maps-routing,3,19,0.03,7.372595933080405e-06,0.9370057095180554,0.9352814713126014,0.0029257360546789297,0.9438661197891517,0.016741702702688658,0.0017242382054539933,-0.006860410271096285
tabred-maps-routing,3,19,0.1,7.372595933080405e-06,0.8323413598687937,0.8318139821128904,0.009354106543936147,0.8471834355313823,0.04264051865163293,0.0005273777559032369,-0.01484207566258866
tabred-maps-routing,3,19,0.3,7.372595933080405e-06,0.671525475649796,0.6759176559008802,0.024822726409717465,0.6890317754925837,0.0762348762710122,-0.004392180251084138,-0.01750629984278762
tabred-maps-routing,3,19,1.0,7.372595933080405e-06,0.4782861691126024,0.48501263466707445,0.038868492899452545,0.4785480691134247,0.10013938570723947,-0.0067264655544720265,-0.00026190000082223976
tabred-maps-routing,3,19,3.0,7.372595933080405e-06,0.3425236729137198,0.34031779436420156,0.0371689837427986,0.30974059578694413,0.10234590061294441,0.0022058785495182513,0.03278307712677569
tabred-maps-routing,3,19,10.0,7.372595933080405e-06,0.24460997325621645,0.22419584061143824,0.03400339358977641,0.17777925062561445,0.0926860656309753,0.020414132644778215,0.066830722630602
tabred-maps-routing,3,19,30.0,7.372595933080405e-06,0.181225954104952,0.14415273711003077,0.04330037800744367,0.09979931852423363,0.07014878498815352,0.03707321699492122,0.08142663558071837
tabred-maps-routing,3,19,100.0,7.372595933080405e-06,0.11940631822179675,0.0776193875442349,0.04576394222877689,0.04750122356255849,0.0385315607714621,0.04178693067756185,0.07190509465923825
tabred-maps-routing,4,33,0.01,1.7625012458567284e-05,0.9839613412720057,0.9743384024375794,0.0021305328506406357,0.9781842951998477,0.003354251724436639,0.009622938834426333,0.005777046072158029
tabred-maps-routing,4,33,0.03,1.7625012458567284e-05,0.9554831546190033,0.9330097685368443,0.006204786999344236,0.9424909928073061,0.008346716638519946,0.02247338608215907,0.01299216181169721
tabred-maps-routing,4,33,0.1,1.7625012458567284e-05,0.8789045165312063,0.8380102587511823,0.015454798355283513,0.8570836975809625,0.020162048097862425,0.04089425778002404,0.021820818950243792
tabred-maps-routing,4,33,0.3,1.7625012458567284e-05,0.7467277860814164,0.6970172570807307,0.022544605345358477,0.72361734818974,0.03919829240588068,0.04971052900068584,0.023110437891676508
tabred-maps-routing,4,33,1.0,1.7625012458567284e-05,0.5494264640439676,0.4988900189693585,0.027176648616022325,0.5331174046172567,0.05933633962713351,0.050536445074609054,0.016309059426710838
tabred-maps-routing,4,33,3.0,1.7625012458567284e-05,0.3712078174563841,0.32216678735664167,0.03368560371479281,0.35969558954310815,0.06277472237013762,0.049041030099742415,0.01151222791327596
tabred-maps-routing,4,33,10.0,1.7625012458567284e-05,0.2241590672496371,0.176302773137364,0.030501092838858424,0.2062205445659615,0.04975735219899471,0.0478562941122731,0.017938522683675594
tabred-maps-routing,4,33,30.0,1.7625012458567284e-05,0.1345125854140457,0.09165135363445895,0.022302848357492498,0.11001278603757682,0.033272850295048916,0.04286123177958674,0.02449979937646888
tabred-maps-routing,4,33,100.0,1.7625012458567284e-05,0.06579598610438539,0.04000192628094441,0.013585718205488725,0.048268088692071734,0.018065938115230655,0.025794059823440987,0.017527897412313656
tabred-maps-routing,5,8,0.01,4.9852338776733905e-06,0.9709949283293856,0.9715616033275446,0.008466137323580923,0.9688170858110176,0.01733788020188608,-0.0005666749981589977,0.0021778425183681172
tabred-maps-routing,5,8,0.03,4.9852338776733905e-06,0.9304501727242558,0.934356755022229,0.016933552094168424,0.9216839379004732,0.0404101500433716,-0.003906582297973247,0.008766234823782604
tabred-maps-routing,5,8,0.1,4.9852338776733905e-06,0.85764992137471,0.8688928109015936,0.02741971239419743,0.823926358401573,0.07534269267962468,-0.011242889526883678,0.033723562973136965
tabred-maps-routing,5,8,0.3,4.9852338776733905e-06,0.7708519706797079,0.784330941329788,0.04146233075732874,0.6893445947433112,0.09673768778926467,-0.01347897065008005,0.08150737593639673
tabred-maps-routing,5,8,1.0,4.9852338776733905e-06,0.6337647608974841,0.6400273854456212,0.07356238481719733,0.4900818184535092,0.09950174114788926,-0.006262624548137072,0.14368294244397498
tabred-maps-routing,5,8,3.0,4.9852338776733905e-06,0.4559652559853624,0.4543935050294645,0.09566008155506553,0.2957527281354198,0.08521929521685925,0.0015717509558978845,0.1602125278499426
tabred-maps-routing,5,8,10.0,4.9852338776733905e-06,0.2440988071893413,0.24446889448136275,0.07890880768611183,0.13505276817558215,0.050903919605722825,-0.00037008729202146057,0.10904603901375914
tabred-maps-routing,5,8,30.0,4.9852338776733905e-06,0.10675128412135228,0.10968766355247418,0.042945686892968564,0.05475238649664736,0.023133324847612394,-0.002936379431121902,0.05199889762470492
tabred-maps-routing,5,8,100.0,4.9852338776733905e-06,0.036068032617738034,0.03789320408642567,0.01608784721007701,0.017908655150045548,0.007928316852372724,-0.0018251714686876351,0.01815937746769249
tabred-maps-routing,6,8,0.01,1.2063897632372662e-05,0.9607869166992375,0.9263955348565462,0.021026460216257776,0.8693931452523757,0.07539515608247571,0.034391381842691325,0.09139377144686182
tabred-maps-routing,6,8,0.03,1.2063897632372662e-05,0.9178571687056662,0.8616725682160268,0.045134492571073395,0.8023263768116597,0.10330575518918982,0.05618460048963951,0.11553079189400647
tabred-maps-routing,6,8,0.1,1.2063897632372662e-05,0.8464756890804559,0.7556588544376696,0.08679461107791331,0.7143691814934209,0.12146387720603143,0.09081683464278639,0.13210650758703502
tabred-maps-routing,6,8,0.3,1.2063897632372662e-05,0.740228409869577,0.6105051345459295,0.12680010948469034,0.5982423367614772,0.13619196621175336,0.12972327532364758,0.14198607310809985
tabred-maps-routing,6,8,1.0,1.2063897632372662e-05,0.5432395848404872,0.4131682434932516,0.1362960987906248,0.4398688855634787,0.13693579171469877,0.13007134134723555,0.10337069927700844
tabred-maps-routing,6,8,3.0,1.2063897632372662e-05,0.328150710785921,0.2547037458908658,0.09518910037211765,0.30656199284994606,0.117195190826586,0.07344696489505517,0.021588717935974947
tabred-maps-routing,6,8,10.0,1.2063897632372662e-05,0.16197202022156812,0.1428756147544302,0.03759284284626543,0.2008649461953995,0.09410796795208036,0.019096405467137905,-0.03889292597383137
tabred-maps-routing,6,8,30.0,1.2063897632372662e-05,0.08571762625019264,0.08541944974694717,0.006392607759182754,0.13231451193698585,0.07488924788250456,0.0002981765032454772,-0.04659688568679321
tabred-maps-routing,6,8,100.0,1.2063897632372662e-05,0.041383515091418306,0.046765507182282395,0.010658688710590648,0.07234232104280307,0.046870977700487385,-0.005381992090864093,-0.030958805951384772
tabred-maps-routing,7,8,0.01,3.965000540446898e-06,0.9815476982477226,0.9812537862236854,0.004218461707465821,0.8346065610451509,0.11096290606433863,0.0002939120240371712,0.14694113720257174
tabred-maps-routing,7,8,0.03,3.965000540446898e-06,0.9663283346151135,0.9645323195920728,0.010805468856526978,0.8067135822425483,0.116722104519215,0.001796015023040713,0.15961475237256523
tabred-maps-routing,7,8,0.1,3.965000540446898e-06,0.9226648053426988,0.914807172182257,0.029515639990436753,0.7466779991032668,0.11654619402484757,0.007857633160441755,0.17598680623943197
tabred-maps-routing,7,8,0.3,3.965000540446898e-06,0.8331533624107519,0.8110422407437994,0.06386987934196632,0.6370664506772006,0.10598719871512227,0.022111121666952494,0.1960869117335513
tabred-maps-routing,7,8,1.0,3.965000540446898e-06,0.653128555225596,0.6179223302787394,0.1079282285516007,0.4542240501773767,0.08551836209102498,0.03520622494685661,0.19890450504821933
tabred-maps-routing,7,8,3.0,3.965000540446898e-06,0.42975262824319976,0.40986866585462456,0.11902840563390854,0.27680189817881834,0.07700486331152988,0.019883962388575226,0.15295073006438145
tabred-maps-routing,7,8,10.0,3.965000540446898e-06,0.20936594187912716,0.2156518135318859,0.08737696579704543,0.13047830597673862,0.056189810783735895,-0.006285871652758735,0.07888763590238852
tabred-maps-routing,7,8,30.0,3.965000540446898e-06,0.08787309877077548,0.09996244719310611,0.04664011119023894,0.05464914996590632,0.028895856459741583,-0.012089348422330622,0.03322394880486917
tabred-maps-routing,7,8,100.0,3.965000540446898e-06,0.029273552611905333,0.03596652130268261,0.01780316200862181,0.018246812620372883,0.010522836471509322,-0.006692968690777274,0.011026739991532449
tabred-maps-routing,8,33,0.01,1.1118464572105467e-05,0.9690940273489387,0.979901101397579,0.007394531306604891,0.9780541702826295,0.0066930273229520755,-0.010807074048640303,-0.008960142933690806
tabred-maps-routing,8,33,0.03,1.1118464572105467e-05,0.9182516652898444,0.947312818841559,0.018798895403541495,0.940142244715218,0.0172536071269769,-0.029061153551714593,-0.021890579425373646
tabred-maps-routing,8,33,0.1,1.1118464572105467e-05,0.8015531151621537,0.8687915451261603,0.04185626773648162,0.8439699913538983,0.03917936261809526,-0.06723842996400661,-0.042416876191744626
tabred-maps-routing,8,33,0.3,1.1118464572105467e-05,0.6435652133989207,0.7470710901788633,0.0664108738599095,0.6929951809808306,0.0635397377288192,-0.10350587677994266,-0.049429967581909914
tabred-maps-routing,8,33,1.0,1.1118464572105467e-05,0.4533537080677501,0.5764486308294795,0.08061429583272103,0.49169039073181575,0.08298444217052134,-0.1230949227617294,-0.03833668266406562
tabred-maps-routing,8,33,3.0,1.1118464572105467e-05,0.297618222335089,0.4190282048993158,0.07016081206061049,0.3245772829947493,0.0823594061555168,-0.12140998256422682,-0.02695906065966032
tabred-maps-routing,8,33,10.0,1.1118464572105467e-05,0.17294284532678408,0.269336176373773,0.040710601879535825,0.18625499849443408,0.0641450678675583,-0.09639333104698891,-0.013312153167649991
tabred-maps-routing,8,33,30.0,1.1118464572105467e-05,0.10194516189475598,0.1620766385479881,0.015837929027332866,0.10241437378086836,0.04456962922446754,-0.06013147665323211,-0.00046921188611237014
tabred-maps-routing,8,33,100.0,1.1118464572105467e-05,0.0545310757931547,0.08113714876735474,0.013596403971628914,0.04709959208319504,0.024131819206441234,-0.02660607297420004,0.007431483709959667
tabred-maps-routing,9,33,0.01,9.533058578235858e-06,0.9865817139132487,0.9349731084152096,0.014577008684897948,0.9776640107251326,0.011309222240585098,0.05160860549803897,0.008917703188115945
tabred-maps-routing,9,33,0.03,9.533058578235858e-06,0.9620061521092375,0.8360603388635441,0.03215044332031773,0.9401264961530508,0.028049079826222782,0.12594581324569334,0.02187965595618669
tabred-maps-routing,9,33,0.1,9.533058578235858e-06,0.8923491638913331,0.6433239141618436,0.05139552544736407,0.8485414218241742,0.059636475730319945,0.24902524972948942,0.0438077420671588
tabred-maps-routing,9,33,0.3,9.533058578235858e-06,0.7617918864062413,0.4433089317668917,0.05308682211354566,0.7080144844393899,0.09358946521079042,0.31848295463934956,0.05377740196685142
tabred-maps-routing,9,33,1.0,9.533058578235858e-06,0.5422409780411693,0.2713019971827095,0.0458129732442316,0.5179695092086224,0.12584736994215626,0.2709389808584598,0.024271468832546876
tabred-maps-routing,9,33,3.0,9.533058578235858e-06,0.32752293904631613,0.16832970325034385,0.04151123684024895,0.35513203414457306,0.1345846674252905,0.15919323579597228,-0.027609095098256934
tabred-maps-routing,9,33,10.0,9.533058578235858e-06,0.15925876378129697,0.09850651125134062,0.03558456238802761,0.2175392891937363,0.1133571319311734,0.06075225252995635,-0.05828052541243932
tabred-maps-routing,9,33,30.0,9.533058578235858e-06,0.07669692193317137,0.05865111948412975,0.02743958737675946,0.13043804838566003,0.07856005378522793,0.01804580244904162,-0.05374112645248866
tabred-maps-routing,9,33,100.0,9.533058578235858e-06,0.03270403524869102,0.030149154065401747,0.017084321635386777,0.06619500931070264,0.04093757283219273,0.002554881183289271,-0.033490974062011625
tabred-maps-routing,10,33,0.01,2.4927153699053817e-05,0.9905660158019398,0.973168640029989,0.007549841047107857,0.9811226309721692,0.004448856714130804,0.01739737577195081,0.0094433848297706
tabred-maps-routing,10,33,0.03,2.4927153699053817e-05,0.9731228480146737,0.9288570278894155,0.017911636444137624,0.9487595564667407,0.011763757200837643,0.04426582012525832,0.024363291547933066
tabred-maps-routing,10,33,0.1,2.4927153699053817e-05,0.9222088879929644,0.8254933116646684,0.034715706852023874,0.867048258808876,0.028888814109624645,0.09671557632829605,0.05516062918408845
tabred-maps-routing,10,33,0.3,2.4927153699053817e-05,0.8226465280374666,0.6788792876981873,0.04966052130473618,0.7366591212529161,0.05154909246752583,0.14376724033927935,0.08598740678455051
tabred-maps-routing,10,33,1.0,2.4927153699053817e-05,0.6566081983497034,0.49452756044248364,0.06383786929072077,0.5526572647323065,0.06961401686178617,0.16208063790721977,0.10395093361739698
tabred-maps-routing,10,33,3.0,2.4927153699053817e-05,0.5013951986325947,0.34157891690853853,0.0693316052919503,0.38364348914329616,0.0691984997817279,0.15981628172405624,0.11775170948929863
tabred-maps-routing,10,33,10.0,2.4927153699053817e-05,0.36526760983534806,0.21104521646070432,0.059981917383032074,0.23046037692978652,0.05358495131755856,0.15422239337464377,0.13480723290556154
tabred-maps-routing,10,33,30.0,2.4927153699053817e-05,0.26076410767090663,0.12443942359191959,0.043220193034197926,0.13227205951559873,0.035151283678377734,0.136324684078987,0.12849204815530788
tabred-maps-routing,10,33,100.0,2.4927153699053817e-05,0.15188634696678124,0.06012245927969942,0.02554927511416699,0.06541306788203123,0.01927917189983352,0.09176388768708182,0.08647327908475001
tabred-maps-routing,11,33,0.01,1.2963418859486259e-05,0.9641527236507457,0.9787247596154787,0.0051949300114570145,0.9831625316006605,0.003180171770758956,-0.014572035964733015,-0.019009807949914873
tabred-maps-routing,11,33,0.03,1.2963418859486259e-05,0.9073713499146759,0.9420487788931495,0.013959581030178225,0.9538115387241657,0.007997674476780669,-0.03467742897847353,-0.04644018880948975
tabred-maps-routing,11,33,0.1,1.2963418859486259e-05,0.781227336769764,0.8479461912178078,0.03511816027736708,0.8764130397814813,0.019276742407115178,-0.06671885444804383,-0.09518570301171736
tabred-maps-routing,11,33,0.3,1.2963418859486259e-05,0.6092516224755626,0.6971338097807765,0.06327287145737356,0.7440371020923957,0.03722857060766181,-0.08788218730521385,-0.13478547961683301
tabred-maps-routing,11,33,1.0,1.2963418859486259e-05,0.4030877995615875,0.49601217204531617,0.08812083071942783,0.5477837156474542,0.05245996923423979,-0.09292437248372865,-0.1446959160858667
tabred-maps-routing,11,33,3.0,1.2963418859486259e-05,0.24041882205485432,0.3325201477304613,0.09570087759179352,0.37150857717993596,0.04640122737582649,-0.09210132567560696,-0.13108975512508164
tabred-maps-routing,11,33,10.0,1.2963418859486259e-05,0.11526877706669252,0.19794188679776148,0.08828742658462986,0.22101391628945632,0.02451621758511978,-0.08267310973106896,-0.10574513922276381
tabred-maps-routing,11,33,30.0,1.2963418859486259e-05,0.05252069868570305,0.11164726702790477,0.06722428308952001,0.12913461636481124,0.011416785345509377,-0.05912656834220172,-0.0766139176791082
tabred-maps-routing,11,33,100.0,1.2963418859486259e-05,0.02074064065879929,0.05139536567838634,0.03777950662317454,0.06763561649829408,0.01382541627411729,-0.030654725019587048,-0.046894975839494785
tabred-maps-routing,12,33,0.01,2.6268664988820018e-05,0.9806093102146567,0.9873583277445356,0.0014895201032332566,0.9834317510396254,0.0048640102488669455,-0.00674901752987887,-0.002822440824968767
tabred-maps-routing,12,33,0.03,2.6268664988820018e-05,0.9464308171223453,0.9658191334084009,0.004528736836633209,0.9533470217206672,0.013074803772627317,-0.019388316286055526,-0.006916204598321913
tabred-maps-routing,12,33,0.1,2.6268664988820018e-05,0.8586321672404852,0.9068847587103298,0.013848805690052916,0.8706889374138358,0.031646379340049866,-0.048252591469844563,-0.012056770173350526
tabred-maps-routing,12,33,0.3,2.6268664988820018e-05,0.7242553302757322,0.7990994882304029,0.030099952789627328,0.7291991274077713,0.05105964814094452,-0.07484415795467068,-0.004943797132039135
tabred-maps-routing,12,33,1.0,2.6268664988820018e-05,0.5523462812521632,0.6237125576016156,0.050651228881166376,0.5289475718468816,0.05719120992448808,-0.07136627634945239,0.023398709405281645
tabred-maps-routing,12,33,3.0,2.6268664988820018e-05,0.40369858154245825,0.4473211997629321,0.06290672637546703,0.35867213083040866,0.05070246124042033,-0.04362261822047385,0.04502645071204955
tabred-maps-routing,12,33,10.0,2.6268664988820018e-05,0.25634225554472284,0.28202487130796194,0.06870049296442537,0.21837409502492086,0.044138751249730025,-0.02568261576323909,0.037968160519801994
tabred-maps-routing,12,33,30.0,2.6268664988820018e-05,0.14571781459305214,0.1714420271335542,0.06300201501973446,0.1316448158995634,0.03627873411245975,-0.025724212540502077,0.014072998693488737
tabred-maps-routing,12,33,100.0,2.6268664988820018e-05,0.06686572039844911,0.08738961129501684,0.04201554062247967,0.06975081441617526,0.023982951280040687,-0.020523890896567722,-0.0028850940177261443
tabred-maps-routing,13,33,0.01,1.2778636397860444e-05,0.9713046166524538,0.9666374857311202,0.016571737387677123,0.9567863665398901,0.013814091943512803,0.004667130921333612,0.014518250112563653
tabred-maps-routing,13,33,0.03,1.2778636397860444e-05,0.9261422762954836,0.9189081241862929,0.03405827666521276,0.897747228808406,0.028382718232854324,0.007234152109190792,0.02839504748707767
tabred-maps-routing,13,33,0.1,1.2778636397860444e-05,0.8200011715952159,0.8162044109335015,0.056088977452119215,0.7819955013069917,0.04627273836558799,0.0037967606617143714,0.03800567028822423
tabred-maps-routing,13,33,0.3,1.2778636397860444e-05,0.6555024326706678,0.6629232567536915,0.07228535545273454,0.6283116725472664,0.050925983908995213,-0.007420824083023702,0.027190760123401343
tabred-maps-routing,13,33,1.0,1.2778636397860444e-05,0.43774769113065426,0.45769946407257983,0.08055631648414396,0.4305289225944341,0.0369522049201431,-0.01995177294192557,0.007218768536220158
tabred-maps-routing,13,33,3.0,1.2778636397860444e-05,0.26837106955282847,0.29656290313022626,0.07473023591272818,0.26759359528533616,0.02723297093368625,-0.028191833577397796,0.0007774742674923194
tabred-maps-routing,13,33,10.0,1.2778636397860444e-05,0.14127547437514565,0.17605853343257247,0.05823873546521209,0.14345643511746664,0.02910552710945967,-0.03478305905742682,-0.0021809607423209894
tabred-maps-routing,13,33,30.0,1.2778636397860444e-05,0.07122049108748528,0.10468893633529784,0.04056075252813018,0.07689411266388035,0.026898463176808874,-0.03346844524781257,-0.005673621576395075
tabred-maps-routing,13,33,100.0,1.2778636397860444e-05,0.030535715490761485,0.05311515750954605,0.023555590417145663,0.03572617640932005,0.018518234820245144,-0.02257944201878456,-0.005190460918558559
tabred-maps-routing,14,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-maps-routing,14,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-maps-routing,14,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-maps-routing,14,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-maps-routing,14,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-maps-routing,14,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-maps-routing,14,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-maps-routing,14,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-maps-routing,14,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabred-maps-routing,15,33,0.01,1.4221962577871287e-05,0.9865098223237765,0.9479327987144798,0.006856207713312355,0.9833045698000964,0.00442207289082107,0.038577023609296705,0.003205252523680084
tabred-maps-routing,15,33,0.03,1.4221962577871287e-05,0.9614685456416074,0.8992837692718559,0.010884663768408206,0.9527877615723357,0.012422758446664055,0.062184776369751574,0.008680784069271794
tabred-maps-routing,15,33,0.1,1.4221962577871287e-05,0.8892156177636035,0.8162473463344104,0.018350126219500936,0.8677434447364518,0.03384104685190547,0.07296827142919304,0.021472173027151622
tabred-maps-routing,15,33,0.3,1.4221962577871287e-05,0.7552881555544022,0.6886408638707526,0.030846359537549408,0.7188293618845277,0.0655979614118177,0.06664729168364966,0.036458793669874555
tabred-maps-routing,15,33,1.0,1.4221962577871287e-05,0.5498221369690263,0.4940303096717497,0.04343139349699884,0.5034322290463309,0.08814478580433095,0.055791827297276504,0.04638990792269529
tabred-maps-routing,15,33,3.0,1.4221962577871287e-05,0.36653793151295677,0.3195225171392593,0.044656602039674045,0.32103566650747994,0.07818337386629115,0.04701541437369754,0.04550226500547686
tabred-maps-routing,15,33,10.0,1.4221962577871287e-05,0.21819471641691723,0.17981998999655702,0.03551523945316657,0.18021035370682828,0.05671316375526415,0.03837472642036023,0.03798436271008896
tabred-maps-routing,15,33,30.0,1.4221962577871287e-05,0.13614518202980255,0.10051062318034562,0.024150509129660665,0.10383094523075838,0.04421691756686732,0.03563455884945694,0.03231423679904418
tabred-maps-routing,15,33,100.0,1.4221962577871287e-05,0.08083397120348192,0.04836711359673267,0.014405395643467567,0.0552648720668147,0.03223218700182221,0.03246685760674924,0.02556909913666722
tabred-maps-routing,16,33,0.01,1.709588011657557e-05,0.983435880888002,0.9824385852533244,0.0035913619940625887,0.9823813824570782,0.0033106661175393392,0.0009972956346777004,0.0010544984309238644
tabred-maps-routing,16,33,0.03,1.709588011657557e-05,0.953456512586837,0.9550072920988585,0.008724480579207152,0.9502440257275887,0.00899690902150676,-0.0015507795120215733,0.0032124868592482126
tabred-maps-routing,16,33,0.1,1.709588011657557e-05,0.8717632908007907,0.8833806603787385,0.02079086094399854,0.8613384492998128,0.022600436003264786,-0.01161736957794775,0.010424841500977841
tabred-maps-routing,16,33,0.3,1.709588011657557e-05,0.7338450549568344,0.7556305558518875,0.039189298534108685,0.7091018667276306,0.04009771983802559,-0.021785500895053215,0.024743188229203662
tabred-maps-routing,16,33,1.0,1.709588011657557e-05,0.5402149397950258,0.5626132484292218,0.06287959409915093,0.4990553630623901,0.05485159399167918,-0.022398308634195948,0.04115957673263567
tabred-maps-routing,16,33,3.0,1.709588011657557e-05,0.37494601267430594,0.39137237303111727,0.07908537370551394,0.33050938051423007,0.05753556250519602,-0.016426360356811325,0.04443663216007583
tabred-maps-routing,16,33,10.0,1.709588011657557e-05,0.23519029962596258,0.243816489788135,0.0804801163535388,0.20111321086710227,0.0520848086453901,-0.008626190162172427,0.034077088758860306
