dataset,model,seed,method,n_train,n_val,n_test,n_num,n_bin,n_cat,n_cyclic,n_bins,d_token,alignment_weight,parameters,best_epoch,val_loss,val_rmse,val_primary_loss,val_secondary_loss,test_loss,test_rmse,test_primary_loss,test_secondary_loss,alignment_invariance_last,alignment_variance_last,alignment_covariance_last,train_seconds
weather,mlp,20260827,ple,50000,15000,15000,100,3,0,5,16,16,0.01,255009,8,0.18537357449531555,1.679713523452515,0.18537357449531555,0.18537357449531555,0.1721520721912384,1.6187039776183034,0.1721520721912384,0.1721520721912384,0.0,0.0,0.0,13.974109570961446
weather,mlp,20260827,topology,50000,15000,15000,100,3,0,5,16,16,0.01,255009,5,0.18915462493896484,1.6967575441088452,0.18915462493896484,0.18915462493896484,0.17494577169418335,1.6317853575153491,0.17494577169418335,0.17494577169418335,0.0,0.0,0.0,10.88874539383687
weather,mlp,20260827,topology_wrong,50000,15000,15000,100,3,0,5,16,16,0.01,255009,5,0.19028563797473907,1.7018226985894036,0.19028563797473907,0.19028563797473907,0.17578640580177307,1.6357011153160153,0.17578640580177307,0.17578640580177307,0.0,0.0,0.0,11.625170781975612
weather,mlp,20260827,multiview_noalign,50000,15000,15000,100,3,0,5,16,16,0.01,282305,8,0.18477441370487213,1.6769967580409595,0.1885480433702469,0.190221905708313,0.17134885489940643,1.614923334368366,0.17306429147720337,0.17816072702407837,0.0,0.0,0.0,16.094456173013896
weather,mlp,20260827,multiview_vicreg,50000,15000,15000,100,3,0,5,16,16,0.01,282305,9,0.18472829461097717,1.6767874585063312,0.19006933271884918,0.18776819109916687,0.16859301924705505,1.6018841370126826,0.1714344173669815,0.17255309224128723,0.050530921667814255,0.14439967274665833,3.5721988677978516,18.99437269498594
weather,mlp,20260827,multiview_wrong,50000,15000,15000,100,3,0,5,16,16,0.01,282305,9,0.1851906180381775,1.6788844130996385,0.19056358933448792,0.18789683282375336,0.16876888275146484,1.602719401521625,0.17175394296646118,0.17260508239269257,0.049285899847745895,0.14733758568763733,3.6250929832458496,18.68009335687384
