dataset,task,model,seed,method,strength,target_parameters,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,width,parameter_error_fraction,members
king-county-sales,regression,mlp,20260850,anchor_wrong_representer,1.0,64769,378,64517,19,0.07840987294912338,0.10368753224611282,0.11188741028308868,0.16915848880154805,0.17571997844163967,0.6850627660751343,9.361772537231445,0.03372635692358017,3.1034234459511936,127,-0.0038907502045731754,
king-county-sales,regression,mlp,20260850,anchor_isospectral_representer,1.0,64769,378,64517,19,0.07815498113632202,0.10342633724212646,0.11195303499698639,0.16894530113350115,0.17577150231734961,0.683209240436554,9.382120132446289,0.03372713550925255,2.5874246400780976,127,-0.0038907502045731754,
king-county-sales,regression,mlp,20260851,anchor_wrong_representer,1.0,64769,378,64517,21,0.07602430135011673,0.10404551774263382,0.11467786133289337,0.16945025390265123,0.17789769587205662,0.4018701910972595,9.36330795288086,0.03367933630943298,2.416166930925101,127,-0.0038907502045731754,
king-county-sales,regression,mlp,20260851,anchor_isospectral_representer,1.0,64769,378,64517,21,0.0762358084321022,0.10413001477718353,0.11285070329904556,0.16951904633956083,0.17647478521639748,0.40355241298675537,9.37788200378418,0.03367830440402031,2.5804857078474015,127,-0.0038907502045731754,
king-county-sales,regression,mlp,20260852,anchor_wrong_representer,1.0,64769,378,64517,10,0.08176448941230774,0.10528945922851562,0.11979223042726517,0.17046019075293906,0.1818213384229299,0.582737147808075,8.193070411682129,0.033584047108888626,1.588973025092855,127,-0.0038907502045731754,
king-county-sales,regression,mlp,20260852,anchor_isospectral_representer,1.0,64769,378,64517,10,0.08175261318683624,0.10562096536159515,0.12118487060070038,0.1707283309593457,0.18287515902393636,0.5831829905509949,8.170572280883789,0.033585481345653534,1.596947617130354,127,-0.0038907502045731754,
king-county-sales,regression,resnet,20260850,anchor_wrong_representer,1.0,180865,378,181249,19,0.0731770470738411,0.1048944965004921,0.11714787036180496,0.1701401822389581,0.17980332778562058,10.646075248718262,7.897948741912842,0.033737823367118835,2.908869430888444,128,0.002123130511707627,
king-county-sales,regression,resnet,20260850,anchor_isospectral_representer,1.0,180865,378,181249,19,0.07319657504558563,0.1050058975815773,0.1169765293598175,0.1702305016673904,0.17967178612542156,10.66120433807373,7.899147987365723,0.03373799845576286,2.938031471800059,128,0.002123130511707627,
king-county-sales,regression,resnet,20260851,anchor_wrong_representer,1.0,180865,378,181249,15,0.07215555757284164,0.10610153526067734,0.1166180968284607,0.17111630214256301,0.17939630325790645,5.643988132476807,7.560600757598877,0.03370213136076927,2.5248723761178553,128,0.002123130511707627,
king-county-sales,regression,resnet,20260851,anchor_isospectral_representer,1.0,180865,378,181249,11,0.07824750989675522,0.10605591535568237,0.11294247955083847,0.1710795105570515,0.17654653663614184,5.679317951202393,7.314516067504883,0.03370196372270584,2.0573963078204542,128,0.002123130511707627,
king-county-sales,regression,resnet,20260852,anchor_wrong_representer,1.0,180865,378,181249,11,0.07749054580926895,0.10494079440832138,0.11681199073791504,0.17017772531217368,0.17954537963120032,5.374332904815674,7.341615200042725,0.033605895936489105,2.0447349881287664,128,0.002123130511707627,
king-county-sales,regression,resnet,20260852,anchor_isospectral_representer,1.0,180865,378,181249,11,0.07727672904729843,0.104670949280262,0.11613015085458755,0.16995877623839561,0.17902060637385553,5.386434078216553,7.335875988006592,0.033606283366680145,2.0444465870968997,128,0.002123130511707627,
king-county-sales,regression,tabm,20260850,anchor_wrong_representer,1.0,73536,378,73263,15,,0.10338235646486282,0.11490311473608017,0.16890937062765055,0.1780723228272887,,,,2.4274547258391976,127,-0.003712467362924282,8
king-county-sales,regression,tabm,20260850,anchor_isospectral_representer,1.0,73536,378,73263,15,,0.10332465916872025,0.11458303779363632,0.1688622304302143,0.17782412835702743,,,,2.416636371985078,127,-0.003712467362924282,8
king-county-sales,regression,tabm,20260851,anchor_wrong_representer,1.0,73536,378,73263,13,,0.10395491868257523,0.11396366357803345,0.16937646720370836,0.17734286310654923,,,,2.5505330620799214,127,-0.003712467362924282,8
king-county-sales,regression,tabm,20260851,anchor_isospectral_representer,1.0,73536,378,73263,13,,0.1041223332285881,0.1146831065416336,0.1695127995980208,0.17790176643045363,,,,2.4328408781439066,127,-0.003712467362924282,8
king-county-sales,regression,tabm,20260852,anchor_wrong_representer,1.0,73536,378,73263,17,,0.10369349271059036,0.1086517721414566,0.16916335781563063,0.17316053656954544,,,,2.6184730760287493,127,-0.003712467362924282,8
king-county-sales,regression,tabm,20260852,anchor_isospectral_representer,1.0,73536,378,73263,17,,0.10362178087234497,0.10818523168563843,0.16910485136667042,0.17278837794010116,,,,2.493147927103564,127,-0.003712467362924282,8
