dataset,task,model,seed,method,strength,target_parameters,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,width,parameter_error_fraction,members
california,regression,mlp,20260850,raple_raw,1.0,49409,276,49447,24,0.14366105198860168,0.15343846380710602,0.1500263512134552,0.4546173976930028,0.44953416482737296,0.5675647258758545,7.98121976852417,0.02883230708539486,2.644969344139099,123,0.0007690906515007387,
california,regression,mlp,20260850,anchor_only,1.0,49409,255,49409,23,0.14964339137077332,0.1524973064661026,0.14689454436302185,0.45322099941008176,0.44481739485205196,0.33359116315841675,7.707949638366699,0.027736468240618706,2.392765280092135,128,0.0,
california,regression,mlp,20260850,anchor_product_mass,1.0,49409,256,49537,23,0.14656218886375427,0.15051251649856567,0.14528611302375793,0.4502619369533747,0.4423754272712408,0.39169010519981384,7.827356815338135,0.027784042060375214,2.9673699110280722,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_riesz,1.0,49409,256,49537,23,0.14820069074630737,0.15160231292247772,0.1450405865907669,0.45188907369228914,0.4420014587228671,0.3955545425415039,7.806024074554443,0.027783861383795738,2.330488685052842,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_wrong,1.0,49409,256,49537,23,0.1476626992225647,0.1500404328107834,0.1444287896156311,0.44955526368184096,0.44106826676623356,0.3948204219341278,7.763214111328125,0.027785150334239006,2.85043287393637,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_isospectral,1.0,49409,256,49537,23,0.14784491062164307,0.15135277807712555,0.1446988582611084,0.4515170420879322,0.4414804553706517,0.38563230633735657,7.765594959259033,0.027785422280430794,2.464016156969592,128,0.0025906211418972253,
california,regression,mlp,20260851,raple_raw,1.0,49409,276,49447,18,0.14788594841957092,0.154214009642601,0.1495659053325653,0.45576486408148753,0.4488438172268374,0.4428768754005432,7.534802436828613,0.028767546638846397,2.429956736974418,123,0.0007690906515007387,
california,regression,mlp,20260851,anchor_only,1.0,49409,255,49409,23,0.14995868504047394,0.15263335406780243,0.14820246398448944,0.4534230987652563,0.44679328527883655,0.3855631351470947,7.880903720855713,0.02767302468419075,2.337645062012598,128,0.0,
california,regression,mlp,20260851,anchor_product_mass,1.0,49409,256,49537,23,0.14901380240917206,0.15196870267391205,0.1455647051334381,0.4524348076690039,0.4427993413046174,0.356002539396286,7.864437580108643,0.02772015891969204,2.7100531689357013,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_riesz,1.0,49409,256,49537,18,0.15208978950977325,0.1523650586605072,0.1460312008857727,0.4530244341806693,0.443508297403028,0.36498934030532837,7.499654769897461,0.02771998569369316,2.240089413942769,128,0.0025906211418972253,
