dataset,model,seed,method,strength,width,baseline_parameter_count,parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
tabred-cooking-time,mlp,20260850,quantile_ple,1.0,128,641281,641281,0.0,4879,641281,6,0.4795536994934082,0.5269802808761597,0.5489543080329895,0.47785029198247386,0.4877112497916052,2.601487874984741,9.998668670654297,0.12090831995010376,13.15672122896649
tabred-cooking-time,mlp,20260850,raple_raw,1.0,127,641281,638938,-0.003653624542127398,4901,638938,8,0.47086015343666077,0.5252678394317627,0.5504488945007324,0.4770732408170346,0.48837471534109156,1.9291568994522095,11.197761535644531,0.1211787536740303,14.875893102958798
tabred-cooking-time,mlp,20260850,anchor_only,1.0,128,641281,641409,0.00019960048714993896,4880,641409,8,0.468613862991333,0.5274841785430908,0.5520807504653931,0.47807867950249516,0.48909809288904427,1.8798953294754028,10.758752822875977,0.1209164708852768,9.752479967894033
tabred-cooking-time,mlp,20260850,anchor_mass_representer,1.0,124,641281,643933,0.004135472593137798,5066,643933,8,0.45737776160240173,0.5267454981803894,0.5523286461830139,0.4777438079197118,0.48920787270024846,1.9857022762298584,10.478616714477539,0.12320353835821152,12.173160089878365
tabred-cooking-time,mlp,20260850,anchor_riesz_representer,1.0,124,641281,643933,0.004135472593137798,5066,643933,6,0.4712536036968231,0.526629626750946,0.5498561859130859,0.47769127212013984,0.4881117224624276,1.9849830865859985,9.742854118347168,0.12320566922426224,10.35304243513383
tabred-cooking-time,mlp,20260850,anchor_wrong_representer,1.0,124,641281,643933,0.004135472593137798,5066,643933,8,0.45735621452331543,0.5273685455322266,0.5584387183189392,0.4780263006433252,0.49190634520746457,1.9831992387771606,10.641362190246582,0.12320438027381897,12.11440351512283
tabred-cooking-time,mlp,20260851,quantile_ple,1.0,128,641281,641281,0.0,4879,641281,9,0.4703149199485779,0.5285095572471619,0.5546230673789978,0.4785431446222361,0.49022292398533196,1.9272332191467285,11.268475532531738,0.12088532000780106,12.273773472057655
tabred-cooking-time,mlp,20260851,raple_raw,1.0,127,641281,638938,-0.003653624542127398,4901,638938,4,0.48197320103645325,0.5285500884056091,0.5526713132858276,0.4785614674141705,0.48935963406898964,2.212373733520508,9.582961082458496,0.12114982306957245,8.581593825947493
tabred-cooking-time,mlp,20260851,anchor_only,1.0,128,641281,641409,0.00019960048714993896,4880,641409,13,0.45960527658462524,0.5257076025009155,0.5557247400283813,0.47727290824348856,0.4907095569368565,2.122917413711548,13.364651679992676,0.12089270353317261,13.521128708031029
tabred-cooking-time,mlp,20260851,anchor_mass_representer,1.0,124,641281,643933,0.004135472593137798,5066,643933,9,0.4543747901916504,0.5275563597679138,0.5559786558151245,0.4781114015763137,0.4908216516189903,3.3513545989990234,11.959142684936523,0.12318089604377747,14.803110847016796
tabred-cooking-time,mlp,20260851,anchor_riesz_representer,1.0,124,641281,643933,0.004135472593137798,5066,643933,5,0.47351953387260437,0.5281610488891602,0.5534543395042419,0.47838534104801766,0.489706158476622,3.342085838317871,10.045243263244629,0.12318211793899536,10.160997904837132
tabred-cooking-time,mlp,20260851,anchor_wrong_representer,1.0,124,641281,643933,0.004135472593137798,5066,643933,5,0.47473207116127014,0.5295639038085938,0.5531046986579895,0.4790202434443387,0.4895514544753432,3.345154285430908,9.876338005065918,0.12318062782287598,10.496482888935134
tabred-cooking-time,mlp,20260852,quantile_ple,1.0,128,641281,641281,0.0,4879,641281,6,0.48129430413246155,0.5299471616744995,0.5572968125343323,0.4791935448832554,0.4914031550435283,2.7519447803497314,10.171469688415527,0.12098530679941177,10.619675590191036
tabred-cooking-time,mlp,20260852,raple_raw,1.0,127,641281,638938,-0.003653624542127398,4901,638938,14,0.4599495232105255,0.5280721187591553,0.5513625144958496,0.47834504659980226,0.4887798569888737,2.3816518783569336,14.018065452575684,0.12126649916172028,20.011268716072664
tabred-cooking-time,mlp,20260852,anchor_only,1.0,128,641281,641409,0.00019960048714993896,4880,641409,13,0.4526645243167877,0.5274432301521301,0.5520725250244141,0.4780601212999578,0.4890944440246976,2.599874258041382,12.806413650512695,0.12099781632423401,14.442477924982086
tabred-cooking-time,mlp,20260852,anchor_mass_representer,1.0,124,641281,643933,0.004135472593137798,5066,643933,6,0.4654880464076996,0.5266189575195312,0.5535668134689331,0.4776864462027781,0.4897559085840584,2.768770694732666,10.337469100952148,0.12327318638563156,11.255779478000477
