dataset,task,model,seed,method,strength,target_parameters,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,width,parameter_error_fraction,members
king-county-sales,regression,mlp,20260850,raple_raw,1.0,64897,397,64977,19,0.07689739763736725,0.10549011826515198,0.1116010993719101,0.17062254340900473,0.17549500181023525,0.6739985346794128,9.66860580444336,0.034559156745672226,3.7093638551887125,124,0.001232722622001017,
king-county-sales,regression,mlp,20260850,anchor_only,1.0,64897,376,64897,19,0.08070863038301468,0.10338139533996582,0.10844098031520844,0.1689085878279588,0.17299248513172394,0.6330663561820984,9.163928031921387,0.03363354131579399,2.469754674937576,128,0.0,
king-county-sales,regression,mlp,20260850,anchor_product_mass,1.0,64897,377,65025,19,0.07968861609697342,0.10340100526809692,0.10859392583370209,0.1689246039096517,0.17311444532369613,0.6621875166893005,9.219582557678223,0.03367967903614044,2.630588367115706,128,0.001972356195201627,
king-county-sales,regression,mlp,20260850,anchor_product_riesz,1.0,64897,377,65025,19,0.08054222166538239,0.10394864529371262,0.10835756361484528,0.16937134769372442,0.17292594715792653,0.6629714369773865,9.182275772094727,0.03367979824542999,2.549587215995416,128,0.001972356195201627,
king-county-sales,regression,mlp,20260850,anchor_product_wrong,1.0,64897,377,65025,19,0.07958587259054184,0.10340505838394165,0.10877396911382675,0.16892792298034465,0.1732578855392095,0.6618601083755493,9.200715065002441,0.033679891377687454,2.78153905691579,128,0.001972356195201627,
king-county-sales,regression,mlp,20260850,anchor_product_isospectral,1.0,64897,377,65025,19,0.07991665601730347,0.10358622670173645,0.10831337422132492,0.16907584081009475,0.17289067420381699,0.661575973033905,9.284509658813477,0.03367971256375313,2.685642979107797,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,raple_raw,1.0,64897,397,64977,15,0.07669315487146378,0.10466431081295013,0.11256735771894455,0.16995339057651648,0.17625309634369835,0.5080184936523438,9.062437057495117,0.03451422229409218,2.268319395137951,124,0.001232722622001017,
king-county-sales,regression,mlp,20260851,anchor_only,1.0,64897,376,64897,18,0.07876583188772202,0.10385771095752716,0.11358614265918732,0.16929724787490485,0.17704889051031536,0.4773450493812561,8.9149169921875,0.033599525690078735,2.4189859230536968,128,0.0,
king-county-sales,regression,mlp,20260851,anchor_product_mass,1.0,64897,377,65025,18,0.07854682207107544,0.10365164279937744,0.11196879297494888,0.16912921209307719,0.17578387055247902,0.348155677318573,9.11175537109375,0.03364142030477524,2.6408677441067994,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,anchor_product_riesz,1.0,64897,377,65025,18,0.07848122715950012,0.10358600318431854,0.1121368408203125,0.16907565293816873,0.17591574098854856,0.348214328289032,9.09974479675293,0.033641163259744644,2.4640716169960797,128,0.001972356195201627,
