dataset,task,model,seed,method,strength,target_parameters,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,width,parameter_error_fraction,members
california,regression,mlp,20260850,raple_raw,1.0,49409,276,49447,24,0.14366105198860168,0.15343846380710602,0.1500263512134552,0.4546173976930028,0.44953416482737296,0.5675647258758545,7.98121976852417,0.02883230708539486,2.7216132348403335,123,0.0007690906515007387,
california,regression,mlp,20260850,anchor_only,1.0,49409,255,49409,23,0.14964339137077332,0.1524973064661026,0.14689454436302185,0.45322099941008176,0.44481739485205196,0.33359116315841675,7.707949638366699,0.027736468240618706,2.533296967856586,128,0.0,
california,regression,mlp,20260850,anchor_product_mass,1.0,49409,256,49537,23,0.14656218886375427,0.15051251649856567,0.14528611302375793,0.4502619369533747,0.4423754272712408,0.39169010519981384,7.827356815338135,0.027784042060375214,2.3180535591673106,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_riesz,1.0,49409,256,49537,23,0.1478627771139145,0.15073761343955994,0.14473535120487213,0.4505985155645682,0.4415361425111328,0.3941934108734131,7.7954607009887695,0.027784477919340134,2.4941458608955145,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_wrong,1.0,49409,256,49537,23,0.14776001870632172,0.15001705288887024,0.14455802738666534,0.4495202257481097,0.4412655583496523,0.394015908241272,7.774050712585449,0.027784783393144608,2.291375539964065,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_isospectral,1.0,49409,256,49537,23,0.14780525863170624,0.15100626647472382,0.1447237879037857,0.45099987803546426,0.44151850248526614,0.3874925673007965,7.769215106964111,0.02778502367436886,2.4641511428635567,128,0.0025906211418972253,
california,regression,mlp,20260851,raple_raw,1.0,49409,276,49447,18,0.14788594841957092,0.154214009642601,0.1495659053325653,0.45576486408148753,0.4488438172268374,0.4428768754005432,7.534802436828613,0.028767546638846397,2.3621691630687565,123,0.0007690906515007387,
california,regression,mlp,20260851,anchor_only,1.0,49409,255,49409,23,0.14995868504047394,0.15263335406780243,0.14820246398448944,0.4534230987652563,0.44679328527883655,0.3855631351470947,7.880903720855713,0.02767302468419075,2.5443865000270307,128,0.0,
california,regression,mlp,20260851,anchor_product_mass,1.0,49409,256,49537,23,0.14901380240917206,0.15196870267391205,0.1455647051334381,0.4524348076690039,0.4427993413046174,0.356002539396286,7.864437580108643,0.02772015891969204,2.279475365066901,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_riesz,1.0,49409,256,49537,18,0.1516299694776535,0.1518259346485138,0.1457681655883789,0.45222222806316736,0.4431086989347186,0.3631463646888733,7.502546787261963,0.02772018127143383,2.2008139709942043,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_wrong,1.0,49409,256,49537,18,0.15136286616325378,0.15139715373516083,0.14579223096370697,0.45158320947907526,0.44314525875303445,0.36171334981918335,7.489694595336914,0.02772076055407524,2.7325558268930763,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_isospectral,1.0,49409,256,49537,18,0.15184521675109863,0.15273110568523407,0.14705480635166168,0.45356830038993934,0.4450599970901479,0.3524532616138458,7.5119428634643555,0.02772071212530136,2.197211722843349,128,0.0025906211418972253,
california,regression,mlp,20260852,raple_raw,1.0,49409,276,49447,19,0.14615677297115326,0.15363720059394836,0.14995118975639343,0.4549117094186883,0.4494215453681143,0.5198734402656555,7.623741626739502,0.028680354356765747,3.0214225549716502,123,0.0007690906515007387,
california,regression,mlp,20260852,anchor_only,1.0,49409,255,49409,13,0.15433906018733978,0.15427875518798828,0.14915581047534943,0.4558605352805998,0.4482280419709461,0.33352625370025635,7.239808082580566,0.02756969816982746,1.7053071791306138,128,0.0,
california,regression,mlp,20260852,anchor_product_mass,1.0,49409,256,49537,13,0.15365585684776306,0.152973473072052,0.14721372723579407,0.4539280185644756,0.44530038567793895,0.5293696522712708,7.234439849853516,0.027629584074020386,1.9582705509383231,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_riesz,1.0,49409,256,49537,13,0.15427681803703308,0.1530446857213974,0.14674605429172516,0.45403368577824565,0.44459250181639476,0.5333372950553894,7.244975566864014,0.027630070224404335,1.6683058079797775,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_wrong,1.0,49409,256,49537,25,0.14811241626739502,0.1520131528377533,0.14502808451652527,0.45250097506014697,0.4419824005772739,0.5324968695640564,7.911780834197998,0.027630086988210678,2.4504735749214888,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_isospectral,1.0,49409,256,49537,20,0.15033058822155,0.15216858685016632,0.1469031572341919,0.4527322669287166,0.4448304346358789,0.5227828621864319,7.585784435272217,0.027629373595118523,2.325679759029299,128,0.0025906211418972253,
california,regression,resnet,20260850,raple_raw,1.0,165505,276,165863,17,0.13043974339962006,0.15436868369579315,0.15140262246131897,0.4559933888871761,0.45159137231457436,6.818328380584717,6.9683308601379395,0.028849704191088676,2.7388290469534695,127,0.0021630766442101448,
california,regression,resnet,20260850,anchor_only,1.0,165505,255,165505,12,0.14395999908447266,0.15455442667007446,0.1514374166727066,0.456267639406974,0.451643254743594,6.49027156829834,6.802332878112793,0.027741938829421997,2.129151777829975,128,0.0,
california,regression,resnet,20260850,anchor_product_mass,1.0,165505,256,165633,12,0.136520117521286,0.15500114858150482,0.14975643157958984,0.45692654625552365,0.4491295856458777,3.0930514335632324,6.842071533203125,0.027790110558271408,2.059294182807207,128,0.0007733905320080964,
california,regression,resnet,20260850,anchor_product_riesz,1.0,165505,256,165633,12,0.1379334032535553,0.1549576222896576,0.14868848025798798,0.45686238498496934,0.4475253117640179,3.135685682296753,6.8423171043396,0.027790285646915436,2.2935123771894723,128,0.0007733905320080964,
california,regression,resnet,20260850,anchor_product_wrong,1.0,165505,256,165633,12,0.13711081445217133,0.15437853336334229,0.1483336091041565,0.4560079159673016,0.4469909227451154,3.125835418701172,6.84078311920166,0.02779032289981842,2.040766390040517,128,0.0007733905320080964,
california,regression,resnet,20260850,anchor_product_isospectral,1.0,165505,256,165633,10,0.1424078643321991,0.15491043031215668,0.15016138553619385,0.456792827941797,0.4497364371239776,3.054413318634033,6.773590564727783,0.027789941057562828,1.8107487000524998,128,0.0007733905320080964,
california,regression,resnet,20260851,raple_raw,1.0,165505,276,165863,16,0.1289694756269455,0.15900975465774536,0.15567860007286072,0.46279728521709984,0.45792396865928353,4.851644039154053,7.003137588500977,0.028798585757613182,2.6612449339590967,127,0.0021630766442101448,
california,regression,resnet,20260851,anchor_only,1.0,165505,255,165505,11,0.14523570239543915,0.15592391788959503,0.15122655034065247,0.4582846553058282,0.45132870887059084,3.786465883255005,6.781329154968262,0.027683384716510773,2.0999770457856357,128,0.0,
california,regression,resnet,20260851,anchor_product_mass,1.0,165505,256,165633,16,0.13707132637500763,0.15512371063232422,0.15181900560855865,0.4571071662850841,0.45221192075393546,7.397979259490967,6.914211273193359,0.027730559930205345,2.4123931089416146,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_riesz,1.0,165505,256,165633,16,0.137497216463089,0.15474657714366913,0.15152870118618011,0.4565511595874234,0.4517793596490556,7.394895076751709,6.91370153427124,0.027730146422982216,2.8406796550843865,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_wrong,1.0,165505,256,165633,16,0.13759292662143707,0.15467338263988495,0.15183231234550476,0.4564431749584905,0.45223173984182097,7.433277130126953,6.909515857696533,0.027730612084269524,2.3557271698955446,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_isospectral,1.0,165505,256,165633,16,0.13878697156906128,0.1568099409341812,0.1528489738702774,0.4595848635653468,0.45374328252887963,7.327761650085449,6.903437614440918,0.027730140835046768,2.491799551062286,128,0.0007733905320080964,
california,regression,resnet,20260852,raple_raw,1.0,165505,276,165863,10,0.14421948790550232,0.1556311994791031,0.15700405836105347,0.4578542732629671,0.4598692484529465,4.980122089385986,6.777897357940674,0.02871491201221943,1.9783746800385416,127,0.0021630766442101448,
california,regression,resnet,20260852,anchor_only,1.0,165505,255,165505,8,0.15247170627117157,0.15923567116260529,0.15289553999900818,0.46312594311079636,0.4538123899243338,3.2669262886047363,6.757093906402588,0.0275842547416687,1.7294397568330169,128,0.0,
california,regression,resnet,20260852,anchor_product_mass,1.0,165505,256,165633,9,0.15160678327083588,0.15502384305000305,0.14791163802146912,0.4569599931280983,0.4463547058121904,6.911365032196045,6.743091583251953,0.02763955108821392,1.7105511978734285,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_riesz,1.0,165505,256,165633,9,0.1528564989566803,0.15509171783924103,0.1474141925573349,0.4570600224512482,0.4456034828282718,6.9357194900512695,6.739265441894531,0.027639595791697502,1.69535535085015,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_wrong,1.0,165505,256,165633,9,0.15201205015182495,0.1545773148536682,0.14740413427352905,0.4563013975741228,0.445588298570712,6.9193034172058105,6.740889549255371,0.02763943560421467,1.7350794218946248,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_isospectral,1.0,165505,256,165633,9,0.15201815962791443,0.1560439020395279,0.14883515238761902,0.45846091721135096,0.4477459850287815,6.881702423095703,6.742635250091553,0.027639951556921005,1.7157663970720023,128,0.0007733905320080964,
california,regression,tabm,20260850,raple_raw,1.0,57216,276,57197,24,,0.1499190628528595,0.14458760619163513,0.44937339847398405,0.4413106960628994,,,,2.854121025884524,123,-0.0003320749440715884,8
california,regression,tabm,20260850,anchor_only,1.0,57216,255,57216,14,,0.150814026594162,0.14623047411441803,0.45071269149669746,0.4438108065524986,,,,2.0751053139101714,128,0.0,8
california,regression,tabm,20260850,anchor_product_mass,1.0,57216,256,57352,13,,0.1501842886209488,0.14486820995807648,0.4497707141154166,0.4417387261023116,,,,2.018935538129881,128,0.0023769574944071587,8
