dataset,model,method,seed,selected_columns,n_selected,parameters,target_parameters,matched_width,matched_ft_feedforward_width,best_epoch,val_loss,val_rmse,test_loss,test_rmse,mean_support_gate,train_seconds
cooking-time,hybrid,qple,20260827,0;170,2,467539,467701,128,64,8,0.5004492998123169,0.46702810413964746,0.5286656022071838,0.4800135529315262,0.0,20.19633035408333
cooking-time,hybrid,tple,20260827,0;170,2,467539,467701,128,64,8,0.501261293888092,0.46740683416582207,0.5293923616409302,0.4803433782178753,0.0,20.57800344703719
cooking-time,hybrid,qple_bin_control,20260827,0;170,2,467701,467701,128,64,8,0.5007802844047546,0.4671825189390365,0.5297385454177856,0.4805004072202764,0.006356964819133282,21.116459166863933
cooking-time,hybrid,qple_support,20260827,0;170,2,467701,467701,128,64,8,0.5007595419883728,0.46717284344363114,0.529739260673523,0.4805007316072405,-0.04518020153045654,21.52104727108963
cooking-time,hybrid,tple_support,20260827,0;170,2,467701,467701,128,64,8,0.5001486539840698,0.4668877990723095,0.5281452536582947,0.47977726382348324,-0.033566154539585114,21.323694064980373
