dataset,model,seed,method,strength,width,baseline_parameter_count,parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
california,mlp,20260850,anchor_wrong_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,21,0.14322805404663086,0.15316757559776306,0.14717988669872284,0.4542159314572487,0.44524922960292557,0.4440111219882965,7.652463436126709,0.028158875182271004,2.3212381708435714
california,mlp,20260851,anchor_wrong_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,18,0.14577345550060272,0.15483735501766205,0.14797215163707733,0.45668505084258015,0.44644598429897897,0.3875576853752136,7.469092845916748,0.028099222108721733,2.0874300200957805
california,mlp,20260852,anchor_wrong_representer,1.0,126,49281,49393,0.00227268115500903,263,49393,17,0.1448940932750702,0.1545432209968567,0.1498691290616989,0.45625107161797374,0.4492985494230517,0.36517027020454407,7.555907726287842,0.02801414579153061,2.177060378016904
california,resnet,20260850,anchor_wrong_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,10,0.13750958442687988,0.15626493096351624,0.15126962959766388,0.45878552827558394,0.4513929739060032,3.2256243228912354,6.781174659729004,0.028149332851171494,1.8880694520194083
california,resnet,20260851,anchor_wrong_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,11,0.13752876222133636,0.1639363318681717,0.15228219330310822,0.4699119918851373,0.4529012307058906,3.0517938137054443,6.8000383377075195,0.028096621856093407,2.1748403019737452
california,resnet,20260852,anchor_wrong_representer,1.0,128,165377,166529,0.006965902150843225,263,166529,9,0.1410863697528839,0.16140088438987732,0.15196634829044342,0.46626399994762124,0.4524313142521166,3.2611401081085205,6.780473232269287,0.02801370434463024,1.7752265718299896
tabred-weather,mlp,20260850,anchor_wrong_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,9,0.1407577097415924,0.19194968044757843,0.17139501869678497,1.7016709087149025,1.607981185359506,1.068920373916626,11.379271507263184,0.09273088723421097,12.484571727924049
tabred-weather,mlp,20260851,anchor_wrong_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,6,0.1543297916650772,0.19204819202423096,0.17225344479084015,1.7021075287497638,1.6120029050019298,1.4861959218978882,9.862459182739258,0.09273400157690048,11.459691314026713
tabred-weather,mlp,20260852,anchor_wrong_representer,1.0,124,371585,372001,0.001119528506263708,2873,372001,10,0.13626064360141754,0.19050900638103485,0.16937901079654694,1.6952728972655677,1.5984963906467442,1.4616713523864746,12.03329849243164,0.09279856830835342,15.658396098064259
tabred-weather,resnet,20260850,anchor_wrong_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,13,0.15242557227611542,0.18843775987625122,0.17029719054698944,1.6860321097196902,1.6028231192477733,29.341323852539062,12.652155876159668,0.09274423867464066,19.299272831063718
tabred-weather,resnet,20260851,anchor_wrong_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,15,0.1475139707326889,0.18736034631729126,0.16941246390342712,1.681205096974793,1.5986542776370811,18.213542938232422,13.59377384185791,0.09276484698057175,20.434575743973255
tabred-weather,resnet,20260852,anchor_wrong_representer,1.0,125,487681,485876,-0.003701189917179468,2873,485876,12,0.15318772196769714,0.18809907138347626,0.1700349897146225,1.684516209407775,1.6015887300505938,16.10434341430664,13.191190719604492,0.0928279459476471,16.752788682933897
