dataset,task,model,seed,method,strength,target_parameters,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,width,parameter_error_fraction,members
california,regression,mlp,20260850,anchor_product_rho_mixture,1.0,49409,256,49537,23,0.1475418508052826,0.15004056692123413,0.14372618496418,0.44955547121155703,0.4399941275440966,0.38362452387809753,7.756449222564697,0.02778463438153267,2.550327336182818,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_rho_mixture_wrong,1.0,49409,256,49537,23,0.14763496816158295,0.15021218359470367,0.14388695359230042,0.4498124967649204,0.4402401540225078,0.38420233130455017,7.754431247711182,0.027783717960119247,2.1402941660489887,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_rho_mixture_isospectral,1.0,49409,256,49537,23,0.14742715656757355,0.15046991407871246,0.14400450885295868,0.45019822533053855,0.44041994393320394,0.3847995102405548,7.759827136993408,0.027784083038568497,2.3098379548173398,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_rho_mixture,1.0,49409,256,49537,18,0.15143263339996338,0.15188346803188324,0.14613661170005798,0.4523079032476218,0.44366833740241063,0.3498154282569885,7.483249187469482,0.02772003598511219,2.181663040071726,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_rho_mixture_wrong,1.0,49409,256,49537,18,0.15136152505874634,0.1518765389919281,0.1462651640176773,0.4522975959383899,0.44386344992381055,0.3497996926307678,7.490962028503418,0.02772052399814129,1.9360826299525797,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_rho_mixture_isospectral,1.0,49409,256,49537,23,0.14904597401618958,0.15211232006549835,0.14545050263404846,0.4526485286882789,0.4426256043439736,0.3489743769168854,7.827523231506348,0.027719834819436073,1.9677951179910451,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_rho_mixture,1.0,49409,256,49537,20,0.1500081568956375,0.15161027014255524,0.14589303731918335,0.45190093747439164,0.4432984502717865,0.5201348066329956,7.5846781730651855,0.027629628777503967,1.9933096980676055,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_rho_mixture_wrong,1.0,49409,256,49537,20,0.14997294545173645,0.15159672498703003,0.14603468775749207,0.45188073791536,0.443513589410788,0.5199655294418335,7.583458423614502,0.02762935310602188,2.056518186116591,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_rho_mixture_isospectral,1.0,49409,256,49537,20,0.1500197947025299,0.15164178609848022,0.14603714644908905,0.45194790836679744,0.4435173249456774,0.5189096927642822,7.56674861907959,0.027629543095827103,2.0383803190197796,128,0.0025906211418972253,
california,regression,resnet,20260850,anchor_product_rho_mixture,1.0,165505,256,165633,12,0.13835503160953522,0.1548018455505371,0.14972276985645294,0.4566326841775563,0.44907912133658456,3.0224123001098633,6.839777946472168,0.02779017575085163,1.872582476818934,128,0.0007733905320080964,
california,regression,resnet,20260850,anchor_product_rho_mixture_wrong,1.0,165505,256,165633,12,0.13761700689792633,0.1547706127166748,0.14944899082183838,0.45658661258058686,0.44866835085189294,3.025087594985962,6.840244293212891,0.027789894491434097,2.1175481399986893,128,0.0007733905320080964,
california,regression,resnet,20260850,anchor_product_rho_mixture_isospectral,1.0,165505,256,165633,12,0.13794252276420593,0.15491190552711487,0.14935877919197083,0.4567949724155298,0.4485329031238656,3.0148768424987793,6.838929176330566,0.027790144085884094,2.1694551100954413,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_rho_mixture,1.0,165505,256,165633,16,0.13766883313655853,0.15566428005695343,0.15150310099124908,0.45790293898138756,0.4517412087695831,7.443982124328613,6.906902313232422,0.02773062139749527,2.2680677250027657,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_rho_mixture_wrong,1.0,165505,256,165633,16,0.1374671459197998,0.1560211479663849,0.15172502398490906,0.4584275049270623,0.4520719419604404,7.450076580047607,6.907194137573242,0.02773064188659191,2.094619060168043,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_rho_mixture_isospectral,1.0,165505,256,165633,13,0.14341796934604645,0.15667003393173218,0.14943818747997284,0.4593798242058611,0.4486521289457528,7.425954341888428,6.8146586418151855,0.02773054502904415,1.8915800510440022,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_rho_mixture,1.0,165505,256,165633,9,0.1512892246246338,0.15495078265666962,0.14731059968471527,0.4568523197937395,0.44544690165749046,6.871829986572266,6.745711326599121,0.027639633044600487,1.4677688039373606,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_rho_mixture_wrong,1.0,165505,256,165633,9,0.15120644867420197,0.15509185194969177,0.1475009322166443,0.4570602299809643,0.44573457243226144,6.865489482879639,6.746275424957275,0.02763986773788929,1.5872125390451401,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_rho_mixture_isospectral,1.0,165505,256,165633,9,0.15131375193595886,0.15525732934474945,0.14725586771965027,0.45730397363249864,0.4453641318890611,6.868722915649414,6.746221542358398,0.02763975039124489,1.512824720935896,128,0.0007733905320080964,
california,regression,tabm,20260850,anchor_product_rho_mixture,1.0,57216,256,57352,24,,0.14905056357383728,0.1427735537290573,0.4480698697390082,0.43853353340233525,,,,2.7335494628641754,128,0.0023769574944071587,8
california,regression,tabm,20260850,anchor_product_rho_mixture_wrong,1.0,57216,256,57352,24,,0.14906121790409088,0.14277033507823944,0.44808588411543226,0.4385285872774354,,,,2.220989726949483,128,0.0023769574944071587,8
california,regression,tabm,20260850,anchor_product_rho_mixture_isospectral,1.0,57216,256,57352,24,,0.14921510219573975,0.1428038477897644,0.44831710680742987,0.4385800546470229,,,,2.375798563938588,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_rho_mixture,1.0,57216,256,57352,23,,0.14867238700389862,0.14421699941158295,0.4475010653755227,0.440744762527153,,,,2.3760039750486612,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_rho_mixture_wrong,1.0,57216,256,57352,23,,0.148694708943367,0.1443861722946167,0.44753468518952744,0.4410032062002429,,,,2.240337386028841,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_rho_mixture_isospectral,1.0,57216,256,57352,23,,0.1488468050956726,0.14447124302387238,0.4477634867015041,0.4411330852142221,,,,2.4229501120280474,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_rho_mixture,1.0,57216,256,57352,9,,0.15090559422969818,0.14551204442977905,0.4508495227561653,0.44271923483421105,,,,1.3573832039255649,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_rho_mixture_wrong,1.0,57216,256,57352,9,,0.1509442776441574,0.1455780416727066,0.4509072851938072,0.4428196446285071,,,,1.3450481321197003,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_rho_mixture_isospectral,1.0,57216,256,57352,9,,0.15096814930438995,0.1457643061876297,0.4509429457166867,0.4431028189260964,,,,1.3358075302094221,128,0.0023769574944071587,8
king-county-sales,regression,mlp,20260850,anchor_product_rho_mixture,1.0,64897,377,65025,19,0.08016686141490936,0.10340249538421631,0.10804738849401474,0.1689258250771708,0.17267826933546182,0.6620585322380066,9.174575805664062,0.03367980197072029,2.863913437118754,128,0.001972356195201627,
king-county-sales,regression,mlp,20260850,anchor_product_rho_mixture_wrong,1.0,64897,377,65025,19,0.0797543078660965,0.10335204750299454,0.10859035700559616,0.16888460284540407,0.17311159593281822,0.6615934371948242,9.186383247375488,0.03367932140827179,2.2833928510081023,128,0.001972356195201627,
king-county-sales,regression,mlp,20260850,anchor_product_rho_mixture_isospectral,1.0,64897,377,65025,19,0.07973873615264893,0.1033051609992981,0.10822844505310059,0.1688462926284906,0.1728228837505128,0.6611568927764893,9.24173355102539,0.03367825597524643,2.163478899979964,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,anchor_product_rho_mixture,1.0,64897,377,65025,18,0.07860171794891357,0.10343572497367859,0.11144814640283585,0.1689529569144863,0.17537470115360954,0.3482150435447693,9.07947826385498,0.033640723675489426,2.206882990896702,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,anchor_product_rho_mixture_wrong,1.0,64897,377,65025,18,0.07882941514253616,0.103525310754776,0.11103638261556625,0.1690261173736758,0.17505043420930555,0.3482048213481903,9.07466983795166,0.03364238515496254,2.192583473166451,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,anchor_product_rho_mixture_isospectral,1.0,64897,377,65025,21,0.07682642340660095,0.10363344848155975,0.11366359889507294,0.1691143702109219,0.17710924436654807,0.34748098254203796,9.41767406463623,0.03364080935716629,2.071578034898266,128,0.001972356195201627,
king-county-sales,regression,mlp,20260852,anchor_product_rho_mixture,1.0,64897,377,65025,10,0.08223374933004379,0.10482166707515717,0.11984769254922867,0.170081096518226,0.18186342173435754,0.48148974776268005,8.253442764282227,0.033547293394804,1.3705610970500857,128,0.001972356195201627,
king-county-sales,regression,mlp,20260852,anchor_product_rho_mixture_wrong,1.0,64897,377,65025,10,0.08228899538516998,0.10541687905788422,0.12133276462554932,0.1705633011283343,0.18298672363600232,0.4806997776031494,8.28679370880127,0.03354676812887192,1.380523073952645,128,0.001972356195201627,
king-county-sales,regression,mlp,20260852,anchor_product_rho_mixture_isospectral,1.0,64897,377,65025,10,0.0821039080619812,0.10472723841667175,0.11886683851480484,0.17000447608439906,0.18111769543602385,0.4800509810447693,8.318281173706055,0.03354713320732117,1.302074730861932,128,0.001972356195201627,
king-county-sales,regression,resnet,20260850,anchor_product_rho_mixture,1.0,180993,377,181121,5,0.08854401856660843,0.10747269541025162,0.1208372712135315,0.17221842148454947,0.1826127019432917,5.82462215423584,6.955456733703613,0.03369194641709328,1.4292554720304906,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260850,anchor_product_rho_mixture_wrong,1.0,180993,377,181121,5,0.08829721808433533,0.10787836462259293,0.12160293757915497,0.17254314245267466,0.18319034549181623,5.826260566711426,6.963353633880615,0.03369172662496567,1.243448968976736,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260850,anchor_product_rho_mixture_isospectral,1.0,180993,377,181121,5,0.0886654406785965,0.10767978429794312,0.11929532140493393,0.17238426542724028,0.181443841099588,5.839381694793701,6.9698052406311035,0.033691830933094025,1.1721130330115557,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260851,anchor_product_rho_mixture,1.0,180993,377,181121,10,0.08146233856678009,0.1055024117231369,0.11212297528982162,0.17063248496508976,0.17590486007283346,4.469195365905762,7.2126641273498535,0.03365633264183998,1.6877603710163385,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260851,anchor_product_rho_mixture_wrong,1.0,180993,377,181121,10,0.08178053796291351,0.10596521943807602,0.11150869727134705,0.1710063344418682,0.17542234234284848,4.462715148925781,7.222215175628662,0.03365609422326088,1.70142438611947,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260851,anchor_product_rho_mixture_isospectral,1.0,180993,377,181121,10,0.08190614730119705,0.10592374205589294,0.11087936162948608,0.17097286192704964,0.17492661095406703,4.46110725402832,7.222558975219727,0.03365611657500267,1.5669262669980526,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260852,anchor_product_rho_mixture,1.0,180993,377,181121,7,0.08271715044975281,0.10514850169420242,0.11913085728883743,0.1703460585578842,0.18131873405285504,5.868377685546875,7.105031490325928,0.03355957940220833,1.4046817149501294,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260852,anchor_product_rho_mixture_wrong,1.0,180993,377,181121,7,0.08256632089614868,0.10507805645465851,0.11849851906299591,0.17028897680436295,0.18083687387461111,5.844578266143799,7.109469413757324,0.03355950489640236,1.390747525030747,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260852,anchor_product_rho_mixture_isospectral,1.0,180993,377,181121,7,0.08227631449699402,0.10542745143175125,0.12022436410188675,0.17057186495696186,0.1821489870619022,5.812013149261475,7.114707946777344,0.03355953097343445,1.2782510530669242,128,0.0007072096710922522,
king-county-sales,regression,tabm,20260850,anchor_product_rho_mixture,1.0,73672,377,73808,15,,0.1029076874256134,0.11464230716228485,0.1685211646045257,0.1778701100109199,,,,2.0103597461711615,128,0.0018460201976327505,8
king-county-sales,regression,tabm,20260850,anchor_product_rho_mixture_wrong,1.0,73672,377,73808,15,,0.10316471010446548,0.11458412557840347,0.16873147156970703,0.1778249737806945,,,,1.9873823961243033,128,0.0018460201976327505,8
king-county-sales,regression,tabm,20260850,anchor_product_rho_mixture_isospectral,1.0,73672,377,73808,15,,0.10318683832883835,0.11479087173938751,0.16874956989857992,0.17798533812554318,,,,2.0068097170442343,128,0.0018460201976327505,8
king-county-sales,regression,tabm,20260851,anchor_product_rho_mixture,1.0,73672,377,73808,13,,0.10321526229381561,0.1133551225066185,0.16877281904942443,0.17686875264525348,,,,1.7089200499467552,128,0.0018460201976327505,8
king-county-sales,regression,tabm,20260851,anchor_product_rho_mixture_wrong,1.0,73672,377,73808,13,,0.10338203608989716,0.11349885910749435,0.16890910447575536,0.17698084956110982,,,,1.8164633510168642,128,0.0018460201976327505,8
king-county-sales,regression,tabm,20260851,anchor_product_rho_mixture_isospectral,1.0,73672,377,73808,13,,0.10333622246980667,0.11389607936143875,0.16887168665049046,0.17729027462325853,,,,1.8187728989869356,128,0.0018460201976327505,8
king-county-sales,regression,tabm,20260852,anchor_product_rho_mixture,1.0,73672,377,73808,17,,0.10208702087402344,0.10873628407716751,0.16784786293367127,0.17322787299902842,,,,2.181259070057422,128,0.0018460201976327505,8
king-county-sales,regression,tabm,20260852,anchor_product_rho_mixture_wrong,1.0,73672,377,73808,17,,0.10235743969678879,0.10847243666648865,0.16807002148618544,0.17301758168984094,,,,2.1995568610727787,128,0.0018460201976327505,8
