dataset,model,method,seed,n_fields,parameters,best_epoch,val_loss,val_rmse,test_loss,test_rmse,mean_identity_gate,mean_frequency_gate,train_seconds
delivery-eta,mlp,rank_only,20260829,223,766495,4,0.5989920496940613,0.5656758456508776,0.5733690857887268,0.5534447122599923,0.0,0.0,9.255154646001756
delivery-eta,resnet,rank_only,20260829,223,882591,11,0.6002189517021179,0.5662548798833578,0.5886205434799194,0.560757141708328,0.0,0.0,18.013900929130614
delivery-eta,ft_transformer,rank_only,20260829,223,299647,8,0.6045342683792114,0.5682867990557608,0.575077474117279,0.5542686102211503,0.0,0.0,25.05445798113942
