dataset,model,seed,method,strength,width,baseline_parameter_count,parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
california,mlp,20260850,anchor_riesz_representer,1.0,128,49281,49409,0.002597349891438891,255,49409,23,0.14964339137077332,0.1524973064661026,0.14689454436302185,0.45322099941008176,0.44481739485205196,0.33359116315841675,7.707949638366699,0.027736468240618706,2.808490235824138
california,mlp,20260850,anchor_wrong_representer,1.0,128,49281,49409,0.002597349891438891,255,49409,23,0.14964339137077332,0.1524973064661026,0.14689454436302185,0.45322099941008176,0.44481739485205196,0.33359116315841675,7.707949638366699,0.027736468240618706,2.4338326470460743
california,mlp,20260851,anchor_riesz_representer,1.0,128,49281,49409,0.002597349891438891,255,49409,23,0.14995868504047394,0.15263335406780243,0.14820246398448944,0.4534230987652563,0.44679328527883655,0.3855631351470947,7.880903720855713,0.02767302468419075,2.377358621917665
california,mlp,20260851,anchor_wrong_representer,1.0,128,49281,49409,0.002597349891438891,255,49409,23,0.14995868504047394,0.15263335406780243,0.14820246398448944,0.4534230987652563,0.44679328527883655,0.3855631351470947,7.880903720855713,0.02767302468419075,2.4424031930975616
california,mlp,20260852,anchor_riesz_representer,1.0,128,49281,49409,0.002597349891438891,255,49409,13,0.15433906018733978,0.15427875518798828,0.14915581047534943,0.4558605352805998,0.4482280419709461,0.33352625370025635,7.239808082580566,0.02756969816982746,2.436390279792249
california,mlp,20260852,anchor_wrong_representer,1.0,128,49281,49409,0.002597349891438891,255,49409,13,0.15433906018733978,0.15427875518798828,0.14915581047534943,0.4558605352805998,0.4482280419709461,0.33352625370025635,7.239808082580566,0.02756969816982746,2.1272207282017916
california,resnet,20260850,anchor_riesz_representer,1.0,128,165377,165505,0.0007739891278714695,255,165505,12,0.14395999908447266,0.15455442667007446,0.1514374166727066,0.456267639406974,0.451643254743594,6.49027156829834,6.802332878112793,0.027741938829421997,2.0772593789733946
california,resnet,20260850,anchor_wrong_representer,1.0,128,165377,165505,0.0007739891278714695,255,165505,12,0.14395999908447266,0.15455442667007446,0.1514374166727066,0.456267639406974,0.451643254743594,6.49027156829834,6.802332878112793,0.027741938829421997,2.116772921057418
california,resnet,20260851,anchor_riesz_representer,1.0,128,165377,165505,0.0007739891278714695,255,165505,11,0.14523570239543915,0.15592391788959503,0.15122655034065247,0.4582846553058282,0.45132870887059084,3.786465883255005,6.781329154968262,0.027683384716510773,2.0808661631308496
california,resnet,20260851,anchor_wrong_representer,1.0,128,165377,165505,0.0007739891278714695,255,165505,11,0.14523570239543915,0.15592391788959503,0.15122655034065247,0.4582846553058282,0.45132870887059084,3.786465883255005,6.781329154968262,0.027683384716510773,2.1392468442209065
california,resnet,20260852,anchor_riesz_representer,1.0,128,165377,165505,0.0007739891278714695,255,165505,8,0.15247170627117157,0.15923567116260529,0.15289553999900818,0.46312594311079636,0.4538123899243338,3.2669262886047363,6.757093906402588,0.0275842547416687,1.6307303041685373
california,resnet,20260852,anchor_wrong_representer,1.0,128,165377,165505,0.0007739891278714695,255,165505,8,0.15247170627117157,0.15923567116260529,0.15289553999900818,0.46312594311079636,0.4538123899243338,3.2669262886047363,6.757093906402588,0.0275842547416687,1.6441676698159426
tabred-cooking-time,mlp,20260850,anchor_riesz_representer,1.0,128,641281,641409,0.00019960048714993896,4880,641409,8,0.468613862991333,0.5274841785430908,0.5520807504653931,0.47807867950249516,0.48909809288904427,1.8798953294754028,10.758752822875977,0.1209164708852768,15.773975854041055
tabred-cooking-time,mlp,20260850,anchor_wrong_representer,1.0,128,641281,641409,0.00019960048714993896,4880,641409,8,0.468613862991333,0.5274841785430908,0.5520807504653931,0.47807867950249516,0.48909809288904427,1.8798953294754028,10.758752822875977,0.1209164708852768,17.511342741083354
tabred-cooking-time,mlp,20260851,anchor_riesz_representer,1.0,128,641281,641409,0.00019960048714993896,4880,641409,13,0.45960527658462524,0.5257076025009155,0.5557247400283813,0.47727290824348856,0.4907095569368565,2.122917413711548,13.364651679992676,0.12089270353317261,21.373186248121783
tabred-cooking-time,mlp,20260851,anchor_wrong_representer,1.0,128,641281,641409,0.00019960048714993896,4880,641409,13,0.45960527658462524,0.5257076025009155,0.5557247400283813,0.47727290824348856,0.4907095569368565,2.122917413711548,13.364651679992676,0.12089270353317261,22.69047716795467
tabred-cooking-time,mlp,20260852,anchor_riesz_representer,1.0,128,641281,641409,0.00019960048714993896,4880,641409,13,0.4526645243167877,0.5274432301521301,0.5520725250244141,0.4780601212999578,0.4890944440246976,2.599874258041382,12.806413650512695,0.12099781632423401,34.90944129298441
tabred-cooking-time,mlp,20260852,anchor_wrong_representer,1.0,128,641281,641409,0.00019960048714993896,4880,641409,13,0.4526645243167877,0.5274432301521301,0.5520725250244141,0.4780601212999578,0.4890944440246976,2.599874258041382,12.806413650512695,0.12099781632423401,30.67319827596657
tabred-cooking-time,resnet,20260850,anchor_riesz_representer,1.0,128,757377,757505,0.0001690043399786368,4880,757505,19,0.4641231298446655,0.5199998021125793,0.5415451526641846,0.4746748775935572,0.4844087921472635,47.072914123535156,17.577468872070312,0.12094590067863464,27.455996413016692
tabred-cooking-time,resnet,20260850,anchor_wrong_representer,1.0,128,757377,757505,0.0001690043399786368,4880,757505,19,0.4641231298446655,0.5199998021125793,0.5415451526641846,0.4746748775935572,0.4844087921472635,47.072914123535156,17.577468872070312,0.12094590067863464,26.81161370780319
tabred-cooking-time,resnet,20260851,anchor_riesz_representer,1.0,128,757377,757505,0.0001690043399786368,4880,757505,17,0.4683683216571808,0.5207229256629944,0.5501217842102051,0.4750048055536773,0.4882295847043352,62.0825080871582,17.378734588623047,0.12091999500989914,24.47987807285972
tabred-cooking-time,resnet,20260851,anchor_wrong_representer,1.0,128,757377,757505,0.0001690043399786368,4880,757505,17,0.4683683216571808,0.5207229256629944,0.5501217842102051,0.4750048055536773,0.4882295847043352,62.0825080871582,17.378734588623047,0.12091999500989914,25.76304503204301
tabred-cooking-time,resnet,20260852,anchor_riesz_representer,1.0,128,757377,757505,0.0001690043399786368,4880,757505,17,0.47088852524757385,0.5200997591018677,0.5445998311042786,0.47472050801544086,0.4857730358268135,70.1889877319336,14.7125825881958,0.12101779133081436,33.29221475403756
tabred-cooking-time,resnet,20260852,anchor_wrong_representer,1.0,128,757377,757505,0.0001690043399786368,4880,757505,17,0.47088852524757385,0.5200997591018677,0.5445998311042786,0.47472050801544086,0.4857730358268135,70.1889877319336,14.7125825881958,0.12101779133081436,23.039028532104567
tabred-delivery-eta,mlp,20260850,anchor_riesz_representer,1.0,128,760577,761473,0.0011780529781994459,5818,761473,6,0.5209758877754211,0.5974940061569214,0.6039553284645081,0.5641561337731389,0.5671983396280922,1.3591262102127075,9.657896995544434,0.13200755417346954,16.818132381886244
tabred-delivery-eta,mlp,20260850,anchor_wrong_representer,1.0,128,760577,761473,0.0011780529781994459,5818,761473,6,0.5210759043693542,0.5973398685455322,0.6045204401016235,0.5640833543531976,0.5674636604184222,1.3586000204086304,9.662400245666504,0.1320069134235382,16.40025849500671
tabred-delivery-eta,mlp,20260851,anchor_riesz_representer,1.0,128,760577,761473,0.0011780529781994459,5818,761473,7,0.5047465562820435,0.6012871265411377,0.5843201875686646,0.5659440365706097,0.5579021064276368,0.5828759074211121,9.94721794128418,0.13193170726299286,19.983701806049794
tabred-delivery-eta,mlp,20260851,anchor_wrong_representer,1.0,128,760577,761473,0.0011780529781994459,5818,761473,9,0.5122120380401611,0.5996497273445129,0.5946173071861267,0.5651729575398505,0.5627964245384192,0.5824489593505859,10.36138916015625,0.1319311559200287,31.60205700690858
tabred-delivery-eta,mlp,20260852,anchor_riesz_representer,1.0,128,760577,761473,0.0011780529781994459,5818,761473,6,0.5103529691696167,0.5980717539787292,0.5866317749023438,0.5644288499617893,0.5590045428054928,1.1721500158309937,9.936824798583984,0.13205911219120026,17.294153908034787
tabred-delivery-eta,mlp,20260852,anchor_wrong_representer,1.0,128,760577,761473,0.0011780529781994459,5818,761473,6,0.5081701278686523,0.5960332155227661,0.5868118405342102,0.5634660996075027,0.5590903294260094,1.1723016500473022,9.99138355255127,0.13206017017364502,15.747962716035545
tabred-delivery-eta,resnet,20260850,anchor_riesz_representer,1.0,128,876673,877569,0.0010220458483379778,5818,877569,11,0.502300500869751,0.593076765537262,0.592068612575531,0.5620668902452834,0.5615889735044135,8.369083404541016,15.517411231994629,0.13204894959926605,23.93220788007602
tabred-delivery-eta,resnet,20260850,anchor_wrong_representer,1.0,128,876673,877569,0.0010220458483379778,5818,877569,9,0.5084437131881714,0.5924720764160156,0.587334394454956,0.5617802968091965,0.5593392063306624,8.3670654296875,13.774837493896484,0.1320488303899765,22.405459760921076
tabred-delivery-eta,resnet,20260851,anchor_riesz_representer,1.0,128,876673,877569,0.0010220458483379778,5818,877569,7,0.5188340544700623,0.5952351093292236,0.5923855900764465,0.5630887167814471,0.5617392740996898,6.667238235473633,12.320673942565918,0.1319853812456131,24.707473678980023
tabred-delivery-eta,resnet,20260851,anchor_wrong_representer,1.0,128,876673,877569,0.0010220458483379778,5818,877569,7,0.5178218483924866,0.5947089791297913,0.5906366109848022,0.5628397963744511,0.5609094234034551,6.6594624519348145,12.358904838562012,0.13198532164096832,21.217071575811133
tabred-delivery-eta,resnet,20260852,anchor_riesz_representer,1.0,128,876673,877569,0.0010220458483379778,5818,877569,11,0.5073978900909424,0.593223512172699,0.5910719037055969,0.5621364069894952,0.5611160595329956,15.3504638671875,16.135957717895508,0.13209876418113708,39.42371809412725
tabred-delivery-eta,resnet,20260852,anchor_wrong_representer,1.0,128,876673,877569,0.0010220458483379778,5818,877569,11,0.5069709420204163,0.5925604104995728,0.5896993279457092,0.5618221460632213,0.560464176922224,15.389925003051758,16.1773681640625,0.13209883868694305,26.11934039206244
tabred-weather,mlp,20260850,anchor_riesz_representer,1.0,128,371585,371841,0.000688940619239205,2774,371841,7,0.1572013646364212,0.191596120595932,0.17094460129737854,1.7001029195865272,1.6058669581758522,1.3919469118118286,10.601385116577148,0.09118132293224335,9.519338375888765
tabred-weather,mlp,20260850,anchor_wrong_representer,1.0,128,371585,371841,0.000688940619239205,2774,371841,12,0.1409825086593628,0.1927945762872696,0.17104677855968475,1.7054118117601433,1.6063468698048382,1.3910646438598633,12.876471519470215,0.09118184447288513,12.640346166910604
tabred-weather,mlp,20260851,anchor_riesz_representer,1.0,128,371585,371841,0.000688940619239205,2774,371841,8,0.1540868729352951,0.18991950154304504,0.16685470938682556,1.6926479681747537,1.586540270975263,1.0959655046463013,10.217681884765625,0.09118687361478806,10.218190873973072
tabred-weather,mlp,20260851,anchor_wrong_representer,1.0,128,371585,371841,0.000688940619239205,2774,371841,6,0.160576730966568,0.19044101238250732,0.17168354988098145,1.6949703191183971,1.6093341055523638,1.0953017473220825,9.409989356994629,0.09118703752756119,8.956101045943797
tabred-weather,mlp,20260852,anchor_riesz_representer,1.0,128,371585,371841,0.000688940619239205,2774,371841,10,0.14438264071941376,0.1926603466272354,0.17522405087947845,1.7048179992524979,1.625843482300013,1.029935598373413,11.631585121154785,0.09124632179737091,11.975620510987937
tabred-weather,mlp,20260852,anchor_wrong_representer,1.0,128,371585,371841,0.000688940619239205,2774,371841,10,0.144529789686203,0.19167816638946533,0.17306211590766907,1.7004669625371207,1.6157823537713512,1.0300430059432983,11.610260963439941,0.09124652296304703,12.74744336400181
tabred-weather,resnet,20260850,anchor_riesz_representer,1.0,128,487681,487937,0.0005249333068132652,2774,487937,14,0.15875491499900818,0.18751591444015503,0.1732960194349289,1.6819029713624332,1.6168739038585045,26.559476852416992,12.303511619567871,0.09120526164770126,17.83664461877197
tabred-weather,resnet,20260850,anchor_wrong_representer,1.0,128,487681,487937,0.0005249333068132652,2774,487937,14,0.15871617197990417,0.18768462538719177,0.17344456911087036,1.6826594167303597,1.6175668008703497,26.533987045288086,12.325695037841797,0.0912051796913147,21.977146642049775
tabred-weather,resnet,20260851,anchor_riesz_representer,1.0,128,487681,487937,0.0005249333068132652,2774,487937,14,0.1533268690109253,0.1884676218032837,0.1685895472764969,1.686165688595679,1.594766831388199,20.111066818237305,13.344467163085938,0.09121073782444,20.02136406605132
