dataset,model,seed,method,strength,width,baseline_parameter_count,parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
tabred-maps-routing,mlp,20260850,anchor_riesz_representer,1.0,128,3112321,3115521,0.001028171579988054,24209,3115521,6,0.18037396669387817,0.1934041976928711,0.19833257794380188,0.16603047590433562,0.16813258980073442,3.622255802154541,12.301071166992188,0.2693817913532257,30.881392672890797
tabred-maps-routing,mlp,20260850,anchor_wrong_representer,1.0,128,3112321,3115521,0.001028171579988054,24209,3115521,12,0.16954973340034485,0.1965659111738205,0.20135104656219482,0.16738209040431684,0.16940717749730538,3.6207408905029297,13.759530067443848,0.26938313245773315,45.64389718300663
tabred-maps-routing,mlp,20260851,anchor_riesz_representer,1.0,128,3112321,3115521,0.001028171579988054,24209,3115521,4,0.18476669490337372,0.19508147239685059,0.20078788697719574,0.16674886392229382,0.1691701113641102,7.8847856521606445,11.63735580444336,0.26927509903907776,23.268397842068225
tabred-maps-routing,mlp,20260851,anchor_wrong_representer,1.0,128,3112321,3115521,0.001028171579988054,24209,3115521,4,0.184591606259346,0.1957794427871704,0.20159953832626343,0.16704690116966958,0.1695116801192853,7.881565570831299,11.62874984741211,0.26927539706230164,24.455982920946553
tabred-maps-routing,mlp,20260852,anchor_riesz_representer,1.0,128,3112321,3115521,0.001028171579988054,24209,3115521,13,0.16529470682144165,0.1957085281610489,0.1988133192062378,0.16701664626543788,0.16833623939783138,4.5483479499816895,14.711694717407227,0.26954928040504456,43.44001181400381
tabred-maps-routing,mlp,20260852,anchor_wrong_representer,1.0,128,3112321,3115521,0.001028171579988054,24209,3115521,11,0.17135944962501526,0.19488495588302612,0.1995001584291458,0.1666648500249721,0.16862676073742477,4.544658184051514,14.116345405578613,0.2695494294166565,37.8302953671664
tabred-maps-routing,resnet,20260850,anchor_riesz_representer,1.0,128,3228417,3231617,0.0009911978533132491,24209,3231617,20,0.16775523126125336,0.19063936173915863,0.19361546635627747,0.16483945205072814,0.1661211393548001,69.86689758300781,31.61009407043457,0.26941898465156555,98.72098116786219
tabred-maps-routing,resnet,20260850,anchor_wrong_representer,1.0,128,3228417,3231617,0.0009911978533132491,24209,3231617,14,0.1780882626771927,0.19140921533107758,0.19584928452968597,0.165171952210585,0.1670766947681841,69.92816925048828,26.604198455810547,0.26941877603530884,70.56114213401452
tabred-maps-routing,resnet,20260851,anchor_riesz_representer,1.0,128,3228417,3231617,0.0009911978533132491,24209,3231617,10,0.17990155518054962,0.19188161194324493,0.19642028212547302,0.16537564681311778,0.1673200729137534,53.79246520996094,21.180105209350586,0.26931941509246826,53.58946976298466
tabred-maps-routing,resnet,20260851,anchor_wrong_representer,1.0,128,3228417,3231617,0.0009911978533132491,24209,3231617,10,0.17952220141887665,0.19186045229434967,0.19630640745162964,0.16536652196100476,0.1672715570539367,53.78134536743164,21.210681915283203,0.26931947469711304,56.31285973312333
tabred-maps-routing,resnet,20260852,anchor_riesz_representer,1.0,128,3228417,3231617,0.0009911978533132491,24209,3231617,14,0.17296424508094788,0.19050678610801697,0.19444189965724945,0.1647821263768492,0.16647529838064656,45.82974624633789,25.755233764648438,0.26959285140037537,66.3298034730833
tabred-maps-routing,resnet,20260852,anchor_wrong_representer,1.0,128,3228417,3231617,0.0009911978533132491,24209,3231617,14,0.17038750648498535,0.19006092846393585,0.19426433742046356,0.164589188073478,0.16639927294818335,45.92243194580078,25.697725296020508,0.2695927917957306,66.97734566102736
