dataset,model,method,seed,n_fields,parameters,best_epoch,val_loss,val_rmse,test_loss,test_rmse,mean_identity_gate,mean_frequency_gate,train_seconds
maps-routing,mlp,rank_only,20260828,986,3331701,5,0.1947266310453415,0.16607270169982466,0.19685527682304382,0.16697794281468803,0.0,0.0,23.190253390930593
maps-routing,resnet,rank_only,20260828,986,3447797,12,0.19399306178092957,0.16575959408739027,0.1946883499622345,0.16605637687732155,0.0,0.0,44.09353066398762
