dataset,task,model,seed,method,strength,target_parameters,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,width,parameter_error_fraction,members
california,regression,mlp,20260850,raple_raw,1.0,49409,276,49447,24,0.14366105198860168,0.15343846380710602,0.1500263512134552,0.4546173976930028,0.44953416482737296,0.5675647258758545,7.98121976852417,0.02883230708539486,2.8992359191179276,123,0.0007690906515007387,
california,regression,mlp,20260850,anchor_only,1.0,49409,255,49409,23,0.14964339137077332,0.1524973064661026,0.14689454436302185,0.45322099941008176,0.44481739485205196,0.33359116315841675,7.707949638366699,0.027736468240618706,2.814177572960034,128,0.0,
california,regression,mlp,20260850,anchor_product_mass,1.0,49409,256,49537,23,0.14656218886375427,0.15051251649856567,0.14528611302375793,0.4502619369533747,0.4423754272712408,0.39169010519981384,7.827356815338135,0.027784042060375214,2.3681279190350324,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_riesz,1.0,49409,256,49537,23,0.1476554125547409,0.15157456696033478,0.1457798033952713,0.4518477406905035,0.4431263735488713,0.3925248980522156,7.8178486824035645,0.027785232290625572,2.5198119319975376,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_wrong,1.0,49409,256,49537,23,0.14655616879463196,0.1505773365497589,0.1451670527458191,0.4503588879190694,0.4421941154759601,0.39208537340164185,7.82882833480835,0.027784546837210655,2.3664629829581827,128,0.0025906211418972253,
california,regression,mlp,20260850,anchor_product_isospectral,1.0,49409,256,49537,23,0.14787092804908752,0.1512073576450348,0.14481844007968903,0.451300069769772,0.4416628394027988,0.38751062750816345,7.7809600830078125,0.027785105630755424,2.3712278571911156,128,0.0025906211418972253,
california,regression,mlp,20260851,raple_raw,1.0,49409,276,49447,18,0.14788594841957092,0.154214009642601,0.1495659053325653,0.45576486408148753,0.4488438172268374,0.4428768754005432,7.534802436828613,0.028767546638846397,2.4881104598753154,123,0.0007690906515007387,
california,regression,mlp,20260851,anchor_only,1.0,49409,255,49409,23,0.14995868504047394,0.15263335406780243,0.14820246398448944,0.4534230987652563,0.44679328527883655,0.3855631351470947,7.880903720855713,0.02767302468419075,2.5772754109930247,128,0.0,
california,regression,mlp,20260851,anchor_product_mass,1.0,49409,256,49537,23,0.14901380240917206,0.15196870267391205,0.1455647051334381,0.4524348076690039,0.4427993413046174,0.356002539396286,7.864437580108643,0.02772015891969204,2.697399531956762,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_riesz,1.0,49409,256,49537,18,0.15229859948158264,0.1529237926006317,0.1468331664800644,0.4538543109269817,0.44472445612753475,0.3615210950374603,7.490931510925293,0.027720101177692413,2.407490798039362,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_wrong,1.0,49409,256,49537,23,0.14906685054302216,0.1520412564277649,0.14558862149715424,0.4525427922979368,0.4428357281815032,0.3575073778629303,7.858164310455322,0.027721093967556953,2.52739191101864,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_isospectral,1.0,49409,256,49537,18,0.15174970030784607,0.15259328484535217,0.14681707322597504,0.4533636069133138,0.4447000713858955,0.3542579710483551,7.530406475067139,0.027719959616661072,2.320054278941825,128,0.0025906211418972253,
california,regression,mlp,20260852,raple_raw,1.0,49409,276,49447,19,0.14615677297115326,0.15363720059394836,0.14995118975639343,0.4549117094186883,0.4494215453681143,0.5198734402656555,7.623741626739502,0.028680354356765747,2.563279583817348,123,0.0007690906515007387,
california,regression,mlp,20260852,anchor_only,1.0,49409,255,49409,13,0.15433906018733978,0.15427875518798828,0.14915581047534943,0.4558605352805998,0.4482280419709461,0.33352625370025635,7.239808082580566,0.02756969816982746,1.7641636249609292,128,0.0,
california,regression,mlp,20260852,anchor_product_mass,1.0,49409,256,49537,13,0.15365585684776306,0.152973473072052,0.14721372723579407,0.4539280185644756,0.44530038567793895,0.5293696522712708,7.234439849853516,0.027629584074020386,1.9458928720559925,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_riesz,1.0,49409,256,49537,25,0.1484239101409912,0.15338751673698425,0.1456182301044464,0.4545419260529222,0.44288076212989225,0.5308657884597778,7.933638572692871,0.027629679068922997,2.3511478761211038,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_wrong,1.0,49409,256,49537,13,0.1535472571849823,0.15292511880397797,0.14723964035511017,0.45385628245928444,0.4453396087942778,0.5292003154754639,7.236758708953857,0.027630286291241646,2.0102783569600433,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_isospectral,1.0,49409,256,49537,20,0.15045112371444702,0.1521838754415512,0.14706139266490936,0.4527549914326272,0.44506995851651965,0.5245042443275452,7.5904998779296875,0.027628693729639053,2.357361176982522,128,0.0025906211418972253,
california,regression,resnet,20260850,raple_raw,1.0,165505,276,165863,17,0.13043974339962006,0.15436868369579315,0.15140262246131897,0.4559933888871761,0.45159137231457436,6.818328380584717,6.9683308601379395,0.028849704191088676,2.697517476975918,127,0.0021630766442101448,
california,regression,resnet,20260850,anchor_only,1.0,165505,255,165505,12,0.14395999908447266,0.15455442667007446,0.1514374166727066,0.456267639406974,0.451643254743594,6.49027156829834,6.802332878112793,0.027741938829421997,2.162395647028461,128,0.0,
california,regression,resnet,20260850,anchor_product_mass,1.0,165505,256,165633,12,0.136520117521286,0.15500114858150482,0.14975643157958984,0.45692654625552365,0.4491295856458777,3.0930514335632324,6.842071533203125,0.027790110558271408,2.3407659919466823,128,0.0007733905320080964,
california,regression,resnet,20260850,anchor_product_riesz,1.0,165505,256,165633,10,0.144130140542984,0.1550830751657486,0.1491319239139557,0.4570472939619954,0.4481921393300645,3.113867998123169,6.764210224151611,0.027790017426013947,1.8391922090668231,128,0.0007733905320080964,
california,regression,resnet,20260850,anchor_product_wrong,1.0,165505,256,165633,12,0.13638004660606384,0.15517455339431763,0.1496599018573761,0.45718204992430245,0.44898483366891284,3.095280408859253,6.842837810516357,0.02779010310769081,2.291376243112609,128,0.0007733905320080964,
california,regression,resnet,20260850,anchor_product_isospectral,1.0,165505,256,165633,10,0.1422693431377411,0.15504363179206848,0.1496911346912384,0.45698915105320737,0.4490316662081746,3.056123971939087,6.775008678436279,0.027790263295173645,1.8010881470981985,128,0.0007733905320080964,
california,regression,resnet,20260851,raple_raw,1.0,165505,276,165863,16,0.1289694756269455,0.15900975465774536,0.15567860007286072,0.46279728521709984,0.45792396865928353,4.851644039154053,7.003137588500977,0.028798585757613182,2.6766234152019024,127,0.0021630766442101448,
california,regression,resnet,20260851,anchor_only,1.0,165505,255,165505,11,0.14523570239543915,0.15592391788959503,0.15122655034065247,0.4582846553058282,0.45132870887059084,3.786465883255005,6.781329154968262,0.027683384716510773,2.3229597210884094,128,0.0,
california,regression,resnet,20260851,anchor_product_mass,1.0,165505,256,165633,16,0.13707132637500763,0.15512371063232422,0.15181900560855865,0.4571071662850841,0.45221192075393546,7.397979259490967,6.914211273193359,0.027730559930205345,3.6376973011065274,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_riesz,1.0,165505,256,165633,16,0.13844168186187744,0.15557782351970673,0.15225331485271454,0.4577757578537174,0.45285827205466234,7.3469648361206055,6.902867317199707,0.027730604633688927,2.6326116661075503,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_wrong,1.0,165505,256,165633,16,0.1370241641998291,0.1551959365606308,0.15174265205860138,0.4572135598528604,0.4520981944695244,7.3973283767700195,6.91402530670166,0.027730196714401245,2.469877967145294,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_isospectral,1.0,165505,256,165633,16,0.13860087096691132,0.15651339292526245,0.152505025267601,0.45915008881016206,0.4532324481327521,7.357034206390381,6.903291702270508,0.027730658650398254,2.422639288008213,128,0.0007733905320080964,
california,regression,resnet,20260852,raple_raw,1.0,165505,276,165863,10,0.14421948790550232,0.1556311994791031,0.15700405836105347,0.4578542732629671,0.4598692484529465,4.980122089385986,6.777897357940674,0.02871491201221943,1.963329483056441,127,0.0021630766442101448,
california,regression,resnet,20260852,anchor_only,1.0,165505,255,165505,8,0.15247170627117157,0.15923567116260529,0.15289553999900818,0.46312594311079636,0.4538123899243338,3.2669262886047363,6.757093906402588,0.0275842547416687,1.7193659828044474,128,0.0,
california,regression,resnet,20260852,anchor_product_mass,1.0,165505,256,165633,9,0.15160678327083588,0.15502384305000305,0.14791163802146912,0.4569599931280983,0.4463547058121904,6.911365032196045,6.743091583251953,0.02763955108821392,1.603963616071269,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_riesz,1.0,165505,256,165633,9,0.15359792113304138,0.1560281217098236,0.14841951429843903,0.4584377430597222,0.44712035211137646,6.950127124786377,6.737539768218994,0.02763914316892624,1.7532921149395406,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_wrong,1.0,165505,256,165633,9,0.15175245702266693,0.1552087664604187,0.14785590767860413,0.45723247964530955,0.4462705871006065,6.913581848144531,6.743216037750244,0.02763945423066616,1.728933391859755,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_isospectral,1.0,165505,256,165633,9,0.1520422250032425,0.15590743720531464,0.1485981047153473,0.458260408917333,0.44738927603512835,6.888342380523682,6.741770267486572,0.02763947658240795,1.7789788369555026,128,0.0007733905320080964,
california,regression,tabm,20260850,raple_raw,1.0,57216,276,57197,24,,0.1499190628528595,0.14458760619163513,0.44937339847398405,0.4413106960628994,,,,2.6981755481101573,123,-0.0003320749440715884,8
california,regression,tabm,20260850,anchor_only,1.0,57216,255,57216,14,,0.150814026594162,0.14623047411441803,0.45071269149669746,0.4438108065524986,,,,2.344358056085184,128,0.0,8
california,regression,tabm,20260850,anchor_product_mass,1.0,57216,256,57352,13,,0.1501842886209488,0.14486820995807648,0.4497707141154166,0.4417387261023116,,,,2.2983369170688093,128,0.0023769574944071587,8
california,regression,tabm,20260850,anchor_product_riesz,1.0,57216,256,57352,24,,0.1494477093219757,0.1435130387544632,0.4486664139078762,0.43966775247727696,,,,2.6232395260594785,128,0.0023769574944071587,8
california,regression,tabm,20260850,anchor_product_wrong,1.0,57216,256,57352,13,,0.150221049785614,0.14483816921710968,0.44982577866674944,0.4416929312116302,,,,2.002361584920436,128,0.0023769574944071587,8
california,regression,tabm,20260850,anchor_product_isospectral,1.0,57216,256,57352,13,,0.1504371464252472,0.1452673375606537,0.45014917914097197,0.44234682275870796,,,,1.8558163938578218,128,0.0023769574944071587,8
california,regression,tabm,20260851,raple_raw,1.0,57216,276,57197,25,,0.14963318407535553,0.1461392492055893,0.44894474584542365,0.44367234964358815,,,,2.597605078946799,123,-0.0003320749440715884,8
california,regression,tabm,20260851,anchor_only,1.0,57216,255,57216,22,,0.14989566802978516,0.14510312676429749,0.44933832595196677,0.4420967494508332,,,,2.551734342938289,128,0.0,8
california,regression,tabm,20260851,anchor_product_mass,1.0,57216,256,57352,23,,0.14885979890823364,0.14462971687316895,0.44778306367138754,0.44137496109831176,,,,2.6015971009619534,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_riesz,1.0,57216,256,57352,23,,0.14937041699886322,0.14508338272571564,0.44855037020830224,0.4420666576420018,,,,2.55699389311485,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_wrong,1.0,57216,256,57352,23,,0.1487685889005661,0.1445527970790863,0.44764585194077355,0.4412575684555833,,,,2.5590656988788396,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_isospectral,1.0,57216,256,57352,23,,0.1490602344274521,0.1451004445552826,0.4480843968191337,0.44209266803308367,,,,2.5190164640080184,128,0.0023769574944071587,8
california,regression,tabm,20260852,raple_raw,1.0,57216,276,57197,25,,0.15047334134578705,0.14520080387592316,0.4502033443968685,0.4422455136689756,,,,2.45586974802427,123,-0.0003320749440715884,8
california,regression,tabm,20260852,anchor_only,1.0,57216,255,57216,25,,0.1502583771944046,0.14515529572963715,0.4498816387486606,0.4421761987438053,,,,2.605914270039648,128,0.0,8
california,regression,tabm,20260852,anchor_product_mass,1.0,57216,256,57352,25,,0.1488661915063858,0.14353425800800323,0.44779264462661317,0.4397002654661293,,,,2.200423907954246,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_riesz,1.0,57216,256,57352,9,,0.15129223465919495,0.1463676244020462,0.45142669748486597,0.44401888968115344,,,,1.173585268203169,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_wrong,1.0,57216,256,57352,25,,0.14892065525054932,0.14343489706516266,0.4478745842761782,0.4395480424193856,,,,2.068152175983414,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_isospectral,1.0,57216,256,57352,9,,0.15143607556819916,0.14639295637607574,0.45164124862300525,0.444057317266914,,,,1.1765484029892832,128,0.0023769574944071587,8
