dataset,model,seed,method,strength,width,baseline_parameter_count,parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
california,mlp,20260850,anchor_riesz_representer,1.0,127,49281,49404,0.0024958909113045598,259,49404,21,0.1465103030204773,0.15255680680274963,0.14757584035396576,0.45330940706913125,0.4458477453040963,0.3440510034561157,7.689622402191162,0.027946701273322105,2.885465919971466
california,mlp,20260851,anchor_riesz_representer,1.0,127,49281,49404,0.0024958909113045598,259,49404,23,0.14526645839214325,0.1541515439748764,0.14756736159324646,0.45567254794611856,0.44583491304998546,0.40612784028053284,7.8773603439331055,0.027887534350156784,2.7133890949189663
california,mlp,20260852,anchor_riesz_representer,1.0,127,49281,49404,0.0024958909113045598,259,49404,19,0.14700140058994293,0.1536400020122528,0.14798589050769806,0.4549158600130099,0.4464667026823008,0.3663274645805359,7.600620269775391,0.02778758853673935,2.5293091509956867
california,resnet,20260850,anchor_riesz_representer,1.0,128,165377,166017,0.003869945639357347,259,166017,10,0.14498411118984222,0.15637683868408203,0.1511034369468689,0.45894975345757416,0.4511449413070032,5.895878314971924,6.795222282409668,0.027950428426265717,1.9503266259562224
california,resnet,20260851,anchor_riesz_representer,1.0,128,165377,166017,0.003869945639357347,259,166017,11,0.14036379754543304,0.15951134264469147,0.1519879549741745,0.46352664840425817,0.45246348135810877,4.677492141723633,6.793262004852295,0.027896640822291374,2.1146156629547477
california,resnet,20260852,anchor_riesz_representer,1.0,128,165377,166017,0.003869945639357347,259,166017,9,0.14749355614185333,0.15668116509914398,0.14885486662387848,0.45939611528857327,0.4477756271898947,5.4499993324279785,6.789865970611572,0.02781330607831478,1.912717352155596
tabred-weather,mlp,20260850,anchor_riesz_representer,1.0,128,371585,372737,0.0031002327865764226,2781,372737,7,0.15829738974571228,0.1920698881149292,0.17096592485904694,1.7022036036779014,1.6059670844563811,1.4469294548034668,10.6211519241333,0.09130046516656876,13.561649505980313
tabred-weather,mlp,20260851,anchor_riesz_representer,1.0,128,371585,372737,0.0031002327865764226,2781,372737,11,0.1506078541278839,0.1909879744052887,0.17243614792823792,1.6974026353412341,1.6128576246035777,1.6746790409088135,11.443015098571777,0.09130410850048065,16.9314642730169
tabred-weather,mlp,20260852,anchor_riesz_representer,1.0,128,371585,372737,0.0031002327865764226,2781,372737,15,0.1342952400445938,0.1896895468235016,0.17518694698810577,1.6916229760197439,1.6256713576998436,1.0648903846740723,15.20706558227539,0.09136796742677689,20.869945324026048
tabred-weather,resnet,20260850,anchor_riesz_representer,1.0,128,487681,488833,0.0023621998806596933,2781,488833,14,0.1544632762670517,0.18599770963191986,0.17174196243286133,1.6750803781824857,1.6096078612210931,28.45810890197754,12.5270414352417,0.09131791442632675,19.884286053013057
tabred-weather,resnet,20260851,anchor_riesz_representer,1.0,128,487681,488833,0.0023621998806596933,2781,488833,14,0.15463215112686157,0.18741565942764282,0.16858068108558655,1.681453271246994,1.59472492882918,21.40984535217285,13.23350715637207,0.0913238674402237,19.820987291866913
tabred-weather,resnet,20260852,anchor_riesz_representer,1.0,128,487681,488833,0.0023621998806596933,2781,488833,17,0.12825433909893036,0.18967260420322418,0.17043480277061462,1.691547389359414,1.6034706411128354,9.876994132995605,17.43511390686035,0.09138837456703186,20.728993158088997
