dataset,model,seed,method,strength,width,baseline_parameter_count,parameter_count,parameter_error_fraction,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
california,resnet,20260850,anchor_isospectral_representer,3.0,128,165377,166529,0.006965902150843225,263,166529,10,0.13669250905513763,0.1590634435415268,0.15427833795547485,0.46287542015520344,0.45585991269145154,3.1937811374664307,6.790757656097412,0.028149094432592392,1.9389922961127013
california,resnet,20260851,anchor_riesz_representer,3.0,128,165377,166529,0.006965902150843225,263,166529,5,0.15572190284729004,0.16407766938209534,0.15676428377628326,0.47011454088803006,0.45951796982019744,3.1122324466705322,6.698534965515137,0.028096849098801613,1.3869639199692756
california,resnet,20260851,anchor_wrong_representer,3.0,128,165377,166529,0.006965902150843225,263,166529,11,0.1379900872707367,0.16435964405536652,0.15258079767227173,0.47051832453894704,0.45334503300372475,3.0903260707855225,6.809107303619385,0.028096316382288933,1.9304532420355827
california,resnet,20260851,anchor_isospectral_representer,3.0,128,165377,166529,0.006965902150843225,263,166529,5,0.15697459876537323,0.16406142711639404,0.15638917684555054,0.47009126297154324,0.458967877719445,3.054328203201294,6.698713779449463,0.02809671126306057,1.3762234328314662
california,resnet,20260852,anchor_riesz_representer,3.0,128,165377,166529,0.006965902150843225,263,166529,9,0.13805769383907318,0.15909996628761292,0.14957989752292633,0.46292854776251957,0.44886481231644737,3.3446731567382812,6.816624164581299,0.02801271714270115,1.7915098590310663
california,resnet,20260852,anchor_wrong_representer,3.0,128,165377,166529,0.006965902150843225,263,166529,5,0.1512024700641632,0.1618238091468811,0.1551453322172165,0.46687448319575253,0.45713902209650215,3.3144278526306152,6.694766521453857,0.028013259172439575,1.2406270008068532
california,resnet,20260852,anchor_isospectral_representer,3.0,128,165377,166529,0.006965902150843225,263,166529,9,0.1397554576396942,0.1626116931438446,0.1537514328956604,0.4680096707427026,0.45508081154900637,3.230767250061035,6.792769908905029,0.02801254205405712,1.790815781103447
tabred-weather,mlp,20260850,anchor_riesz_representer,3.0,124,371585,372001,0.001119528506263708,2873,372001,9,0.14169469475746155,0.19118735194206238,0.1692865937948227,1.6982883767269072,1.5980602336235847,1.0815680027008057,11.316436767578125,0.09273254126310349,12.732845888938755
tabred-weather,mlp,20260850,anchor_wrong_representer,3.0,124,371585,372001,0.001119528506263708,2873,372001,9,0.13753840327262878,0.19145381450653076,0.1712675839662552,1.699471487378105,1.6073833214994693,1.0664699077606201,11.579328536987305,0.09273125231266022,12.406176724936813
tabred-weather,mlp,20260850,anchor_isospectral_representer,3.0,124,371585,372001,0.001119528506263708,2873,372001,7,0.15115073323249817,0.191469207406044,0.16954095661640167,1.6995397816041304,1.599260359954826,1.0652389526367188,10.402724266052246,0.09273157268762589,10.16294074896723
tabred-weather,mlp,20260851,anchor_riesz_representer,3.0,124,371585,372001,0.001119528506263708,2873,372001,6,0.155193030834198,0.18935899436473846,0.17237283289432526,1.6901483995022204,1.6125614128673078,1.5155069828033447,9.733180046081543,0.09273294359445572,9.645721300970763
tabred-weather,mlp,20260851,anchor_wrong_representer,3.0,124,371585,372001,0.001119528506263708,2873,372001,8,0.14557290077209473,0.19204317033290863,0.16842158138751984,1.7020851884351487,1.5939721875548685,1.4810028076171875,10.742960929870605,0.09273167699575424,11.507336851907894
tabred-weather,mlp,20260851,anchor_isospectral_representer,3.0,124,371585,372001,0.001119528506263708,2873,372001,6,0.15484718978405,0.1904245764017105,0.17146164178848267,1.694897163269502,1.6082937182582668,1.4806631803512573,9.771102905273438,0.09273215383291245,9.811422510072589
tabred-weather,mlp,20260852,anchor_riesz_representer,3.0,124,371585,372001,0.001119528506263708,2873,372001,3,0.1707347333431244,0.19493331015110016,0.17662684619426727,1.7148450964210724,1.632338494700889,1.473985195159912,8.704440116882324,0.09279774874448776,6.88260540808551
tabred-weather,mlp,20260852,anchor_wrong_representer,3.0,124,371585,372001,0.001119528506263708,2873,372001,10,0.13675270974636078,0.19307594001293182,0.17358870804309845,1.7066558084501366,1.6182387466026853,1.4606469869613647,12.223143577575684,0.09279856830835342,12.955237091053277
tabred-weather,mlp,20260852,anchor_isospectral_representer,3.0,124,371585,372001,0.001119528506263708,2873,372001,3,0.1705777496099472,0.19351288676261902,0.174314945936203,1.7085858727293726,1.6216203525672768,1.4663002490997314,8.67954158782959,0.09279845654964447,7.4310101580340415
tabred-weather,resnet,20260850,anchor_riesz_representer,3.0,125,487681,485876,-0.003701189917179468,2873,485876,13,0.1529940366744995,0.18769027292728424,0.17119912803173065,1.682684766621037,1.607061991378373,29.065109252929688,12.565430641174316,0.09274404495954514,17.09148462000303
tabred-weather,resnet,20260850,anchor_wrong_representer,3.0,125,487681,485876,-0.003701189917179468,2873,485876,14,0.14795935153961182,0.18762366473674774,0.17190922796726227,1.6823861240733322,1.6103915085265044,29.41572380065918,13.171957015991211,0.09274440258741379,17.998908551875502
tabred-weather,resnet,20260850,anchor_isospectral_representer,3.0,125,487681,485876,-0.003701189917179468,2873,485876,13,0.15210597217082977,0.18691153824329376,0.16897714138031006,1.6791903015541152,1.59659896869249,29.383697509765625,12.669084548950195,0.09274429082870483,16.48339148517698
tabred-weather,resnet,20260851,anchor_riesz_representer,3.0,125,487681,485876,-0.003701189917179468,2873,485876,14,0.1500188708305359,0.18517065048217773,0.1663004606962204,1.6713520922061207,1.5839030720743494,18.054855346679688,13.126421928405762,0.09276510030031204,18.35279457294382
tabred-weather,resnet,20260851,anchor_wrong_representer,3.0,125,487681,485876,-0.003701189917179468,2873,485876,15,0.14914338290691376,0.1881595104932785,0.16923531889915466,1.6847868397475168,1.5978181942564333,18.164281845092773,13.746513366699219,0.0927649661898613,18.743230855092406
tabred-weather,resnet,20260851,anchor_isospectral_representer,3.0,125,487681,485876,-0.003701189917179468,2873,485876,14,0.14998938143253326,0.18668755888938904,0.1675877422094345,1.6781839456201055,1.5900215402086815,18.202014923095703,13.246468544006348,0.09276480972766876,19.041043538134545
tabred-weather,resnet,20260852,anchor_riesz_representer,3.0,125,487681,485876,-0.003701189917179468,2873,485876,17,0.1361672431230545,0.18730153143405914,0.1704530566930771,1.6809411803047283,1.603556529783532,16.17420768737793,15.47134780883789,0.09282825142145157,21.067272833082825
tabred-weather,resnet,20260852,anchor_wrong_representer,3.0,125,487681,485876,-0.003701189917179468,2873,485876,17,0.1341877579689026,0.18772247433662415,0.17109061777591705,1.6828291105190942,1.6065526785063184,16.078765869140625,15.756649017333984,0.09282807260751724,20.303078314987943
tabred-weather,resnet,20260852,anchor_isospectral_representer,3.0,125,487681,485876,-0.003701189917179468,2873,485876,15,0.1416892409324646,0.18694306910037994,0.16966310143470764,1.6793319831348867,1.5998363465119496,15.98742389678955,14.635187149047852,0.0928281769156456,18.338609111029655
