dataset,task,model,seed,method,strength,target_parameters,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds,width,parameter_error_fraction,members
california,regression,mlp,20260850,anchor_product_isospectral,1.0,49409,256,49537,23,0.1475299596786499,0.15074272453784943,0.1442106068134308,0.4506061595757771,0.4407350086304973,0.38364550471305847,7.791109085083008,0.027785521000623703,2.5905123038683087,128,0.0025906211418972253,
california,regression,mlp,20260851,anchor_product_isospectral,1.0,49409,256,49537,18,0.1516435295343399,0.15244604647159576,0.14672070741653442,0.4531448014159949,0.4445541088189202,0.34928098320961,7.501175880432129,0.027719711884856224,2.2219181270338595,128,0.0025906211418972253,
california,regression,mlp,20260852,anchor_product_isospectral,1.0,49409,256,49537,25,0.14832155406475067,0.15210385620594025,0.14573606848716736,0.4526359385521701,0.4430599294514401,0.5206214785575867,7.889753341674805,0.027628697454929352,2.2890760730952024,128,0.0025906211418972253,
california,regression,resnet,20260850,anchor_product_isospectral,1.0,165505,256,165633,10,0.14189445972442627,0.15494047105312347,0.14882385730743408,0.45683710094789376,0.44772900218034906,3.0137879848480225,6.779031276702881,0.027789810672402382,1.7859305711463094,128,0.0007733905320080964,
california,regression,resnet,20260851,anchor_product_isospectral,1.0,165505,256,165633,14,0.1429642289876938,0.15674510598182678,0.1485634744167328,0.4594898495436688,0.4473371514881066,7.439418792724609,6.84305477142334,0.027730489149689674,2.0791959268972278,128,0.0007733905320080964,
california,regression,resnet,20260852,anchor_product_isospectral,1.0,165505,256,165633,9,0.15141834318637848,0.15566694736480713,0.14778730273246765,0.45790684745770704,0.4461670643605693,6.854816913604736,6.747610569000244,0.027639811858534813,1.4387951360549778,128,0.0007733905320080964,
california,regression,tabm,20260850,anchor_product_isospectral,1.0,57216,256,57352,24,,0.1493617445230484,0.14288823306560516,0.4485373650127613,0.43870962236642796,,,,2.214535949053243,128,0.0023769574944071587,8
california,regression,tabm,20260851,anchor_product_isospectral,1.0,57216,256,57352,23,,0.14902570843696594,0.14474740624427795,0.44803251439011404,0.4415545088910058,,,,2.0907332140486687,128,0.0023769574944071587,8
california,regression,tabm,20260852,anchor_product_isospectral,1.0,57216,256,57352,9,,0.15121279656887054,0.14573782682418823,0.45130816342869906,0.44306259274946314,,,,1.2973601939156651,128,0.0023769574944071587,8
king-county-sales,regression,mlp,20260850,anchor_product_isospectral,1.0,64897,377,65025,19,0.07959349453449249,0.1032782718539238,0.10834045708179474,0.16882432726914054,0.17291229513130268,0.6611759066581726,9.241606712341309,0.0336795337498188,2.367642231984064,128,0.001972356195201627,
king-county-sales,regression,mlp,20260851,anchor_product_isospectral,1.0,64897,377,65025,21,0.07670306414365768,0.1034751832485199,0.1138751357793808,0.16898519260579192,0.17727397673367662,0.347477525472641,9.41830825805664,0.03363990783691406,2.527295555919409,128,0.001972356195201627,
king-county-sales,regression,mlp,20260852,anchor_product_isospectral,1.0,64897,377,65025,10,0.08208818733692169,0.10495775192975998,0.12004364281892776,0.17019147127476053,0.1820120440838302,0.48001962900161743,8.324304580688477,0.033545929938554764,1.425707520917058,128,0.001972356195201627,
king-county-sales,regression,resnet,20260850,anchor_product_isospectral,1.0,180993,377,181121,5,0.08916442841291428,0.1072651594877243,0.11710883677005768,0.1720520608940621,0.17977337786941483,5.8360276222229,6.971858501434326,0.033691469579935074,1.3372718358878046,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260851,anchor_product_isospectral,1.0,180993,377,181121,10,0.07966457307338715,0.10563844442367554,0.1169716939330101,0.17074245266578458,0.17966807565488274,4.462751388549805,7.256463527679443,0.033656373620033264,1.8556373068131506,128,0.0007072096710922522,
king-county-sales,regression,resnet,20260852,anchor_product_isospectral,1.0,180993,377,181121,7,0.08269636332988739,0.10499584674835205,0.11747580021619797,0.17022236055059636,0.18005481001458712,5.813244819641113,7.118429183959961,0.03355921059846878,1.4190733660943806,128,0.0007072096710922522,
king-county-sales,regression,tabm,20260850,anchor_product_isospectral,1.0,73672,377,73808,15,,0.10316629707813263,0.11471962183713913,0.1687327710171953,0.17793008812330058,,,,2.254851768957451,128,0.0018460201976327505,8
king-county-sales,regression,tabm,20260851,anchor_product_isospectral,1.0,73672,377,73808,21,,0.10291824489831924,0.1146039217710495,0.16852980671312245,0.17784033231064633,,,,2.8470006859861314,128,0.0018460201976327505,8
king-county-sales,regression,tabm,20260852,anchor_product_isospectral,1.0,73672,377,73808,17,,0.10229870676994324,0.10863866657018661,0.16802178536918078,0.1731500940216577,,,,2.911106209969148,128,0.0018460201976327505,8
